date,Close,High,Low,Open,Volume,aVWAP_peak_180,aVWAP_peak_176,aVWAP_peak_164,aVWAP_peak_154,aVWAP_peak_145,aVWAP_peak_133,aVWAP_peak_119,aVWAP_peak_94,aVWAP_peak_75,aVWAP_peak_56,aVWAP_peak_44,aVWAP_peak_34,aVWAP_peak_23,aVWAP_valley_171,aVWAP_valley_166,aVWAP_valley_155,aVWAP_valley_141,aVWAP_valley_136,aVWAP_valley_128,aVWAP_valley_107,aVWAP_valley_102,aVWAP_valley_92,aVWAP_valley_70,aVWAP_valley_64,aVWAP_valley_50,aVWAP_valley_39,aVWAP_valley_28,aVWAP_valley_11,aVWAP_OB_bear_119,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,14.574285946,15.215807522,14.0321550367,14.7640317643,94096595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,79.35949224111636,32.59947357695961,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,304921232,91190873.9391322,False,False,False,False,50023597.59599003,False,False,False,False
2022-03-18 00:00:00+00:00,13.876311024,14.3017426079,12.8353614038,14.2655356646,64537699,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.671138345233333,,13.671138345233333,#000000,,13.671138345233333,,75.58668344647555,29.1563082873504,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,240383533,102242182.01771499,False,False,False,False,51098716.218509294,False,False,False,False
2022-03-25 00:00:00+00:00,15.2159679265,15.2340713981,14.0573457405,14.1840700421,71099638,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.281638889718831,,14.281638889718831,#000000,,14.281638889718831,,75.246867146375,29.03168361156274,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,311483171,117741514.53492129,False,False,False,False,52580265.9801012,False,False,False,False
2022-04-01 00:00:00+00:00,15.3336404922,15.5961408312,14.2564839287,14.7181224559,49919430,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.491599411201452,,14.491599411201452,#000000,,14.491599411201452,,75.1680451114238,29.03168361156274,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,361402601,135790483.9027049,False,False,False,False,52383167.01861222,False,False,False,False
2022-04-08 00:00:00+00:00,15.8948481136,16.0939863018,14.6819155126,15.5689856238,58114403,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.745672451160237,,14.745672451160237,#000000,,14.745672451160237,,75.84639514756957,29.03168361156274,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,419517004,156807263.1691712,False,False,False,False,52807703.017233536,False,False,False,False
2022-04-15 00:00:00+00:00,15.8133824911,16.0351500189,14.8946313046,15.6142443029,39772558,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.862892491253888,,14.862892491253888,#000000,,14.862892491253888,,75.98250855403872,29.03168361156274,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,379744446,173321128.5640474,False,False,False,False,51842136.719660684,False,False,False,False
2022-04-22 00:00:00+00:00,15.6232960387,16.6914008664,15.397002643,15.9853654718,46959677,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.010849105961292,,15.010849105961292,#000000,,15.010849105961292,,75.25480852103608,29.03168361156274,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,332784769,185133250.07782167,False,False,False,False,51480473.036722854,False,False,False,False
2022-04-29 00:00:00+00:00,16.7276078097,17.7821350336,14.3379495512,14.7271741918,76049753,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.24879439356712,,15.24879439356712,#000000,,15.24879439356712,,76.1815701861202,29.03168361156274,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,408834522,201703714.6646497,False,False,False,False,53300419.70066931,False,False,False,False
2022-05-06 00:00:00+00:00,18.4655410886,18.5289032394,16.1573484526,16.4741592065,58448503,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.559136086248879,,15.559136086248879,#000000,,15.559136086248879,,78.33764946559171,29.03168361156274,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,467283025,221376256.17097193,False,False,False,False,53681759.20432343,False,False,False,False
2022-05-13 00:00:00+00:00,18.2211442213,18.3659719945,16.5406894649,17.8771782598,79306391,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.872470749447887,,15.872470749447887,#000000,,15.872470749447887,,79.03208022900131,25.110813229641053,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,387976634,233717024.8990481,False,False,False,False,55579880.07807726,False,False,False,False
2022-05-20 00:00:00+00:00,19.3345077281,19.6648960858,18.2935581079,18.2935581079,44985536,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.118716803387777,,16.118716803387777,#000000,,16.118716803387777,,80.33665323944166,26.403994087375537,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,432962170,248475924.53615564,False,False,False,False,54795113.850071535,False,False,False,False
2022-05-27 00:00:00+00:00,20.5202851215,20.5564920649,19.2258868982,19.5336459163,36352831,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.350135596864494,,16.350135596864494,#000000,,16.350135596864494,,81.94224305512623,27.974503892350455,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,469315001,264834374.64458856,False,False,False,False,53429018.82414031,False,False,False,False
2022-06-03 00:00:00+00:00,21.7151142508,21.8508902882,20.8325700076,21.3530448177,39702463,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.655464965034525,,16.655464965034525,#000000,,16.655464965034525,,83.62822089267927,29.60341760813111,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,509017464,282922010.8931376,False,False,False,False,52412236.91124103,False,False,False,False
2022-06-10 00:00:00+00:00,21.2987344027,22.547873947,20.9728719129,22.0047697973,39743542,,,,,,,,,,,,,21.606493420866666,,,,,,,,,,,,,,,16.934576343652065,,19.270534882259366,#000000,,19.270534882259366,,83.63353193235034,29.62763603340926,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,469273922,296725856.16031253,False,False,False,False,51473815.06596392,False,False,False,False
2022-06-17 00:00:00+00:00,17.2883595794,20.9858700097,16.543406618,20.4750264424,64511514,,,,,,,,,,,,,19.543494823746013,,,,,,,,,,,,,,,17.04674524286156,,18.29512003330379,#000000,,18.29512003330379,,75.74595724809942,30.106136797059108,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,404762408,304728563.7039931,False,False,False,False,52439570.54255918,False,False,False,False
2022-06-24 00:00:00+00:00,17.1066637352,18.4330433981,16.0982517996,18.0060581642,54439381,,,,,,,,,,,,,18.74391047970709,,,,,,,,,,,,,,,17.057707058044492,,17.90080876887579,#000000,,17.90080876887579,,69.85944252738433,24.744661464226127,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.05278311826235429,0.05278311826235429,False,False,False,False,350323027,308105931.3555491,False,False,False,False,52587704.650517754,False,False,False,False
2022-07-01 00:00:00+00:00,17.2156812417,18.8691134243,16.5116098453,17.397377086,42096590,,,,,,,,,,,,,18.48985718279947,,,,,,,,,,,,,,,17.080768110418592,,17.78531264660903,#000000,,17.78531264660903,,65.7834603234909,21.21723627256719,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1032350623229534,0.8163239578009732,False,False,False,False,0.0612302136309726,0.05700666594666344,False,False,False,False,392419617,314351389.55143434,False,False,False,False,51810585.0467757,False,False,False,False
2022-07-08 00:00:00+00:00,16.370795566,16.7977808,14.871804851,16.6615089168,44783106,,,,,,,,,,,,,18.038259378040458,,,,,,,,,,,,,,,17.028291006426524,,17.53327519223349,#000000,,17.53327519223349,,61.64977609777016,17.64469911622828,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0467598635430013,0.8793060031252069,False,False,False,False,-0.10019568485700728,-0.02159450945517192,False,False,False,False,347636511,316816954.10318,False,False,False,False,51290031.043310836,False,False,False,False
2022-07-15 00:00:00+00:00,14.8082113055,16.2799476439,13.8088841622,16.1527605529,52152899,,,,,,,,,,,,,17.500035264485867,,,,,,,,,,,,,,14.965681037200001,16.91658406979647,,16.460766790494112,#000000,,16.460766790494112,,56.75730359681006,13.355741257996499,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,0.9994609872172591,0.9143201499611358,False,False,False,False,-0.1585127646847519,-0.0900536370699619,False,False,False,False,295483612,315236706.5399815,False,False,False,False,51353947.18825077,False,False,False,False
2022-07-22 00:00:00+00:00,15.344214046,16.1709301373,15.1534334096,15.2806205006,42471429,,,,,,,,,,,,,17.257359920214316,,,,,,,,,,,,,,15.230727748878577,16.859119327305617,,16.449068998799504,#000000,,16.449068998799504,,53.997653633095084,11.105974961555006,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.01073423433316,0.916999889835203,False,False,False,False,-0.11286027919405474,-0.10145695813200832,False,False,False,False,337955041,316919546.12961245,False,False,False,False,50695982.878009975,False,False,False,False
2022-07-29 00:00:00+00:00,17.3337835405,17.8334471121,15.4532315526,15.6167578124,64074541,,,,,,,,,,,,,17.196518718099654,,,,,,,,,,,,,,15.893990640373968,16.859980111725065,,16.650163156732898,#000000,,16.650163156732898,,54.37990142398552,11.105974961555006,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.031549930430332,0.8742438657383177,False,False,False,False,-0.08214026928133676,-0.09179861370667254,False,False,False,False,402029582,323223993.2311226,False,False,False,False,51686987.18334257,False,False,False,False
2022-08-05 00:00:00+00:00,14.9263136043,17.1793420729,14.3539716949,16.9613070598,53893873,,,,,,,,,,,,,16.995375317174048,,,,,,,,,,,,,,15.790699434745337,16.79409188285148,,16.526722211590286,#000000,,16.526722211590286,,51.997441469808,9.650364647865771,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9811005076530436,0.9067842543961203,False,False,False,False,-0.15373473480469618,-0.12276667425568435,False,False,False,False,348135709,325069305.5102987,False,False,False,False,51850460.20679867,False,False,False,False
2022-08-12 00:00:00+00:00,16.970391852,16.9794766442,14.9444831887,14.9444831887,49539235,,,,,,,,,,,,,16.927340618280265,,,,,,,,,,,,,,15.886594218761275,16.77314461280834,,16.529026483283292,#000000,,16.529026483283292,,52.33907148042371,9.650364647865771,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9970161676191598,0.9100728679426902,False,False,False,False,-0.13803598027446395,-0.13040132726507414,False,False,False,False,397674944,330447500.9539803,False,False,False,False,51679258.3396284,False,False,False,False
2022-08-19 00:00:00+00:00,16.5252370336,17.0067310208,15.9347255398,16.1618453451,39418580,,,,,,,,,,,,,16.895752223400642,,,,,,,,,,,,,,15.965327134028419,16.763902739315295,,16.541660698914786,#000000,,16.541660698914786,,52.12716753116421,9.650364647865771,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9959412277134089,0.9137683308614264,False,False,False,False,-0.09647518161222028,-0.11343825443864722,False,False,False,False,358256364,332507416.73516697,False,False,False,False,50771059.944100365,False,False,False,False
2022-08-26 00:00:00+00:00,17.5336489691,18.1604996318,15.9892342931,16.2981172283,35375504,,,,,,,,,,,,17.227794298000003,16.91591729091332,,,,,,,,,,,,,,16.097879694897095,16.777054740791765,,16.754661506150544,#000000,,16.754661506150544,,52.9143926978064,9.650364647865771,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0067584548880517,0.8877240381076915,False,False,False,False,-0.04753841121607517,-0.08048833282736119,False,False,False,False,393631868,337035153.86589533,False,False,False,False,49630648.39268552,False,False,False,False
2022-09-02 00:00:00+00:00,17.1975116573,18.1377876512,16.3162868127,17.5245641769,31652959,,,,,,,,,,,,17.222789150929017,16.931444920717905,,,,,,,,,,,,,,16.194004681311842,16.787944010175124,,16.784045690783472,#000000,,16.784045690783472,,53.105606403175756,9.650364647865771,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0034757014063314,0.8933222365989097,False,False,False,False,-0.03525715500000925,-0.057872743913685215,False,False,False,False,361978909,338882839.43138456,False,False,False,False,48298967.696931034,False,False,False,False
2022-09-09 00:00:00+00:00,16.7432720467,17.5063945925,15.7394025073,17.4064618782,26941261,,,,,,,,,,,,17.062303368768877,16.920164797930013,,,,,,,,,,,,,,16.2259523382594,16.785367713244458,,16.748447054550688,#000000,,16.748447054550688,,52.73498933889249,9.650364647865771,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9868841109165106,0.9203317965514851,False,False,False,False,-0.08411471789245471,-0.07099373090306996,False,False,False,False,335037648,338598010.43646723,False,False,False,False,46716915.349010214,False,False,False,False
2022-09-16 00:00:00+00:00,16.9125897446,17.9405723435,16.3561345265,17.0521549819,32614532,,,,,,,,,,,,17.064226002525963,16.927407032369274,,,,,,,,,,,,,,16.290232494359405,16.792295117355906,,16.768540161652638,#000000,,16.768540161652638,,52.65006240112085,9.507377566409339,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0272572790062051,0.8992543548476967,False,False,False,False,-0.09815327681680551,-0.08457350385993773,False,False,False,False,367652180,340750171.1448771,False,False,False,False,45672294.360194646,False,False,False,False
2022-09-23 00:00:00+00:00,14.0938247872,17.1771340286,14.0071637286,16.310523443,37077795,,,,,,,,,,,,16.617576593698665,16.831700952507223,,,,,,,,,,,,,,16.19478885217101,16.746499093140542,,16.59764137287936,#000000,,16.59764137287936,,49.75900729285732,6.443046230951502,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9628888296396431,0.937796525288618,False,False,False,False,-0.27222800966180283,-0.17840075676087028,False,False,False,False,330574385,339996409.2082195,False,False,False,False,45035664.777958006,False,False,False,False
2022-09-30 00:00:00+00:00,14.0208470536,14.3857357213,13.1731194566,14.0482137037,49643375,,,,,,,,,,,,15.975772309060785,16.637692076372346,,,,,,,,,,,,,13.859900743833334,15.9696545820595,16.645985243578288,,15.817800990980851,#000000,,15.610754927831492,,47.630619348389956,4.193951782343838,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9434177946185729,0.9968075912946853,False,False,False,False,-0.34282825441539394,-0.2606145055881321,False,False,False,False,280931010,335621194.4520551,True,False,False,False,45376976.646257415,False,False,False,False
2022-10-07 00:00:00+00:00,16.9673230447,17.6150004298,14.7186966305,14.7871132557,49670101,,,,,,,,,,,,16.06225941347516,16.625182969941395,,,,,,,,,,,,,15.147133366825503,16.010481499775704,16.638837408334368,,16.096778931670425,#000000,,15.96126431250444,,49.1434552189485,4.193951782343838,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9532537110761433,0.9471312128361445,False,False,False,False,-0.13335240379736557,-0.19698345469274883,False,False,False,False,330601111,335249336.41856956,False,False,False,False,45694985.85764575,False,False,False,False
2022-10-14 00:00:00+00:00,15.1246352732,17.0038119115,14.8828965309,16.8852230945,42092301,,,,,,,,,,,,16.008198491844375,16.578025790229628,,,,,,,,,,,,,15.302908565931657,15.986887100451668,16.611975255732514,,16.09759904083797,#000000,,15.969004987114332,,48.56421011488314,4.193951782343838,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9532061438474866,0.957830967140094,False,False,False,False,-0.15221459994082379,-0.1745990273167863,False,False,False,False,288508810,331787075.2023792,False,False,False,False,45428120.31263495,False,False,False,False
2022-10-21 00:00:00+00:00,17.2318673288,17.2866006289,14.9057020726,15.5077683742,39422960,,,,,,,,,,,,16.061586829657337,16.57345825149972,,,,,,,,,,,,,15.558379061756984,16.016656013606315,16.608499759223303,,16.16371598314873,#000000,,16.052520039130087,,49.941678602851255,4.193951782343838,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9457570200631045,0.965115975212971,False,False,False,False,-0.13930819946448328,-0.1569536133906348,False,False,False,False,327931770,331501497.03924,False,False,False,False,44983293.62281014,False,False,False,False
2022-10-28 00:00:00+00:00,18.2261889481,18.7233497577,16.9125897446,17.076789645,36934846,,,,,,,,,,,,16.24484029826635,16.628373614718463,,,,,,,,,,,,,15.964707202768034,16.121428455400544,16.639681494934347,,16.319806213217547,#000000,,16.239837392788345,,51.67867270454717,4.193951782343838,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9989996343690213,0.9579093621136179,False,False,False,False,0.0039752180829560925,-0.07648919765383935,False,False,False,False,364866616,333972987.3326296,False,False,False,False,44387112.317416795,False,False,False,False
2022-11-04 00:00:00+00:00,19.2934883009,20.23307662,17.7883225469,17.961644664,52957439,,,,,,,,,,,19.104962489266665,16.593529636956223,16.761998440925737,,,,,,,,,,,,,16.578992257362643,16.336122165759843,16.718961556303228,,17.015761091095722,#000000,,17.153401637336344,,53.686616784578476,4.193951782343838,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9821477824221498,0.9443385244648863,False,False,False,False,0.10297275576778733,0.01324177905697399,False,False,False,False,417824055,340184177.53021264,False,False,False,False,45021951.330941476,False,False,False,False
2022-11-11 00:00:00+00:00,19.7131102686,20.087121153,18.1258445645,19.4303215512,39596611,,,,,,,,,,,19.192122348854266,16.82035629501151,16.860754686201997,,,,,,,,,,,,,16.92730265670288,16.487894056771477,16.779770018839535,,17.178033343730277,#000000,,17.356918839335034,,55.41671281334321,-0.5079476543117778,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,0.9831187000285749,0.9458488049079237,False,False,False,False,0.11098478147857914,0.062113280267776565,False,False,False,False,457420666,348868361.861308,False,False,False,False,44620074.269390255,False,True,False,False
2022-11-18 00:00:00+00:00,18.549457502,19.8727490607,18.0364848501,19.585399235,25962930,,,,,,,,,,,19.110507786839356,16.924178780162308,16.90932503485236,,,,,,,,,,,,,17.07339686826728,16.563424305347155,16.810698315668404,,17.231921848522813,#000000,,17.417876935154027,,55.46893827916371,-0.32672705715274475,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,0.9518688844426766,0.974329802091447,False,False,False,False,0.098287760257667,0.08020052026272179,False,False,False,False,431457736,354986093.2789889,False,False,False,False,43238063.58276875,False,False,False,False
2022-11-25 00:00:00+00:00,18.4212143391,18.9021262002,17.0013793204,17.9540428168,20684296,,,,,,,,,,,18.9615780849192,16.971221050385928,16.932550203562577,,,,,,,,,,,,,17.133360755869425,16.602288693400627,16.826185175356258,,17.23786399391567,#000000,,17.417112146143797,,55.377235105144536,-0.2341260801900802,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,0.9178294459701889,1.0072614058320373,False,False,False,False,0.01503978041411389,0.047620150338417835,False,False,False,False,410773440,359118489.3323971,False,False,False,False,41567414.13219329,False,False,False,False
2022-12-02 00:00:00+00:00,18.2654904983,19.1631926391,17.5784735538,17.7067167168,33124025,,,,,,,,,,,18.841276682486676,17.052841970422655,16.974769863828783,,,,,,,,,,,,,17.235457849023128,16.669420793530282,16.854496787894387,,17.271377324530985,#000000,,17.449749323865685,,55.14699558591245,-0.2341260801900802,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,0.9056641275854125,1.0210895692767845,False,False,False,False,0.04973629055417132,0.04867822044629458,False,False,False,False,377649415,360491150.4929603,False,False,False,False,40941977.90017897,False,False,False,False
2022-12-09 00:00:00+00:00,16.2319203425,18.6593802132,16.1787910321,18.5952586317,35048007,,,,,,,,,,,18.53403260246854,17.051087298571844,16.97626919244658,,,,,,,,,,,,,17.217972959618844,16.683353523515855,16.85778267770802,,17.22008304238828,#000000,,17.37161159604377,,52.99277164987495,-0.2341260801900802,False,False,False,False,True,3.844985026954827,0.0,0.0,0.0,0.0,1,0.8806512304266378,1.0414103409873257,False,False,False,False,0.12153333876589693,0.08510577960609575,False,False,False,False,342601408,359165984.38237065,False,False,False,False,40505387.46312867,False,False,False,False
2022-12-16 00:00:00+00:00,16.2820339162,17.1697267257,16.0152661288,16.296041924,21929332,,,,,,,,,,,18.33845699460593,17.03090483147436,16.967040652606975,,,,,,,,,,,,16.489008923566665,17.18221607721476,16.67868187367606,16.85334685197223,,17.07709374358814,#000000,,17.260146706715428,,51.50431007654729,-0.2341260801900802,False,False,False,False,False,3.9573850123533987,0.0,0.0,0.0,0.0,1,0.9567088677662118,1.0485527340273095,False,False,False,False,0.01852964723506468,0.05181771342058021,False,False,False,False,364530740,359563373.6873802,False,False,False,False,39129383.35474877,False,False,False,False
2022-12-23 00:00:00+00:00,17.7538561911,17.790651748,16.1348516887,16.4752105898,23658345,,,,,,,,,,,18.234456098203417,17.038197467932065,16.97223507750671,,,,,,,,,,,,16.871715665333067,17.184439409929986,16.692528276587307,16.85812661653808,,17.121671230290087,#000000,,17.33220216034963,,51.8670019355683,-0.2341260801900802,False,False,False,False,False,7.1685721874178725,0.0,0.0,0.0,0.0,1,0.9666461755429179,0.990252231606196,False,False,False,False,0.06448987190994349,0.05815379266526185,False,False,False,False,388189085,361683796.7475742,False,False,False,False,37983380.513656266,False,False,False,False
2022-12-30 00:00:00+00:00,17.8550439725,18.2229995412,17.1651272811,17.8734417509,12533183,,,,,,,,,,,18.211478917424987,17.051943562590587,16.980374924564504,,,,,,,,,,,,17.06061802728897,17.19904806090107,16.706471734009945,16.864123239730613,,17.15343692378724,#000000,,17.380772142051406,,52.22039645030892,-0.2341260801900802,False,False,False,False,False,7.382984295957865,0.0,0.0,0.0,0.0,1,0.9775562054708834,0.9900820621097102,False,False,False,False,0.15626676608402462,0.10721027937464324,False,False,False,False,400722268,364575535.358865,False,False,False,False,36098180.69782987,False,False,False,False
