date,Close,High,Low,Open,Volume,aVWAP_peak_149,aVWAP_peak_104,aVWAP_peak_82,aVWAP_peak_57,aVWAP_peak_23,aVWAP_valley_112,aVWAP_valley_96,aVWAP_OB_bull_112,aVWAP_OB_bull_96,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-25 00:00:00+00:00,27.5530263975,29.3330844603,27.2026958213,29.0585010357,110270,,,,,,,,,,,,#000000,,26.486928313968882,,44.034414720578226,-47.3975726169518,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.3428282389697251,0.13321653615956902,False,False,False,False,140473,13490.010794844147,False,False,False,False,87350.72022982972,False,False,False,False
2022-04-01 00:00:00+00:00,27.7613310644,28.0169777011,26.7766180935,27.7423942765,77609,,,,,,,,,,,,#000000,,26.651088995543798,,47.84714760432222,-41.51264976650185,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.21328226623280197,0.17324940119618548,False,False,False,False,218082,28644.972958189024,False,False,False,False,86629.11132391641,False,False,False,False
2022-04-08 00:00:00+00:00,26.8523652451,28.4809290047,25.2996433211,27.7613310644,101016,,,,,,,,,,,,#000000,,26.68996993944505,,49.09074929115139,-38.135540269742776,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.14132502431764776,0.15728721275691662,False,False,False,False,117066,35194.678664989835,False,False,False,False,87694.80678140408,False,False,False,False
2022-04-15 00:00:00+00:00,31.0184585836,31.529751857,26.3694771536,26.5115030629,112697,,,,,,,,,,,,#000000,,27.163900436284372,,54.17348411387791,-31.11563981626756,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.34282824089226455,0.2500577268245906,False,False,False,False,229763,49607.14691202763,False,False,False,False,89546.82109389268,False,False,False,False
2022-04-22 00:00:00+00:00,32.3345653428,32.6659591311,30.55450728,31.2457000384,218395,,,,,,,,,,,,#000000,,28.27706814152424,,58.69506591498613,-24.806797022456948,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.3428282453137088,0.2964429860691497,False,False,False,False,448158,79129.43232595152,False,False,False,False,99091.13064249321,False,False,False,False
2022-04-29 00:00:00+00:00,30.1189611583,32.0410451303,28.4619922168,32.0410451303,138218,,,,,,,,,,,,#000000,,28.529257642302426,,59.02109614954229,-22.60675826041777,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.22344730427537962,0.25994514517226464,False,False,True,False,309940,96226.51141291807,False,False,False,False,101989.41726156778,False,False,False,False
2022-05-06 00:00:00+00:00,35.4401985587,36.5764058329,29.5271865363,30.0337456127,226997,,,,,,,,,,,,#000000,,29.468866178072677,,62.37511933839609,-17.507185210694594,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.34282824668341816,0.3013866959278414,False,False,False,False,536937,128871.73278973896,False,False,False,False,111249.23820515536,False,False,False,False
2022-05-13 00:00:00+00:00,39.1896825633,39.4262977282,35.0803995886,35.2224254979,230764,,,,,,,,,,,,#000000,,30.752327913745795,,66.1940530848749,-12.09375178266869,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.3428282490407943,0.3221074724843178,False,False,False,False,767701,176192.4192497583,False,False,False,False,120102.18352329198,False,False,False,False
2022-05-20 00:00:00+00:00,41.1401717173,43.6848025916,37.1634462578,39.1328721996,305931,,,,,,,,,,,,#000000,,32.4167416722713,,69.52289681511002,-7.284168424190938,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.3428282489427587,0.3324678607135383,False,False,False,False,1073632,242669.4252312577,False,False,False,False,133867.28104008516,False,False,False,False
2022-05-27 00:00:00+00:00,48.6391397265,50.3907926074,39.3127716847,42.7782038708,327560,,,,,,,,,,,,#000000,,34.50440262106052,,73.56665824532342,-1.9089985249549812,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.3428282502918086,0.3376480555026734,False,False,False,False,1401192,328485.91225116455,False,False,False,False,148214.8898519307,False,False,False,False
2022-06-03 00:00:00+00:00,46.5560930573,49.8507154165,43.0338505075,48.6675449083,256596,,,,,,,,,,,,#000000,,35.78172513916901,,74.71838973542759,0.5971643954151062,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.34282825062725075,0.3402381530649621,False,False,False,False,1144596,388938.5113436709,False,False,False,False,156243.12023326918,False,False,False,False
2022-06-10 00:00:00+00:00,44.934359117,51.2695536907,43.4359148915,47.5518945995,216124,,,,,46.54660923306667,,,,,46.54660923306667,,#000000,,41.607844168330246,,74.27439620873716,1.5427706824688272,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.34282825079579954,0.34153320193038084,False,False,False,False,928472,428903.95494784345,False,False,False,False,160678.74095673073,False,False,False,False
2022-06-17 00:00:00+00:00,41.1218617837,45.3611312065,39.6708366793,44.0239119926,259863,,,,,44.09240221621401,,,,,44.09240221621401,,#000000,,40.62341084445171,,71.32750888836784,1.5427706824688272,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.15783500250562904,0.24968410221800494,False,False,True,False,668609,446659.8842109662,False,False,False,False,168025.723108084,False,False,False,False
2022-06-24 00:00:00+00:00,42.0323089081,42.6772089545,38.4758748285,41.0934103111,182258,,,,,43.253274015076286,,,,,43.253274015076286,,#000000,,40.320058715962546,,69.54369314013654,1.5427706824688272,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.06858869259661957,0.15913639740731225,False,False,False,False,850867,476601.1520471909,False,False,False,False,169079.9658408185,False,False,False,False
2022-07-01 00:00:00+00:00,43.0186266261,44.4127487853,40.7614764637,42.6013383608,148817,,,,,43.15696096857425,,,,,43.15696096857425,,#000000,,40.39567049234985,,68.61801290314895,1.5427706824688272,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.1445304905770781,0.8306039035859953,False,False,False,False,0.14712932254106215,0.15313285997418719,False,False,False,False,999684,515348.0296733249,False,False,False,False,167579.00540816528,False,False,False,False
2022-07-08 00:00:00+00:00,40.9701205963,42.478048646,37.2524615052,41.984889787,142410,,,,,42.71848161378461,,,,,42.71848161378461,,#000000,,40.23224137638425,,66.59047192605857,1.5427706824688272,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.0993396699271167,0.8571935845341137,False,False,False,False,-0.015554551377012359,0.06878915429858741,False,False,False,False,857274,540675.8793271527,False,False,False,False,165714.63463719006,False,False,False,False
2022-07-15 00:00:00+00:00,41.9279868417,42.6487574819,37.9447806727,40.86579853,175321,,,,,42.4257627279823,,,,,42.4257627279823,,#000000,,40.29755153597771,,65.52562838752466,1.5427706824688272,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.097679497919715,0.8688096922935514,False,False,False,False,-0.1318700399207875,-0.03154044281110004,False,False,False,False,1032595,577114.3327103266,False,False,False,False,166426.21725665746,False,False,False,False
2022-07-22 00:00:00+00:00,46.4517709909,47.0113166194,42.1366309744,42.1366309744,174140,,,,,42.79767516944699,,,,,42.79767516944699,,#000000,,41.082490497003754,,66.35656215125843,1.5427706824688272,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.1472494852281014,0.8240664517334338,False,False,False,False,0.08526619758901927,0.02686287738895961,False,False,False,False,1206735,623752.9006577098,False,False,False,False,166997.60857097915,False,False,False,False
2022-07-29 00:00:00+00:00,48.4623417239,49.3191104032,46.0155150772,46.9544136742,135118,,,,,43.28146777144757,,,,,43.28146777144757,,#000000,,41.768613345961285,,67.55133580596033,2.625665026606221,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.187252626701458,0.7772278311763485,False,False,False,False,0.34282824492228786,0.18484556115562373,False,False,False,False,1341853,676945.5006089906,False,False,False,False,164636.15608423995,False,False,False,False
2022-08-05 00:00:00+00:00,38.855227797,50.9565874917,38.4379395317,48.9934358798,257738,,,,,43.200488107606155,,,,,43.200488107606155,,#000000,,42.00884073207844,,63.27649931477771,2.625665026606221,False,False,True,False,True,,,,-1.0,50.95659,38.43794,0.0,1.110018254332225,0.7842124040752724,False,False,False,False,0.07891784334848762,0.13188170225205567,False,False,False,False,1084115,707106.2042675839,False,False,False,False,171532.58896688884,False,False,False,False
2022-08-12 00:00:00+00:00,40.0691572962,41.0500692344,36.4178849745,39.5096116677,380272,,,,,42.46245713671945,,,,,42.46245713671945,,#000000,,40.99413675733928,,60.674146034933926,2.625665026606221,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1.091679920085281,0.8691139970181655,False,False,False,False,-0.34282825441539394,-0.10547327608166913,False,False,False,False,1464387,763201.0780255407,False,False,False,False,186994.7675619341,False,False,False,False
2022-08-19 00:00:00+00:00,36.5601423377,39.1587101718,35.232406948,39.0923234023,349787,,,,,41.67116906639953,,,,,41.67116906639953,,#000000,,40.16734761785175,,57.36832233613008,2.625665026606221,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1.0749813763512333,0.8752363945388159,False,False,False,False,-0.34282825441539394,-0.22415076524853153,False,False,False,False,1114600,789230.6278014266,False,False,False,False,199053.45144623527,False,False,False,False
2022-08-26 00:00:00+00:00,35.4505349049,37.7551041884,35.2513745964,36.0954349513,130326,,,,,41.38935160762139,,,,,41.38935160762139,,#000000,,39.898045603515016,,54.57625297332283,2.625665026606221,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1.080350992202812,0.887110532504414,False,False,False,False,-0.34282825441539394,-0.28348950983196275,False,False,False,False,984274,803678.2850013209,False,False,False,False,193962.5291168845,False,False,False,False
2022-09-02 00:00:00+00:00,31.5488831097,35.3355909554,31.4300638753,35.1660201785,153051,,,,,40.9017881440305,,,,,40.9017881440305,,#000000,,39.38841669655926,,51.171968722324195,13.364008949401438,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1.0529593043611807,0.9054449815327876,False,False,False,False,-0.34282825441539394,-0.3131588821236784,False,False,False,False,831223,805718.6342604823,False,False,False,False,190932.0454785968,False,False,False,False
2022-09-09 00:00:00+00:00,28.6591993298,31.5488831097,28.0413393111,31.5488831097,183291,,,,,40.17298666603588,,,,,40.17298666603588,,#000000,,38.618665218916554,,47.81373457882359,9.724908788870529,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1.0370738413752343,0.9395797614151303,False,False,False,False,-0.34282825441539394,-0.3279935682695362,False,False,False,False,647932,794030.7354263724,False,False,False,False,190366.04210981185,False,False,False,False
2022-09-16 00:00:00+00:00,26.2828146424,29.8093695185,25.8550653987,28.6591993298,153783,,,,,39.523075382237565,,,,,39.523075382237565,,#000000,,37.94420540953577,,44.70798087302274,6.38785084753485,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.991112683347457,0.9768808313667929,False,False,False,False,-0.34282825441539394,-0.33541091134246503,False,False,False,False,494149,771817.2735429375,False,False,False,False,187656.18713871468,False,False,False,False
2022-09-23 00:00:00+00:00,23.3456031688,27.5470512961,23.2030200876,25.8930875537,146241,,,,,38.843155350008686,,,,,38.843155350008686,,#000000,,37.241618137127354,,41.67942530717589,3.1653291405121493,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.954006861722017,0.9978617199663949,False,False,False,False,-0.34282825441539394,-0.3391195828789295,False,False,False,False,347908,740416.586613831,False,False,False,False,184588.39549880987,False,False,False,False
2022-09-30 00:00:00+00:00,23.9159354938,24.742917365,21.8627391239,23.3456031688,173073,,,,,38.05358193307517,,,,,38.05358193307517,,#000000,,33.04155741051662,,39.81206794209109,1.0721203070967817,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.9477270614182286,1.0090285352384032,False,False,False,False,-0.34282825441539394,-0.34097391864716176,False,False,False,False,520981,724162.0987165101,False,False,False,False,183735.40323963878,False,False,False,False
2022-10-07 00:00:00+00:00,23.8493967225,25.503360465,22.8132929988,24.134562885,151111,,,,,37.45140344815722,,,,,37.45140344815722,,#000000,,32.59823422937194,,38.45855276672336,-0.5562303557618336,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.9657756204110418,1.006833892788568,False,False,False,False,-0.3134898478722406,-0.3272318832597012,False,False,False,False,369870,697918.2395523242,False,False,False,False,181318.78077744332,False,False,False,False
2022-10-14 00:00:00+00:00,24.0395074975,25.4938549262,23.3612873078,24.0109908813,91714,,,,,37.116723983373525,,,,,37.116723983373525,,#000000,,32.3537641880505,,37.60243765935218,-1.747591602020023,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.960966212619142,1.0305096485379541,False,False,False,False,-0.2897384192860262,-0.3084851512728637,False,False,False,False,461584,680411.9995854853,False,False,False,False,174681.3896087438,False,False,False,False
2022-10-21 00:00:00+00:00,24.5433010513,25.6744601624,23.4501640951,24.6953896712,84178,,,,,36.83007481217823,,,,,36.83007481217823,,#000000,,32.15228497654651,,37.29810418279185,-2.4583604594573885,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.9295304724051195,1.037824816741531,False,False,False,False,-0.27704274979200627,-0.292763950532435,False,False,False,False,545762,670437.925542116,False,False,False,False,167977.43482291093,False,False,False,False
2022-10-28 00:00:00+00:00,24.85698383,26.772349888,24.1630795013,24.5718176675,82506,,,,,36.57703096896755,,,,,36.57703096896755,,#000000,,31.999961345388492,,37.28001741642396,-2.94669043423837,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.9528815157493883,1.0271071290315066,False,False,False,False,-0.22550538120509156,-0.25913466586876327,False,False,False,False,628268,667314.2273538111,False,False,False,False,161646.21742862125,False,False,False,False
2022-11-04 00:00:00+00:00,24.4672567413,27.5090291411,23.4121419401,24.7334118262,98470,,,,,36.28572357955275,,,,,36.28572357955275,,#000000,,29.020856960062623,,37.113689557833276,-3.6166598843370537,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.9373571577450452,1.0579035804116652,False,False,False,False,-0.19100776269642225,-0.22507121428259275,False,False,False,False,529798,657127.8401424177,False,False,False,False,156966.49761909375,False,False,False,False
2022-11-11 00:00:00+00:00,23.2030200876,24.4672567413,19.8000372152,24.17258504,149982,,,,,35.77096890316472,,,,,35.77096890316472,,#000000,,25.403769418910635,,36.49446409539189,-4.732460337765573,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.8649303397717634,1.104416226045081,False,False,False,False,-0.34282825441539394,-0.28394973434899334,False,False,False,False,379816,636586.2223540905,False,False,False,False,156449.1274250868,False,False,False,False
2022-11-18 00:00:00+00:00,22.7942819213,24.5342707894,21.7502886005,23.3075810138,104123,,,,,35.44916659878699,,,,,35.44916659878699,,#000000,,25.311376178493774,,35.88977185550689,-5.8213530039883,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.8597267333524462,1.1418087829608852,False,False,False,False,-0.21650212451607567,-0.2502259294325345,False,False,False,False,275693,609853.3910686023,False,False,False,False,152573.11798619147,False,False,False,False
2022-11-25 00:00:00+00:00,23.5737360988,23.9301938019,22.1479052864,22.7942819213,51958,,,,,35.296964262325766,,,,,35.296964262325766,,#000000,,25.280660389981385,,36.06084316168925,-6.14115586123431,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.8327416631320056,1.2180068823970125,False,False,False,False,-0.15192803237677532,-0.20107698090465492,False,False,False,True,327651,588949.5102487059,False,False,False,False,145120.1462835106,False,False,False,False
2022-12-02 00:00:00+00:00,21.4070881775,23.2096739647,20.3086870488,23.0414259288,97612,,,,,34.98504687138572,,,,,34.98504687138572,,#000000,,24.996226461111256,,35.271747541755474,-7.384767111094618,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.7733119837122627,1.2233924062108932,False,False,False,False,-0.34282825441539394,-0.27195261766002443,False,False,False,False,230039,562363.5465265795,False,False,False,False,141601.02433658388,False,False,False,False
2022-12-09 00:00:00+00:00,22.3705979395,24.3071571641,21.1399765603,21.6741997947,145253,,,,,34.57809914060319,,,,,34.57809914060319,,#000000,,24.848084096903683,,35.47008534139228,-7.638313200751895,False,False,False,True,False,0.0,31.238453475492,,0.0,0.0,0.0,0.0,0.7673262165001427,1.236378983345471,False,False,False,False,-0.1597145240062165,-0.21583357083312046,False,False,False,False,375292,548506.3949320181,False,False,False,False,141871.54105239248,False,False,False,False
2022-12-16 00:00:00+00:00,20.9682619492,23.4676635101,20.5199914174,22.0748672204,253741,,,,,33.87610745978052,,,,,33.87610745978052,,#000000,,24.43637711638661,,35.008650528948976,-8.52816817240948,False,False,False,True,False,0.0,31.115011841021996,,0.0,0.0,0.0,0.0,0.7918383785286389,1.1931555760854742,False,False,False,False,-0.29664613617179514,-0.2562398535024578,True,False,False,False,121551,516880.06938149827,False,False,False,False,150158.16764110414,False,False,False,False
2022-12-23 00:00:00+00:00,21.3116911713,22.4182964425,20.1383079958,20.7870076376,161879,,,,,33.454622261209586,,,,,33.454622261209586,,#000000,,22.19439746149105,,34.965676071987744,-8.997788855945359,False,False,False,True,False,0.0,31.009955736829998,,0.0,0.0,0.0,0.0,0.7959571337482967,1.1805656089597076,False,False,False,False,-0.34282825441539394,-0.29953405395892585,False,False,False,False,283430,499587.47164953547,False,False,False,False,151026.37744546682,False,False,False,False
2022-12-30 00:00:00+00:00,20.9873413505,22.160724526,20.529435721,21.7218982977,96500,,,,,33.21528658061766,,,,,33.21528658061766,,#000000,,22.11993266517744,,34.78444300801459,-9.59008261445473,False,False,False,True,False,0.0,30.878588385192003,,0.0,0.0,0.0,0.0,0.7724996476385002,1.2045439206188127,False,False,False,False,-0.33106768162544026,-0.315300867792183,False,False,False,False,186930,476427.6589347551,False,False,False,False,146987.38652358038,False,False,False,False
2023-01-06 00:00:00+00:00,21.4738660818,22.8857417726,20.1886776151,21.0541192548,122669,,,,,32.93128888469107,,,,,32.93128888469107,,#000000,,22.085779853497446,,35.09995664667617,-9.659930705082061,False,False,False,True,False,0.0,30.810193802376002,,0.0,0.0,0.0,0.0,0.8041026355683394,1.188888685920325,False,False,False,False,-0.2976299437655656,-0.3064654057788743,False,False,False,False,309599,464069.9804951436,False,False,False,False,145186.0245588707,False,False,False,False
2023-01-13 00:00:00+00:00,23.5058223125,23.6901293284,21.6740090006,21.8459144057,58486,,,,,32.81716527011919,,,,,32.81716527011919,,#000000,,22.1601927178277,,37.08272988431018,-9.659930705082061,False,False,False,True,False,0.0,30.789424032632,,0.0,0.0,0.0,0.0,0.8052401381366244,1.1849661059724275,False,False,False,False,0.1686282940851428,-0.06891855584686576,False,False,False,False,368085,456959.9819399478,False,False,False,False,138763.80051747288,False,False,False,False
2023-01-20 00:00:00+00:00,23.0669960843,23.8301721334,21.6360409922,23.8301721334,86766,,,,,32.6507159998195,,,,,32.6507159998195,,#000000,,22.23604517678698,,38.23813929546381,-9.659930705082061,False,False,False,True,True,0.0,30.757612109634,,0.0,0.0,0.0,0.0,0.7542439781675133,1.2402086158884313,False,False,False,False,0.18727852447172533,0.05917998431242978,False,False,False,False,281319,443949.538833285,False,False,False,False,134912.11159025267,False,False,False,False
2023-01-27 00:00:00+00:00,24.7078245899,24.9940156083,22.6377095567,23.1441722622,80413,,,,,32.52066636879652,,,,,32.52066636879652,,#000000,,22.379637775513913,,40.40980174999113,-14.217809137581426,False,False,False,True,True,0.0,30.762770409346,,0.0,0.0,0.0,0.0,0.7192761363402272,1.2556292047727302,False,False,False,False,0.3428282252276122,0.20100410477002098,False,False,False,False,361732,437859.35077156016,False,False,False,False,130875.14036134505,False,False,False,False
2023-02-03 00:00:00+00:00,24.2308395592,25.3755082358,23.8206324328,24.2976174635,87394,,,,24.47566007593333,32.3896493979219,,,,,28.432654736927617,,#000000,,22.916861605994846,,41.64242926459522,-12.885377481971616,False,False,False,True,True,0.0,30.755745774974002,,0.0,0.0,0.0,0.0,0.7921541468946668,1.3076794011037616,False,False,False,False,0.34282823210487223,0.2719161684374466,False,False,False,False,274338,425746.65812181495,False,False,False,False,127654.31514939357,False,False,False,False
2023-02-10 00:00:00+00:00,23.7920133309,25.1180317163,23.0479166831,24.6219672843,93213,,,,24.222935243917835,32.24617125181393,,,,,28.234553247865882,,#000000,,22.946196162639026,,42.2236797115249,-12.188754642985785,False,False,False,True,True,0.0,30.735224556265997,,0.0,0.0,0.0,0.0,0.8016328627386725,1.1901839492511699,False,False,False,False,0.23165077084439908,0.25178346964092285,False,False,False,False,181125,407626.5352979768,False,False,False,False,125103.10661980887,False,False,False,False
2023-02-17 00:00:00+00:00,23.6966163248,24.3262365653,23.109924737,23.8110927322,71653,,,,24.077501932013796,32.135603530951876,,,,,28.106552731482836,,#000000,,22.95910616171094,,42.571170563706836,-11.702990922325327,False,False,False,True,True,0.0,30.742626175177996,,0.0,0.0,0.0,0.0,0.8216871230575795,1.1971405039238543,False,False,False,False,0.15631078839825924,0.20404712901959104,False,False,False,False,109472,385541.0141647933,False,False,False,False,121143.839462786,False,False,False,False
2023-02-24 00:00:00+00:00,22.8857417726,23.9669714402,22.5995507542,23.3054885996,46712,,,,23.932705032060866,32.06036073357407,,,,,27.99653288281747,,#000000,,22.937206806702985,,42.2351377861133,-11.702990922325327,False,False,False,True,True,0.0,30.694539405766005,,0.0,0.0,0.0,0.0,0.811327746360328,1.1855304586602455,False,False,False,False,0.06871192428622949,0.13637952665291025,False,False,False,False,62760,361631.30941184564,False,False,False,False,115630.36987294999,False,False,False,False
2023-03-03 00:00:00+00:00,23.8492515346,24.3262365653,22.4182964425,22.8857417726,82608,,,,23.845796792297364,31.935890261546145,,,,,27.890843526921756,,#000000,,22.954818240012006,,42.941844210654914,-11.03420525490904,True,False,False,True,True,0.0,30.595846084233997,,0.0,0.0,0.0,0.0,0.8602950151640026,1.1523855077844434,False,False,False,False,0.08147615265923899,0.10892783965607462,False,False,False,False,145368,345611.8050109682,False,False,False,False,113184.26840087962,False,False,False,False
