date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_144,aVWAP_BoS_CHoCH_bull_265,aVWAP_BoS_CHoCH_bull_326,aVWAP_BoS_CHoCH_bull_423,aVWAP_BoS_CHoCH_bull_476,aVWAP_BoS_CHoCH_bull_546,aVWAP_BoS_CHoCH_bear_92,aVWAP_BoS_CHoCH_bear_586,aVWAP_BoS_CHoCH_bear_651,aVWAP_BoS_CHoCH_bear_723,aVWAP_BoS_CHoCH_bear_826,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,45.6439147507,45.8854169451,45.2035283961,45.3029704762,2289880,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,5.345389629914872,-44.66853302661957,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-16185950,-3508690.596528815,False,False,False,False,2833592.668900772,False,False,False,False
2022-01-19 00:00:00+00:00,46.0700950938,46.69042426,45.9206478535,46.2642439168,2052790,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,8.43147260458543,-43.224451742329485,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-14133160,-3925336.4554884695,False,False,False,False,2802972.9563948596,False,False,False,False
2022-01-20 00:00:00+00:00,45.2035283961,46.121236735,45.1703810361,45.4497659277,4022628,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,9.580989530281315,-42.3067436031901,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18155788,-4483393.378802647,False,False,False,False,2850802.5659480025,False,False,False,False
2022-01-21 00:00:00+00:00,45.1561750246,45.880681608,45.0448946017,45.4402952534,2700322,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,10.303432509738457,-41.753045497866644,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-20856110,-5125460.697280975,False,False,False,False,2844901.367283375,False,False,False,False
2022-01-24 00:00:00+00:00,45.1940577218,45.298235139,43.3330702234,43.9439287153,5764800,,,,,,,,,,,,44.6084543614,#000000,,44.6084543614,,0,,,0.0,0.0,0.0,0.0,11.069279888076087,-41.11107828566095,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-15091310,-5516278.316995447,False,False,False,False,2959407.1960173603,False,False,False,False
2022-01-25 00:00:00+00:00,45.0614682817,45.3976772191,44.5074338356,44.6021405786,5164944,,,,,,,,,,,,44.788218194676205,#000000,,44.788218194676205,,0,,,0.0,0.0,0.0,0.0,11.429207279672926,-40.80660723168501,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-20256254,-6094316.579074057,False,False,False,False,3045898.8353892285,False,False,False,False
2022-01-26 00:00:00+00:00,44.0859888296,45.0093795731,43.8918400066,44.7631420415,3709286,,,,,,,,,,,,44.67187756710561,#000000,,44.67187756710561,,0,,,0.0,0.0,0.0,0.0,10.758188381569262,-40.80660723168501,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-23965540,-6795148.87009076,False,False,False,False,3071914.018315141,False,False,False,False
2022-01-27 00:00:00+00:00,45.1940577218,45.7859748651,44.9857028874,45.2058960647,2640624,,,,,,,,,,,,44.77121381895429,#000000,,44.77121381895429,,0,,,0.0,0.0,0.0,0.0,16.93573253336429,-35.806644079377506,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-21324916,-7364943.659498966,False,False,False,False,3055000.684263567,False,False,False,False
2022-01-28 00:00:00+00:00,45.8191222251,45.8948876194,45.0235855845,45.4118832305,1981344,,,,,,,,,,,,44.85432973812888,#000000,,44.85432973812888,,0,,,0.0,0.0,0.0,0.0,23.878460886016555,-29.695631567532608,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19343572,-7834693.790499007,False,False,False,False,3012896.5005669566,False,False,False,False
2022-01-31 00:00:00+00:00,47.2918120775,47.3865188204,46.4394513912,46.5152167856,2890264,,,,,,,,,,,,45.13941631621028,#000000,,45.13941631621028,,0,,,0.0,0.0,0.0,0.0,33.422920688895545,-21.42484351396672,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-16453308,-8172678.661459831,False,False,False,False,3008087.3828976643,False,False,False,False
2022-02-01 00:00:00+00:00,48.5845591184,48.669795187,47.665903712,47.9973773123,4038850,,,,,,,,,,,,45.62786006331858,#000000,,45.62786006331858,,0,,,0.0,0.0,0.0,0.0,42.733444734851915,-13.640030625450201,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-12414458,-8339022.949245719,False,False,False,False,3048509.446313442,False,False,False,False
2022-02-02 00:00:00+00:00,50.4739586396,50.7486081941,49.9625422279,50.3461045367,4395618,,,,,,,,,,,,48.35400478500762,#000000,,48.35400478500762,,0,,,0.0,0.0,0.0,0.0,51.908344929585674,-6.112186101824648,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-8018840,-8326466.755157652,False,False,False,False,3101337.232732523,False,False,False,False
2022-02-03 00:00:00+00:00,49.545832559,49.8631001478,49.2001529474,49.285389016,3937892,,,,,,,,,,,,48.33496286276976,#000000,,48.33496286276976,,0,,,0.0,0.0,0.0,0.0,55.43217676202624,-3.8030030539289825,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-11956732,-8468830.098092645,False,False,False,False,3134143.3020371306,False,False,False,False
2022-02-04 00:00:00+00:00,47.1971053346,48.3714689468,46.9650738144,48.1299667524,5665024,,,,,,,,,,,,47.892081605708235,#000000,,47.892081605708235,,0,,,0.0,0.0,0.0,0.0,52.87506269227414,-3.8030030539289825,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-17621756,-8827768.36875568,False,False,False,False,3233393.525486655,False,False,False,False
2022-02-07 00:00:00+00:00,48.1867907981,48.6650598499,47.5901383177,47.7179924206,2094848,,,,,,,,,,,,47.87090053737106,#000000,,47.87090053737106,,0,,,0.0,0.0,0.0,0.0,52.884528353233605,-3.8030030539289825,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-15526908,-9090479.726843692,False,False,False,False,3188744.6813499234,False,False,False,False
2022-02-08 00:00:00+00:00,48.087348718,48.1631141124,47.6516977006,47.9547592779,1945834,,,,,,,,,,,,47.84608880109812,#000000,,47.84608880109812,,0,,,0.0,0.0,0.0,0.0,52.70102958799407,-3.8030030539289825,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-17472742,-9419195.89441845,False,False,False,False,3140003.0860028677,False,False,False,False
2022-02-09 00:00:00+00:00,50.1566910509,50.2229857709,49.3611544103,49.3895664332,2559642,,,,,,,,,,,,47.99865131092774,#000000,,47.99865131092774,,0,,,0.0,0.0,0.0,0.0,55.71953274059828,-3.8030030539289825,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-14913100,-9634643.114245176,False,False,False,False,3117243.8277282454,False,False,False,False
2022-02-10 00:00:00+00:00,49.2759183417,50.3745165596,49.1385935645,49.5316265476,1889868,,,,,,,,,,,,48.075967350952105,#000000,,48.075967350952105,,0,,,0.0,0.0,0.0,0.0,55.98804628895886,-3.8030030539289825,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-16802968,-9915753.894078698,False,False,False,False,3069111.4423271376,False,False,False,False
2022-02-11 00:00:00+00:00,46.8372197115,48.2625561924,46.496275437,48.1773201238,3747382,,,,,,,,,,,,47.94981907109723,#000000,,47.94981907109723,,0,,,0.0,0.0,0.0,0.0,52.30280669934047,-3.8030030539289825,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-20550350,-10332796.878624633,False,False,False,False,3095710.2877260735,False,False,False,False
2022-02-14 00:00:00+00:00,46.4725987512,46.7188362828,46.0653597567,46.2074198711,3157750,,,,,,,,,,,,47.80453699914541,#000000,,47.80453699914541,,0,,,0.0,0.0,0.0,0.0,49.35726972850097,-3.8030030539289825,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-23708100,-10857318.569658961,False,False,False,False,3098143.217619169,False,False,False,False
2022-02-15 00:00:00+00:00,47.9973773123,48.3856749582,47.6706390492,47.6706390492,1890088,,,,,,,,,,,,47.80525590411565,#000000,,47.80525590411565,,0,,,0.0,0.0,0.0,0.0,49.85295145590616,-3.8030030539289825,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-21818012,-11287149.684574297,False,False,False,False,3050768.5032027313,False,False,False,False
2022-02-16 00:00:00+00:00,48.8544733357,48.9397094043,48.0920840552,48.0968193923,2010630,,,,,,,,,,,,47.83549720688701,#000000,,47.83549720688701,,0,,,0.0,0.0,0.0,0.0,51.406899628433855,-3.8030030539289825,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-19807382,-11621276.44204197,False,False,False,False,3009978.757979095,False,False,False,False
2022-02-17 00:00:00+00:00,48.5135290612,49.0154747987,48.4631450739,48.9539154158,1578250,,,,,,,,,,,,47.85890544343623,#000000,,47.85890544343623,,0,,,0.0,0.0,0.0,0.0,51.86792055638739,-3.8030030539289825,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-21385632,-12004192.34627562,False,False,False,False,2953832.532175993,False,False,False,False
2022-02-18 00:00:00+00:00,47.7369337692,48.3525275982,47.4528135405,48.2436148439,1177012,,,,,,,,,,,,47.85442557783177,#000000,,47.85442557783177,,0,,,0.0,0.0,0.0,0.0,50.88275526636395,-3.8030030539289825,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-22562644,-12418249.273872655,False,False,False,False,2884153.295620072,False,False,False,False
2022-02-22 00:00:00+00:00,46.9934858373,47.8979352322,46.5104814484,47.2634000546,1584402,,,,,,,,,,,,47.82519276656008,#000000,,47.82519276656008,,0,,,0.0,0.0,0.0,0.0,49.05541537697491,-3.8030030539289825,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-24147046,-12878202.086661963,False,False,False,False,2833182.656576148,False,False,False,False
2022-02-23 00:00:00+00:00,46.2547732425,47.0408392088,46.174272511,46.950867803,1413162,,,,,,,,,,,,47.782448840546266,#000000,,47.782448840546266,,0,,,0.0,0.0,0.0,0.0,46.73603677874103,-3.8030030539289825,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-25560208,-13375535.651890906,False,False,False,False,2777495.5720045343,False,False,False,False
2022-02-24 00:00:00+00:00,46.8561610601,46.9129851058,44.8673194587,45.2603524419,2918502,,,,,,,,,,,,47.19538192502555,#000000,,47.19538192502555,,0,,,0.0,0.0,0.0,0.0,46.370487018439505,-3.8030030539289825,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-22641706,-13738914.881228518,False,False,False,False,2783025.235847494,False,False,False,False
2022-02-25 00:00:00+00:00,48.6555891756,48.88051769,47.665903712,47.7321984321,2675236,,,,,,,,,,,,47.563895793368495,#000000,,47.563895793368495,,0,,,0.0,0.0,0.0,0.0,49.16369520081534,-3.8030030539289825,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-19966470,-13983132.729023477,False,False,False,False,2778798.20699073,False,False,False,False
2022-02-28 00:00:00+00:00,48.7502959185,48.8781500214,48.1394374266,48.4472343411,2163056,,,,,,,,,,,,47.70701727476159,#000000,,47.70701727476159,,0,,,0.0,0.0,0.0,0.0,51.17078132319506,-3.8030030539289825,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-17803414,-14132947.680826478,False,False,False,False,2754651.4537754073,False,False,False,False
2022-03-01 00:00:00+00:00,49.058092833,49.739981382,48.8734146843,49.2238296331,2104544,,,,,,,,,,,,47.853105591385514,#000000,,47.853105591385514,,0,,,0.0,0.0,0.0,0.0,53.00500016291472,-3.3243503396695147,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-15698870,-14194356.39922544,False,False,False,False,2729157.043823431,False,False,False,False
2022-03-02 00:00:00+00:00,49.5647739076,49.7163046963,48.3004388896,48.6224418155,2701364,,,,,,,,,,,,47.97874360483882,#000000,,47.97874360483882,,0,,,0.0,0.0,0.0,0.0,55.047130015710074,-1.1783518927698964,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-12997506,-14147421.089451894,False,False,False,False,2728067.1205362375,False,False,False,False
2022-03-03 00:00:00+00:00,49.3753604218,50.8243735884,49.0675635073,50.3176925138,1861776,,,,,,,,,,,,48.498543016327126,#000000,,48.498543016327126,,0,,,0.0,0.0,0.0,0.0,55.959215403935346,-0.09721259908876334,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-14859282,-14175337.203591036,False,False,False,False,2694094.9197308947,False,False,False,False
2022-03-04 00:00:00+00:00,49.2995950274,49.3232717132,48.1915261352,48.1915261352,2401502,,,,,,,,,,,,48.418676898028345,#000000,,48.418676898028345,,0,,,0.0,0.0,0.0,0.0,56.375990886564644,0.5704642499719981,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-17260784,-14296335.117175702,False,False,False,False,2682620.687584585,False,False,False,False
2022-03-07 00:00:00+00:00,47.7558751178,48.8592086728,47.6564330377,48.6461185013,5455580,,,,,,,,,,,,48.22723743868319,#000000,,48.22723743868319,,0,,,0.0,0.0,0.0,0.0,53.182061208873805,0.5704642499719981,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,-22716364,-14626532.328266852,False,False,False,False,2791364.1900322484,False,False,False,False
2022-03-08 00:00:00+00:00,48.4472343411,50.0383076222,47.5806676434,48.314644901,7352850,,,,,,,,,,,,48.2839098638467,#000000,,48.2839098638467,,0,,,0.0,0.0,0.0,0.0,52.512491464019156,0.5704642499719981,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-15363514,-14655433.570295604,False,False,False,False,2970245.9865015717,False,False,False,False
2022-03-09 00:00:00+00:00,49.7494520563,50.0146309365,48.4680698246,48.6887365356,5377134,,,,,,,,,,,,48.408034687329675,#000000,,48.408034687329675,,0,,,0.0,0.0,0.0,0.0,54.437245766566306,0.5704642499719981,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,-9986380,-14472333.430284012,False,False,False,False,3064633.7517368044,False,False,False,False
2022-03-10 00:00:00+00:00,49.4653318275,49.7163046963,48.8260613128,48.9917981129,4426048,,,,,,,,,,,,48.4783616386776,#000000,,48.4783616386776,,0,,,0.0,0.0,0.0,0.0,55.064036231292434,0.5704642499719981,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-14412428,-14469984.197723854,False,False,False,False,3118022.5457863417,False,False,False,False
2022-03-11 00:00:00+00:00,47.9500239408,48.7976492899,47.6232856777,48.0494660209,5354262,,,,,,,,,,,,48.4262333133849,#000000,,48.4262333133849,,0,,,0.0,0.0,0.0,0.0,52.376677542003904,0.5704642499719981,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-19766690,-14677698.150754292,False,False,False,False,3205718.2106574653,False,False,False,False
2022-03-14 00:00:00+00:00,48.1773201238,49.0107394615,48.1489081009,48.3383215868,1392916,,,,,,,,,,,,48.42318709896506,#000000,,48.42318709896506,,0,,,0.0,0.0,0.0,0.0,51.054455637743686,0.5704642499719981,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-18373774,-14822642.301705103,False,False,False,False,3134627.9278865843,False,False,False,False
2022-03-15 00:00:00+00:00,48.5135290612,48.8686793471,48.0257893351,48.7550312556,2286166,,,,,,,,,,,,48.41978243164478,#000000,,48.41978243164478,,0,,,0.0,0.0,0.0,0.0,50.885553953804134,0.5704642499719981,False,False,False,False,False,0.0,1,,,False,False,False,False,0.05051864617219846,0.05051864617219846,False,False,False,False,-16087608,-14872248.799677452,False,False,False,False,3101354.9111067182,False,False,False,False
2022-03-16 00:00:00+00:00,50.3082218395,50.5923420683,49.285389016,49.9578068907,2371820,,,,,,,,,,,,48.47877979753247,#000000,,48.47877979753247,,0,,,0.0,0.0,0.0,0.0,53.99882811104184,0.5704642499719981,False,False,True,False,True,2.9530473159254136,1,0.8387609990022917,0.9503867466354478,False,False,False,False,0.2925334240205355,0.171526035096367,False,False,False,False,-13715788,-14826897.395768533,False,False,False,False,3072745.6989064547,False,False,False,False
2022-03-17 00:00:00+00:00,52.0176785492,52.0602965836,51.0564051086,51.0942878058,1684164,,,,,,,,,,,,48.561757969819965,#000000,,48.561757969819965,,0,,,0.0,0.0,0.0,0.0,58.33027612289557,3.08072782028421,True,False,True,False,True,7.349661863621527,0,0.8782523035770798,0.9248176624602501,False,False,False,False,0.34282824418912755,0.25717713964274724,False,False,False,False,-12031624,-14717278.831228592,False,False,False,False,3018291.5146356137,False,False,False,False
2022-03-18 00:00:00+00:00,52.7848031669,52.7848031669,51.4115553946,51.492056126,2720692,,,,,,,,,,,,48.7110094583839,#000000,,48.7110094583839,,0,,,0.0,0.0,0.0,0.0,62.070414883667475,6.502550990919907,True,False,True,False,True,9.188676302679134,0,0.8956005779198125,0.9127367074399864,False,False,False,False,0.342828244898464,0.3000026922706056,False,False,False,False,-9310932,-14505265.230003942,False,False,False,False,3006620.9454342173,False,False,False,False
2022-03-21 00:00:00+00:00,52.1786800122,52.7753324926,51.7951177034,52.1360619779,2304528,,,,,,,,,,,,48.82447573400493,#000000,,48.82447573400493,,0,,,0.0,0.0,0.0,0.0,63.1010625532181,7.380921747434158,True,False,True,False,True,7.383074244562835,0,0.9157642939252726,0.9025632590275531,False,False,False,False,0.3428282451218262,0.3214154686962159,False,False,False,False,-11615460,-14391939.534709672,False,False,False,False,2979087.888750523,False,False,False,False
2022-03-22 00:00:00+00:00,51.9040304577,52.2591807437,51.5394094975,52.0224138864,1953382,,,,,,,,,,,,48.904682518043,#000000,,48.904682518043,,0,,,0.0,0.0,0.0,0.0,63.125888550587916,7.45682385557523,True,False,True,False,True,6.574140753709688,0,0.915992867641851,0.9019468212795468,False,False,False,False,0.3073662761197196,0.31439087240796776,False,False,False,False,-13568842,-14359661.200015174,False,False,False,False,2938864.128407365,False,False,False,False
2022-03-23 00:00:00+00:00,51.7903823662,52.3207401266,51.6625282633,51.9040304577,1622814,,,,,,,,,,,,48.96827360824675,#000000,,48.96827360824675,,0,,,0.0,0.0,0.0,0.0,62.85418281561017,7.45682385557523,True,False,True,False,True,6.237328697697574,0,0.9236470226521862,0.9002028443372568,False,False,False,False,0.3157800662012249,0.31508546930459636,False,False,False,False,-15191656,-14392288.447073404,False,False,False,False,2887254.3194502136,False,False,False,False
2022-03-24 00:00:00+00:00,51.6057042175,51.6341162404,50.9009439901,51.1321705029,1413052,,,,,,,,,,,,49.01088021869128,#000000,,49.01088021869128,,0,,,0.0,0.0,0.0,0.0,62.17697813009336,7.45682385557523,True,False,True,False,True,5.68492723249701,0,0.9139141070034691,0.9070202548009,False,False,False,False,0.25085222652235545,0.2829688479134759,False,False,False,False,-16604708,-14479049.998168565,False,False,False,False,2829442.4637854993,False,False,False,False
2022-03-25 00:00:00+00:00,50.9266702245,51.5291263739,50.6038780447,51.4574054038,1527186,,,,,,,,,,,,49.04782019410123,#000000,,49.04782019410123,,0,,,0.0,0.0,0.0,0.0,59.93958128697416,7.45682385557523,True,False,True,False,False,3.6776809328973705,0,0.9069886785637816,0.907433308657392,False,False,False,False,0.23320930346756258,0.2580890756905192,False,False,False,False,-18131894,-14622298.782554112,False,False,False,False,2778373.5828527347,False,False,False,False
2022-03-28 00:00:00+00:00,51.5960659461,51.6247543342,50.9553586125,50.9983911946,1058140,,,,,,,,,,,,49.07760554161054,#000000,,49.07760554161054,,0,,,0.0,0.0,0.0,0.0,59.74237415364828,7.45682385557523,True,False,True,False,False,5.418944867975863,0,0.9178326633645331,0.9038930603168366,False,False,False,False,0.2528385924905746,0.2554638340905469,False,False,False,False,-17073754,-14718434.28127748,False,False,False,False,2710913.442348706,False,False,False,False
2022-03-29 00:00:00+00:00,52.6910060908,53.3221506284,52.4375919962,53.0735179318,2004936,,,,,,,,,,,,49.16760226582627,#000000,,49.16760226582627,,0,,,0.0,0.0,0.0,0.0,61.44851513805618,7.45682385557523,True,False,True,False,False,8.143310471031963,0,0.9490722411369396,0.8805942576757027,False,False,False,False,0.3428282457671139,0.2991460399288304,False,False,False,False,-15068818,-14732174.819266599,False,False,False,False,2683228.0524526783,False,False,False,False
2022-03-30 00:00:00+00:00,53.8098532256,54.374058191,53.3556204145,53.4082157926,2362300,,,,,,,,,,,,49.29714070195209,#000000,,49.29714070195209,,0,,,0.0,0.0,0.0,0.0,64.135196308493,9.306245153337969,True,False,True,False,True,10.765691131022262,0,0.9528674129799984,0.8497845811902808,False,False,False,False,0.3428282466591563,0.32098714329399336,False,False,False,False,-12706518,-14652737.296942418,False,False,False,False,2670642.638631005,False,False,False,False
2022-03-31 00:00:00+00:00,53.0974249218,54.0823929123,53.0974249218,53.96763936,1668024,,,,,,,,,,,,49.375554481532504,#000000,,49.375554481532504,,0,,,0.0,0.0,0.0,0.0,63.96181016403614,9.306245153337969,True,False,True,False,True,8.634221166006427,0,0.9425580097367702,0.8687975566062971,False,False,False,False,0.32164983721293317,0.32131849025346326,False,False,False,False,-14374542,-14641827.67745448,False,False,False,False,2631324.2606454752,False,False,False,False
2022-04-01 00:00:00+00:00,53.9867649521,54.1062999023,53.2552110562,53.3412762204,1883080,,,,,,,,,,,,49.467986622681714,#000000,,49.467986622681714,,0,,,0.0,0.0,0.0,0.0,65.11103149566023,10.526395564364748,True,False,True,False,True,10.670677959052636,0,0.9536239211505743,0.8578833490370242,False,False,False,False,0.3286162696988395,0.3249673799761514,False,False,False,False,-12491462,-14557499.611671953,False,False,False,False,2601981.3484632997,False,False,False,False
2022-04-04 00:00:00+00:00,54.4170907731,54.5175001314,53.6711926833,53.9437323699,2961542,,,,,,,,,,,,49.61885938484348,#000000,,49.61885938484348,,0,,,0.0,0.0,0.0,0.0,66.44846901000943,11.963583410481391,True,False,True,False,True,11.630770119337896,0,0.9615808131294517,0.8483363548615991,False,False,False,False,0.34282824684119606,0.33389781340867375,False,False,False,False,-9529920,-14360339.626900503,False,False,False,False,2616081.766170621,False,False,False,False
