date,Close,High,Low,Open,Volume,aVWAP_OB_bull_844,aVWAP_OB_bear_597,aVWAP_OB_bear_382,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-19 00:00:00+00:00,1.65,1.67,1.5401,1.55,335435,,,,,"rgba(239, 83, 80, 0.5)",,,,45.69996542256022,-13.189697438526224,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160937,-42212.44383777213,False,False,False,False,272996.6769627644,False,False,False,False
2022-01-20 00:00:00+00:00,1.65,1.72,1.6301,1.69,303419,,,,1.6666999999999998,#000000,,1.6666999999999998,,49.79582204008873,-9.756348149400573,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160937,-34245.798981388914,False,False,False,False,274189.70923873445,False,False,False,False
2022-01-21 00:00:00+00:00,1.58,1.645,1.55,1.64,325889,,,,1.6278437674927593,#000000,,1.6278437674927593,,49.66074111270301,-9.756348149400573,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-164952,-39371.53235466778,False,False,False,False,276217.1324058429,False,False,False,False
2022-01-24 00:00:00+00:00,1.5,1.56,1.425,1.56,366927,,,,1.5789155878214813,#000000,,1.5789155878214813,,46.98429448823897,-9.756348149400573,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-531879,-58685.55069370042,False,False,False,False,279774.3821154177,False,False,False,False
2022-01-25 00:00:00+00:00,1.52,1.5409,1.42,1.48,358905,,,,1.5563288236885735,"rgba(239, 83, 80, 0.5)",,1.5563288236885735,,46.005734789736586,-9.756348149400573,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-172974,-63167.45066649648,False,False,False,False,282877.5436010876,False,False,False,False
2022-01-26 00:00:00+00:00,1.51,1.5606,1.46,1.56,162445,,,,1.551391112282563,"rgba(239, 83, 80, 0.5)",,1.551391112282563,,45.026376108843806,-9.756348149400573,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-335419,-73843.98201290838,False,False,False,False,278154.69875398616,False,False,False,False
2022-01-27 00:00:00+00:00,1.47,1.53,1.44,1.53,189161,,,,1.5434787373946288,"rgba(239, 83, 80, 0.5)",,1.5434787373946288,,43.092311765554236,-9.756348149400573,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-524580,-91519.90428691197,False,False,False,False,274664.7497832416,False,False,False,False
2022-01-28 00:00:00+00:00,1.46,1.47,1.4101,1.47,153029,,,,1.4911077167757747,"rgba(239, 83, 80, 0.5)",,1.4911077167757747,,41.489745052840945,-9.756348149400573,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-677609,-114503.79039330757,False,False,False,False,269894.72037997725,False,False,False,False
2022-01-31 00:00:00+00:00,1.48,1.5,1.44,1.47,155097,,,,1.4954174698213247,"rgba(239, 83, 80, 0.5)",,1.4954174698213247,,41.45120017938581,-9.756348149400573,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-522512,-130504.11233866807,False,False,False,False,265392.8489925272,False,False,False,False
2022-02-01 00:00:00+00:00,1.55,1.56,1.4899,1.51,421484,,,,1.5167813552758567,"rgba(239, 83, 80, 0.5)",,1.5167813552758567,,44.58327274646527,-9.756348149400573,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-101028,-129348.18636460266,False,False,False,False,271514.07060066337,False,False,False,False
2022-02-02 00:00:00+00:00,1.53,1.56,1.5,1.55,227844,,,,1.5200164413577526,"rgba(239, 83, 80, 0.5)",,1.5200164413577526,,45.85215771405373,-9.756348149400573,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-328872,-137172.64964442217,False,False,False,False,269801.5188124021,False,False,False,False
2022-02-03 00:00:00+00:00,1.49,1.53,1.47,1.52,274043,,,,1.517044168505006,"rgba(239, 83, 80, 0.5)",,1.517044168505006,,45.14785297829452,-9.756348149400573,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-602915,-155437.05554071936,False,False,False,False,269967.85140799417,False,False,False,False
2022-02-04 00:00:00+00:00,1.47,1.47,1.44,1.47,155289,,,,1.5127528145523284,"rgba(239, 83, 80, 0.5)",,1.5127528145523284,,43.94632829088797,-9.756348149400573,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-758204,-179074.9749312794,False,False,False,False,265470.64154885715,False,False,False,False
2022-02-07 00:00:00+00:00,1.47,1.51,1.465,1.47,198149,,,,1.510253343498559,"rgba(239, 83, 80, 0.5)",,1.510253343498559,,43.14531183261693,-9.756348149400573,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-758204,-201785.9170908371,False,False,False,False,262830.5771743922,False,False,False,False
2022-02-08 00:00:00+00:00,1.53,1.53,1.4579,1.47,143245,,,,1.5102257640973211,"rgba(239, 83, 80, 0.5)",,1.5102257640973211,,45.61506356108764,-9.756348149400573,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-614959,-217988.78308727485,False,False,False,False,258140.94669696505,False,False,False,False
2022-02-09 00:00:00+00:00,1.6,1.6,1.52,1.54,302808,,,,1.517860712324747,#000000,,1.517860712324747,,49.98364972024508,-6.400263682622445,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-312151,-221681.41904463663,False,False,False,False,259892.5958461037,False,False,False,False
2022-02-10 00:00:00+00:00,1.59,1.6699,1.555,1.62,229501,,,,1.5249675493848556,"rgba(38, 166, 154, 0.5)",,1.5249675493848556,,52.400892858798166,-4.019205873711712,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-541652,-234229.2849644548,False,False,False,False,258700.7685580212,False,False,False,False
2022-02-11 00:00:00+00:00,1.57,1.6,1.55,1.59,221010,,,,1.5284895242739904,"rgba(38, 166, 154, 0.5)",,1.5284895242739904,,53.00659495963589,-3.3107715731812632,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-762662,-254952.1365344762,False,False,False,False,257222.69920280468,False,False,False,False
2022-02-14 00:00:00+00:00,1.56,1.6,1.5508,1.57,143782,,,,1.5303682381720196,"rgba(38, 166, 154, 0.5)",,1.5303682381720196,,52.901139421303,-3.178190864010361,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-906444,-280500.8370625359,False,False,False,False,252774.04433210645,False,False,False,False
2022-02-15 00:00:00+00:00,1.58,1.615,1.565,1.57,97465,,,,1.5320174499415598,"rgba(38, 166, 154, 0.5)",,1.5320174499415598,,53.75138206491632,-2.0646285386729204,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-808979,-301225.4709032208,False,False,False,False,246683.49357398463,False,False,False,False
2022-02-16 00:00:00+00:00,1.61,1.62,1.58,1.59,174724,,,,1.5355514456996613,"rgba(38, 166, 154, 0.5)",,1.5355514456996613,,55.62279543310304,-0.0047495443158638295,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-634255,-314285.4524364279,False,False,False,False,243861.55264951463,False,False,False,False
2022-02-17 00:00:00+00:00,1.6,1.65,1.6,1.61,199828,,,,1.5398757919302386,"rgba(38, 166, 154, 0.5)",,1.5398757919302386,,56.25284336240382,0.8599939917564399,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-834083,-334669.6699879405,False,False,False,False,242134.74666325917,False,False,False,False
2022-02-18 00:00:00+00:00,1.64,1.64,1.6,1.63,157377,,,,1.5433571232647803,"rgba(38, 166, 154, 0.5)",,1.5433571232647803,,58.382785620480995,3.125225493325388,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-676706,-348082.85940017813,False,False,False,False,238810.91346077842,False,False,False,False
2022-02-22 00:00:00+00:00,1.59,1.65,1.5602,1.65,246877,,,,1.5467006050895804,"rgba(38, 166, 154, 0.5)",,1.5467006050895804,,56.82980522073625,3.125225493325388,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-923583,-370651.4923648771,False,False,False,False,239127.2305799636,False,False,False,False
2022-02-23 00:00:00+00:00,1.72,1.72,1.61,1.61,440434,,,,1.5596495203728429,"rgba(38, 166, 154, 0.5)",,1.5596495203728429,,60.25808106703004,5.0451732346976,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-483149,-375063.15933096036,False,False,False,False,247021.61369447483,False,False,False,False
2022-02-24 00:00:00+00:00,1.68,1.75,1.65,1.74,326056,,,,1.568372186207362,"rgba(38, 166, 154, 0.5)",,1.568372186207362,,60.54798806263666,5.4099417591613985,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-809205,-392088.32955327566,False,False,False,False,250121.00139273072,False,False,False,False
2022-02-25 00:00:00+00:00,1.8,1.8,1.69,1.69,180888,,,,1.575176767044527,"rgba(38, 166, 154, 0.5)",,1.575176767044527,,63.688075730873955,8.48306613629294,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-628317,-401352.198982559,False,False,False,False,247405.9817302707,False,False,False,False
2022-02-28 00:00:00+00:00,1.78,1.8,1.7403,1.78,305948,,,,1.586205300096589,"rgba(38, 166, 154, 0.5)",,1.586205300096589,,64.84796360718198,9.644378003934662,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-934265,-422250.74019892927,False,False,False,False,249701.74715261304,False,False,False,False
2022-03-01 00:00:00+00:00,1.815,1.8692,1.785,1.8,326990,,,,1.5994775703388433,"rgba(38, 166, 154, 0.5)",,1.5994775703388433,,66.40413098484602,11.216397694198633,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-607275,-429506.5935244615,False,False,False,False,252732.65902898117,False,False,False,False
2022-03-02 00:00:00+00:00,1.85,1.87,1.8,1.87,180229,,,,1.6066730063397392,"rgba(38, 166, 154, 0.5)",,1.6066730063397392,,68.1828373037896,13.001990739498183,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-427046,-429410.0996607572,False,False,False,False,249889.37828274662,False,False,False,False
2022-03-03 00:00:00+00:00,1.83,1.875,1.7966,1.85,222479,,,,1.614752916739902,"rgba(38, 166, 154, 0.5)",,1.614752916739902,,68.3201804191614,13.276583448677641,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-649525,-438042.05653680593,False,False,False,False,248814.4614873448,False,False,False,False
2022-03-04 00:00:00+00:00,1.91,1.9497,1.8301,1.85,331464,,,,1.6289315769849577,"rgba(38, 166, 154, 0.5)",,1.6289315769849577,,70.10465175222937,15.147760971092026,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-318061,-433336.9170647743,False,False,False,False,252055.6198603901,False,False,False,False
2022-03-07 00:00:00+00:00,1.87,1.97,1.835,1.97,383978,,,,1.6433739464801769,"rgba(38, 166, 154, 0.5)",,1.6433739464801769,,69.28843286309666,15.147760971092026,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-702039,-443874.2536504695,False,False,False,False,257229.0465325317,False,False,False,False
2022-03-08 00:00:00+00:00,1.9,1.95,1.8301,1.85,857743,,,,1.6706548061899111,"rgba(38, 166, 154, 0.5)",,1.6706548061899111,,69.42492568243068,15.147760971092026,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,155704,-420361.3809582942,False,False,False,False,280778.61333517754,False,False,False,False
2022-03-09 00:00:00+00:00,1.9,1.92,1.84,1.85,361239,,,,1.680126637922575,"rgba(38, 166, 154, 0.5)",,1.680126637922575,,69.51592089532005,15.1702623580654,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,155704,-397770.5817050278,False,False,False,False,283933.922616151,False,False,False,False
2022-03-10 00:00:00+00:00,2.07,2.07,1.88,1.88,479214,,,,1.8009574028476207,"rgba(38, 166, 154, 0.5)",,1.8009574028476207,,72.62800292614725,18.330132859149472,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,634918,-357272.99026561494,False,False,False,False,291591.964866498,False,False,False,False
2022-03-11 00:00:00+00:00,2.03,2.045,1.985,2.04,227432,,,,1.807848577276537,"rgba(38, 166, 154, 0.5)",,1.807848577276537,,72.79660055062526,18.63725239890485,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,407486,-327282.4416277477,False,False,False,False,289075.8878129099,False,False,False,False
2022-03-14 00:00:00+00:00,1.85,2.0,1.81,2.0,409634,,,,1.797894109715104,"rgba(38, 166, 154, 0.5)",,1.797894109715104,,66.46954001182124,20.944409985284906,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2148,-314532.0713678361,False,False,False,False,293803.656918286,False,False,False,False
2022-03-15 00:00:00+00:00,1.83,1.8501,1.77,1.79,119708,,,,1.7996382108820883,"rgba(38, 166, 154, 0.5)",,1.7996382108820883,,61.690466546404764,16.658403074489755,False,False,True,False,False,8.52982014643355,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.09501743169089068,0.09501743169089068,False,False,False,False,-121856,-306976.14700047,False,False,False,False,286976.3762548238,False,False,False,False
2022-03-16 00:00:00+00:00,1.85,1.88,1.8,1.88,175597,,,,1.8014067046203692,"rgba(38, 166, 154, 0.5)",,1.8014067046203692,,59.03509067798806,14.428717621147982,False,False,True,False,False,9.394963494068584,,0.0,0.0,0.0,0.0,0,0.9937325445868979,0.8894728740131508,False,False,False,False,0.12983759217533275,0.1124275119331117,False,False,False,False,53741,-292830.37652986334,False,False,False,False,282608.5575781641,False,False,False,False
2022-03-17 00:00:00+00:00,1.88,1.9199,1.79,1.88,139072,,,,1.8032324699885132,"rgba(38, 166, 154, 0.75)",,1.8032324699885132,,58.06729285811596,13.687364992757274,True,False,True,False,False,10.676398995072343,,0.0,0.0,0.0,0.0,0,0.9959364690975029,0.8817206650208639,False,False,False,False,0.1473312150158536,0.12987936347448265,False,False,False,False,192813,-273785.5382345746,False,False,False,False,276979.6729672557,False,False,False,False
2022-03-18 00:00:00+00:00,1.88,1.895,1.845,1.87,99737,,,,1.8045780033560037,"rgba(38, 166, 154, 0.75)",,1.8045780033560037,,57.422094311534565,13.097073482068588,True,False,True,False,False,10.676398995072343,,0.0,0.0,0.0,0.0,0,1.0191486064684658,0.8768069421999868,False,False,False,False,0.165032780690561,0.14745607208252182,False,False,False,False,192813,-255487.55634302268,False,False,False,False,270028.9799097163,False,False,False,False
2022-03-21 00:00:00+00:00,1.9,1.94,1.84,1.84,313892,,,,1.8100312713489433,"rgba(38, 166, 154, 0.75)",,1.8100312713489433,,57.58088541095967,13.097073482068588,True,False,True,False,False,11.536872749845863,,0.0,0.0,0.0,0.0,0,1.0279724918736044,0.8559361386904895,False,False,False,False,0.18871807697784274,0.1680870745301823,False,False,False,False,506705,-225597.65217270807,False,False,False,False,271749.0983446294,False,False,False,False
2022-03-22 00:00:00+00:00,1.94,1.94,1.9,1.9,81359,,,,1.8122191236288532,"rgba(38, 166, 154, 0.75)",,1.8122191236288532,,58.82898990634865,13.097073482068588,True,False,True,False,False,13.223406950698859,,0.0,0.0,0.0,0.0,1,1.0335748952862178,0.8556168694457372,False,False,False,False,0.2246514334374207,0.1963692539838015,False,False,False,False,588064,-193689.35208750382,False,False,False,False,264282.81997817336,False,False,False,False
2022-03-23 00:00:00+00:00,1.93,1.9414,1.8905,1.94,123192,,,,1.8148057569860174,"rgba(38, 166, 154, 0.75)",,1.8148057569860174,,59.21353281202805,13.097073482068588,True,False,True,False,False,12.629337601720309,,0.0,0.0,0.0,0.0,1,1.0406867566842533,0.8540418492354469,False,False,False,False,0.2197689623944651,0.20806910818913332,False,False,False,False,464872,-167863.41671152328,False,False,False,False,258749.84664569597,False,False,False,False
2022-03-24 00:00:00+00:00,1.93,1.98,1.91,1.94,232206,,,,1.8204029677522486,"rgba(38, 166, 154, 0.75)",,1.8204029677522486,,59.46989474914764,13.097073482068588,True,False,True,False,False,12.629337601720309,,0.0,0.0,0.0,0.0,1,1.03950136520299,0.8474777315249988,False,False,False,False,0.2550342724607674,0.23155169032495035,False,False,False,False,464872,-143050.26311499297,False,False,False,False,257708.91148311968,False,False,False,False
2022-03-25 00:00:00+00:00,2.28,2.3494,1.8929,1.94,2092177,,,,1.929951675797934,"rgba(38, 166, 154, 1.0)",,1.929951675797934,,66.0582799613317,10.861085757470555,True,False,True,False,True,20.0,,0.0,0.0,0.0,0.0,0,1.0215938941402773,0.8002151115891367,False,False,False,False,0.3428281456710864,0.28718991799801835,False,False,False,False,2557049,-37164.0175026403,False,False,False,False,329648.83652299736,False,False,False,False
2022-03-28 00:00:00+00:00,2.22,2.35,2.12,2.35,940764,,,,1.9616698503907841,"rgba(38, 166, 154, 1.0)",,1.9616698503907841,,68.25371506031267,12.861303298883008,True,False,True,False,True,20.0,,0.0,0.0,0.0,0.0,0,1.0597216347412735,0.8234535822909744,False,False,False,False,0.34282816124506893,0.31500903962154364,False,False,False,False,1616285,27677.120438639708,False,False,False,False,353614.1370515073,False,False,False,False
2022-03-29 00:00:00+00:00,2.24,2.2969,2.16,2.16,384918,,,,1.9724011778396315,"rgba(38, 166, 154, 1.0)",,1.9724011778396315,,69.98720254431346,14.464554959834203,True,False,True,False,True,20.0,,0.0,0.0,0.0,0.0,0,1.0831945419885625,0.8287548911407645,False,False,False,False,0.33673769513494073,0.3258733673782422,False,False,False,False,2001203,105070.29218614404,False,False,False,False,354841.7395200756,False,False,False,False
2022-03-30 00:00:00+00:00,2.35,2.3653,2.22,2.24,414757,,,,1.9868974793521608,"rgba(38, 166, 154, 1.0)",,1.9868974793521608,,72.4866171343338,16.81865033424839,True,False,True,False,True,20.0,,0.0,0.0,0.0,0.0,0,1.1045415088383839,0.7964409722222222,False,False,False,False,0.3428281675449381,0.33435076746159015,False,False,False,False,2415960,195693.41798276582,False,False,False,False,357191.35757811187,False,False,False,False
2022-03-31 00:00:00+00:00,2.35,2.3799,2.32,2.36,320856,,,,1.9985477230295272,"rgba(38, 166, 154, 1.0)",,1.9985477230295272,,74.15289352768069,18.402597761758912,True,False,True,False,True,20.0,,0.0,0.0,0.0,0.0,0,1.1275436855852756,0.8258853544455019,False,False,False,False,0.3428281730155135,0.3385894702385518,False,False,False,False,2415960,282762.6957089319,False,False,False,False,355766.4415946565,False,False,False,False
2022-04-01 00:00:00+00:00,2.36,2.37,2.21,2.35,309554,,,,2.0076728418849394,"rgba(38, 166, 154, 1.0)",,2.0076728418849394,,75.38705082862742,19.636466165960428,True,False,True,False,True,20.0,,0.0,0.0,0.0,0.0,0,1.085828941063728,0.8402811052547519,False,False,False,False,0.29476536679239035,0.31667741851547104,False,False,False,False,2725514,378556.86450466,False,False,False,False,353954.1889831014,False,False,False,False
2022-04-04 00:00:00+00:00,2.28,2.39,2.27,2.39,460023,,,,2.020117223745975,"rgba(38, 166, 154, 1.0)",,2.020117223745975,,72.93155035481905,19.636466165960428,True,False,True,False,True,20.0,,0.0,0.0,0.0,0.0,0,1.1143413935730193,0.8230194082087177,False,False,False,False,0.32667405400985816,0.3216757362626646,False,False,False,False,2265491,452554.28158290865,False,False,False,False,358113.75019945035,False,False,False,False
2022-04-05 00:00:00+00:00,2.26,2.33,2.1801,2.29,338627,,,,2.026575745922199,"rgba(38, 166, 154, 0.75)",,2.026575745922199,,70.53335021097101,19.636466165960428,True,False,True,False,False,20.0,,0.0,0.0,0.0,0.0,0,1.1254254832095867,0.8218444572725283,False,False,False,False,0.26735698859937007,0.2945163624310173,False,False,False,False,1926864,510370.3489718142,False,False,False,False,357349.563917119,False,False,False,False
2022-04-06 00:00:00+00:00,2.14,2.24,2.105,2.21,319191,,,,2.0293086071983684,"rgba(38, 166, 154, 0.75)",,2.0293086071983684,,64.95996908925521,21.17604796313057,True,False,True,False,False,14.16920107235051,,0.0,0.0,0.0,0.0,0,1.1067657874965406,0.8331092569892051,False,False,False,False,0.20407228581763395,0.24929432412432562,False,False,False,False,1607673,553401.8254827235,False,False,False,False,355853.14964585943,False,False,False,False
2022-04-07 00:00:00+00:00,2.19,2.19,2.11,2.14,377169,,,,2.032454500371822,"rgba(38, 166, 154, 0.75)",,2.032454500371822,,62.42605769390181,18.923847361022865,True,False,True,False,False,15.754879898677508,,0.0,0.0,0.0,0.0,0,1.1002541094258718,0.8462637973477332,False,False,False,False,0.1871190657822894,0.21820669495330752,False,False,False,False,1984842,609536.7342873226,False,False,False,False,356689.06534602185,False,False,False,False
2022-04-08 00:00:00+00:00,2.26,2.26,2.16,2.21,385988,,,,2.0377401768075853,"rgba(38, 166, 154, 0.75)",,2.0377401768075853,,62.23929034288149,18.767782293810384,True,False,True,False,False,17.881880286315333,,0.0,0.0,0.0,0.0,0,1.1139245522269778,0.8266365509589478,False,False,False,False,0.2325921066451399,0.22539940079922371,False,False,False,False,2370830,678607.0584329178,False,False,False,False,357838.04317558964,False,False,False,False
2022-04-11 00:00:00+00:00,2.22,2.31,2.191,2.3,219429,,,,2.0408700011732095,"rgba(38, 166, 154, 0.5)",,2.0408700011732095,,60.829941524366426,17.315853241956773,False,False,True,False,False,15.977366066351376,,0.0,0.0,0.0,0.0,0,1.1245324403188222,0.8071010320584378,False,False,False,False,0.26252786583234533,0.24396363331578452,False,False,False,False,2151401,736363.6835924112,False,False,False,False,352410.23756086064,False,False,False,False
