date,Open,High,Low,Close,Volume,aVWAP_peak_860,aVWAP_peak_859,aVWAP_peak_823,aVWAP_peak_822,aVWAP_peak_821,aVWAP_peak_807,aVWAP_peak_806,aVWAP_peak_805,aVWAP_peak_804,aVWAP_peak_803,aVWAP_peak_802,aVWAP_peak_786,aVWAP_peak_785,aVWAP_peak_784,aVWAP_peak_783,aVWAP_peak_772,aVWAP_peak_771,aVWAP_peak_770,aVWAP_peak_769,aVWAP_peak_768,aVWAP_valley_876,aVWAP_valley_875,aVWAP_valley_827,aVWAP_valley_826,aVWAP_valley_825,aVWAP_valley_824,aVWAP_valley_823,aVWAP_valley_813,aVWAP_valley_812,aVWAP_valley_811,aVWAP_valley_810,aVWAP_valley_809,aVWAP_valley_799,aVWAP_valley_798,aVWAP_valley_797,aVWAP_valley_796,aVWAP_valley_795,aVWAP_valley_794,aVWAP_valley_793,aVWAP_valley_792,aVWAP_valley_791,aVWAP_valley_776,aVWAP_valley_775,aVWAP_valley_774,aVWAP_valley_764,aVWAP_valley_763,aVWAP_valley_762,aVWAP_valley_741,aVWAP_valley_740,aVWAP_valley_739,aVWAP_valley_738,aVWAP_valley_737,aVWAP_valley_736,aVWAP_valley_735,aVWAP_valley_734,aVWAP_valley_733,aVWAP_valley_732,aVWAP_valley_731,aVWAP_valley_719,aVWAP_valley_718,aVWAP_valley_717,aVWAP_valley_716,aVWAP_valley_715,aVWAP_valley_714,aVWAP_valley_713,aVWAP_valley_712,aVWAP_valley_711,aVWAP_valley_710,aVWAP_valley_709,aVWAP_valley_708,aVWAP_valley_707,aVWAP_valley_706,aVWAP_valley_705,aVWAP_valley_704,aVWAP_valley_703,aVWAP_valley_702,aVWAP_valley_701,aVWAP_valley_700,aVWAP_valley_699,aVWAP_valley_698,aVWAP_valley_697,aVWAP_valley_696,aVWAP_valley_695,aVWAP_valley_694,aVWAP_valley_693,aVWAP_valley_692,aVWAP_valley_691,aVWAP_valley_690,aVWAP_valley_689,aVWAP_valley_688,aVWAP_valley_687,aVWAP_valley_686,aVWAP_valley_685,aVWAP_valley_684,aVWAP_valley_683,aVWAP_valley_682,aVWAP_valley_681,aVWAP_valley_680,aVWAP_valley_679,aVWAP_valley_678,aVWAP_valley_677,aVWAP_valley_644,aVWAP_valley_619,aVWAP_valley_591,aVWAP_valley_590,aVWAP_valley_545,aVWAP_valley_527,aVWAP_valley_497,aVWAP_valley_496,aVWAP_valley_495,aVWAP_valley_494,aVWAP_valley_493,aVWAP_valley_483,aVWAP_valley_482,aVWAP_valley_481,aVWAP_valley_438,aVWAP_valley_437,aVWAP_valley_425,aVWAP_valley_415,aVWAP_valley_414,aVWAP_valley_413,aVWAP_valley_412,aVWAP_valley_385,aVWAP_valley_384,aVWAP_valley_383,aVWAP_valley_382,aVWAP_valley_381,aVWAP_valley_380,aVWAP_valley_379,aVWAP_valley_378,aVWAP_valley_377,aVWAP_valley_376,aVWAP_valley_365,aVWAP_valley_364,aVWAP_valley_334,aVWAP_valley_333,aVWAP_valley_332,aVWAP_valley_331,aVWAP_valley_330,aVWAP_valley_329,aVWAP_valley_319,aVWAP_valley_318,aVWAP_valley_307,aVWAP_valley_306,aVWAP_valley_305,aVWAP_valley_304,aVWAP_valley_303,aVWAP_valley_302,aVWAP_valley_301,aVWAP_valley_300,aVWAP_valley_299,aVWAP_valley_298,aVWAP_valley_297,aVWAP_valley_296,aVWAP_valley_295,aVWAP_valley_294,aVWAP_valley_293,aVWAP_valley_281,aVWAP_valley_280,aVWAP_valley_279,aVWAP_valley_278,aVWAP_valley_277,aVWAP_valley_276,aVWAP_valley_275,aVWAP_valley_274,aVWAP_valley_245,aVWAP_valley_244,aVWAP_valley_243,aVWAP_valley_242,aVWAP_valley_241,aVWAP_valley_240,aVWAP_valley_239,aVWAP_valley_215,aVWAP_valley_214,aVWAP_valley_213,aVWAP_valley_212,aVWAP_valley_156,aVWAP_valley_131,aVWAP_valley_130,aVWAP_valley_129,aVWAP_valley_128,aVWAP_valley_117,aVWAP_valley_105,aVWAP_valley_104,aVWAP_valley_103,aVWAP_valley_102,aVWAP_valley_84,aVWAP_valley_62,aVWAP_valley_61,aVWAP_valley_36,aVWAP_valley_24,Peaks_avg,Valleys_avg,color,OB,OB_High,OB_Low,OB_Mitigated_Index
2025-03-21 15:00:00+00:00,56.78,56.78,56.78,56.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.766984126984134,55.731736111111125,54.86302419354839,54.86302419354839,54.86302419354839,54.86302419354839,54.86302419354839,54.835796344647534,54.835796344647534,54.835796344647534,54.41920418371986,54.41920418371986,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.329800159872086,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57091535254667,53.431356237218814,53.431356237218814,53.431356237218814,53.430836195616614,53.03860312805475,52.966069837025735,52.966069837025735,52.966069837025735,52.96246104432997,52.896540909941976,52.896540909941976,52.896540909941976,52.896540909941976,52.896540909941976,52.23644573111892,52.15212085366456,52.15212085366456,52.07242107274206,52.03028306766354,,55.41939484532234,"rgba(0, 255, 255, 0.75)",0.0,0.0,0.0,0.0
2025-03-21 16:00:00+00:00,56.78,56.78,56.78,56.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.766984126984134,55.731736111111125,54.86302419354839,54.86302419354839,54.86302419354839,54.86302419354839,54.86302419354839,54.835796344647534,54.835796344647534,54.835796344647534,54.41920418371986,54.41920418371986,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.329800159872086,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57091535254667,53.431356237218814,53.431356237218814,53.431356237218814,53.430836195616614,53.03860312805475,52.966069837025735,52.966069837025735,52.966069837025735,52.96246104432997,52.896540909941976,52.896540909941976,52.896540909941976,52.896540909941976,52.896540909941976,52.23644573111892,52.15212085366456,52.15212085366456,52.07242107274206,52.03028306766354,,55.41939484532234,"rgba(0, 255, 255, 0.75)",0.0,0.0,0.0,0.0
2025-03-21 17:00:00+00:00,56.78,56.78,56.78,56.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.766984126984134,55.731736111111125,54.86302419354839,54.86302419354839,54.86302419354839,54.86302419354839,54.86302419354839,54.835796344647534,54.835796344647534,54.835796344647534,54.41920418371986,54.41920418371986,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.329800159872086,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57091535254667,53.431356237218814,53.431356237218814,53.431356237218814,53.430836195616614,53.03860312805475,52.966069837025735,52.966069837025735,52.966069837025735,52.96246104432997,52.896540909941976,52.896540909941976,52.896540909941976,52.896540909941976,52.896540909941976,52.23644573111892,52.15212085366456,52.15212085366456,52.07242107274206,52.03028306766354,,55.41939484532234,"rgba(0, 255, 255, 0.75)",0.0,0.0,0.0,0.0
2025-03-21 18:00:00+00:00,56.78,56.78,56.78,56.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.766984126984134,55.731736111111125,54.86302419354839,54.86302419354839,54.86302419354839,54.86302419354839,54.86302419354839,54.835796344647534,54.835796344647534,54.835796344647534,54.41920418371986,54.41920418371986,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.329800159872086,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57091535254667,53.431356237218814,53.431356237218814,53.431356237218814,53.430836195616614,53.03860312805475,52.966069837025735,52.966069837025735,52.966069837025735,52.96246104432997,52.896540909941976,52.896540909941976,52.896540909941976,52.896540909941976,52.896540909941976,52.23644573111892,52.15212085366456,52.15212085366456,52.07242107274206,52.03028306766354,,55.41939484532234,"rgba(0, 255, 255, 0.75)",0.0,0.0,0.0,0.0
2025-03-21 19:00:00+00:00,56.78,56.78,56.78,56.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.766984126984134,55.731736111111125,54.86302419354839,54.86302419354839,54.86302419354839,54.86302419354839,54.86302419354839,54.835796344647534,54.835796344647534,54.835796344647534,54.41920418371986,54.41920418371986,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.329800159872086,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57091535254667,53.431356237218814,53.431356237218814,53.431356237218814,53.430836195616614,53.03860312805475,52.966069837025735,52.966069837025735,52.966069837025735,52.96246104432997,52.896540909941976,52.896540909941976,52.896540909941976,52.896540909941976,52.896540909941976,52.23644573111892,52.15212085366456,52.15212085366456,52.07242107274206,52.03028306766354,,55.41939484532234,"rgba(0, 255, 255, 0.75)",0.0,0.0,0.0,0.0
2025-03-24 14:00:00+00:00,56.78,56.78,56.78,56.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.766984126984134,55.731736111111125,54.86302419354839,54.86302419354839,54.86302419354839,54.86302419354839,54.86302419354839,54.835796344647534,54.835796344647534,54.835796344647534,54.41920418371986,54.41920418371986,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.329800159872086,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57091535254667,53.431356237218814,53.431356237218814,53.431356237218814,53.430836195616614,53.03860312805475,52.966069837025735,52.966069837025735,52.966069837025735,52.96246104432997,52.896540909941976,52.896540909941976,52.896540909941976,52.896540909941976,52.896540909941976,52.23644573111892,52.15212085366456,52.15212085366456,52.07242107274206,52.03028306766354,,55.41939484532234,"rgba(0, 255, 255, 0.75)",0.0,0.0,0.0,0.0
2025-03-24 15:00:00+00:00,56.78,56.78,56.78,56.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.766984126984134,55.731736111111125,54.86302419354839,54.86302419354839,54.86302419354839,54.86302419354839,54.86302419354839,54.835796344647534,54.835796344647534,54.835796344647534,54.41920418371986,54.41920418371986,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.329800159872086,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57091535254667,53.431356237218814,53.431356237218814,53.431356237218814,53.430836195616614,53.03860312805475,52.966069837025735,52.966069837025735,52.966069837025735,52.96246104432997,52.896540909941976,52.896540909941976,52.896540909941976,52.896540909941976,52.896540909941976,52.23644573111892,52.15212085366456,52.15212085366456,52.07242107274206,52.03028306766354,,55.41939484532234,"rgba(0, 255, 255, 0.75)",0.0,0.0,0.0,0.0
2025-03-24 16:00:00+00:00,56.78,56.78,56.78,56.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.766984126984134,55.731736111111125,54.86302419354839,54.86302419354839,54.86302419354839,54.86302419354839,54.86302419354839,54.835796344647534,54.835796344647534,54.835796344647534,54.41920418371986,54.41920418371986,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.329800159872086,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57091535254667,53.431356237218814,53.431356237218814,53.431356237218814,53.430836195616614,53.03860312805475,52.966069837025735,52.966069837025735,52.966069837025735,52.96246104432997,52.896540909941976,52.896540909941976,52.896540909941976,52.896540909941976,52.896540909941976,52.23644573111892,52.15212085366456,52.15212085366456,52.07242107274206,52.03028306766354,,55.41939484532234,"rgba(0, 255, 255, 0.75)",0.0,0.0,0.0,0.0
2025-03-24 17:00:00+00:00,56.78,56.78,56.78,56.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.766984126984134,55.731736111111125,54.86302419354839,54.86302419354839,54.86302419354839,54.86302419354839,54.86302419354839,54.835796344647534,54.835796344647534,54.835796344647534,54.41920418371986,54.41920418371986,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.329800159872086,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57091535254667,53.431356237218814,53.431356237218814,53.431356237218814,53.430836195616614,53.03860312805475,52.966069837025735,52.966069837025735,52.966069837025735,52.96246104432997,52.896540909941976,52.896540909941976,52.896540909941976,52.896540909941976,52.896540909941976,52.23644573111892,52.15212085366456,52.15212085366456,52.07242107274206,52.03028306766354,,55.41939484532234,"rgba(0, 255, 255, 0.75)",0.0,0.0,0.0,0.0
2025-03-24 18:00:00+00:00,56.78,56.78,56.78,56.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.80666666666667,55.766984126984134,55.731736111111125,54.86302419354839,54.86302419354839,54.86302419354839,54.86302419354839,54.86302419354839,54.835796344647534,54.835796344647534,54.835796344647534,54.41920418371986,54.41920418371986,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.33046418567426,54.329800159872086,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,54.329213572854286,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57126824403953,53.57091535254667,53.431356237218814,53.431356237218814,53.431356237218814,53.430836195616614,53.03860312805475,52.966069837025735,52.966069837025735,52.966069837025735,52.96246104432997,52.896540909941976,52.896540909941976,52.896540909941976,52.896540909941976,52.896540909941976,52.23644573111892,52.15212085366456,52.15212085366456,52.07242107274206,52.03028306766354,,55.41939484532234,"rgba(0, 255, 255, 0.75)",0.0,0.0,0.0,0.0
2025-03-24 19:00:00+00:00,56.78,56.78,55.82,55.83,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.14333333333334,56.14333333333334,56.14333333333334,56.14333333333334,56.14333333333334,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.81402777777779,55.777469135802484,54.87326666666667,54.87326666666667,54.87326666666667,54.87326666666667,54.87326666666667,54.84595854922281,54.84595854922281,54.84595854922281,54.42623188405796,54.42623188405796,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.336300278773386,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,53.573365036231884,53.573365036231884,53.573365036231884,53.573365036231884,53.573365036231884,53.573365036231884,53.57301186271846,53.433351316004575,53.433351316004575,53.433351316004575,53.432831167769876,53.04042301680345,52.96788922822423,52.96788922822423,52.96788922822423,52.964280765319096,52.898363585329356,52.898363585329356,52.898363585329356,52.898363585329356,52.898363585329356,52.23823078485127,52.15389053108682,52.15389053108682,52.07417024730261,52.03202293664224,,55.77268605780024,"rgba(239, 83, 80, 0.5)",-1.0,56.78,55.82,570.0
2025-03-25 14:00:00+00:00,55.83,55.83,55.83,55.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.14333333333334,56.14333333333334,56.14333333333334,56.14333333333334,56.14333333333334,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.81402777777779,55.777469135802484,54.87326666666667,54.87326666666667,54.87326666666667,54.87326666666667,54.87326666666667,54.84595854922281,54.84595854922281,54.84595854922281,54.42623188405796,54.42623188405796,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.336300278773386,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,53.573365036231884,53.573365036231884,53.573365036231884,53.573365036231884,53.573365036231884,53.573365036231884,53.57301186271846,53.433351316004575,53.433351316004575,53.433351316004575,53.432831167769876,53.04042301680345,52.96788922822423,52.96788922822423,52.96788922822423,52.964280765319096,52.898363585329356,52.898363585329356,52.898363585329356,52.898363585329356,52.898363585329356,52.23823078485127,52.15389053108682,52.15389053108682,52.07417024730261,52.03202293664224,,55.77268605780024,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-03-25 15:00:00+00:00,55.83,55.83,55.83,55.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.14333333333334,56.14333333333334,56.14333333333334,56.14333333333334,56.14333333333334,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.81402777777779,55.777469135802484,54.87326666666667,54.87326666666667,54.87326666666667,54.87326666666667,54.87326666666667,54.84595854922281,54.84595854922281,54.84595854922281,54.42623188405796,54.42623188405796,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.336300278773386,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,53.573365036231884,53.573365036231884,53.573365036231884,53.573365036231884,53.573365036231884,53.573365036231884,53.57301186271846,53.433351316004575,53.433351316004575,53.433351316004575,53.432831167769876,53.04042301680345,52.96788922822423,52.96788922822423,52.96788922822423,52.964280765319096,52.898363585329356,52.898363585329356,52.898363585329356,52.898363585329356,52.898363585329356,52.23823078485127,52.15389053108682,52.15389053108682,52.07417024730261,52.03202293664224,,55.77268605780024,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-03-25 16:00:00+00:00,55.83,55.83,55.83,55.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.14333333333334,56.14333333333334,56.14333333333334,56.14333333333334,56.14333333333334,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.81402777777779,55.777469135802484,54.87326666666667,54.87326666666667,54.87326666666667,54.87326666666667,54.87326666666667,54.84595854922281,54.84595854922281,54.84595854922281,54.42623188405796,54.42623188405796,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.336300278773386,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,53.573365036231884,53.573365036231884,53.573365036231884,53.573365036231884,53.573365036231884,53.573365036231884,53.57301186271846,53.433351316004575,53.433351316004575,53.433351316004575,53.432831167769876,53.04042301680345,52.96788922822423,52.96788922822423,52.96788922822423,52.964280765319096,52.898363585329356,52.898363585329356,52.898363585329356,52.898363585329356,52.898363585329356,52.23823078485127,52.15389053108682,52.15389053108682,52.07417024730261,52.03202293664224,,55.77268605780024,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-03-25 17:00:00+00:00,55.83,55.83,55.83,55.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.14333333333334,56.14333333333334,56.14333333333334,56.14333333333334,56.14333333333334,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.85257575757577,55.81402777777779,55.777469135802484,54.87326666666667,54.87326666666667,54.87326666666667,54.87326666666667,54.87326666666667,54.84595854922281,54.84595854922281,54.84595854922281,54.42623188405796,54.42623188405796,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.33696969696969,54.336300278773386,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,54.33570803500397,53.573365036231884,53.573365036231884,53.573365036231884,53.573365036231884,53.573365036231884,53.573365036231884,53.57301186271846,53.433351316004575,53.433351316004575,53.433351316004575,53.432831167769876,53.04042301680345,52.96788922822423,52.96788922822423,52.96788922822423,52.964280765319096,52.898363585329356,52.898363585329356,52.898363585329356,52.898363585329356,52.898363585329356,52.23823078485127,52.15389053108682,52.15389053108682,52.07417024730261,52.03202293664224,,55.77268605780024,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
