date,Open,High,Low,Close,Volume,aVWAP_peak_66,aVWAP_valley_88,aVWAP_valley_86,aVWAP_valley_62,aVWAP_valley_35,aVWAP_OB_bull_71,aVWAP_OB_bull_62,aVWAP_OB_bull_35,aVWAP_OB_bear_0,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-04 17:00:00+00:00,2.05,2.09,2.05,2.08,216.0,,,,,,,,,6.753399360679076,,,#000000,,,,6.321964120166742,-44.712255405961244,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9849.0,-889.5881625369398,False,False,False,False,41674.02635180582,False,False,False,False
2025-03-05 17:00:00+00:00,2.23,2.275,2.22,2.275,201.0,,,,,,,,,6.738878857008214,,,#000000,,,,9.1636950101021,-42.333219769116894,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9648.0,-1025.3774933503205,False,False,False,False,41031.03369518868,False,False,False,False
2025-03-06 17:00:00+00:00,2.215,2.215,2.095,2.095,100.0,,,,,,,,,6.731494455672109,,,#000000,,,,10.742188464562737,-41.1488240309118,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9748.0,-1160.6119508177574,False,False,False,False,40396.44402549583,False,False,False,False
2025-03-07 17:00:00+00:00,2.19,2.19,2.19,2.19,0.0,,,,,,,,,6.731494455672109,,,#000000,,,,12.842819107422397,-39.43483849092267,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9748.0,-1293.749750029885,False,False,False,False,39770.142567736206,False,False,False,False
2025-03-10 17:00:00+00:00,1.99,2.04,1.935,1.935,299.0,,,,,,,,,6.708768191129912,,,#000000,,,,13.678846150936113,-38.83876071366367,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10047.0,-1429.459056230972,False,False,False,False,39158.18686901161,False,False,False,False
2025-03-11 17:00:00+00:00,1.935,1.935,1.935,1.935,0.0,,,,,,,,,6.708768191129912,,,#000000,,,,14.23619751327859,-38.39000774337446,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10047.0,-1563.0643421808795,False,False,False,False,38551.08319662383,False,False,False,False
2025-03-12 17:00:00+00:00,2.08,2.08,2.03,2.03,25.0,,,,,,,,,6.706908409127174,,,#000000,,,,15.870286618235095,-36.88378230956158,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10022.0,-1694.2106314493928,False,False,False,False,37953.7795811723,False,False,False,False
2025-03-13 17:00:00+00:00,2.03,2.07,2.03,2.07,100.0,,,,,,,,,6.699500026551963,,,#000000,,,,17.519100401582826,-35.37151989696868,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9922.0,-1821.7732573183946,False,False,False,False,37366.89927758823,False,False,False,False
2025-03-14 17:00:00+00:00,2.18,2.21,2.18,2.21,200.0,,,,,,,,,6.685209094277699,,,#000000,,,,20.612355686280107,-32.55935820608215,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9722.0,-1944.2573928638458,False,False,False,False,36790.66828103647,False,False,False,False
2025-03-17 17:00:00+00:00,2.21,2.29,2.21,2.23,105.0,,,,,,,,,6.677814770775532,,,#000000,,,,22.96723263152596,-30.493000299705272,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9617.0,-2063.214642586887,False,False,False,False,36221.89823016769,False,False,False,False
2025-03-18 17:00:00+00:00,2.23,2.23,2.18,2.18,100.0,,,,,,,,,6.67072154069384,,,#000000,,,,24.236047316705843,-29.397309950670277,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9717.0,-2181.8779814615086,False,False,False,False,35661.868800242606,False,False,False,False
2025-03-19 17:00:00+00:00,2.39,2.39,2.31,2.31,100.0,,,,,,,,,6.663871987356777,,,#000000,,2.3366666666666664,,27.209040422062337,-26.687081440287113,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9617.0,-2297.1511910512527,False,False,False,False,35110.52199713807,False,False,False,False
2025-03-20 17:00:00+00:00,2.15,2.15,2.15,2.15,0.0,,,,,,,,,6.663871987356777,,,#000000,,2.3366666666666664,,28.001089043409653,-25.986562147363482,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9617.0,-2410.63721909697,False,False,False,False,34566.17281888787,False,False,False,False
2025-03-21 17:00:00+00:00,2.15,2.22,2.15,2.22,100.0,,,,,,,,,6.656823142669298,,,#000000,,2.2666666666666666,,29.71038475440136,-24.347268730031182,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9517.0,-2520.8133862427535,False,False,False,False,34031.81355037798,False,False,False,False
2025-03-24 17:00:00+00:00,2.2,2.2,2.11,2.12,326.0,,,,,,,,,6.633724640638819,,,#000000,,2.1902281368821295,,30.023560723143873,-23.947905686727637,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9843.0,-2634.335659324261,False,False,False,False,33509.24279765894,False,False,False,False
2025-03-25 17:00:00+00:00,2.12,2.16,2.1,2.1,1119.0,,,,,,,,,6.555803352874629,,,#000000,,2.142455927051672,,30.063176456592995,-23.69823314250951,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10962.0,-2763.4467343734973,False,False,False,False,33007.06849071849,False,False,False,False
2025-03-26 17:00:00+00:00,2.025,2.05,1.96,2.05,575.0,,,,,,,,,6.515921298774118,,,#000000,,2.1107387387387386,,29.64250006742731,-23.69823314250951,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-11537.0,-2899.470816011117,False,False,False,False,32504.245723420532,False,False,False,False
2025-03-27 17:00:00+00:00,1.885,2.02,1.885,2.02,552.0,,,,,,,,,6.477912161786487,,,#000000,,2.0293542568542566,,29.082102521482618,-23.69823314250951,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12089.0,-3041.9441366931155,False,False,False,False,32008.862068793856,False,False,False,False
2025-03-28 17:00:00+00:00,2.005,2.005,1.98,1.99,452.0,,,,,,,,,6.447372801799226,,,#000000,,2.026653851920688,,28.412459565998887,-23.69823314250951,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12541.0,-3189.216320620354,False,False,False,False,31519.60839330868,False,False,False,False
2025-03-31 17:00:00+00:00,1.98,1.98,1.92,1.97,245.0,,,,,,,,,6.430863843706863,,,#000000,,2.0200893136917526,,27.756052085406793,-23.69823314250951,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12786.0,-3338.003664486705,False,False,False,False,31034.73074380002,False,False,False,False
2025-04-01 17:00:00+00:00,2.01,2.04,1.985,2.025,748.0,,,,,,,,,6.381869608657806,,,#000000,,2.0233501255756847,,28.964923198340387,-23.69823314250951,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12038.0,-3472.88732860319,False,False,False,False,30565.16902684188,False,False,False,False
2025-04-02 17:00:00+00:00,2.0,2.035,1.99,1.995,32.0,,,,,,,,,6.379793100379689,,,#000000,,2.023284371977782,,29.356840564729904,-23.241376895458703,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12070.0,-3606.1758971519776,False,False,False,False,30091.786561309447,False,False,False,False
2025-04-03 17:00:00+00:00,2.0,2.005,1.96,1.98,508.0,,,,,,,,,6.346903619305582,,,#000000,,2.01834043100657,,29.39933224883461,-23.00516282105636,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12578.0,-3745.273945258148,False,False,False,False,29633.123203769766,False,False,False,False
2025-04-04 17:00:00+00:00,2.01,2.01,1.95,1.99,446.0,,,,,,,,,6.318441945265048,,,#000000,,2.0151200263598925,,29.80538777533537,-22.41955071461955,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12132.0,-3875.3007057967816,False,False,False,False,29180.609665726824,False,False,False,False
2025-04-07 17:00:00+00:00,1.95,1.95,1.9,1.9,200.0,,,,,,,,,6.305604664275231,,,#000000,,2.0105394671128183,,28.647897610403298,-22.41955071461955,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12332.0,-4006.4123227611726,False,False,False,False,28731.297887963618,False,False,False,False
2025-04-08 17:00:00+00:00,1.875,1.91,1.835,1.87,137.0,,,,,1.8716666666666668,,,1.8716666666666668,6.2967645346721985,,1.8716666666666668,#000000,,1.9613363967301212,,27.43857934183711,-20.44561145577205,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12469.0,-4137.615232485806,False,False,False,False,28287.975440088212,False,False,False,False
2025-04-09 17:00:00+00:00,1.94,2.02,1.94,2.02,418.0,,,,,1.9633003003003007,,,1.9633003003003007,6.2707446275054375,,1.9633003003003007,#000000,,1.9914660844984686,,32.10676532534252,-20.377812793191218,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12051.0,-4260.303368416258,False,False,False,False,27855.882797606224,False,False,False,False
2025-04-10 17:00:00+00:00,2.02,2.02,2.0,2.0,2.0,,,,,1.9634560143626574,,,1.9634560143626574,6.27062127238977,,1.9634560143626574,#000000,,1.9915199125465477,,34.779453865083774,-18.109022089014196,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12053.0,-4381.120370456316,False,False,False,False,27424.03965345729,False,False,False,False
2025-04-11 17:00:00+00:00,1.99,2.01,1.95,1.99,130.0,,,,,1.9672173702086369,,,1.9672173702086369,6.262574676965279,,1.9672173702086369,#000000,,1.9924650787468507,,36.32613355980812,-16.859965940359473,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12183.0,-4502.079744557768,False,False,False,False,27000.876247977332,False,False,False,False
2025-04-14 17:00:00+00:00,1.925,1.925,1.915,1.925,0.0,,,,,1.9672173702086369,,,1.9672173702086369,6.262574676965279,,1.9672173702086369,#000000,,1.9924650787468507,,35.86059926186052,-16.859965940359473,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12183.0,-4621.163779525865,False,False,False,False,26582.25801157458,False,False,False,False
2025-04-15 17:00:00+00:00,1.88,1.95,1.88,1.93,10.0,,,,,1.9665399330463895,,,1.9665399330463895,6.2619478166726825,,1.9665399330463895,#000000,,1.9921270318387032,,35.76195418431175,-16.859965940359473,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12173.0,-4738.246511626239,False,False,False,False,26170.285019147068,False,False,False,False
2025-04-16 17:00:00+00:00,1.93,1.94,1.93,1.94,100.0,,,,,1.962791718946048,,,1.962791718946048,6.255713177177178,,1.962791718946048,#000000,,1.9900096191987628,,36.15775464232223,-16.859965940359473,True,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12073.0,-4851.9636199731185,False,False,False,False,25766.094553733936,False,False,False,False
2025-04-17 17:00:00+00:00,1.965,1.98,1.965,1.98,25.0,,,,,1.9631630170316305,,,1.9631630170316305,6.254171133525458,,1.9631630170316305,#000000,,1.990052860604201,,38.27481423795241,-14.853649647789254,True,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12048.0,-4963.530075477412,False,False,False,False,25367.007816466743,False,False,False,False
2025-04-18 17:00:00+00:00,1.98,1.98,1.98,1.98,0.0,,,,,1.9631630170316305,,,1.9631630170316305,6.254171133525458,,1.9631630170316305,#000000,,1.990052860604201,,39.68618730170586,-13.463360466744199,True,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12048.0,-5073.366818493266,False,False,False,False,24973.720873575785,False,False,False,False
2025-04-21 17:00:00+00:00,1.98,1.98,1.93,1.93,0.0,,,,,1.9631630170316305,,,1.9631630170316305,6.254171133525458,,1.9631630170316305,#000000,,1.990052860604201,,38.892448885293724,-13.463360466744199,True,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12048.0,-5181.500666268564,False,False,False,False,24586.53140266763,False,False,False,False
2025-04-22 17:00:00+00:00,1.935,1.935,1.905,1.93,100.0,,,,,1.9588430947216198,,,1.9588430947216198,6.247939712230217,,1.9588430947216198,#000000,,1.987605790683264,,38.36328994101897,-13.463360466744199,True,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12048.0,-5287.958020279904,False,False,False,False,24206.89525688984,False,False,False,False
2025-04-23 17:00:00+00:00,1.99,1.99,1.96,1.97,289.0,,,,,1.9623011285439032,,,1.9623011285439032,6.230238337464836,,1.9623011285439032,#000000,,1.9878832600535599,,40.3152124306409,-12.723060432342734,True,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-11759.0,-5388.2842525236265,False,False,False,False,23836.07517538767,False,False,False,False
2025-04-24 17:00:00+00:00,1.96,2.2,1.96,2.2,1521.0,,,,,2.050097608589556,,,2.050097608589556,6.14256939185715,,2.050097608589556,#000000,,2.0353326439339576,,49.35812491494862,-4.4723637222700106,True,False,False,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10238.0,-5463.473643957369,False,False,False,False,23490.105017629718,False,False,False,False
2025-04-25 17:00:00+00:00,2.25,2.25,2.175,2.24,1331.0,,,,,2.1063019936007876,,,2.1063019936007876,6.070726747520914,,2.1063019936007876,#000000,,2.075195779473516,,56.20416577617733,1.3352745028141726,True,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8907.0,-5516.86164947741,False,False,False,False,23146.553001852513,False,False,False,False
2025-04-28 17:00:00+00:00,2.26,2.28,2.25,2.275,455.0,,,,,2.122619890807142,,,2.122619890807142,6.047058024150889,,2.122619890807142,#000000,,2.0879653763040302,,61.460880147935086,5.596495401198183,True,False,True,False,True,0.0,2.4221,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8452.0,-5562.367670415744,False,False,False,False,22794.74597856798,False,False,False,False
2025-04-29 17:00:00+00:00,2.35,2.365,2.345,2.365,0.0,,,,,2.122619890807142,,,2.122619890807142,6.047058024150889,,2.122619890807142,#000000,,2.0879653763040302,,66.52035271139123,9.74748027521899,True,False,True,False,True,0.0,2.3182,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8452.0,-5607.168171649609,False,False,False,False,22441.339064171574,False,False,False,False
2025-04-30 17:00:00+00:00,2.585,2.585,2.405,2.42,985.0,,,,,2.1847985947059185,,,2.1847985947059185,5.9994965420733175,,2.1847985947059185,#000000,,2.2193871758881674,,70.6929404339806,13.192292001757693,True,False,True,False,True,0.0,2.2413,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7467.0,-5636.002773639537,False,False,False,False,22108.682644572014,False,False,False,False
2025-05-01 17:00:00+00:00,2.44,2.45,2.39,2.42,301.0,,,,,2.196996324373995,,,2.196996324373995,5.98501147230961,,2.196996324373995,#000000,,2.2241672088336704,,73.47466558237352,15.530093935127823,True,False,True,False,True,0.0,2.1799,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7467.0,-5664.390327536597,False,False,False,False,21770.579037679425,False,False,False,False
2025-05-02 17:00:00+00:00,2.42,2.52,2.4,2.505,359.0,,,,,2.2131902752988264,,,2.2131902752988264,5.9681519960039795,,2.2131902752988264,#000000,,2.2352768530575684,,76.4978215828495,18.284606343831427,True,False,True,False,True,0.0,2.1546000000000003,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7108.0,-5686.771872846108,False,False,False,False,21438.616571978968,False,False,False,False
2025-05-05 17:00:00+00:00,2.34,2.34,2.34,2.34,0.0,,,,,2.2131902752988264,,,2.2131902752988264,5.9681519960039795,,2.2131902752988264,#000000,,2.2352768530575684,,71.15201628982548,18.284606343831427,True,False,True,False,False,0.0,2.1346000000000003,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7108.0,-5708.8064174531455,False,False,False,False,21106.234919700222,False,False,False,False
2025-05-06 17:00:00+00:00,2.34,2.38,2.34,2.38,200.0,,,,,2.218014301430143,,,2.218014301430143,5.958540474061818,,2.218014301430143,#000000,,2.236115522847465,,68.48441871795015,18.284606343831427,True,False,True,False,False,0.0,2.1153999999999997,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6908.0,-5727.398566019763,False,False,False,False,20782.107246526575,False,False,False,False
2025-05-07 17:00:00+00:00,2.465,2.465,2.465,2.465,0.0,,,,,2.218014301430143,,,2.218014301430143,5.958540474061818,,2.218014301430143,#000000,,2.236115522847465,,68.42371860592877,18.284606343831427,True,False,True,False,False,0.0,2.1071,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6908.0,-5745.702464221007,False,False,False,False,20459.90403340213,False,False,False,False
2025-05-08 17:00:00+00:00,2.3,2.3,2.225,2.26,354.0,,,,,2.220314872711032,,,2.220314872711032,5.94115959448392,,2.220314872711032,#000000,,2.231059555652422,,62.12101168652955,20.775549914235384,True,False,True,False,False,0.0,2.1147,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7262.0,-5769.210953147813,False,False,False,False,20148.1845910238,False,False,False,False
2025-05-09 17:00:00+00:00,2.29,2.29,2.29,2.29,148.0,,,,,2.221817188638019,,,2.221817188638019,5.933996946922401,,2.221817188638019,#000000,,2.2303623888355952,,58.64822382971312,17.39146431838887,True,False,True,False,False,0.0,2.1159,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7114.0,-5790.060395734668,False,False,False,False,19838.104209767618,False,False,False,False
2025-05-12 17:00:00+00:00,2.29,2.34,2.29,2.34,100.0,,,,,2.223274706867672,,,2.223274706867672,5.929217333174484,,2.223274706867672,#000000,,2.2306184086107614,,57.54248165339394,16.103336187175344,True,False,True,False,False,0.0,2.1203,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7014.0,-5809.036203552735,False,False,False,False,19532.08709023634,False,False,False,False
2025-05-13 17:00:00+00:00,2.34,2.34,2.22,2.22,311.0,,,,,2.224844465823713,,,2.224844465823713,5.91417360982941,,2.224844465823713,#000000,,2.2283622418366353,,53.6951110826667,12.181541481037172,True,False,True,False,False,0.0,2.1231,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7325.0,-5832.539518226336,False,False,False,False,19234.085740000115,False,False,False,False
2025-05-14 17:00:00+00:00,2.22,2.22,2.2,2.22,146.0,,,,,2.224618027485853,,,2.224618027485853,5.907064100877194,,2.224618027485853,#000000,,2.2264639006964213,,51.13019736884854,9.486030476003023,True,False,False,False,False,0.0,2.122,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7325.0,-5855.678440424378,False,False,False,False,18938.146426201663,False,False,False,False
2025-05-15 17:00:00+00:00,2.255,2.255,2.15,2.175,150.0,,,,2.193333333333333,2.223998283148442,,2.193333333333333,2.223998283148442,5.899748807178814,,2.2086658082408874,#000000,,2.2180723219717793,,48.28398631948363,6.506624940910193,True,False,False,True,False,0.0,2.1235999999999997,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7475.0,-5880.784201037953,False,False,False,False,18646.857334322565,False,False,False,False
2025-05-16 17:00:00+00:00,2.175,2.22,2.175,2.22,244.0,,,,2.2005583756345177,2.2234051944728765,,2.2005583756345177,2.2234051944728765,5.887947897304326,,2.2119817850536974,#000000,,2.2173466202801295,,47.85907011996103,5.710050345616921,False,False,False,True,False,0.0,2.1242,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7231.0,-5901.717779316435,False,False,False,False,18361.54171673617,False,False,False,False
2025-05-19 17:00:00+00:00,2.23,2.23,2.22,2.22,86.0,,,,2.204638888888889,2.22340441238505,,2.204638888888889,2.22340441238505,5.883827122559276,,2.2140216506369694,#000000,,2.2176662355379633,,47.57579265361263,4.903200043583894,False,False,False,True,False,0.0,2.1298999999999997,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7231.0,-5922.326805993699,False,False,False,False,18078.199984693747,False,False,False,False
2025-05-20 17:00:00+00:00,2.18,2.185,2.16,2.17,200.0,,,,2.194941176470588,2.2221272525302393,,2.194941176470588,2.2221272525302393,5.874144909580943,,2.2085342145004137,#000000,,2.2135233298509336,,45.856843694541226,2.7279630699826143,False,False,False,True,False,0.0,2.1346,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7431.0,-5945.717088071316,False,False,False,False,17801.018589582214,False,False,False,False
2025-05-21 17:00:00+00:00,2.625,2.785,2.545,2.76,4010.0,2.6966666666666668,,,2.623921819474058,2.3792361569793044,,2.623921819474058,2.3792361569793044,5.7162357789069285,2.6966666666666668,2.5015789882266812,#000000,,2.4670570348397654,,55.545884875715714,-1.7272695135263518,True,False,True,False,True,0.0,2.1492,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-3421.0,-5906.574187481063,False,False,False,False,17587.204347883267,False,False,False,False
2025-05-22 17:00:00+00:00,2.66,2.705,2.58,2.68,1969.0,2.682945029826615,,,2.633111328027231,2.4177972681864452,,2.633111328027231,2.4177972681864452,5.643314823552185,2.682945029826615,2.525454298106838,#000000,,2.4901811731790704,,60.025148842280984,2.3376918231196413,True,False,True,False,True,0.0,2.1614,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5390.0,-5898.565285349573,False,False,False,False,17345.06164481531,False,False,False,False
