date,Close,High,Low,Open,Volume,aVWAP_OB_bull_208,aVWAP_OB_bull_2,aVWAP_OB_bear_162,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-06-24 00:00:00+00:00,31.49,32.33,30.75,31.69,119358,,29.341778270463358,,,"rgba(38, 166, 154, 0.5)",,,,84.51957288604586,33.271817714003475,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2908667,708649.1908169173,False,False,False,False,797291.5551754354,False,False,False,False
2024-06-25 00:00:00+00:00,31.25,31.5,30.385,31.22,180007,,29.42985272203554,,,"rgba(38, 166, 154, 0.5)",,,,82.51800778925313,40.749969488213395,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2728660,787865.3009809598,False,False,False,False,773084.3177175751,False,False,False,False
2024-06-26 00:00:00+00:00,32.15,32.6752,31.19,31.25,184527,,29.559490188292163,,,"rgba(38, 166, 154, 0.5)",,,,82.53594046284893,40.68317429542107,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2913187,871211.2499620987,False,False,False,False,750003.6385913958,False,False,False,False
2024-06-27 00:00:00+00:00,31.89,32.32,31.18,31.18,148124,,29.64638196822127,,,"rgba(38, 166, 154, 0.5)",,,,80.9898294762755,38.86340727116921,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2765063,945479.9460420164,False,False,False,False,726400.5155093804,False,False,False,False
2024-06-28 00:00:00+00:00,32.39,32.93,32.07,32.07,244803,,29.816296211324342,,,"rgba(38, 166, 154, 0.5)",,,,80.74697378155892,38.23204014165529,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3009866,1026436.261883506,False,False,False,False,707514.3384305811,False,False,False,False
2024-07-01 00:00:00+00:00,31.73,32.329,31.7,32.02,275427,,29.949968070287486,,,"rgba(38, 166, 154, 0.5)",,,,76.98915490284558,34.30965471866722,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2734439,1093416.761417486,False,False,False,False,690569.7369234995,False,False,False,False
2024-07-02 00:00:00+00:00,31.27,32.06,30.39,31.7,425188,,30.065221702392446,,,"rgba(38, 166, 154, 0.5)",,,,72.32054806659261,29.712468912582835,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2309251,1141096.5354795454,False,False,False,False,680162.609985323,False,False,False,False
2024-07-03 00:00:00+00:00,32.64,32.83,30.86,31.0,77757,,30.09809327641509,,,"rgba(38, 166, 154, 0.5)",,,,72.09954991934731,29.354154080614208,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2387008,1189955.8085979945,False,False,False,False,656538.8605741339,False,False,False,False
2024-07-05 00:00:00+00:00,32.2,32.91,31.68,32.6,143842,,30.160624877817227,,,"rgba(38, 166, 154, 0.5)",,,,70.12598599201672,27.248178222801457,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2243166,1231258.169045132,False,False,False,False,636433.1013359326,False,False,False,False
2024-07-08 00:00:00+00:00,32.9,33.16,31.94,32.01,214738,,30.264204253894285,,,"rgba(38, 166, 154, 0.5)",,,,70.14068251569026,26.974308054202254,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2457904,1279361.9271217934,False,False,False,False,619896.038538445,False,False,False,False
2024-07-09 00:00:00+00:00,32.44,32.805,31.48,32.58,259245,,30.35818685005334,,,"rgba(38, 166, 154, 0.5)",,,,68.31204270771747,24.90783842896802,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2198659,1315412.7927248604,False,False,False,False,605752.8605565452,False,False,False,False
2024-07-10 00:00:00+00:00,33.75,34.1055,32.0869,32.31,111143,,30.41721340252436,,,"rgba(38, 166, 154, 0.5)",,,,69.42071408085917,24.90783842896802,False,False,True,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2309802,1354408.4479121207,False,False,False,False,586356.3954366806,False,False,False,False
2024-07-11 00:00:00+00:00,34.2,34.5482,33.52,33.9,99956,,30.48199805591546,,,"rgba(38, 166, 154, 0.5)",,,,70.8165913230361,24.90783842896802,False,False,True,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2409758,1395794.7048567433,False,False,False,False,567281.8701254383,False,False,False,False
2024-07-12 00:00:00+00:00,35.08,35.68,34.305,34.64,93828,,30.555952103737198,,,"rgba(38, 166, 154, 0.5)",,,,72.8908893934028,24.90783842896802,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2503586,1439237.5007447142,False,False,False,False,548715.0516891467,False,False,False,False
2024-07-15 00:00:00+00:00,34.94,36.07,34.72,36.07,96017,,30.632812646502426,,35.24333333333333,"rgba(38, 166, 154, 0.5)",,35.24333333333333,,73.7024973731621,24.90783842896802,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2407569,1477211.285029235,False,False,False,False,530962.1869170233,False,False,False,False
2024-07-16 00:00:00+00:00,34.1,34.75,33.83,34.58,65304,,30.672450367418392,,34.831778731018694,"rgba(38, 166, 154, 0.5)",,34.831778731018694,,71.0290903364008,24.90783842896802,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2342265,1511134.960126128,False,False,False,False,512701.0815477283,False,False,False,False
2024-07-17 00:00:00+00:00,33.54,34.65,32.95,33.66,174669,,30.75958636008811,,34.25033958351935,"rgba(38, 166, 154, 0.5)",,34.25033958351935,,67.36773656460164,23.10804935216295,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2167596,1536878.5303172604,False,False,False,False,499444.9214870331,False,False,False,False
2024-07-18 00:00:00+00:00,32.84,33.63,32.43,33.21,82992,,30.78923217360703,,33.996069512930546,"rgba(38, 166, 154, 0.5)",,33.996069512930546,,62.81416529661347,18.837867996278817,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2084604,1558357.9605008974,False,False,False,False,483113.4343698945,False,False,False,False
2024-07-19 00:00:00+00:00,33.45,33.46,32.41,32.53,56675,,30.810296252747264,,33.8900962878713,"rgba(38, 166, 154, 0.5)",,33.8900962878713,,61.19631692925067,17.3843138012778,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2141279,1581217.6091087055,False,False,False,False,466390.3585122516,False,False,False,False
2024-07-22 00:00:00+00:00,32.49,33.25,32.11,32.67,105731,,30.84041591493943,,33.65851086251063,"rgba(38, 166, 154, 0.5)",,33.65851086251063,,57.466327041360245,13.90736077729538,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2035548,1599034.487182874,False,False,False,False,452246.8542568692,False,False,False,False
2024-07-23 00:00:00+00:00,32.87,33.36,31.87,32.01,198602,,30.896889695065408,,33.41445366393586,"rgba(38, 166, 154, 0.5)",,33.41445366393586,,55.91930550491634,12.486060142826389,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2234150,1623940.977881585,False,False,False,False,442299.997227188,False,False,False,False
2024-07-24 00:00:00+00:00,32.41,32.91,32.18,32.46,211617,,30.94713905576034,,33.21930181345365,#000000,,33.21930181345365,,53.65821866456715,10.318293536713604,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2022533,1639572.0375725033,False,False,False,False,433253.60517906304,False,False,False,False
2024-07-25 00:00:00+00:00,30.79,31.8,30.51,31.8,363194,,30.951539300846505,,32.633289080831794,"rgba(239, 83, 80, 0.5)",,32.633289080831794,,48.66319489152884,5.619325383199694,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1659339,1640347.21256966,False,False,False,False,430506.16968184494,False,False,False,False
2024-07-26 00:00:00+00:00,31.56,31.56,29.97,30.77,280127,,30.954511616067975,,32.35858306298504,"rgba(239, 83, 80, 0.5)",,32.35858306298504,,47.38106496989751,4.456407954938733,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1939466,1652077.3610963402,False,False,False,False,424608.9473413804,False,False,False,False
2024-07-29 00:00:00+00:00,32.38,33.23,32.05,32.09,333429,,31.023493804752285,,32.39157270251281,"rgba(239, 83, 80, 0.5)",,32.39157270251281,,48.458224636222695,4.456407954938733,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2272895,1676423.1508572681,False,False,False,False,421033.26313191454,False,False,False,False
2024-07-30 00:00:00+00:00,31.93,32.18,31.6,31.91,185156,,31.044080763330815,,32.34959457252716,"rgba(239, 83, 80, 0.5)",,32.34959457252716,,48.170480830375034,4.456407954938733,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2087739,1692553.1841569832,False,False,False,False,411783.1743816434,False,False,False,False
2024-07-31 00:00:00+00:00,33.55,33.93,32.31,32.31,278389,,31.119501994461842,,32.454193696949964,#000000,,32.454193696949964,,51.3151457154542,4.456407954938733,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2366128,1718967.8828174935,False,False,False,False,406552.03028824565,False,False,False,False
2024-08-01 00:00:00+00:00,33.49,34.43,33.02,33.26,158338,,31.16742443540345,,32.527088017583964,#000000,,32.527088017583964,,53.26332476830976,4.456407954938733,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2207790,1738137.3776089645,False,False,False,False,396818.14674753015,False,False,False,False
2024-08-02 00:00:00+00:00,32.86,33.5,32.0401,33.18,131274,,31.192694502177083,,32.54025371262712,#000000,,32.54025371262712,,53.00201624515667,4.456407954938733,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2076516,1751407.1275066521,False,False,False,False,386404.6507966466,False,False,False,False
2024-08-05 00:00:00+00:00,29.82,30.2924,29.0092,30.12,191989,,31.159811509249902,,32.35356602113219,"rgba(239, 83, 80, 0.5)",,32.35356602113219,,47.52825688320465,4.178449876643057,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1884527,1756627.5146632541,False,False,False,False,378780.5076281507,False,False,False,False
2024-08-06 00:00:00+00:00,30.56,31.18,29.71,29.83,151425,,31.148203483535738,,32.26116581311753,"rgba(239, 83, 80, 0.5)",,32.26116581311753,,45.46525112296415,2.1910913043657274,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2035952,1767581.416049009,False,False,False,False,369864.6053682232,False,False,False,False
2024-08-07 00:00:00+00:00,29.0,30.35,28.94,30.34,217979,,31.106784550362594,,30.751590799444926,"rgba(239, 83, 80, 0.5)",,30.751590799444926,,42.04765930852801,-1.0759973167096888,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1817973,1769557.5565961066,False,False,False,False,363908.307118489,False,False,False,False
2024-08-08 00:00:00+00:00,32.1,32.21,29.12,29.12,236887,,31.10771757493595,,31.166439178712952,"rgba(239, 83, 80, 0.5)",,31.166439178712952,,45.05361973733601,-1.0759973167096888,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2054860,1780745.8877099848,False,False,False,False,358927.0793883522,False,False,False,False
2024-08-09 00:00:00+00:00,35.03,36.875,32.1,32.9,230243,,31.193925301016467,,31.97831284728197,#000000,,31.97831284728197,,50.36568306827232,-7.03566149706905,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2285103,1800524.5979958677,False,False,False,False,353880.64490253455,False,False,False,False
2024-08-12 00:00:00+00:00,33.99,35.02,33.9,35.0,105752,,31.228123091464894,,32.176032983536246,#000000,,32.176032983536246,,52.415355759545974,-5.201894958715471,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2179351,1815380.5353293633,False,False,False,False,344150.10980831756,False,False,False,False
2024-08-13 00:00:00+00:00,35.73,36.68,34.04,34.04,280207,,31.348614667819096,,32.726127220628314,"rgba(38, 166, 154, 0.5)",,32.726127220628314,,55.50631465982622,-2.306860497479157,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2459558,1840642.396688996,False,False,False,False,341642.5368746581,False,False,False,False
2024-08-14 00:00:00+00:00,36.57,37.42,35.81,36.0,232912,,31.469373511763806,,33.15820925222465,"rgba(38, 166, 154, 0.5)",,33.15820925222465,,58.32583236154693,0.35867140079835735,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2692470,1874047.400740408,False,False,False,False,337378.59425212245,False,False,False,False
2024-08-15 00:00:00+00:00,36.4,36.68,35.41,36.12,268055,,31.59039770487655,,33.47396702157664,"rgba(38, 166, 154, 0.5)",,33.47396702157664,,59.92713194962266,1.940904797497467,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2424415,1895630.4438486274,False,False,False,False,334660.0219285098,False,False,False,False
2024-08-16 00:00:00+00:00,36.65,36.87,35.69,36.0,219413,,31.68987207834358,,33.69639554891516,"rgba(38, 166, 154, 0.5)",,33.69639554891516,,61.24886641485177,3.3610939563938587,False,False,True,False,True,16.34423343604738,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.31817606420689987,0.31817606420689987,False,False,False,False,2643828,1924971.5244820146,False,False,False,False,330140.53087248985,False,False,False,False
2024-08-19 00:00:00+00:00,37.32,37.9996,36.0,36.0,364325,,31.869595707075764,,34.07071402448739,"rgba(38, 166, 154, 0.5)",,34.07071402448739,,62.82173177151534,5.090363305561581,False,False,True,False,True,17.703711621030752,,0.0,0.0,0.0,0.0,0,1.0882274740384543,0.8043027416303927,False,False,False,False,0.34282824726259903,0.33050215573474945,False,False,False,False,3008153,1967449.2294042886,False,False,False,False,331481.09828925494,False,False,False,False
2024-08-20 00:00:00+00:00,37.61,38.0,36.795,37.0,320007,,32.0281427410688,,34.361530442524895,"rgba(38, 166, 154, 0.5)",,34.361530442524895,,64.17245019889307,6.651895982839989,False,False,True,False,True,18.284291538167032,,0.0,0.0,0.0,0.0,0,1.086047699698763,0.8102858609677347,False,False,False,False,0.3428282475271577,0.3366652016309536,False,False,False,False,3328160,2020810.4360943164,False,False,False,False,331031.13365046063,False,False,False,False
2024-08-21 00:00:00+00:00,39.46,39.93,37.9686,37.98,369438,,32.252639675125465,,34.79210531776772,"rgba(38, 166, 154, 0.5)",,34.79210531776772,,66.81168946744926,9.426501714115652,False,False,True,False,True,20.0,,0.0,0.0,0.0,0.0,0,1.106561062927473,0.7799364489417681,False,False,False,False,0.3428282482428871,0.3397467249369204,False,False,False,False,3697598,2086566.8111494414,False,False,False,False,332537.2852720112,False,False,False,False
2024-08-22 00:00:00+00:00,39.12,39.94,38.97,39.01,611063,,32.605454347319345,,35.37085286030347,"rgba(38, 166, 154, 0.5)",,35.37085286030347,,67.82981173831263,10.65892905466599,False,False,True,False,True,20.0,,0.0,0.0,0.0,0.0,0,1.1120837373314059,0.7810896664939084,False,False,False,False,0.3428282484567648,0.3412874866968426,False,False,False,False,3086535,2125781.2499278947,False,False,False,False,343459.8623201676,False,False,False,False
2024-08-23 00:00:00+00:00,40.24,41.17,39.5,39.58,412179,,32.855426718949474,,37.27294128188433,"rgba(38, 166, 154, 0.5)",,37.27294128188433,,69.51856454383514,12.554966610445533,False,False,True,False,True,20.0,,0.0,0.0,0.0,0.0,0,1.1137896954343354,0.766706477568968,False,False,False,False,0.3428282481585186,0.34205786742768063,False,False,False,False,3498714,2179621.749930722,False,False,False,False,346154.73046447476,False,True,False,False
2024-08-26 00:00:00+00:00,38.87,40.2,38.54,40.0,357079,,33.02911921887994,,37.24430102769667,"rgba(38, 166, 154, 0.5)",,37.24430102769667,,67.74867180643226,12.554966610445533,False,False,True,False,True,18.373021434567388,,0.0,0.0,0.0,0.0,0,1.092912381918156,0.7991488754227317,False,False,False,False,0.277317927052449,0.30968789724006485,False,False,False,False,3141635,2217347.7597373608,False,False,False,False,346583.13319135807,False,False,False,False
2024-08-27 00:00:00+00:00,39.42,40.2,38.7,39.0,275322,,33.161577071496936,,37.3180006483778,"rgba(38, 166, 154, 0.5)",,37.3180006483778,,67.16521399449411,12.554966610445533,False,False,True,False,True,19.382106866564424,,0.0,0.0,0.0,0.0,0,1.082804530602487,0.8217395202422697,False,False,False,False,0.2826545512607171,0.296171224250391,False,False,False,False,3416957,2264391.2593555036,False,False,False,False,343788.5789485597,False,False,False,False
2024-08-28 00:00:00+00:00,38.27,39.79,37.77,39.13,189875,,33.23812140911957,,37.310654988835935,"rgba(38, 166, 154, 0.5)",,37.310654988835935,,64.50740567070366,12.554966610445533,False,False,True,False,False,15.925121724294026,,0.0,0.0,0.0,0.0,0,1.0802741103610332,0.821205966107095,False,False,False,False,0.23841107393372887,0.2672911490920599,False,False,False,False,3227082,2302143.8374199937,False,False,False,False,337752.75232312595,False,False,False,False
2024-08-29 00:00:00+00:00,39.39,40.47,38.67,38.76,324682,,33.38525793143057,,37.41694244492819,"rgba(38, 166, 154, 0.5)",,37.41694244492819,,64.08890815664294,12.554966610445533,False,False,True,False,False,17.9999270927315,,0.0,0.0,0.0,0.0,0,1.0667644280773714,0.8181282487599126,False,False,False,False,0.29068910034557655,0.27899012471881823,False,False,False,False,3551764,2351148.549678033,False,False,False,False,337240.1738006504,False,False,False,False
2024-08-30 00:00:00+00:00,39.43,39.87,39.09,39.77,225242,,33.48259291495805,,37.481642705877924,"rgba(38, 166, 154, 0.5)",,37.481642705877924,,63.857601831108155,12.554966610445533,False,False,True,False,False,18.072790640798956,,0.0,0.0,0.0,0.0,0,1.0792142100638555,0.8262967251749629,False,False,False,False,0.28465982073954216,0.28182497272918017,False,False,False,False,3777006,2407064.528122032,False,False,False,False,332848.0885535661,False,False,False,False
2024-09-03 00:00:00+00:00,37.25,38.85,36.82,38.85,230471,,33.54961743551611,,37.43231534575171,"rgba(38, 166, 154, 0.5)",,37.43231534575171,,59.70443591774065,15.457982182815059,False,True,True,False,False,11.895439154041323,,0.0,0.0,0.0,0.0,0,1.043233671062135,0.8417046961719605,False,False,False,False,0.17749077395760787,0.22965787334339402,False,False,False,False,3546535,2451749.644666266,False,False,False,False,328833.3007671517,False,False,False,False
2024-09-04 00:00:00+00:00,37.25,38.07,36.93,37.43,194438,,33.601508027400904,,37.39057525025971,"rgba(38, 166, 154, 0.5)",,37.39057525025971,,56.935658642162316,12.734434176834299,False,True,True,False,False,11.895439154041323,,0.0,0.0,0.0,0.0,0,1.044181698182749,0.8554231620244579,False,False,False,False,0.15622594648329974,0.19294190991334687,False,False,False,False,3546535,2494682.4036989617,False,False,False,False,323562.8968154987,False,False,False,False
2024-09-05 00:00:00+00:00,37.6,38.27,37.17,37.25,449383,,33.724189750927366,,37.34848037609799,"rgba(38, 166, 154, 0.5)",,37.34848037609799,,55.6642713273058,11.43932792169548,False,True,True,False,False,12.587919791668988,,0.0,0.0,0.0,0.0,0,1.0515992813429629,0.8427821384088384,False,False,False,False,0.17017393255579275,0.18155792123456982,False,False,False,False,3995918,2553554.38786763,False,False,False,False,328497.0185090086,False,False,False,False
2024-09-06 00:00:00+00:00,37.5,38.08,36.46,37.51,362129,,33.80991938141271,,37.3056464542965,#000000,,37.3056464542965,,54.621519458543546,10.30658231695655,False,True,False,False,False,12.308594819347988,,0.0,0.0,0.0,0.0,0,1.0329905327368252,0.8597333809366023,False,False,False,False,0.14170806466057448,0.16163299294757216,False,False,False,False,3633789,2595916.52951988,False,False,False,False,329815.91974394943,False,False,False,False
2024-09-09 00:00:00+00:00,33.74,38.64,32.06,37.89,621230,,33.84906752803148,,36.988192181799796,"rgba(239, 83, 80, 1.0)",,36.988192181799796,,48.44305248991549,4.422573532996665,False,True,False,True,False,2.7904246714915075,,0.0,0.0,0.0,0.0,0,0.9806046515360478,0.8579890882535358,False,False,False,False,0.022230037615372556,0.09193151528147236,False,False,False,False,3012559,2612255.4499308653,False,False,False,False,341243.9228912456,False,False,False,False
2024-09-10 00:00:00+00:00,33.15,34.32,32.595,34.15,468817,,33.834936752090655,,36.69576158374938,"rgba(239, 83, 80, 1.0)",,36.69576158374938,,43.707305859230516,0.11985949858052436,False,True,False,True,False,1.4558427537987875,,0.0,0.0,0.0,0.0,0,0.9787651529197915,0.9172218613819941,False,False,False,False,-0.09490033675621797,-0.0014844107373728002,False,False,False,False,2543742,2609568.647972792,False,False,False,False,346246.7886602163,False,False,False,False
2024-09-11 00:00:00+00:00,32.8,33.59,31.95,33.15,499136,,33.80376261032791,,36.39642141286422,"rgba(239, 83, 80, 1.0)",,36.39642141286422,,40.18067222637518,-2.9902974074432365,False,True,False,True,False,0.6700051362819899,,0.0,0.0,0.0,0.0,0,0.9765839429858175,0.9202449638259731,False,False,False,False,-0.13793077798541978,-0.06970759436139629,False,False,False,False,2044606,2587413.2500130744,False,False,False,False,352242.4440068745,False,False,False,False
2024-09-12 00:00:00+00:00,34.1,34.2,32.99,33.4,376708,,33.80288060628934,,36.25243196355158,"rgba(239, 83, 80, 1.0)",,36.25243196355158,,40.43370200153511,-2.9902974074432365,False,True,False,True,False,3.457014489818704,,0.0,0.0,0.0,0.0,0,1.000893984903846,0.9079353576673315,False,False,False,False,-0.08634113787693212,-0.0780243661191642,False,False,False,False,2421314,2580899.5539341304,False,False,False,False,353201.87757523236,False,False,False,False
