date,Close,High,Low,Open,Volume,aVWAP_OB_bull_378,aVWAP_OB_bear_446,aVWAP_OB_bear_423,aVWAP_OB_bear_407,aVWAP_OB_bear_293,aVWAP_OB_bear_173,aVWAP_OB_bear_154,aVWAP_OB_bear_116,aVWAP_OB_bear_64,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,2.49,2.66,2.45,2.65,436056,,,,,,,,,,2.5745336692789644,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,25.28657471692921,-29.302005910427802,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2752761,-462525.57547046815,False,False,False,False,318360.0267753347,False,False,False,False
2022-01-19 00:00:00+00:00,2.39,2.5,2.37,2.47,375162,,,,,,,,,,2.5555376653332242,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,23.62176013330493,-29.302005910427802,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3127923,-567050.9646677047,False,False,False,False,320587.5551370863,False,False,False,False
2022-01-20 00:00:00+00:00,2.32,2.51,2.28,2.45,636916,,,,,,,,,,2.524033150238224,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,21.63997464920272,-29.302005910427802,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3764839,-692454.417033677,False,False,False,False,332992.5921905339,False,False,False,False
2022-01-21 00:00:00+00:00,2.2,2.3199,2.1699,2.3,792185,,,,,,,,,,2.473207083052668,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,19.166615972371147,-25.498825926509404,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4557024,-844006.1653852976,False,False,False,False,351000.13759482664,False,False,False,False
2022-01-24 00:00:00+00:00,2.22,2.22,1.95,2.14,856492,,,,,,,,,,2.4195811670762266,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,18.507295645731467,-26.144093104099916,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3700532,-956026.7863505802,False,False,False,False,370823.3478852256,False,False,False,False
2022-01-25 00:00:00+00:00,2.14,2.21,2.04,2.19,463549,,,,,,,,,,2.39715105219902,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,17.310561000011788,-27.379913266119047,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4164081,-1081832.833944675,False,False,False,False,374459.64796815795,False,False,False,False
2022-01-26 00:00:00+00:00,2.09,2.24,2.01,2.17,483687,,,,,,,,,,2.3759814525766276,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,16.098594298351582,-28.665512288234112,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4647768,-1221673.4286919427,False,False,False,False,378743.0735380341,False,False,False,False
2022-01-27 00:00:00+00:00,1.94,2.11,1.91,2.08,527636,,,,,,,,,,2.346633966067225,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,14.307880490979446,-30.503574984569283,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5175404,-1376721.686390298,False,False,False,False,384582.0118306602,False,False,False,False
2022-01-28 00:00:00+00:00,2.03,2.03,1.84,1.91,505082,,,,,,,,,,2.2029602670123656,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.966666666666667,,16.820957628112357,-30.503574984569283,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4670322,-1505882.483002443,False,False,False,False,389307.50156279124,False,False,False,False
2022-01-31 00:00:00+00:00,2.31,2.34,2.04,2.07,778454,,,,,,,,,,2.250672908842468,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.1263761618944335,,26.282597945843627,-29.604316510094545,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3891868,-1599450.5424925433,False,False,False,False,404568.1485603288,False,False,False,False
2022-02-01 00:00:00+00:00,2.43,2.45,2.24,2.38,530461,,,,,,,,,,2.3013145212341066,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.198593011271059,,34.84607561904141,-22.053404801447698,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3361407,-1668546.8741595026,False,False,False,False,409505.12312659045,False,False,False,False
2022-02-02 00:00:00+00:00,2.29,2.45,2.25,2.45,314149,,,,,,,,,,2.3079297852887075,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.217990822371523,,38.18491718152515,-19.504318610651048,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3675556,-1747253.1143885418,False,False,False,False,405765.66731770453,False,False,False,False
2022-02-03 00:00:00+00:00,2.12,2.24,2.12,2.22,366354,,,,,,,,,,2.273592539957986,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.209474017505178,,38.100313153521114,-19.504318610651048,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4041910,-1837239.6589223244,False,False,False,False,404220.1117366181,False,False,False,False
2022-02-04 00:00:00+00:00,2.23,2.25,2.09,2.18,294423,,,,,,,,,,2.264611757510825,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.2074181706223754,,40.09375056875421,-18.117851263057506,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3747487,-1912151.319356743,False,False,False,False,399914.3426489076,False,False,False,False
2022-02-07 00:00:00+00:00,2.35,2.3994,2.2193,2.22,527836,,,,,,,,,,2.278013934699176,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.22579619172411,,43.40333174909916,-14.981290933486989,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3219651,-1963425.8166368708,False,False,False,False,404930.8782313034,False,False,False,False
2022-02-08 00:00:00+00:00,2.8,2.86,2.42,2.43,2247692,,,,,,,,,,2.438089883962364,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.414652108129505,,50.68645440406182,-8.192342349403845,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-971959,-1924544.7650040523,False,False,False,False,477196.0202614484,False,False,False,False
2022-02-09 00:00:00+00:00,2.89,2.915,2.58,2.91,1122599,,,,,,,,,,2.4895129083545213,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.4785036066327204,,56.269601943918126,-3.171000299494523,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,150640,-1843164.9702980113,False,False,False,False,502505.9410355093,False,False,False,False
2022-02-10 00:00:00+00:00,3.08,3.3,2.79,2.85,1213129,,,,,,,,,,2.565319297866602,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.567284680435722,,61.37381550608633,1.3799583823468424,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1363769,-1717402.8538157365,False,False,False,False,530373.5119752933,False,False,False,False
2022-02-11 00:00:00+00:00,3.23,3.3599,3.12,3.31,1710677,,,,,,,,,,2.669500889397015,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.686424884543756,,65.71976722934946,5.257149826326049,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3074446,-1529487.2124896292,False,False,False,False,576659.9232703799,False,False,False,False
2022-02-14 00:00:00+00:00,3.28,3.43,3.04,3.22,797296,,,,,,,,,,2.707757003935896,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.7295964471086385,,68.91748819303501,8.153494332507961,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3871742,-1317674.3021959183,False,False,False,False,585312.3184362474,False,False,False,False
2022-02-15 00:00:00+00:00,3.68,3.77,3.35,3.35,1350689,,,,,,,,,,2.931731765989921,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.2147880356646827,,72.996384856879,11.982193563890952,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5222431,-1061199.584462745,False,False,False,False,615327.0902622769,False,False,False,False
2022-02-16 00:00:00+00:00,3.66,3.71,3.41,3.71,911556,,,,,,,,,,2.9731207186067845,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.2409186765691858,,75.36813463990856,14.288499072819803,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4310875,-850529.9929151864,False,False,False,False,626943.9102519916,False,False,False,False
2022-02-17 00:00:00+00:00,3.31,3.6357,3.225,3.59,800727,,,,,,,,,,2.9872593514142824,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.228880791596173,,71.65486632706907,14.288499072819803,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3510148,-679523.0128008655,False,False,False,False,633758.9333793644,False,False,False,False
2022-02-18 00:00:00+00:00,3.01,3.32,3.0,3.3,618284,,,,,,,,,,2.9819685486934584,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.196791357823397,,65.80749424772053,14.288499072819803,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2891864,-539468.620142008,False,False,False,False,633152.0732468404,False,False,False,False
2022-02-22 00:00:00+00:00,2.81,2.99,2.71,2.81,869143,,,,,,,,,,2.9584308893146827,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1337536140910673,,60.04167981717916,21.691385318787013,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2022721,-438990.59582271357,False,False,False,False,642406.6193940231,False,False,False,False
2022-02-23 00:00:00+00:00,2.79,2.9799,2.755,2.93,356150,,,,,,,,,,2.9511380012067026,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1144364932482285,,56.01571500562598,17.89399886362682,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1666571,-356419.55284927384,False,False,False,False,631180.8696138653,False,False,False,False
2022-02-24 00:00:00+00:00,2.93,2.96,2.55,2.57,300606,,,,,,,,,,2.926189564487811,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.0990360364575467,,54.715732158808876,16.53113056103959,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1967177,-265298.11940420425,False,False,False,False,618217.149236851,False,False,False,False
2022-02-25 00:00:00+00:00,2.81,2.99,2.79,2.941,288158,,,,,,,,,,2.9260828180580343,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.087552231499747,,52.63361390303924,14.250646193348416,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1679019,-189050.38923149038,False,False,False,False,605273.6531883471,False,False,False,False
2022-02-28 00:00:00+00:00,2.85,3.0,2.74,2.91,228116,,,,,,,,,,2.9168464018866573,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.079259984332265,,51.67517862838316,12.911630939126248,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1907135,-106847.04063417704,False,False,False,False,590483.1569848825,False,False,False,False
2022-03-01 00:00:00+00:00,2.82,2.93,2.77,2.93,184420,,,,,,,,,,2.913460705811845,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.07251543462037,,50.70087685280383,11.442105650403661,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1722715,-35099.5096289152,False,False,False,False,574559.1116129264,False,False,False,False
2022-03-02 00:00:00+00:00,2.8,2.87,2.7,2.85,235184,,,,,,,,,,2.9063162576301975,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.0631669903311805,,49.81391512845783,9.986784719025906,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1487531,24611.490748689313,False,False,False,False,561250.2837065371,False,False,False,False
2022-03-03 00:00:00+00:00,2.68,2.82,2.64,2.82,265965,,,,,,,,,,2.895130151717691,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.0511772547090015,,47.814283374503376,7.476515339946488,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1221566,71550.88326834855,False,False,False,False,549670.4686592219,False,False,False,False
2022-03-04 00:00:00+00:00,2.58,2.71,2.54,2.61,269436,,,,,,,,,,2.8804612563553658,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.037028609747988,,45.39160864858333,4.632725380254016,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,952130,106083.39764998194,False,False,False,False,538680.8816529779,False,False,False,False
2022-03-07 00:00:00+00:00,2.55,2.59,2.42,2.58,1276359,,,,,,,,,,2.798145198871587,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.9714584322977746,,43.45174819443118,2.3053811423928536,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-324229,89208.40166370814,False,False,False,False,567609.4353136455,False,False,False,False
2022-03-08 00:00:00+00:00,2.46,2.55,2.42,2.55,329768,,,,,,,,,,2.75393195437998,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.9561863737486176,,41.18944074585694,-0.28342089493040135,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-653997,60063.091794543114,False,False,False,False,558282.3202033065,False,False,False,False
2022-03-09 00:00:00+00:00,2.66,2.69,2.54,2.56,295827,,,,,,,,,,2.7617373855767733,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.9471964876897703,,42.89535465768694,-0.28342089493040135,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-358170,43661.794077110055,False,False,False,False,547989.9547051376,False,False,False,False
2022-03-10 00:00:00+00:00,2.68,2.71,2.54,2.56,246836,,,,,,,,,,2.736842620142605,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.9403768743533383,,44.32742080231974,-0.28342089493040135,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-111334,37583.52764271358,False,False,False,False,536179.9956970931,False,False,False,False
2022-03-11 00:00:00+00:00,2.5,2.68,2.45,2.68,328475,,,,,,,,,,2.7228730905958045,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.9291753721405813,,43.076701068086784,-0.28342089493040135,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-439809,18862.25204888168,False,False,False,False,528034.7017481875,False,False,False,False
2022-03-14 00:00:00+00:00,2.3,2.5,2.25,2.47,282991,,,,,,,,,,2.696241191159747,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.915795169825575,,40.2643174339023,-2.4210227851513366,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-722800,-10222.542149113677,False,False,False,False,518425.1448168861,False,False,False,False
2022-03-15 00:00:00+00:00,2.33,2.3399,2.22,2.29,270683,,,,,,,,,,2.599368511153224,"rgba(239, 83, 80, 1.0)",-1.0,1.89,,2.700559000302416,,38.90288364045217,-4.021009107259665,False,False,False,True,False,0.0,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.19223056217732162,-0.19223056217732162,False,False,False,False,-452117,-27551.73657463863,False,False,False,False,508709.76658877294,False,False,False,False
2022-03-16 00:00:00+00:00,2.59,2.6047,2.34,2.36,234601,,,,,,,,,,2.6104877931324086,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.7290037986810542,,41.89819726373472,-4.021009107259665,False,False,False,True,False,0.0,,0.0,0.0,0.0,0.0,0,0.9264752340255724,1.0085047303925645,False,False,False,False,-0.1122219824719478,-0.1522262723246347,False,False,False,False,-217516,-35001.31553249594,False,False,False,False,497960.4031931348,False,False,False,False
2022-03-17 00:00:00+00:00,2.66,2.67,2.4703,2.57,198533,,,,,,,,,,2.6205914547907385,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.745089860927852,,44.790241330796306,-4.021009107259665,False,False,False,True,True,0.0,,0.0,0.0,0.0,0.0,1,0.9471508463699024,0.9997499645783154,False,False,False,False,-0.07215636861278428,-0.1121913204687095,False,False,False,False,-18983,-34373.14629592747,False,False,False,False,486218.1520875217,False,False,False,False
2022-03-18 00:00:00+00:00,2.92,2.9798,2.6301,2.65,318880,,,,,,,,,,2.65574754315469,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.784564355404395,,49.58383595626648,-7.534648908278662,True,False,False,False,True,3.379722731406332,,0.0,0.0,0.0,0.0,1,0.9765002479748719,0.9600925772855017,False,False,False,False,0.023337752769566872,-0.044426783849571314,False,False,False,False,299897,-21264.51310785189,False,False,False,False,479655.8716135012,False,False,False,False
2022-03-21 00:00:00+00:00,2.79,2.96,2.75,2.9,170989,,,,,,,,,,2.6688123329219717,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.7962935420074646,,51.057488090316056,-6.114965924910599,True,False,False,False,True,0.9845964193976116,,0.0,0.0,0.0,0.0,0,0.9938558097283012,0.950119745643736,False,False,False,False,0.04368929163304292,-0.0003687461082641959,False,False,False,False,128908,-15375.394946759658,False,False,False,False,467551.2884129718,False,False,False,False
2022-03-22 00:00:00+00:00,3.06,3.1402,2.7912,2.81,449903,,,,,,,,,,2.7131289478287077,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.833300900717917,,54.58956865360622,-2.7154691516671505,True,False,True,False,True,5.4864221321085225,,0.0,0.0,0.0,0.0,0,0.992318458483872,0.9386127656804348,False,False,False,False,0.08885585704899891,0.04424355547036736,False,False,False,False,578811,7926.032306054445,False,False,False,False,466859.19867128663,False,False,False,False
2022-03-23 00:00:00+00:00,3.02,3.17,2.96,3.06,175352,,,,,,,,,,2.7475461520739675,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.845106538872886,,56.402035244086896,-0.943195803334703,True,False,True,False,True,4.753117571396704,,0.0,0.0,0.0,0.0,0,1.015780245470485,0.9274141177998572,False,False,False,False,0.1296758303221483,0.08695969289625782,False,False,False,False,403459,23437.129078366037,False,False,False,False,455427.5438214323,False,False,False,False
2022-03-24 00:00:00+00:00,2.94,3.03,2.87,3.03,172308,,,,,,,,,,2.7507631465767552,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.8510776450684703,,56.512587413816654,-0.6657340923681048,True,False,True,False,True,3.297281856408784,,0.0,0.0,0.0,0.0,0,1.0011755869771086,0.9498579499069328,False,False,False,False,0.082432334081499,0.08469601348887841,False,False,False,False,231151,31582.77107529286,False,False,False,False,444324.81661274866,False,False,False,False
2022-03-25 00:00:00+00:00,2.94,3.129,2.86,2.97,288860,,,,,,,,,,2.7652541674960673,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.8607761464991435,,56.586288860303156,-0.2828672098358638,True,False,True,False,True,3.297281856408784,,0.0,0.0,0.0,0.0,0,0.9954863535256775,0.9445373512363818,False,False,False,False,0.1006585637633688,0.09267728862612361,False,False,False,False,231151,39408.97613116373,False,False,False,False,438228.1571377389,False,False,False,False
2022-03-28 00:00:00+00:00,3.08,3.11,2.85,2.97,532753,,,,,,,,,,2.7935338705397887,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.8769852259453295,,58.136497828203666,1.543665787719668,True,False,True,False,True,5.605493819542982,,0.0,0.0,0.0,0.0,0,0.9971262976057863,0.9431555835391744,False,False,False,False,0.0947129393387531,0.09369511398243835,False,False,False,False,763904,67820.5456946475,False,False,False,False,441935.0137205727,False,False,False,False
2022-03-29 00:00:00+00:00,2.69,3.24,2.65,3.15,1476722,,,,,,,,,,2.793367674229304,"rgba(38, 166, 154, 1.0)",1.0,2.93,,2.872709774262685,,54.2340126643008,1.543665787719668,True,False,True,False,False,0.0,,-1.0,3.24,2.65,0.0,0,0.9909956224392827,0.921780311881728,False,False,False,False,0.08038807534865254,0.08704159466554545,False,False,False,False,-712818,37207.26939289662,False,False,False,False,482514.89553545223,False,False,False,False
2022-03-30 00:00:00+00:00,2.56,2.73,2.51,2.7,505970,,,,,,,,,,2.768908188007021,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.8454116727667436,,50.37190729031811,7.020415865928385,False,False,False,False,False,0.0,,0.0,0.0,0.0,0.0,0,0.9777712053050233,0.96931865942311,False,False,False,False,-0.05183099651585579,0.01760529907484483,False,False,False,False,-1218788,-12047.44705388364,False,False,False,False,483434.7035536698,False,False,False,False
2022-03-31 00:00:00+00:00,2.42,2.6,2.38,2.59,485902,,,,,,,,,,2.708931564842441,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.815625908804147,,46.54631259530481,3.4022005939142232,False,False,False,True,False,0.0,,0.0,0.0,0.0,0.0,0,0.9740613068278431,0.9672133681655871,False,False,False,False,-0.10496846507756623,-0.0436815830013607,False,False,False,False,-1704690,-78425.58638510389,False,False,False,False,483531.46027705533,False,False,False,False
2022-04-01 00:00:00+00:00,2.47,2.55,2.4,2.44,265202,,,,,,,,,,2.6970364268667235,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.8028004204616233,,44.676472402656806,1.6417525722193602,False,False,False,True,False,0.0,,0.0,0.0,0.0,0.0,0,0.9824547759406449,0.9716756622233282,False,False,False,False,-0.1111321953808271,-0.0774068891910939,False,False,False,False,-1439488,-131800.58299745276,False,False,False,False,474969.5206583473,False,False,False,False
