date,Close,High,Low,Open,Volume,aVWAP_OB_bull_881,aVWAP_OB_bull_870,aVWAP_OB_bull_843,aVWAP_OB_bull_540,aVWAP_OB_bull_287,aVWAP_OB_bull_242,aVWAP_OB_bull_223,aVWAP_OB_bull_211,aVWAP_OB_bull_184,aVWAP_OB_bear_775,aVWAP_OB_bear_739,aVWAP_OB_bear_604,aVWAP_OB_bear_581,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-20 00:00:00+00:00,9.775,10.2,9.6,10.0,237501,,,,,,,,,,,,,,9.673605046633977,"rgba(239, 83, 80, 1.0)",0.0,0.0,,9.83658154842306,,64.14122335358532,-26.729114313876494,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-127827,-56085.526412623556,False,False,False,False,113921.98457403039,False,False,False,False
2022-01-21 00:00:00+00:00,9.524,9.8,9.3,9.76,152083,,,,,,,,,,,,,,9.632015564780776,"rgba(239, 83, 80, 1.0)",0.0,0.0,,9.743439956187277,,62.21012257283954,-25.45861018112643,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-279910,-64862.95674938342,False,False,False,False,115418.49498289195,False,False,False,False
2022-01-24 00:00:00+00:00,9.2,9.587,8.9,9.5,164562,,,,,,,,,,,,,,9.552624131827136,"rgba(239, 83, 80, 1.0)",0.0,0.0,,9.616474222232425,,56.722372407119956,-25.45861018112643,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-444472,-79749.58589646642,False,False,False,False,117345.69125807266,False,False,False,False
2022-01-25 00:00:00+00:00,9.301,9.599,9.05,9.28,108979,,,,,,,,,,,,,,9.525838014313031,"rgba(239, 83, 80, 1.0)",0.0,0.0,,9.575207771964727,,54.3107608680114,-25.45861018112643,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-335493,-89778.73939072264,False,False,False,False,117017.5857185404,False,False,False,False
2022-01-26 00:00:00+00:00,9.069,9.5,8.901,9.3,174129,,,,,,,,,,,,,,9.471415954925106,"rgba(239, 83, 80, 1.0)",0.0,0.0,,9.499833602643276,,50.25558748642468,-25.45861018112643,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-509622,-106243.18098324332,False,False,False,False,119257.24902369568,False,False,False,False
2022-01-27 00:00:00+00:00,8.5,9.067,8.37,8.9,306627,,,,,,,,,,,,,,9.306115259092799,"rgba(239, 83, 80, 1.0)",0.0,0.0,,9.29411146863163,,43.536371043546275,-25.45861018112643,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-816249,-134086.54643488085,False,False,False,False,126605.08239531546,False,False,False,False
2022-01-28 00:00:00+00:00,8.2,8.5,8.102,8.4,172442,,,,,,,,,,,,,,9.202288601871576,"rgba(239, 83, 80, 1.0)",0.0,0.0,,9.171831394913003,,37.63016830554134,-25.45861018112643,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-988691,-167600.44657468944,False,False,False,False,128402.60857589133,False,False,False,False
2022-01-31 00:00:00+00:00,8.524,8.574,8.1,8.25,143749,,,,,,,,,,,,,,9.017365947973705,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.867952471325376,,37.2664685027854,-25.45861018112643,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-844942,-194162.86043450556,False,False,False,False,129004.427847425,False,False,False,False
2022-02-01 00:00:00+00:00,8.616,8.867,8.5,8.66,103428,,,,,,,,,,,,,,9.014962723672676,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.88663954996977,,37.93767971467834,-25.45861018112643,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-741514,-215627.61100570144,False,False,False,False,128001.43067693776,False,False,False,False
2022-02-02 00:00:00+00:00,8.45,8.726,8.43,8.615,76825,,,,,,,,,,,,,,8.9981173310091,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.873207977861787,,37.35131875635066,-25.45861018112643,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-818339,-239263.3517505759,False,False,False,False,125994.51182686177,False,False,False,False
2022-02-03 00:00:00+00:00,8.2,8.5,8.121,8.45,109753,,,,,,,,,,,,,,8.953559819513853,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.822665734368341,,35.565433804643234,-25.45861018112643,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-928092,-266276.23991721997,False,False,False,False,125357.58979443583,False,False,False,False
2022-02-04 00:00:00+00:00,8.443,8.443,8.101,8.2,94089,,,,,,,,,,,,,,8.92498418943572,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.79380010143637,,36.869907421062926,-25.45861018112643,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-834003,-288540.0344302702,False,False,False,False,124131.3705868109,False,False,False,False
2022-02-07 00:00:00+00:00,8.521,8.713,8.302,8.401,80056,,,,,,,,,,,,,,8.912385751730621,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.785387297968395,,38.49423535362682,-25.45861018112643,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-753947,-306791.2879820243,False,False,False,False,122402.92468144576,False,False,False,False
2022-02-08 00:00:00+00:00,8.8,8.8,8.427,8.5,87827,,,,,,,,,,,,,,8.907553235042858,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.787611226239372,,42.06867787827818,-22.45452569307525,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-666120,-320882.6100219449,False,False,False,False,121047.0060664871,False,False,False,False
2022-02-09 00:00:00+00:00,8.797,8.85,8.517,8.737,92416,,,,,,,,,,,,,,8.90429827584928,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.791272464814275,,44.426780014770486,-19.0894481345633,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-758536,-338045.4880603,False,False,False,False,119924.22151486017,False,False,False,False
2022-02-10 00:00:00+00:00,8.586,8.774,8.21,8.4,144725,,,,,,,,,,,,,,8.884336384004602,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.775794811443877,,44.27997060338785,-18.173752394121568,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-903261,-360210.8022540137,False,False,False,False,120896.80106329703,False,False,False,False
2022-02-11 00:00:00+00:00,8.889,8.997,8.25,8.25,347163,,,,,,,,,,,,,,8.870491795390725,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.777842528165943,,46.83685071890627,-14.746158071754174,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-556098,-367892.6531460132,False,False,False,False,129769.9853353246,False,False,False,False
2022-02-14 00:00:00+00:00,8.551,9.0,8.533,8.89,219797,,,,,,,,,,,,,,8.836913837780443,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.754884203099353,,45.96899229391178,-14.746158071754174,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-775895,-383892.7451795029,False,False,False,False,133300.45649864522,False,False,False,False
2022-02-15 00:00:00+00:00,8.25,8.53724,8.205,8.5,215330,,,,,,,,,,,,,,8.780904773927487,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.683657990834963,,43.51738966325013,-14.746158071754174,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-991225,-407709.69634893414,False,False,False,False,136517.30134183558,False,False,False,False
2022-02-16 00:00:00+00:00,8.38,8.46,8.25,8.4,136244,,,,,,,,,,,,,,8.759948280182401,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.661512869854164,,43.04760596836052,-14.746158071754174,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-854981,-425249.7474725054,False,False,False,False,136506.58364215575,False,False,False,False
2022-02-17 00:00:00+00:00,8.424,8.7,8.349,8.7,356053,,,,,,,,,,,,,,8.736098913159696,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.64516737265813,,43.13484908890392,-14.746158071754174,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-498928,-428139.0907088777,False,False,False,False,145116.24702873788,False,False,False,False
2022-02-18 00:00:00+00:00,8.168,8.419,8.018,8.32,213516,,,,,,,,,,,,,,8.701712180526696,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.608748083104302,,41.50055510926785,-14.746158071754174,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-712444,-439288.30283794133,False,False,False,False,147798.59028251286,False,False,False,False
2022-02-22 00:00:00+00:00,7.547,8.25,7.515,8.2,308560,,,,,,,,,,,,,,8.619673011331384,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.516830367806403,,37.374338942320826,-14.746158071754174,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1021004,-462100.68311880634,False,False,False,False,154102.95929104177,False,False,False,False
2022-02-23 00:00:00+00:00,7.852,7.885,7.53,7.761,304031,,,,,,,,,,,,,,8.553155801259363,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.445787511523328,,37.31812904782454,-14.746158071754174,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-716973,-472095.6759376767,False,False,False,False,159982.4902992362,False,False,False,False
2022-02-24 00:00:00+00:00,7.629,8.1,7.474,8.1,257948,,,,,,,,,,,,,,8.503962273236022,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.394869587063877,,36.23863756086891,-14.746158071754174,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-974921,-491814.3160969835,False,False,False,False,163824.27499338382,False,False,False,False
2022-02-25 00:00:00+00:00,7.7,7.795,7.451,7.6,151134,,,,,,,,,,,,,,8.474949317611907,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.364937724721928,,36.147087257997974,-14.746158071754174,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-823787,-504832.85272063117,False,False,False,False,163326.61715050603,False,False,False,False
2022-02-28 00:00:00+00:00,7.921,7.948,7.41,7.8,331933,,,,,,,,,,,,,,8.42655442930898,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.317394676689489,,37.98895103287761,-14.746158071754174,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-491854,-504323.87810413586,False,False,False,False,169938.63216421168,False,False,False,False
2022-03-01 00:00:00+00:00,7.707,8.2,7.6,7.699,276494,,,,,,,,,,,,,,8.39573634374166,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.288685274644216,,38.012213657715186,-14.746158071754174,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-768348,-514677.765237307,False,False,False,False,174117.27404012496,False,False,False,False
2022-03-02 00:00:00+00:00,7.735,7.9,7.546,7.8,194873,,,,,,,,,,,,,,8.37173750869456,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.265665544938477,,38.28225157284967,-14.746158071754174,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-573475,-516983.5391495695,False,False,False,False,174931.22407776714,False,False,False,False
2022-03-03 00:00:00+00:00,7.3,7.763,7.3,7.763,275558,,,,,,,,,,,,,,8.217511993243571,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.066954173827863,,36.21043606321002,-14.746158071754174,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-849033,-530005.0866339002,False,False,False,False,178877.37215314884,False,False,False,False
2022-03-04 00:00:00+00:00,8.004,8.294,7.431,7.5,497878,,,,,,,,,,,,,,8.226336731327425,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.104827214614371,,40.18492110387153,-14.746158071754174,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-351155,-522991.3577462963,False,False,False,False,191387.20069616262,False,False,False,False
2022-03-07 00:00:00+00:00,8.647,8.9,8.3,8.8,566154,,,,,,,,,,,,,,8.2999184042766,"rgba(239, 83, 80, 1.0)",0.0,0.0,,8.214155664295276,,46.1539853729784,-9.164414751961758,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,214999,-494050.5594033043,False,False,False,False,206083.93792376408,False,False,False,False
2022-03-08 00:00:00+00:00,9.349,9.78,8.842,9.001,715236,,,,,,,,,,,,,,8.540212707386434,"rgba(38, 166, 154, 1.0)",0.0,0.0,,8.550744955697605,,52.75083635973823,-3.2264462627329635,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,930235,-438196.2237404297,False,False,False,False,226050.6854561655,False,False,False,False
2022-03-09 00:00:00+00:00,8.869,9.058,8.643,8.9,251225,,,,,,,,,,,,,,8.541556969368603,"rgba(38, 166, 154, 1.0)",0.0,0.0,,8.54906965600511,,54.4335282374528,-1.9755003697114049,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,679010,-394384.2149662952,False,False,False,False,227037.91347749234,False,False,False,False
2022-03-10 00:00:00+00:00,9.05,9.353,8.835,9.0,253260,,,,,,,,,,,,,,8.561659178635532,"rgba(38, 166, 154, 1.0)",0.0,0.0,,8.570411052937084,,56.24093389126283,-0.4405068817789086,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,932270,-342358.55947742093,False,False,False,False,228066.23059602207,False,False,False,False
2022-03-11 00:00:00+00:00,8.866,9.042,8.715,8.9,228241,,,,,,,,,,,,,,8.568060621448577,"rgba(38, 166, 154, 1.0)",0.0,0.0,,8.576044863163455,,56.4146664865566,-0.2848315409234061,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,704029,-301323.7532234044,False,False,False,False,228073.08429813886,False,False,False,False
2022-03-14 00:00:00+00:00,8.0,8.749,8.0,8.695,363254,,,,,,,,,,,,,,8.533686002605354,"rgba(38, 166, 154, 1.0)",0.0,0.0,,8.534061435861291,,52.53642277127266,-0.2848315409234061,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,340775,-276143.40995974146,False,False,False,False,233374.296678604,False,False,False,False
2022-03-15 00:00:00+00:00,8.199,8.5,7.8,7.967,261659,,,,,,,,,,,,,,8.464814365737842,"rgba(38, 166, 154, 1.0)",0.0,0.0,,8.506809124113369,,50.88333273740039,-0.2848315409234061,False,False,False,False,False,0.0,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.15897631078945612,-0.15897631078945612,False,False,False,False,602434,-241689.39388288886,False,False,False,False,234483.50073042346,False,False,False,False
2022-03-16 00:00:00+00:00,8.149,8.42,7.9,8.25,306969,,,,,,,,,,,,,,8.442828613506654,"rgba(38, 166, 154, 1.0)",0.0,0.0,,8.480271231803295,,49.56230605182924,6.416954629810988,False,False,False,False,False,0.0,,0.0,0.0,0.0,0.0,0,0.9187325226759613,0.985750386184497,False,False,False,False,-0.1561199944408265,-0.15754815261514132,False,False,False,False,295465,-220624.51569140304,False,False,False,False,237326.06932923038,False,False,False,False
2022-03-17 00:00:00+00:00,8.62,8.621,8.2,8.2,300931,,,,,,,,,,,,,,8.453789820500198,"rgba(38, 166, 154, 1.0)",0.0,0.0,,8.476562825507896,,50.896141986978456,6.416954629810988,True,False,False,False,False,0.0,,0.0,0.0,0.0,0.0,0,0.9173475885381861,0.9829503557250107,False,False,False,False,-0.08526621359304355,-0.12140718310409243,False,False,False,False,596396,-188584.49546821075,False,False,False,False,239820.38033592724,False,False,False,False
2022-03-18 00:00:00+00:00,8.764,8.795,8.268,8.51,1672779,,,,,,,,,,,,,,8.498427493891864,"rgba(38, 166, 154, 1.0)",0.0,0.0,,8.496444865065774,,52.41058947356814,6.416954629810988,True,False,True,False,False,0.0,,0.0,0.0,0.0,0.0,0,0.920261776001254,0.9829234266008308,False,False,False,False,-0.05138781935765835,-0.08639750123087539,False,False,False,False,2269175,-92201.77015573191,False,False,False,False,296014.83600902813,False,False,False,False
2022-03-21 00:00:00+00:00,8.683,9.18899,8.683,8.785,338592,,,,,,,,,,,,,,8.556134572427418,"rgba(38, 166, 154, 1.0)",0.0,0.0,,8.51029515062188,,52.96961993244163,6.416954629810988,True,False,True,False,False,0.0,,0.0,0.0,0.0,0.0,0,0.9440030982851396,0.957888049098303,False,False,False,False,0.06145010863814382,-0.012473696296365785,False,False,False,False,1930583,-12876.877208448306,False,False,False,False,297684.5287145564,False,False,False,False
2022-03-22 00:00:00+00:00,8.554,8.712,8.358,8.645,124325,,,,,,,,,,,,,,8.545747206822057,"rgba(38, 166, 154, 1.0)",0.0,0.0,,8.5102969100797,,52.60371794894689,6.416954629810988,True,False,True,False,False,0.0,,0.0,0.0,0.0,0.0,0,0.9331720296084475,0.9688780215856483,False,False,False,False,-0.05040998960523589,-0.03144184295080084,False,False,False,False,1806258,58461.74542717711,False,False,False,False,290886.1158237895,False,False,False,False
2022-03-23 00:00:00+00:00,8.756,8.774,8.421,8.598,138194,,,,,,,,,,,,,,8.544378370945077,"rgba(38, 166, 154, 1.0)",0.0,0.0,,8.512153918228696,,53.41719705000124,6.416954629810988,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.9397422408141988,0.9666347583280956,False,False,False,False,-0.03296318126286207,-0.03220251210683145,False,False,False,False,1944452,132422.14756728782,False,False,False,False,284898.18971305265,False,False,False,False
2022-03-24 00:00:00+00:00,8.766,8.886,8.644,8.886,145824,,,,,,,,,,,,,,8.54914245137746,"rgba(38, 166, 154, 1.0)",0.0,0.0,,8.516062332494142,,54.013110654635895,6.416954629810988,True,False,True,False,True,0.04246763621675598,,0.0,0.0,0.0,0.0,0,0.9460214342434056,0.973773310701691,False,False,False,False,0.013724723059893055,-0.009238894523469196,False,False,False,False,2090276,209200.7300156295,False,False,False,False,279444.2999203839,False,False,False,False
2022-03-25 00:00:00+00:00,8.542,8.8,8.5,8.6,123447,,,,,,,,,,,,,,8.547850643483402,"rgba(38, 166, 154, 1.0)",0.0,0.0,,8.517077331008855,,52.92009240674643,6.416954629810988,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.9305983700094818,0.9827344108374487,False,False,False,False,-0.018323786298313285,-0.01378134041089124,False,False,False,False,1966829,278127.328838546,False,False,False,False,273326.7587470355,False,False,False,False
2022-03-28 00:00:00+00:00,8.4,8.5,8.154,8.4,126885,,,,,,,,,,,,,,8.538850885641935,"rgba(38, 166, 154, 1.0)",0.0,0.0,,8.514253758688122,,51.287414850015836,6.214117838400483,True,False,False,False,False,0.0,,0.0,0.0,0.0,0.0,1,0.9174925795195906,0.9926987061357543,False,False,False,False,-0.10875481607738703,-0.061268078244139136,False,False,False,False,1839944,339375.04143311287,False,False,False,False,267583.94467852433,False,False,False,False
2022-03-29 00:00:00+00:00,8.26,8.47,8.1,8.2,106090,,,,,,,,,,,,,,8.500313948732172,"rgba(38, 166, 154, 1.0)",0.0,0.0,,8.51107161721348,,49.321826966645226,4.132203819273627,True,False,False,False,False,0.0,,0.0,0.0,0.0,0.0,1,0.9227033452727269,0.9863991236580817,False,False,False,False,-0.12061316578500943,-0.09094062201457428,False,False,False,False,1733854,394060.49078867707,False,False,False,False,261250.84880877828,False,False,False,False
2022-03-30 00:00:00+00:00,8.494,8.7,8.38,8.456,110394,,,,,,,,,,,,,,8.51464621586558,"rgba(38, 166, 154, 1.0)",0.0,0.0,,8.510935397657816,,49.67747960163705,4.132203819273627,True,False,False,False,False,0.0,,0.0,0.0,0.0,0.0,1,0.9292656412790931,0.977285616341447,False,False,False,False,-0.049013256557238385,-0.06997693928590634,False,False,False,False,1844248,450930.58918912115,False,False,False,False,255334.89395353207,False,False,False,False
2022-03-31 00:00:00+00:00,8.417,8.6,8.274,8.492,463977,,,,,,,,,,,,,,8.505157461819397,"rgba(38, 166, 154, 1.0)",0.0,0.0,,8.50584616959158,,49.375981174440895,3.7699181528015657,True,False,False,False,False,0.0,,0.0,0.0,0.0,0.0,1,0.9074730513806919,1.012648119228179,False,False,False,False,-0.07783254225756907,-0.0739047407717377,False,False,False,False,1380271,487375.31118170463,False,False,False,False,263516.93732790335,False,False,False,False
