date,Close,High,Low,Open,Volume,aVWAP_OB_bull_879,aVWAP_OB_bull_860,aVWAP_OB_bull_837,aVWAP_OB_bull_826,aVWAP_OB_bull_425,aVWAP_OB_bull_406,aVWAP_OB_bull_356,aVWAP_OB_bull_340,aVWAP_OB_bull_125,aVWAP_OB_bear_783,aVWAP_OB_bear_765,aVWAP_OB_bear_399,aVWAP_OB_bear_382,aVWAP_OB_bear_326,aVWAP_OB_bear_273,aVWAP_OB_bear_93,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-19 00:00:00+00:00,111.01,115.4,109.76,113.97,270110,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,23.522192454008433,-48.2070984266374,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,601195,234398.36766894915,False,False,False,False,156301.81711589464,False,False,False,False
2022-01-20 00:00:00+00:00,111.99,114.59,111.22,112.31,375810,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,22.3153486146773,-48.2070984266374,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,977005,263520.1963878139,False,False,False,False,164909.98115056544,False,False,False,False
2022-01-21 00:00:00+00:00,112.71,114.93,110.9952,111.99,416402,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,23.184709086599913,-48.2070984266374,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1393407,307829.4828039781,False,False,False,False,174772.41326230796,False,False,False,False
2022-01-24 00:00:00+00:00,114.94,115.31,108.56,110.92,340596,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,28.168882013407874,-48.2070984266374,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1734003,363757.85602735146,False,False,False,False,181275.29901672728,False,False,False,False
2022-01-25 00:00:00+00:00,107.69,113.67,107.44,113.1,462371,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,26.580995719392405,-48.2070984266374,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1271632,399360.76363412204,False,False,False,False,192298.65983960073,False,False,False,False
2022-01-26 00:00:00+00:00,106.22,110.28,104.86,109.27,168733,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,24.90355666076377,-48.2070984266374,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1102899,426950.49839356827,False,False,False,False,191374.51631647916,False,False,False,False
2022-01-27 00:00:00+00:00,105.4,108.01,105.265,105.62,176838,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,23.451882532469142,-48.2070984266374,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,926061,446523.4592408793,False,False,False,False,190804.45685308785,False,False,False,False
2022-01-28 00:00:00+00:00,109.4,109.48,103.395,105.78,234293,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,27.764694123548317,-45.945408362187365,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1160354,474516.81378045265,False,False,False,False,192509.88991767264,False,False,False,False
2022-01-31 00:00:00+00:00,113.16,113.37,107.86,108.44,259033,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,34.2641390541939,-37.8220383430272,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1419387,511570.5465733761,False,False,False,False,195118.63933266586,False,False,False,False
2022-02-01 00:00:00+00:00,101.62,108.845,101.02,107.21,1080501,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,32.83241459208642,-37.63184249336347,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,338886,504798.60357049864,False,False,False,False,229839.51622158094,False,False,False,False
2022-02-02 00:00:00+00:00,101.47,102.92,99.79,101.76,594226,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,31.8259394531556,-37.02740542499048,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-255340,474989.24656773405,False,False,False,False,244129.1822521072,False,False,False,False
2022-02-03 00:00:00+00:00,100.96,102.15,99.6549,99.66,261646,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,30.96521080115538,-36.317468407414566,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-516986,436088.2565062543,False,False,False,False,244816.11628143632,False,False,False,False
2022-02-04 00:00:00+00:00,99.72,100.47,97.54,99.9,160523,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,29.917790593902474,-35.88135916116151,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-677509,392417.7758589502,False,False,False,False,241510.50387824274,False,False,False,False
2022-02-07 00:00:00+00:00,97.58,101.0571,97.07,99.49,158435,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,28.436347185525356,-35.88135916116151,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-835944,344246.72582526586,False,False,False,False,238252.64098105676,False,False,False,False
2022-02-08 00:00:00+00:00,100.83,101.16,96.85,97.51,147014,,,,,,,,,,,,,,,,,99.61333333333333,"rgba(239, 83, 80, 1.0)",0.0,0.0,,99.61333333333333,,30.519933974909144,-32.771248673685896,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-688930,303729.991479177,False,False,False,False,234674.65506023102,False,False,False,False
2022-02-09 00:00:00+00:00,103.71,103.77,100.72,101.97,178752,,,,,,,,,,,,,,,,,101.32531751830045,"rgba(239, 83, 80, 1.0)",0.0,0.0,,101.32531751830045,,34.250439360109254,-28.175247923608993,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-510178,271812.0310290132,False,False,False,False,232481.60976375136,False,False,False,False
2022-02-10 00:00:00+00:00,102.56,103.785,100.42,100.84,194856,,,,,,,,,,,,,,,,,101.96413739398898,"rgba(239, 83, 80, 1.0)",0.0,0.0,,101.67327478797796,,36.11026201895764,-25.524214058396918,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-705034,233504.34353767938,False,False,False,False,231006.09565536896,False,False,False,False
2022-02-11 00:00:00+00:00,100.52,103.5,99.55,102.91,116722,,,,,,,,,,,,,,,,,101.7204015269125,"rgba(239, 83, 80, 1.0)",0.0,0.0,,101.58476873818012,,36.27606834767423,-24.499592806060964,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-821756,192121.5849675743,False,False,False,False,226524.36641398194,False,False,False,False
2022-02-14 00:00:00+00:00,99.5,101.81,98.7,101.02,209599,,,,,,,,,,,,,,,,,101.15217151881589,"rgba(239, 83, 80, 1.0)",0.0,0.0,,101.19339968569312,,35.86678455380368,-24.047260409303526,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1031355,144142.11104727729,False,False,False,False,225860.62655461012,False,False,False,False
2022-02-15 00:00:00+00:00,102.04,102.2,99.24,100.54,209570,,,,,,,,,,,,,,,,,101.15589338346425,"rgba(239, 83, 80, 1.0)",0.0,0.0,,101.18677452146825,,37.85631632120709,-21.34978824116132,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-821785,106262.61649640367,False,False,False,False,225221.77845442932,False,False,False,False
2022-02-16 00:00:00+00:00,103.96,104.03,100.63,101.5,154595,,,,,,,,,,,,,,,,,101.90189677279629,"rgba(239, 83, 80, 1.0)",0.0,0.0,,102.13769649912862,,40.732594935546985,-17.965849106326466,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-667190,75931.14133968197,False,False,False,False,222452.10086798112,False,False,False,False
2022-02-17 00:00:00+00:00,101.86,102.61,100.67,102.6,176214,,,,,,,,,,,,,,,,,101.72476873597054,"rgba(239, 83, 80, 1.0)",0.0,0.0,,101.84851302750204,,41.290565283741884,-16.86021081341871,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-843404,39878.78285577287,False,False,False,False,220638.84201041324,False,False,False,False
2022-02-18 00:00:00+00:00,101.79,103.0,100.45,101.27,283215,,,,,,,,,,,,,,,,,101.68269886361522,"rgba(239, 83, 80, 1.0)",0.0,0.0,,101.75704119532921,,41.61721512243856,-15.954046385863926,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1126619,-5866.2282366103755,False,False,False,False,223092.80899039705,False,False,False,False
2022-02-22 00:00:00+00:00,99.75,102.63,99.0,101.37,143502,,,,,,,,,,,,,,,,,101.52237750663875,"rgba(239, 83, 80, 1.0)",0.0,0.0,,101.56833836494155,,40.52150713202091,-15.954046385863926,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1270121,-55444.846737135456,False,False,False,False,219971.6007946952,False,False,False,False
2022-02-23 00:00:00+00:00,98.54,100.53,98.31,100.53,110128,,,,,,,,,,,,,,,,,101.3159399869453,"rgba(239, 83, 80, 1.0)",0.0,0.0,,101.33804630269671,,39.05849778793879,-15.954046385863926,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1380249,-107397.95078665955,False,False,False,False,215664.00860666795,False,False,False,False
2022-02-24 00:00:00+00:00,99.96,100.12,95.23,95.89,203976,,,,,,,,,,,,,,,,,100.30697238868038,"rgba(239, 83, 80, 1.0)",0.0,0.0,,100.92017045785565,,39.55024628313804,-15.954046385863926,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1176273,-149314.61938326113,False,False,False,False,215205.65532797508,False,False,False,False
2022-02-25 00:00:00+00:00,101.1,101.4,99.36,99.72,116165,,,,,,,,,,,,,,,,,100.4898124484754,"rgba(239, 83, 80, 1.0)",0.0,0.0,,100.8997502767591,,41.01518028510563,-14.794418772815106,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1060108,-185032.00685842737,False,False,False,False,211321.70806021136,False,False,False,False
2022-02-28 00:00:00+00:00,100.13,101.28,99.18,99.63,165244,,,,,,,,,,,,,,,,,100.52528571814668,"rgba(239, 83, 80, 1.0)",0.0,0.0,,100.83507456293361,,41.24538078147698,-14.17295422954021,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1225352,-225828.86933456748,False,False,False,False,209514.73911667365,False,False,False,False
2022-03-01 00:00:00+00:00,97.39,101.06,96.53,99.81,167502,,,,,,,,,,,,,,,,,100.29020286614528,"rgba(239, 83, 80, 1.0)",0.0,0.0,,100.61762201690186,,39.49860323309611,-14.17295422954021,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1392854,-271594.56073321187,False,False,False,False,207867.18071994136,False,False,False,False
2022-03-02 00:00:00+00:00,100.35,101.69,98.36,98.36,122723,,,,,,,,,,,,,,,,,100.27056043087264,"rgba(239, 83, 80, 1.0)",0.0,0.0,,100.59067541554018,,41.3148357357955,-13.643249921508058,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1270131,-310752.85246916435,False,False,False,False,204528.19324072797,False,False,False,False
2022-03-03 00:00:00+00:00,98.8,100.27,98.0795,100.09,179154,,,,,,,,,,,,,,,,,100.05849099534883,"rgba(239, 83, 80, 1.0)",0.0,0.0,,100.469611590549,,41.40957542103426,-13.29118498353948,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1449285,-355401.1719801775,False,False,False,False,203533.1268391308,False,False,False,False
2022-03-04 00:00:00+00:00,96.05,98.77,95.225,97.5,193892,,,,,,,,,,,,,,,,,99.57562258995702,"rgba(239, 83, 80, 1.0)",0.0,0.0,,100.17064033745532,,39.71270679215098,-13.29118498353948,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1643177,-405902.1848437,False,False,False,False,203155.0434336747,False,False,False,False
2022-03-07 00:00:00+00:00,94.57,96.35,93.58,96.35,273989,,,,,,,,,,,,,,,,,98.18430841875994,"rgba(239, 83, 80, 1.0)",-1.0,92.758,,98.03571167120072,,37.73535291722078,-13.29118498353948,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1917166,-465167.4324968882,False,False,False,False,205932.84565196195,False,False,False,False
2022-03-08 00:00:00+00:00,94.93,97.458,94.53,95.25,123010,,,,,,,,,,,,,,,,,98.07540521882987,"rgba(239, 83, 80, 1.0)",0.0,0.0,,98.00530024704996,,36.822312259766534,-13.29118498353948,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1794156,-517284.63122250047,False,False,False,False,202680.969351885,False,False,False,False
2022-03-09 00:00:00+00:00,98.39,98.68,95.74,96.76,116008,,,,,,,,,,,,,,,,,98.14449093874207,"rgba(239, 83, 80, 1.0)",0.0,0.0,,98.14808867698288,,39.73532415805286,-13.29118498353948,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1678148,-562808.6849000495,False,False,False,False,199282.02937730128,False,False,False,False
2022-03-10 00:00:00+00:00,98.34,98.95,95.88,96.38,140422,,,,,,,,,,,,,,,,,98.19443476247032,"rgba(239, 83, 80, 1.0)",0.0,0.0,,98.24760641896607,,41.63819603177112,-12.83839313316264,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1818570,-612054.226668675,False,False,False,False,196973.7929311326,False,False,False,False
2022-03-11 00:00:00+00:00,96.97,99.205,96.8,99.185,91049,,,,,,,,,,,,,,,,,98.20838370815018,"rgba(239, 83, 80, 1.0)",0.0,0.0,,98.2806317727097,,41.81504903403608,-12.601789952468813,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1909619,-662939.1197404916,False,False,False,False,192819.87948285288,False,False,False,False
2022-03-14 00:00:00+00:00,96.39,97.33,95.166,96.64,173051,,,,,,,,,,,,,,,,,98.09509747445635,"rgba(239, 83, 80, 1.0)",0.0,0.0,,98.18093125841904,,41.476501745659895,-12.601789952468813,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2082670,-718614.8405349822,False,False,False,False,192044.62930705474,False,False,False,False
2022-03-15 00:00:00+00:00,98.01,98.03,96.29,97.45,102101,,,,,,,,,,,,,,,,,98.09254522544727,"rgba(239, 83, 80, 1.0)",0.0,0.0,,98.18747360069204,,43.04101941446352,-11.156887943793478,False,False,False,True,True,0.0,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.28547850443511874,-0.28547850443511874,False,False,False,False,-1980569,-768103.2389453751,False,False,False,False,188517.4281577585,False,False,False,False
2022-03-16 00:00:00+00:00,102.3,102.54,99.18,99.18,151058,,,,,,,,,,,,,,,,,98.34825549378111,"rgba(239, 83, 80, 1.0)",0.0,0.0,,98.46350801449256,,47.83463322602448,-6.588521779516988,False,False,False,False,True,0.0,,0.0,0.0,0.0,0.0,1,0.8382640758725267,1.0457423985557834,False,False,False,False,-0.19260706877882167,-0.2390427866069702,False,False,False,False,-1829511,-809727.0727122232,False,False,False,False,187048.4309751013,False,False,False,False
2022-03-17 00:00:00+00:00,103.45,104.47,101.57,101.57,98751,,,,,,,,,,,,,,,,,98.56768981128691,"rgba(239, 83, 80, 1.0)",0.0,0.0,,98.69313306460799,,51.85436490908057,-2.9373242971758557,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.8383302783986472,1.0521499263979874,False,False,False,False,-0.13996462023850245,-0.1895037034227363,False,False,False,False,-1730760,-845846.0110372341,False,False,False,False,183585.78662313658,False,False,False,False
2022-03-18 00:00:00+00:00,105.09,105.12,102.43,103.35,332574,,,,,,,,,,,,,,,,,99.2879840578966,"rgba(38, 166, 154, 1.0)",0.0,0.0,,99.42635461655158,,55.65009939333769,0.41927492973712077,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.8446410421859254,1.0574310361551473,False,False,False,False,-0.09993612702400813,-0.14471991522337221,False,False,False,False,-1398186,-867506.4027612642,False,False,False,False,189428.46165752338,False,False,False,False
2022-03-21 00:00:00+00:00,104.11,106.1699,102.89,104.59,111407,,,,,,,,,,,,,,,,,100.19107546643818,"rgba(38, 166, 154, 1.0)",0.0,0.0,,99.62892645863178,,57.0841136619163,1.5741336489896511,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.8649657425642313,1.0243812742007268,False,False,False,False,-0.08003207081474559,-0.1123759930190589,False,False,False,False,-1509593,-892686.2693196461,False,False,False,False,186368.79649448325,False,False,False,False
2022-03-22 00:00:00+00:00,104.67,105.25,103.6,104.84,105916,,,,,,,,,,,,,,,,,100.35436787869038,"rgba(38, 166, 154, 1.0)",0.0,0.0,,99.80809795516109,,58.46275130349645,2.7970818004318687,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.8543922977858295,1.0354461684670362,False,False,False,False,-0.0827949106747762,-0.09758545184691755,False,False,False,False,-1403677,-912725.1215031893,False,False,False,False,183213.78486724864,False,False,False,False
2022-03-23 00:00:00+00:00,103.29,104.81,102.62,104.06,88335,,,,,,,,,,,,,,,,,100.41555298280132,"rgba(38, 166, 154, 1.0)",0.0,0.0,,99.91905081212461,,57.76897486663192,2.7970818004318687,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.8571530329607951,1.0301474530393775,False,False,False,False,-0.1015211953041951,-0.09955332357555632,False,False,False,False,-1492012,-935442.2539932604,False,False,False,False,179493.04820578793,False,False,False,False
2022-03-24 00:00:00+00:00,105.59,105.6,103.28,104.27,98523,,,,,,,,,,,,,,,,,100.57163602833053,"rgba(38, 166, 154, 1.0)",0.0,0.0,,100.07280673054929,,59.14659691771174,3.5092507919118674,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.8607114766722579,1.0317848786250945,False,False,False,False,-0.08239995495615161,-0.09097663926585398,False,False,False,False,-1393489,-953404.8714837208,False,False,False,False,176317.7521977178,False,False,False,False
2022-03-25 00:00:00+00:00,105.18,105.8,104.075,105.67,93543,,,,,,,,,,,,,,,,,100.71345066223871,"rgba(38, 166, 154, 1.0)",0.0,0.0,,100.21427156966007,,59.565339361067046,4.075299363900733,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.8521431151444756,1.0323599902069176,False,False,False,False,-0.060768227144610075,-0.07587243320523203,False,False,False,False,-1487032,-974331.4255431828,False,False,False,False,173071.68348408182,False,False,False,False
2022-03-28 00:00:00+00:00,102.97,105.37,101.88,104.53,105840,,,,,,,,,,,,,,,,,101.10403680811021,"rgba(38, 166, 154, 1.0)",0.0,0.0,,100.31342540068141,,57.31652932186559,4.075299363900733,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.8495183377014168,1.0357163674997005,False,False,False,False,-0.07543689065399632,-0.07565466192961418,False,False,False,False,-1592872,-998587.9186591364,False,False,False,False,170435.14687686294,False,False,False,False
2022-03-29 00:00:00+00:00,107.5,107.96,103.99,104.49,171676,,,,,,,,,,,,,,,,,102.36584844299665,"rgba(38, 166, 154, 1.0)",0.0,0.0,,100.6065276183236,,59.28726414731831,4.075299363900733,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.86387206192563,1.000027057829075,False,False,False,False,0.025340384177919107,-0.025157138875847536,False,False,False,False,-1421196,-1015160.7845940723,False,False,False,False,170483.80778365262,False,False,False,False
2022-03-30 00:00:00+00:00,105.3,107.79,105.04,106.68,121564,,,,,,,,,,,,,,,,,102.51216984425342,"rgba(38, 166, 154, 1.0)",0.0,0.0,,100.78141725571929,,58.3788233547173,4.075299363900733,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.8883578922319365,0.9991540197162531,False,False,False,False,0.09013260135941754,0.032487731241785,False,False,False,False,-1542760,-1035850.9499041087,False,False,False,False,168565.3839489996,False,False,False,False
2022-03-31 00:00:00+00:00,105.13,106.0708,104.61,104.72,166895,,,,,,,,,,,,,,,,,102.59100878156657,"rgba(38, 166, 154, 1.0)",0.0,0.0,,100.96911788875543,,57.60572136717967,4.075299363900733,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.9058032776996454,0.999520778015217,False,False,False,False,0.05052501133091762,0.04150637128635131,False,False,False,False,-1709655,-1062274.6381431632,False,False,False,False,168499.87869609764,False,False,False,False
