date,Close,High,Low,Open,Volume,aVWAP_OB_bull_177,aVWAP_OB_bull_96,aVWAP_OB_bull_52,aVWAP_OB_bear_159,aVWAP_OB_bear_149,aVWAP_OB_bear_111,aVWAP_OB_bear_83,aVWAP_OB_bear_14,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,61.67,72.69,61.41,70.38,3919577,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,6.360669286832021,-44.42214759785241,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-46769140,-15023447.309274534,False,False,False,False,4458149.299880822,False,False,False,False
2022-03-18 00:00:00+00:00,69.83,71.72,54.7201,61.33,7327949,,,,,,,,,65.42336666666667,"rgba(38, 166, 154, 1.0)",-1.0,41.59337,,65.42336666666667,,9.34746002708789,-41.879382138790426,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39441191,-16832169.064143084,False,False,False,False,4670727.055445205,False,False,False,False
2022-03-25 00:00:00+00:00,67.79,71.0,65.01,69.18,3776336,,,,,,,,,66.27695404146237,"rgba(239, 83, 80, 1.0)",0.0,0.0,,66.27695404146237,,11.33865502504767,-40.15772762443915,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43217527,-18786640.022354707,False,False,False,False,4604475.866152967,False,False,False,False
2022-04-01 00:00:00+00:00,81.12,81.61,67.58,67.99,6023390,,,,,,,,,69.96710510377504,"rgba(38, 166, 154, 1.0)",0.0,0.0,,69.96710510377504,,16.865798137969193,-35.11583610437005,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37194137,-20150158.3169951,False,False,False,False,4709580.616808304,False,False,False,False
2022-04-08 00:00:00+00:00,71.5,83.34,69.655,80.69,4795184,,,,,,,,74.83166666666666,72.9313983333553,"rgba(38, 166, 154, 1.0)",1.0,65.2575,,72.9313983333553,,19.786355482157123,-32.69555445568348,False,False,False,True,True,,,,-1.0,83.34,69.655,0.0,0,,,False,False,False,False,,,False,False,False,False,-41989321,-21767874.07129176,False,False,False,False,4715921.608155836,False,False,False,False
2022-04-15 00:00:00+00:00,64.88,77.455,64.22,70.22,3608417,,,,,,,,72.26391819074544,71.49350882911824,"rgba(239, 83, 80, 1.0)",0.0,0.0,,71.49350882911824,,21.256922704308757,-31.649652615082733,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45597738,-23533049.177121997,False,False,False,False,4633884.229773923,False,False,False,False
2022-04-22 00:00:00+00:00,53.9,65.19,53.75,64.54,5248931,,,,,,,,66.63127004707502,67.55938431714418,"rgba(239, 83, 80, 1.0)",0.0,0.0,,67.55938431714418,,21.425141532207245,-31.649652615082733,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-50846669,-25556280.27511296,False,False,False,False,4679443.249790669,False,False,False,False
2022-04-29 00:00:00+00:00,47.76,56.42,46.05,53.45,7536430,,,,,,,,60.743175597039624,62.804740483517975,"rgba(239, 83, 80, 1.0)",0.0,0.0,,62.804740483517975,,21.114184415098237,-31.649652615082733,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-58383099,-27987896.476956446,False,False,False,False,4891071.897954323,False,False,False,False
2022-05-06 00:00:00+00:00,51.19,54.49,45.32,46.89,12343346,,,,,,,,56.91128055222643,59.11830774147702,"rgba(239, 83, 80, 1.0)",0.0,0.0,,59.11830774147702,,21.7956790719481,-31.649652615082733,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-46039753,-29325071.034218933,False,False,False,False,5443092.201809559,False,False,False,False
2022-05-13 00:00:00+00:00,47.63,51.33,36.76,49.44,13451442,,,,,,,,53.5697943274359,52.25340298513512,"rgba(239, 83, 80, 1.0)",0.0,0.0,,52.25340298513512,,21.99858022703744,-31.568378537385207,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-59491195,-31559598.7353879,False,False,False,False,6036303.297971814,False,False,False,False
2022-05-20 00:00:00+00:00,50.16,51.52,45.39,47.45,8788786,,,,,,,,52.85335079446629,52.154201227801174,"rgba(239, 83, 80, 1.0)",0.0,0.0,,52.154201227801174,,22.83409936088822,-30.76464919423481,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-50702409,-32977584.680914722,False,False,False,False,6240190.905529458,False,False,False,False
2022-05-27 00:00:00+00:00,52.99,53.81,44.52,49.91,6666718,,,,,,,,52.595674282479415,52.17342590677638,"rgba(239, 83, 80, 1.0)",0.0,0.0,,52.17342590677638,,24.203845454750056,-29.43791970221223,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44035691,-33796703.66751363,False,False,False,False,6271785.505119869,False,False,False,False
2022-06-03 00:00:00+00:00,45.27,53.26,45.08,52.27,9050974,,,,,,,,51.997383351540016,51.708094966228195,"rgba(239, 83, 80, 1.0)",0.0,0.0,,51.708094966228195,,24.430090641240117,-29.200079304563985,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-53086665,-35225589.69214225,False,False,False,False,6477651.319555434,False,False,False,False
2022-06-10 00:00:00+00:00,40.39,47.34,39.6,46.61,5826075,,,,,,,,51.27744965321221,50.96901893046023,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.96901893046023,,24.158761350836556,-29.200079304563985,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-58912740,-36980193.41865023,False,False,False,False,6429386.406995772,False,False,False,False
2022-06-17 00:00:00+00:00,38.4,40.64,35.1501,38.05,7595106,,,,,,,,50.095484094548475,46.80926413523183,"rgba(239, 83, 80, 1.0)",0.0,0.0,,46.80926413523183,,23.791851603606585,-29.200079304563985,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66507846,-39167426.94319466,False,False,False,False,6515736.006477566,False,False,False,False
2022-06-24 00:00:00+00:00,49.63,49.69,38.73,39.21,6719888,,,,,,,,49.79635926291138,47.56401850973689,"rgba(239, 83, 80, 1.0)",0.0,0.0,,47.56401850973689,,26.503656923806826,-27.037354509810882,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3011412616373792,-0.3011412616373792,False,False,False,False,-59787958,-40694873.6881432,False,False,False,False,6530858.376368117,False,False,False,False
2022-07-01 00:00:00+00:00,46.86,49.8,44.64,49.45,6270124,,,,,,,,49.62367017674374,47.878978738150636,"rgba(239, 83, 80, 1.0)",0.0,0.0,,47.878978738150636,,28.113173385063092,-25.488344326655696,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.7063592098850986,1.3038481006989315,False,False,False,False,-0.27513500676286406,-0.28813813420012163,False,False,False,False,-66058082,-42573629.85939185,False,False,False,False,6511544.718859367,False,False,False,False
2022-07-08 00:00:00+00:00,51.7,53.31,44.89,46.67,6522803,,,,,,,,49.64509526804687,48.6635783753654,"rgba(239, 83, 80, 1.0)",1.0,44.60915,,47.70231403917603,,30.43717908429246,-23.281484094028468,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.7468258463791274,1.2953273836762056,False,False,False,False,-0.24121187897220528,-0.26467500658616344,False,False,False,False,-59535279,-43830048.31425171,False,False,False,False,6512378.665610525,False,False,False,False
2022-07-15 00:00:00+00:00,35.9,51.9342,33.3,51.51,13355257,,,,,,,,48.594287881675534,45.42597942083963,"rgba(239, 83, 80, 1.0)",0.0,0.0,,43.16345741871036,,30.286807194831987,-23.281484094028468,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.7818291388819746,1.2697724384588176,False,False,False,False,-0.28368039727666766,-0.27417770193141555,False,False,False,False,-72890536,-45982677.03171455,False,False,False,False,7019258.542231968,False,False,False,False
2022-07-22 00:00:00+00:00,35.11,38.72,34.59,36.78,10330060,,,,,,,,47.590041515083826,43.93504782142901,"rgba(239, 83, 80, 1.0)",0.0,0.0,,41.447824970556205,,30.10011048706552,-23.281484094028468,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.814748600311571,1.218056150805799,False,False,False,False,-0.34282825441539394,-0.3085029781734048,False,False,False,False,-83220596,-48741041.39973569,False,False,False,False,7264503.09465923,False,False,False,False
2022-07-29 00:00:00+00:00,40.15,40.37,34.265,35.94,5375531,,,,,,,,47.214381769570956,43.61080502810807,"rgba(239, 83, 80, 1.0)",0.0,0.0,,41.16215698182545,,31.16572706147509,-22.560729121869556,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.832704472972074,1.1929192820559498,False,False,False,False,-0.3342643452031102,-0.3213836616882575,False,False,False,False,-77845065,-50896894.99975527,False,False,False,False,7124579.235795583,False,False,False,False
2022-08-05 00:00:00+00:00,42.62,42.9,39.09,39.82,4056672,,,,,,,,47.04692258800112,43.608672416502735,"rgba(239, 83, 80, 1.0)",0.0,0.0,,41.25501750642081,,32.50092339665752,-21.229623288976708,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.8236546400875536,1.2050502241213037,False,False,False,False,-0.28714851151167375,-0.3042660865999656,False,False,False,False,-73788393,-52592561.51829192,False,False,False,False,6897326.847958873,False,False,False,False
2022-08-12 00:00:00+00:00,48.24,53.765,41.77,42.63,8956570,,,,,,,,47.10060622156148,44.84914774678715,"rgba(239, 83, 80, 1.0)",0.0,0.0,,43.29020067041965,,34.71803981529047,-19.078597423340177,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.8334559247721242,1.1624156282450675,False,False,False,False,-0.1829908428233167,-0.24362846471164118,False,False,False,False,-64831823,-53499173.47989993,False,False,False,False,7049863.377739698,False,False,False,False
2022-08-19 00:00:00+00:00,36.34,49.1,36.25,48.0,6563358,,,,,,,,46.82028482072682,44.234571334908836,"rgba(239, 83, 80, 1.0)",0.0,0.0,,42.42064065422878,,34.74631589248671,-19.043145816899877,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.8521432748321577,1.171876503549302,False,False,False,False,-0.23452855369910103,-0.2390785092053711,False,False,False,False,-71395181,-54824803.66657401,False,False,False,False,7013825.942351572,False,False,False,False
2022-08-26 00:00:00+00:00,34.89,39.13,34.24,35.43,4515550,,,,,,,,46.51270109231481,43.651772955635636,"rgba(239, 83, 80, 1.0)",0.0,0.0,,41.63396880734401,,34.59395729359451,-19.043145816899877,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.8742658774448301,1.1630656496070568,False,False,False,False,-0.3422709126202105,-0.2906747109127908,False,False,False,False,-75910731,-56386724.20979075,False,False,False,False,6828768.465140345,False,False,False,False
2022-09-02 00:00:00+00:00,30.76,35.71,30.51,34.26,4963467,,,,,,,,46.079505477322876,42.88649004653511,"rgba(239, 83, 80, 1.0)",0.0,0.0,,40.62628909812777,,33.99368651038289,-19.043145816899877,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.8446122102973399,1.1917355768461797,False,False,False,False,-0.34282825441539394,-0.31675148266409237,False,False,False,False,-80874198,-58200611.15721366,False,False,False,False,6690597.986241059,False,False,False,False
2022-09-09 00:00:00+00:00,35.9,35.99,30.12,30.84,3765343,,,,,,,,45.8060882734949,42.49500347088409,"rgba(239, 83, 80, 1.0)",0.0,0.0,,40.14885629856947,,34.776708608247915,-18.820714557875487,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.8707668162534639,1.1486467708052348,False,False,False,False,-0.34282825441539394,-0.3297898685397431,False,False,False,False,-77108855,-59601221.81223487,False,False,False,False,6473912.431704685,False,False,False,False
2022-09-16 00:00:00+00:00,30.68,36.9,30.18,36.0,5746810,,,,,,,,45.3645407616884,41.88865009324292,"rgba(239, 83, 80, 1.0)",0.0,0.0,,39.42366996073058,,34.66442516893035,-18.820714557875487,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.8938962200840379,1.1471453419689317,False,False,False,False,-0.33458173260684215,-0.3321858005732926,False,False,False,False,-82855665,-61323773.15947673,False,False,False,False,6420052.992319153,False,False,False,False
2022-09-23 00:00:00+00:00,28.91,32.79,28.21,30.23,6740331,,,,,,,,44.784181352066135,41.102435737239986,"rgba(239, 83, 80, 1.0)",0.0,0.0,,38.49060585366559,,34.36103616914484,-18.820714557875487,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.8406329015585183,1.1625862022344016,False,False,False,False,-0.34282825441539394,-0.33750702749434325,False,False,False,False,-89595996,-63418011.888404384,False,False,False,False,6443777.289184401,False,False,False,False
2022-09-30 00:00:00+00:00,28.48,32.21,28.43,28.9,5659036,,,,,,,,44.32159974972163,40.5255375340466,"rgba(239, 83, 80, 1.0)",0.0,0.0,,37.833047380611255,,34.08788995018861,-18.820714557875487,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.8227482904503621,1.2203075326140005,False,False,False,False,-0.34282825441539394,-0.3401676409548686,False,False,False,False,-95255032,-65776309.674448505,False,False,False,False,6385648.304800371,False,False,False,False
2022-10-07 00:00:00+00:00,28.57,32.55,27.51,28.96,4706702,,,,,,,,43.953883020275306,40.09204040540472,"rgba(239, 83, 80, 1.0)",0.0,0.0,,37.35366948734498,,33.91783619061679,-18.820714557875487,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.8016012959090398,1.2356962591743346,False,False,False,False,-0.34282825441539394,-0.3414979476851313,False,False,False,False,-90548330,-67611274.14300787,False,False,False,False,6261281.911852195,False,False,False,False
2022-10-14 00:00:00+00:00,25.58,28.9,24.825,28.53,4640793,,,,,,,,43.53436994564072,39.572129524630256,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.76355662178737,,33.36798843944044,-18.820714557875487,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.8061524693174371,1.235325290551708,False,False,False,False,-0.34282825441539394,-0.3421631010502626,False,False,False,False,-95189123,-69654077.76204433,False,False,False,False,6141245.696159439,True,False,False,False
2022-10-21 00:00:00+00:00,25.68,28.8,24.4,26.66,5635162,,,,,,,,43.04721322973187,38.99506227042423,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.1242365111879,,33.006359142499356,-18.820714557875487,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.8500170044737176,1.1822232755619182,False,False,False,False,-0.34282825441539394,-0.3424956777328283,False,False,False,False,-89553961,-71128143.18707809,False,False,False,False,6103758.014962444,False,False,False,False
2022-10-28 00:00:00+00:00,27.38,28.77,23.81,25.28,6545903,,,,,,,,42.52622892563173,36.94418329974495,"rgba(239, 83, 80, 1.0)",-1.0,25.907654,,32.8494600724693,,33.29791658177584,-18.820714557875487,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.8827405157235253,1.1419374882779485,False,False,False,False,-0.34282825441539394,-0.34266196607411115,False,False,False,False,-83008058,-72008136.87692416,False,False,False,False,6136509.495335596,False,False,False,False
2022-11-04 00:00:00+00:00,31.91,32.97,26.59,26.99,11170471,,,,,,,,41.90707360253466,36.7711155088613,"rgba(239, 83, 80, 1.0)",0.0,0.0,,33.102563690705566,,34.917359552720995,-17.78079993383794,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.8995197931773622,1.1117091071653564,False,False,False,False,-0.23347891180524627,-0.2880704389396787,False,False,False,False,-71837587,-71995503.55270755,False,False,False,False,6509395.532718144,False,False,False,False
2022-11-11 00:00:00+00:00,41.3,41.96,30.19,31.79,11151137,,,,,,,,41.70728291823699,36.53322714454798,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.72457846074589,,38.56021585786507,-14.258139173020894,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.9630797087684622,1.0483709322801598,False,False,False,False,-0.04777670460574371,-0.16792357177271122,False,False,False,False,-60686450,-71157795.88213663,False,False,False,False,6853228.233998282,False,False,False,False
2022-11-18 00:00:00+00:00,35.31,41.82,35.16,40.42,5677887,,,,,,,,41.60348814229478,36.653190640709084,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.979179563439104,,39.953014947583654,-12.989496699789072,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.94365568930808,1.0499949044681145,False,False,False,False,0.021926588629981755,-0.07299849157136473,False,False,False,False,-66364337,-70802724.85383022,False,False,False,False,6766165.920368779,False,False,False,False
2022-11-25 00:00:00+00:00,35.84,37.21,33.08,35.19,2747391,,,,,,,,41.53122149782205,36.61858064917131,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.948936536488105,,41.08277130784049,-11.97060455549127,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.9354216058347703,1.0892685193770846,False,False,False,False,-0.07470597685037393,-0.07385223421086934,False,False,False,False,-63616946,-70270444.93873169,False,False,False,False,6468478.889230351,False,False,False,False
2022-12-02 00:00:00+00:00,38.97,40.35,34.18,35.5,5471273,,,,,,,,41.447686216149016,36.740762968049154,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.19420665163109,,42.69372996345369,-10.484916618835989,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.9376973310823745,1.0697923040947224,False,False,False,False,-0.012442554901832806,-0.043147394556351075,False,False,False,False,-58145673,-69372313.68401082,False,False,False,False,6394611.786324399,False,False,False,False
2022-12-09 00:00:00+00:00,34.93,38.91,33.83,38.43,5784298,,,,,,,,41.318051184847754,36.71661072143063,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.20716755989373,,42.97839830131046,-10.262060122059644,False,False,False,True,True,0.0,54.390600000000006,,0.0,0.0,0.0,0.0,0,0.9653249017304336,1.0452577581310571,False,False,False,False,-0.03835724966384029,-0.04075232211009568,False,False,False,False,-63929971,-68969177.1888989,False,False,False,False,6349403.357707777,False,False,False,False
2022-12-16 00:00:00+00:00,35.6,38.87,33.885,34.92,9612277,,,,,,,,41.124021678398634,36.70879328411806,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.275542587496616,,43.36508107092387,-9.89321659437151,False,False,False,True,True,0.0,52.123400000000004,,0.0,0.0,0.0,0.0,0,0.990656764376141,1.0077902635254217,False,False,False,False,-0.03813992194995886,-0.03944612203002727,False,False,False,False,-54317694,-67883882.13786936,False,False,False,False,6591097.701581275,False,False,False,False
2022-12-23 00:00:00+00:00,34.24,37.63,34.0,35.82,3745623,,,,,,,,41.04040664958335,36.677668254455334,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.25956472211071,,43.33494452373046,-9.887748502568357,False,False,False,True,True,0.0,50.252399999999994,,0.0,0.0,0.0,0.0,0,0.9717377785067869,1.0708030601082579,False,False,False,False,-0.054450945645561,-0.04694853383779414,False,False,False,False,-58063317,-67156432.86839755,False,False,False,False,6380321.79776044,False,False,False,False
2022-12-30 00:00:00+00:00,36.44,36.83,31.28,33.9,4462243,,,34.849999999999994,,,,,40.93648359231293,35.86619453521874,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.10804031791672,,43.96563548598798,-9.213934072041631,False,False,False,True,True,0.0,48.901199999999996,,1.0,36.83,31.28,119.0,0,0.9210003637986226,1.0759974145573605,False,False,False,False,-0.10571427924368416,-0.07633140654073915,False,False,False,False,-53601074,-66152332.21147921,False,False,False,False,6238241.886815222,False,False,False,False
2023-01-06 00:00:00+00:00,37.78,38.35,34.78,37.49,4195902,,,35.87739238485842,,,,,40.87484277240882,36.03185009676141,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.42794808779574,,44.814189095251635,-8.329088558546765,False,False,False,True,True,0.0,47.871,,0.0,0.0,0.0,0.0,0,0.9383726750379642,1.0902897878008195,False,False,False,False,-0.014251926637200915,-0.045291666588970034,False,False,False,False,-49405172,-64911801.825443715,False,False,False,False,6086957.450754835,False,False,False,False
2023-01-13 00:00:00+00:00,43.22,43.43,38.222,38.52,7662283,,,38.57536904559121,,,,,40.895516339226425,36.68199469743654,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.526978107158904,,46.93849296633215,-6.244057852898344,False,False,False,False,True,0.0,46.9874,,0.0,0.0,0.0,0.0,0,1.0290712970270983,1.0526322020520915,False,False,False,False,0.11722285088890978,0.035965592149969874,False,False,False,False,-41742889,-63195586.060596034,False,False,False,False,6203648.232180404,False,False,False,False
2023-01-20 00:00:00+00:00,47.33,47.82,42.35,43.15,5308918,,,40.356834710366805,,,,,40.98815662545643,37.244511357061924,"rgba(38, 166, 154, 1.0)",0.0,0.0,,37.410896139492266,,49.47881840178578,-3.822997625429551,False,False,False,False,True,0.0,46.1282,,0.0,0.0,0.0,0.0,0,1.0473203807536835,0.9373973138609988,False,False,False,False,0.2528195218508875,0.1443925570004287,False,False,False,False,-36433971,-61213244.20425559,False,False,False,False,6137371.918685559,False,False,False,False
2023-01-27 00:00:00+00:00,48.65,49.46,43.21,47.28,5354731,,,41.6962740553253,,,,,41.101788646003314,37.765315310734834,"rgba(38, 166, 154, 1.0)",0.0,0.0,,38.189230013842334,,51.610763570354536,-1.8473647577050514,False,False,False,False,True,0.0,45.2396,,0.0,0.0,0.0,0.0,0,1.0549943006025075,0.9375215762905061,False,False,False,False,0.2941821566965322,0.21928735684848044,False,False,False,False,-31079240,-58981095.7446811,False,False,False,False,6079398.517301444,False,False,False,False
2023-02-03 00:00:00+00:00,47.84,51.91,45.125,48.01,4606842,,,42.658067274712714,,,,,41.21486139651263,38.197441426276846,"rgba(38, 166, 154, 1.0)",0.0,0.0,,38.81210463554728,,52.868922812039116,-0.7236544497580439,False,False,False,False,True,0.0,44.565200000000004,,0.0,0.0,0.0,0.0,0,1.0353546325878593,0.9392204472843451,False,False,False,False,0.342828251083226,0.2810578039658532,False,False,False,False,-35686082,-57255539.17100102,False,False,False,False,5970320.256760596,False,False,False,False
