date,Close,High,Low,Open,Volume,aVWAP_OB_bull_168,aVWAP_OB_bear_165,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-01 00:00:00+00:00,16.5,20.4,16.5,19.6,1576,,,18.640306235240544,"rgba(239, 83, 80, 1.0)",0.0,0.0,,18.640306235240544,,41.22488828180798,0.45311664940719965,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4309,2407.907137690106,False,False,False,False,1743.7122601745446,False,False,False,False
2022-04-08 00:00:00+00:00,18.284,22.0,16.5,18.3,7022,,,18.809132613757033,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.809132613757033,,42.30361687889779,0.45311664940719965,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11331,3068.876979342691,False,False,False,False,2134.6965371986525,False,False,False,False
2022-04-15 00:00:00+00:00,17.0,18.965,17.0,17.2,1658,,,18.71509054407321,"rgba(239, 83, 80, 1.0)",0.0,0.0,,18.71509054407321,,41.56376048198717,0.45311664940719965,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9673,3558.071277169158,False,False,False,False,2099.385682591345,False,False,False,False
2022-04-22 00:00:00+00:00,16.9,19.0,16.8,16.8,1198,,,18.651354135292433,"rgba(239, 83, 80, 1.0)",0.0,0.0,,18.651354135292433,,40.925143964765276,0.19579830049940483,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8475,3922.2882196010723,False,False,False,False,2032.6163727697638,False,False,False,False
2022-04-29 00:00:00+00:00,14.9,17.35,14.8,16.6,5826,,,18.009512894656783,"rgba(239, 83, 80, 1.0)",0.0,0.0,,18.009512894656783,,38.534081494522674,-2.291834743001502,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2649,3827.9705737046966,False,False,False,False,2313.607752564596,False,False,False,False
2022-05-06 00:00:00+00:00,14.0,16.008,11.5,12.7,6716,,,16.34287038737569,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.34287038737569,,36.11311861514771,-4.797683118850216,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4067,3243.15793861546,False,False,False,False,2639.7108820042554,False,False,False,False
2022-05-13 00:00:00+00:00,14.9,16.7,13.601,14.3,779,,,16.339543172293727,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.339543172293727,,35.90053801227863,-5.205647401143899,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3288,2759.3684616809815,False,False,False,False,2501.8804463002366,False,False,False,False
2022-05-20 00:00:00+00:00,14.2,17.5,14.2,17.5,349,,,16.340861972547998,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.340861972547998,,35.14754917561274,-6.206013643279363,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3637,2285.5633904453534,False,False,False,False,2342.4078206483673,False,False,False,False
2022-05-27 00:00:00+00:00,16.4,16.4,12.2,14.32,849,,,16.3274738537426,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.3274738537426,,37.79171251085809,-6.206013643279363,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2788,1909.7438800419939,False,False,False,False,2231.7850191188586,False,False,False,False
2022-06-03 00:00:00+00:00,17.1,17.9,15.0,17.9,934,,,16.382414516308298,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.382414516308298,,40.535496249149155,-6.206013643279363,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1854,1630.9480370759204,False,False,False,False,2135.6527954804246,False,False,False,False
2022-06-10 00:00:00+00:00,17.4,19.0,17.0,17.0,1616,,,16.530810009040437,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.530810009040437,,42.857890173846265,-6.206013643279363,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-238,1492.5074417369635,False,False,False,False,2097.1599958152083,False,False,False,False
2022-06-17 00:00:00+00:00,18.0,19.0,15.578,17.4,1007,,,16.594771955117285,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.594771955117285,,45.23763045964232,-12.941955355476821,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,769,1438.914297904596,False,False,False,False,2016.4074035326003,False,False,False,False
2022-06-24 00:00:00+00:00,19.9,19.901,18.5,18.5,1135,,,16.737249158786952,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.737249158786952,,48.930714773373566,-9.268119765849121,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.15731669863544467,0.15731669863544467,False,False,False,False,1904,1473.3650906524035,False,False,False,False,1951.117966233889,False,False,False,False
2022-07-01 00:00:00+00:00,19.5,20.4,18.5,19.1,1184,,,16.8689201850196,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.8689201850196,,51.04962877671454,-7.151714386782288,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,1,0.9773198915890818,1.0068040325232754,False,False,False,False,0.18022256823572438,0.16876963343558454,False,False,False,False,720,1417.5602691225959,False,False,False,False,1894.2944131795268,False,False,False,False
2022-07-08 00:00:00+00:00,18.6,19.0,18.5,18.5,287,,,16.890774644981562,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.890774644981562,,51.43591355993047,-6.6603292311787285,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,1,0.985088836126309,1.0091761008453484,False,False,False,False,0.1163523996657767,0.14256101655068062,False,False,False,False,433,1344.6298788172185,False,False,False,False,1775.2355677588212,False,False,False,False
2022-07-15 00:00:00+00:00,18.5,19.05,18.5,18.5,331,,,16.91499212037997,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.91499212037997,,51.58806536414923,-6.309526962532821,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,1,0.9929272806572914,1.011198472292622,False,False,False,False,0.11861427024834184,0.13058764339951123,False,False,False,False,102,1252.5832211270542,False,False,False,False,1668.2551553322419,False,False,False,False
2022-07-22 00:00:00+00:00,19.95,20.7,19.5,19.5,801,,,17.00666231481604,"rgba(38, 166, 154, 1.0)",0.0,0.0,,17.00666231481604,,53.25860031494408,-4.454857749928117,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,1,0.9975942164964574,0.9975942164964574,False,False,False,False,0.24085237911273308,0.18572001125612214,False,False,False,False,903,1226.6881677102353,False,False,False,False,1604.0140327150386,False,False,False,False
2022-07-29 00:00:00+00:00,19.7,21.0,19.5,19.5,511,,,17.662932090909823,"rgba(38, 166, 154, 1.0)",0.0,0.0,,17.674107005180822,,54.11393856222303,-3.384795236585447,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1,0.9901274789283379,0.9975318697320846,False,False,False,False,0.2550782362209846,0.22039912373855336,False,False,False,False,392,1164.8594145465142,False,False,False,False,1523.0500302917026,False,False,False,False
2022-08-05 00:00:00+00:00,20.5,20.6,16.0,19.6,536,,,17.828388835794314,"rgba(38, 166, 154, 1.0)",0.0,0.0,,17.977939402510152,,55.54913759042708,-1.7465176734248828,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1,0.960848127439345,0.9926590238948769,False,False,False,False,0.07581827638727763,0.1481087000629155,False,False,False,False,928,1147.3142727282539,False,False,False,False,1449.935213233058,False,True,False,False
2022-08-12 00:00:00+00:00,19.5,20.7,19.2,19.2,517,,,17.93703863852171,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.128467462913562,,55.20315076847409,-1.7465176734248828,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1,0.9875827300609687,0.9888244570548719,False,False,False,False,0.2267215323125871,0.1874151161877513,False,False,False,False,411,1092.772474748383,False,False,False,False,1380.8289011417203,False,False,False,False
2022-08-19 00:00:00+00:00,19.5,20.6,19.5,19.5,428,,,17.993350035837487,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.20253685256513,,54.95601732422196,-1.7465176734248828,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1,0.9923889741605674,0.989851965547423,False,False,False,False,0.23613186778973008,0.21177349198874068,False,False,False,False,411,1042.2708099522065,False,False,False,False,1310.24898253863,False,False,False,False
2022-08-26 00:00:00+00:00,19.5,20.2,19.5,19.5,332,,,18.018937016942328,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.233440782032012,,54.77949343547044,-1.6604871564103405,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,1.0111591983487584,0.997336706838005,False,False,False,False,0.2173505132712816,0.21456200263001113,False,False,False,False,411,995.510009215006,False,False,False,False,1237.7860949431758,False,False,False,False
2022-09-02 00:00:00+00:00,19.5,20.8,19.5,19.5,637,,,18.344571059827018,"rgba(38, 166, 154, 1.0)",0.0,0.0,,19.00269106067349,,54.653404943505066,-1.4503552854479693,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,0.9985753971080562,1.0270674549469334,False,False,False,False,0.24558344514516708,0.2300727238875891,False,False,False,False,411,952.2129714953759,False,False,False,False,1193.2834212436815,False,False,False,False
2022-09-09 00:00:00+00:00,19.8,19.8,19.5,19.5,276,,,18.346473958657157,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.995891442039657,,54.968879398258636,-0.7993433709947837,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,0.980241659700585,1.0395166805988298,False,False,False,False,0.27582797750434146,0.2529503506959653,False,False,False,False,687,932.5675661994221,False,False,False,False,1125.3365011515568,False,False,False,False
2022-09-16 00:00:00+00:00,16.2,20.0,16.2,19.2,140,,,18.27292381845513,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.86716220216112,,50.64534564146989,-0.7993433709947837,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,0.9817059227075234,0.9740833905023248,False,False,False,False,0.1120241468377778,0.18248724876687153,False,False,False,False,547,904.0070057402056,False,False,False,False,1052.3486121773676,False,False,False,False
2022-09-23 00:00:00+00:00,17.9,19.6,16.1,16.2,673,,,18.09923900787984,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.55883394900047,,49.72699974789862,-0.7993433709947837,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,0.9648291153757933,0.990824986619772,False,False,False,False,0.08637177026286512,0.13442950951486832,False,False,False,False,1220,927.4138942038941,False,False,False,False,1024.248714979044,False,False,False,False
2022-09-30 00:00:00+00:00,18.5,19.2,16.5,18.8,1963,,,17.944093333685313,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.269257412857524,,49.755340416355125,-0.7993433709947837,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,0.9688449256172599,1.001557753719137,False,False,False,False,0.08637177026286512,0.11040063988886673,False,False,False,False,3183,1094.4943464850871,False,False,False,False,1093.7858472028186,False,False,False,False
2022-10-07 00:00:00+00:00,13.5,19.2,13.2,18.5,1367,,,17.587473389629256,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.68990831348167,,45.65906667487645,1.0181804983045595,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,1,0.9180771311538759,1.026277146611021,False,False,False,False,-0.08166505733665642,0.01436779127610515,False,False,False,False,1816,1147.939209708414,False,False,False,False,1114.0239325952025,False,False,False,False
2022-10-14 00:00:00+00:00,16.2,17.0,15.0,15.0,1115,,,17.448482123226942,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.468920185838222,,45.37772920734101,0.6710166930778456,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,1,0.9169560622074588,0.9904121999094065,False,False,False,False,-0.10215809678336205,-0.043895152753628444,False,False,False,False,2931,1280.01778676705,False,False,False,False,1114.0962338844467,False,False,False,False
2022-10-21 00:00:00+00:00,15.0,17.4,13.0,16.0,1165,,,17.268755482497056,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.192160950217282,,44.36129372002446,-0.42293838528559746,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,1,0.8933216425544352,0.9853865263773199,False,False,False,False,-0.18517280802678784,-0.11453398039020815,False,False,False,False,1766,1316.0164692287499,False,False,False,False,1117.8668832263395,False,False,False,False
2022-10-28 00:00:00+00:00,12.8,16.1,12.8,14.1,566,,,17.153598939909692,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.018243452949275,,42.30296866502315,-2.509546099091338,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.9204972535414858,0.9804856895056373,False,False,False,False,-0.26534248825121237,-0.18993823432071028,False,False,False,False,1200,1307.4226566932869,False,False,False,False,1076.9878548392032,False,False,False,False
2022-11-04 00:00:00+00:00,15.0,18.599,12.2,12.7,1957,,,16.756216118725284,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.43595470073254,,42.74886057360493,-2.509546099091338,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.960602777504186,0.9269603635800818,False,False,False,False,-0.21112039930050636,-0.20052931681060832,False,False,False,False,3157,1444.4283858271174,False,False,False,False,1142.1739396659289,False,False,False,False
2022-11-11 00:00:00+00:00,16.2,17.5,14.5,16.4,579,,,16.759693727788168,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.454397860094538,,44.00893969697509,-2.509546099091338,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.9633517443498845,0.9520937834639012,False,False,False,False,-0.14238300884948676,-0.17145616283004755,False,False,False,False,3736,1614.1744313214049,False,False,False,False,1100.4573515425268,False,False,False,False
2022-11-18 00:00:00+00:00,15.1,16.1,12.2,14.6,694,,,16.29442872382354,"rgba(239, 83, 80, 1.0)",0.0,0.0,,15.697724126188831,,44.174465058752595,-2.509546099091338,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.9218662797187187,0.9818618149347026,False,False,False,False,-0.34282825441539394,-0.25714220862272075,False,False,False,False,3042,1719.93928826056,False,False,False,False,1070.3493995764138,False,False,False,False
2022-11-25 00:00:00+00:00,15.6,16.0,14.6,15.1,554,,,16.32256052151936,"rgba(239, 83, 80, 1.0)",0.0,0.0,,15.78232038101884,,44.70215299371573,-2.509546099091338,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.9825763735625508,0.9666047159948891,False,False,False,False,-0.20854538237215306,-0.2328437954974369,False,False,False,False,3596,1858.9067483894075,False,False,False,False,1032.1012959040868,False,False,False,False
2022-12-02 00:00:00+00:00,15.2,16.0,13.9,15.6,1049,,,16.265823373603638,"rgba(239, 83, 80, 1.0)",0.0,0.0,,15.731509214481864,,44.79390835205648,-2.509546099091338,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,1,0.9309554589258433,0.9882477376895052,False,False,False,False,-0.2484303739312058,-0.24063708471432133,False,False,False,False,2547,1909.8766188790812,False,False,False,False,1033.3530517630434,False,False,False,False
2022-12-09 00:00:00+00:00,16.047,17.572,16.047,16.75,252,,,16.21357444120709,"rgba(239, 83, 80, 1.0)",0.0,0.0,,15.780019834308952,,45.59606514751014,-2.509546099091338,False,False,False,True,True,0.0,17.694200000000002,,0.0,0.0,0.0,0.0,1,0.9211033837882062,0.9704137689205773,False,False,False,False,-0.04227599245365161,-0.14145653858398646,False,False,False,False,2799,1975.7376100732233,False,False,False,False,975.4750479287438,False,False,False,False
2022-12-16 00:00:00+00:00,13.4,17.299,13.4,14.7,707,,,15.98293228328021,"rgba(239, 83, 80, 1.0)",0.0,0.0,,15.379040534440346,,44.32327539449952,-2.509546099091338,False,False,False,True,True,0.0,17.5622,,0.0,0.0,0.0,0.0,1,0.9038754516040106,0.974579591126072,False,False,False,False,-0.2029596840776895,-0.17220811133083797,False,False,False,False,2092,1984.3496389566883,False,False,False,False,955.5880073414295,False,False,False,False
2022-12-23 00:00:00+00:00,16.6,17.0,13.6,14.8,874,,,16.02496972638666,"rgba(239, 83, 80, 1.0)",0.0,0.0,,15.493566259808478,,45.9283217453285,-2.509546099091338,False,False,False,True,True,0.0,17.4942,,0.0,0.0,0.0,0.0,1,0.8718918153497592,0.9964316057774001,False,False,False,False,-0.20854538237215306,-0.19037674685149553,False,False,False,False,2966,2057.064480515452,False,False,False,False,949.5444512420644,False,False,False,False
2022-12-30 00:00:00+00:00,16.4,17.5,13.4,17.5,1169,,,16.0455188745976,"rgba(239, 83, 80, 1.0)",0.0,0.0,,15.569942325181568,,46.93334752157209,-2.509546099091338,False,False,False,False,True,0.0,17.4182,,0.0,0.0,0.0,0.0,1,0.8730156550398244,0.9965256797583083,False,False,False,False,-0.19165696302231053,-0.191016854936903,False,False,False,False,1797,2037.8004449217149,False,False,False,False,965.8004178167263,False,False,False,False
2023-01-06 00:00:00+00:00,17.3,19.9,14.7,19.3,2390,,,16.389154683081482,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.341765706760285,,48.31003325430143,-5.804574093136225,False,False,False,False,True,0.0,17.3462,,0.0,0.0,0.0,0.0,1,0.9033108283562712,0.9538691249026228,False,True,False,False,0.010820088775682477,-0.09009838308061027,False,False,False,False,4187,2197.000411964551,False,False,False,True,1071.2966831636354,False,False,False,False
2023-01-13 00:00:00+00:00,14.1,16.1,13.3,16.1,431,,,16.284072155681798,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.168717594200093,,47.104502638565144,-5.804574093136225,False,False,False,False,True,0.0,17.2602,,0.0,0.0,0.0,0.0,1,0.8751460171492482,0.9887784267428856,False,False,False,False,-0.27739437464610855,-0.18374637886335943,False,False,False,False,3756,2312.48186293014,False,False,False,False,1023.8672992255883,False,False,False,False
2023-01-20 00:00:00+00:00,14.5,16.8,12.2,13.3,1169,,,15.852010640299444,"rgba(239, 83, 80, 1.0)",0.0,0.0,,15.56818471981682,,46.55395666928223,-5.804574093136225,False,False,False,False,True,0.0,17.1662,,0.0,0.0,0.0,0.0,1,0.8654881139133582,1.0017738626764814,False,False,False,False,-0.30089467401882175,-0.2423205264410906,False,False,False,False,4925,2506.0017249353145,False,False,False,False,1034.6178696533225,False,False,False,False
2023-01-27 00:00:00+00:00,13.8,15.679,13.7,14.601,878,,,15.731659789916737,"rgba(239, 83, 80, 1.0)",0.0,0.0,,15.405999546333227,,45.70674806214219,-5.804574093136225,False,False,False,True,False,0.0,17.0522,,0.0,0.0,0.0,0.0,1,0.884257759541206,1.0188124632569076,False,False,False,False,-0.2775704627884218,-0.2599454946147562,False,False,False,False,4047,2620.1497453104766,False,False,False,False,1023.0165459752986,False,False,False,False
2023-02-03 00:00:00+00:00,13.8,15.0,13.2,13.9,515,,,15.648578276822231,"rgba(239, 83, 80, 1.0)",0.0,0.0,,15.29308327137469,,45.101599057042165,-5.804574093136225,False,False,False,True,False,0.0,16.9322,,0.0,0.0,0.0,0.0,1,0.9174788017231749,1.0229301419012031,False,False,False,False,-0.34282825441539394,-0.30138687451507506,False,False,False,False,4047,2725.84235676896,False,False,False,False,985.3856907178691,False,False,False,False
2023-02-10 00:00:00+00:00,13.7,14.4,13.7,13.9,250,,,15.610661725279371,"rgba(239, 83, 80, 1.0)",0.0,0.0,,15.242919244299678,,44.59793288405275,-5.804574093136225,False,False,False,True,False,0.0,16.83222,,0.0,0.0,0.0,0.0,1,0.88279476858644,1.0319377045480194,False,False,False,False,-0.34282825441539394,-0.3221075644652345,False,False,False,False,3797,2805.1873673786667,False,False,False,False,930.9126765906195,False,False,False,False
2023-02-17 00:00:00+00:00,12.0,13.7,12.0,13.7,573,,,15.449168056942124,"rgba(239, 83, 80, 1.0)",0.0,0.0,,15.01547736722991,,43.06713734186281,-3.178321277073273,False,False,False,True,False,0.0,16.67462,,0.0,0.0,0.0,0.0,1,0.8587785784515055,1.0391666355524027,False,False,False,False,-0.34282825441539394,-0.33246790944031424,False,False,False,False,3224,2836.2105253506174,False,False,False,False,904.4006264727959,False,False,False,False
2023-02-24 00:00:00+00:00,10.3,13.0,10.3,11.8,489,,,14.65012574128805,"rgba(239, 83, 80, 1.0)",-1.0,10.8842,,13.770011375781595,,40.94220867412059,-5.280308095043772,False,False,False,True,False,0.0,16.50462,,0.0,0.0,0.0,0.0,1,0.8415645605896854,1.0418584317963788,True,False,False,False,-0.34282825441539394,-0.3376480819278541,False,False,False,False,2735,2828.71344939872,True,False,False,False,873.6302096970333,False,False,False,False
2023-03-03 00:00:00+00:00,14.499,17.0,11.7,12.2,4270,,,14.718273237852326,"rgba(239, 83, 80, 1.0)",1.0,16.115,,14.325323675036737,,43.02558104142015,-5.280308095043772,False,False,False,True,False,0.0,16.4436,,0.0,0.0,0.0,0.0,1,0.8513145448950984,0.9845810208663346,False,False,False,False,-0.10766408098115,-0.22265608145450205,False,False,False,False,7005,3138.0680087025185,False,False,False,False,1125.2131571268826,False,False,False,False
2023-03-10 00:00:00+00:00,13.416,14.6,11.201,14.6,728,,,14.615330144047892,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.197207781331969,,43.806289897197246,-5.280308095043772,False,True,False,True,True,0.0,16.341920000000002,,0.0,0.0,0.0,0.0,1,0.8508938006340262,1.0005173476576261,False,False,False,False,-0.2048604024763674,-0.21375824196543472,False,False,False,False,6277,3370.581489539369,False,False,False,False,1095.789960302669,False,False,False,False
