date,Close,High,Low,Open,Volume,aVWAP_OB_bull_282,aVWAP_OB_bull_271,aVWAP_OB_bull_256,aVWAP_OB_bull_246,aVWAP_OB_bull_223,aVWAP_OB_bull_188,aVWAP_OB_bull_109,aVWAP_OB_bull_58,aVWAP_OB_bull_33,aVWAP_OB_bull_24,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,9.7,9.7,9.7,9.7,97,,,,,,,,,,,9.704301617664907,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,42.71120371806865,-65.90496555560252,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-188928,-27252.6645753561,False,False,False,False,15373.996110280896,False,False,False,False
2022-01-19 00:00:00+00:00,9.73,9.73,9.73,9.73,451,,,,,,,,,,,9.71292073923585,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,46.783085764032315,-57.0575387262903,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-188477,-33575.18753318527,False,False,False,False,14788.78057654439,False,False,False,False
2022-01-20 00:00:00+00:00,9.68,9.68,9.68,9.68,419,,,,,,,,,,,9.704849467098066,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,43.79028669543373,-55.48781427077109,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-188896,-39666.19978678585,False,False,False,False,14225.259769621081,False,False,False,False
2022-01-21 00:00:00+00:00,9.67,9.67,9.65,9.67,8108,,,,,,,,,,,9.683821066421133,"rgba(239, 83, 80, 1.0)",0.0,0.0,,9.663333333333334,,40.986337864653585,-53.98817025219542,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-197004,-45836.309599068765,False,False,False,False,13985.367229635942,False,False,False,False
2022-01-24 00:00:00+00:00,9.67,9.67,9.67,9.67,1105,,,,,,,,,,,9.683981369454619,"rgba(239, 83, 80, 1.0)",0.0,0.0,,9.664132928108833,,39.11703864413349,-51.775346370238175,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-197004,-51764.45432067392,False,False,False,False,13480.254789258062,False,False,False,False
2022-01-25 00:00:00+00:00,9.73,9.73,9.65,9.65,115397,,,,,,,,,,,9.702175936056781,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.702367243577742,,44.71732004523345,-42.67104779211029,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-81607,-52934.7502296671,False,False,False,False,17476.989895561666,False,False,False,False
2022-01-26 00:00:00+00:00,9.68,9.68,9.68,9.68,4693,,,,,,,,,,,9.701502138106774,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.701512120190715,,44.24544947706151,-39.7103298725454,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-86300,-54243.19139713114,False,False,False,False,16975.65695848082,False,False,False,False
2022-01-27 00:00:00+00:00,9.67,9.67,9.67,9.67,2562,,,,,,,,,,,9.70098942947662,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.700868328352806,,43.24830322485684,-37.463613547349695,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-88862,-55600.79173449855,False,False,False,False,16410.415509128634,False,False,False,False
2022-01-28 00:00:00+00:00,9.67,9.67,9.67,9.67,145,,,,,,,,,,,9.700960967173971,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.700832678522728,,42.58353905672039,-35.077983584852625,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-88862,-56905.15284294959,False,False,False,False,15772.5560773981,False,False,False,False
2022-01-31 00:00:00+00:00,9.67,9.67,9.66,9.66,271,,,,,,,,,,,9.700902169833038,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.700759101039628,,42.14036294462942,-32.671386153300865,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-88862,-58158.36253538294,False,False,False,False,15164.651917500134,False,False,False,False
2022-02-01 00:00:00+00:00,9.67,9.67,9.67,9.67,25,,,,,,,,,,,9.700897288138632,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.700752990709931,,41.844912203235445,-30.323233131783276,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-88862,-59362.426749681654,False,False,False,False,14570.940077598167,False,False,False,False
2022-02-02 00:00:00+00:00,9.68,9.68,9.68,9.68,2199,,,,,,,,,,,9.697667870586974,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.700396373717554,,42.91593250138488,-26.889846763818298,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-86663,-60433.03746538042,False,False,False,False,14085.765956908042,False,False,False,False
2022-02-03 00:00:00+00:00,9.67,9.67,9.67,9.67,18268,,,,,,,,,,,9.693745350105301,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.696601854724172,,42.63128256817752,-25.007524996720946,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-104931,-62178.05560399295,False,False,False,False,14249.775135068512,False,False,False,False
2022-02-04 00:00:00+00:00,9.67,9.67,9.67,9.67,0,,,,,,,,,,,9.693745350105301,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.696601854724172,,42.441515946039274,-23.218297168689702,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-104931,-63854.64165873833,False,False,False,False,13690.960423889355,False,False,False,False
2022-02-07 00:00:00+00:00,9.67,9.67,9.67,9.67,15,,,,,,,,,,9.669999999999998,9.690775391711668,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.69659912855946,,42.31500486461378,-21.546054329984923,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-104931,-65465.47924074859,False,False,False,False,13154.648250403498,False,False,False,False
2022-02-08 00:00:00+00:00,9.68,9.68,9.68,9.68,823,,,,,,,,,,9.679821002386634,9.691988017912447,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.696506261040927,,43.80088403004416,-18.549834339511094,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-104108,-66980.87221169962,False,False,False,False,12671.054201368066,False,False,False,False
2022-02-09 00:00:00+00:00,9.69,9.69,9.68,9.68,17990,,,,,,,,,,9.68636197861341,9.692985889383307,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.695433080339473,,46.24801157654338,-14.914710783118991,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-86118,-67731.34781124082,False,False,False,False,12879.640311118339,False,False,False,False
2022-02-10 00:00:00+00:00,9.7,9.7,9.695,9.7,243525,,,,,,,,,,9.697474198249433,9.697178338934146,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.697155134434528,,49.228289564686584,-11.047716443793703,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,157407,-58902.39299511373,False,False,False,False,21924.556377348992,False,False,False,False
2022-02-11 00:00:00+00:00,9.7,9.7,9.7,9.7,61,,,,,,,,,,9.697474785390007,9.697440329379962,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.697155558183626,,51.21514155678206,-8.325215595816395,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,157407,-50419.671701187704,False,False,False,False,21067.162009609816,False,False,False,False
2022-02-14 00:00:00+00:00,9.7,9.7,9.7,9.7,145,,,,,,,,,,9.697476179957013,9.69785594441083,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.697156564949518,,52.539709551512374,-6.335151085379046,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,157407,-42269.60614427839,False,False,False,False,20246.68506805649,False,False,False,False
2022-02-15 00:00:00+00:00,9.68,9.69,9.68,9.69,1315,,,,,,,,,,9.697405699942651,9.692474643529899,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.697112267379515,,50.09950269136556,-6.335151085379046,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,156092,-34490.71962881649,False,False,False,False,19504.266045779765,False,False,False,False
2022-02-16 00:00:00+00:00,9.68,9.68,9.68,9.68,14,,,,,,,,,,9.697404776521353,9.690287897783623,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.697111683608043,,48.47269811793436,-6.335151085379046,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,156092,-27016.887486509964,False,False,False,False,18739.941887121735,False,False,False,False
2022-02-17 00:00:00+00:00,9.68,9.68,9.68,9.68,500,,,,,,,,,,9.697371861304852,9.687666876648022,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.69709086071091,,47.38816173564689,-6.335151085379046,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,156092,-19836.146800764476,False,False,False,False,18024.65004841108,False,False,False,False
2022-02-18 00:00:00+00:00,9.68,9.68,9.68,9.68,225,,,,,,,,,9.68,9.697357090039668,9.685595642539406,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.69708150693364,,46.66513748078857,-6.335151085379046,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,156092,-12937.003788969792,False,False,False,False,17326.62455631653,False,False,False,False
2022-02-22 00:00:00+00:00,9.69,9.695,9.6899,9.69,3318,,,,,,,,,9.690894552639005,9.697286208265064,9.691264548220373,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.697037868278395,,48.31588230691541,-6.335151085379046,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,159410,-6178.297758029802,False,False,False,False,16777.266730578627,False,False,False,False
2022-02-23 00:00:00+00:00,9.69,9.69,9.69,9.69,17,,,,,,,,,9.690890280898877,9.697285745990516,9.691266403001219,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.697037579510045,,49.41637885766664,-6.335151085379046,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,159410,315.36097757920925,False,False,False,False,16120.00136859515,False,False,False,False
2022-02-24 00:00:00+00:00,9.71,9.71,9.7,9.7,1112,,,,,,,,,9.694645276826483,9.69732451646473,9.693825287568623,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.697063331231169,,53.70397812879958,-2.536764593204147,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160522,6597.974272576103,False,False,False,False,15531.45229531691,False,False,False,False
2022-02-25 00:00:00+00:00,9.69,9.71,9.69,9.7099,4213,,,,,,,,,9.695603759144626,9.697314374514376,9.695103442403147,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.697059315787618,,52.51201547421861,-2.536764593204147,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,156309,12468.994889337824,False,False,False,False,15087.591420990759,False,False,False,False
2022-02-28 00:00:00+00:00,9.69,9.7069,9.69,9.7069,4482,,,,,,,,,9.69561367546944,9.697287248354366,9.69540922868228,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.697044217939817,,51.71737370449796,-2.536764593204147,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,156309,18109.77940348144,False,False,False,False,14671.685875069554,False,False,False,False
2022-03-01 00:00:00+00:00,9.74,9.75,9.73,9.75,14467,,,,,,,,,9.718683911762593,9.699401823499487,9.71801418506046,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.708845228996084,,57.35755634993816,1.2428666889393085,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,170776,24096.69001510962,False,False,False,False,14663.658978008003,False,False,False,False
2022-03-02 00:00:00+00:00,9.74,9.74,9.74,9.74,16,,,,,,,,,9.718696157989228,9.699404046245412,9.718023866636836,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.708846364836234,,61.117678113564956,4.7369925182496075,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,170776,29848.819818438653,False,False,False,False,14089.240978870434,False,False,False,False
2022-03-03 00:00:00+00:00,9.74,9.74,9.72,9.72,777,,,,,,,,,9.719093443252873,9.699494017939925,9.718306435934593,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.708807724673411,,63.62442595598282,7.02736657483829,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,170776,35375.37590399008,False,False,False,False,13567.192313032378,False,False,False,False
2022-03-04 00:00:00+00:00,9.735,9.74,9.72,9.73,11933,,,,,,,,,9.72279256245891,9.700752974277583,9.721018598353321,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.708587598308611,,64.21856454639676,7.604985692034816,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,158843,40217.24351559831,False,False,False,False,13503.106339972284,False,False,False,False
2022-03-07 00:00:00+00:00,9.74,9.74,9.725,9.74,10632,,,,,,,,,9.725327909308747,9.701906768489765,9.723149989562469,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.709120780920692,,65.18235787713446,8.660701579209004,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,169475,45286.1751424376,False,False,False,False,13390.513934483175,False,False,False,False
2022-03-08 00:00:00+00:00,9.74,9.74,9.73,9.73,23554,,,,,,,,,9.728900984668075,9.704320960642894,9.72635180821457,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.7105266739605,,65.82488676429293,9.49467862046086,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,169475,50156.32513685181,False,False,False,False,13789.082015483835,False,False,False,False
2022-03-09 00:00:00+00:00,9.74,9.74,9.74,9.74,64,,,,,,,,,9.728910479882368,9.704327692576804,9.726360619743614,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.71053143229994,,66.2532393557319,10.196124384729004,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,169475,54835.488856975266,False,False,False,False,13250.843505072704,False,False,False,False
2022-03-10 00:00:00+00:00,9.7499,9.7499,9.74,9.74,551752,,,,,,,,,9.744487913726015,9.730506299867184,9.742908616223053,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.730672371178455,,67.79789679617296,11.969961602125863,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,721227,80968.48929395663,False,False,False,False,34368.53591663848,False,False,False,False
2022-03-11 00:00:00+00:00,9.75,9.75,9.73,9.75,24402,,,,,,,,,9.744444633190161,9.730848250581927,9.742909128014693,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.730954790695229,,68.84003584858488,13.246295445112956,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,745629,107033.6073608603,False,False,False,False,33977.69137088795,False,False,False,False
2022-03-14 00:00:00+00:00,9.74,9.7401,9.74,9.7401,1133,,,,,,,,,9.744436968682063,9.730859605594565,9.74290362617218,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.730963503247045,,66.62804955046555,13.246295445112956,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,744496,132032.13256239519,False,False,False,False,32689.664258304114,False,False,False,False
2022-03-15 00:00:00+00:00,9.76,9.76,9.76,9.76,158210,,,,,,,,,9.74747560364981,9.735149475556632,9.7490818218401,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.739980483838004,,67.8356916752657,13.246295445112956,False,False,True,False,True,10.741493540961045,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428275137587014,0.3428275137587014,False,False,False,False,902706,162254.63716779146,False,False,False,False,37612.0303658216,False,False,False,False
2022-03-16 00:00:00+00:00,9.755,9.755,9.755,9.755,694,,,,,,,,,9.747482042521115,9.73516228605029,9.749084696435045,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.739985616067116,,67.3455871158328,13.246295445112956,False,False,True,False,True,9.463823546816673,,0.0,0.0,0.0,0.0,0,0.9204575685022599,0.7951582867784008,False,False,False,False,0.30622545859613653,0.32452648617741897,False,False,False,False,902012,191264.72982787807,False,False,False,False,36164.26446912272,False,False,False,False
2022-03-17 00:00:00+00:00,9.75,9.75,9.75,9.75,430,,,,,,,,,9.747483376857264,9.735168216617605,9.74908247674056,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.739984516496648,,65.7501239886644,13.246295445112956,False,False,True,False,False,8.198742532747524,,0.0,0.0,0.0,0.0,0,0.8945560253699758,0.7832980972515884,False,False,False,False,0.27040258948874757,0.29746453783308324,False,False,False,False,901582,219120.30905031422,False,False,False,False,34762.92076445124,False,False,False,False
2022-03-18 00:00:00+00:00,9.7451,9.7451,9.7451,9.7451,105,,,,,,,,,9.747483068485769,9.73516918586567,9.749080978533565,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.739983225126542,,63.4723010780546,13.246295445112956,False,False,True,False,False,6.970998516750864,,0.0,0.0,0.0,0.0,0,0.8952343442300087,0.7846921360115556,False,False,False,False,0.2359423007216106,0.2667034192773469,False,False,False,False,901477,245879.39496990974,False,False,False,False,33403.78661682571,False,False,False,False
2022-03-21 00:00:00+00:00,9.7451,9.7451,9.7451,9.7451,13,,,,,,,,,9.747483030311992,9.735169305854651,9.748802707137022,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.73998306541445,,61.9537524709814,16.809838244937467,True,False,True,False,False,6.970998516750864,,0.0,0.0,0.0,0.0,0,0.907143807369958,0.7818278568577917,False,False,False,False,0.2359423007216106,0.2513228599994788,False,False,False,False,901477,271589.10497108975,False,False,False,False,32094.344004401173,False,False,False,False
2022-03-22 00:00:00+00:00,9.7451,9.7451,9.7451,9.7451,0,,,,,,,,,9.747483030311992,9.735169305854651,9.748802707137022,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.73998306541445,,60.9413867329326,15.714294806810116,True,False,True,False,False,6.970998516750864,,0.0,0.0,0.0,0.0,0,0.9019249683855523,0.8187438527469472,False,False,False,False,0.2359423007216106,0.2436325803605447,False,False,False,False,901477,296290.5910506549,False,False,False,False,30835.742278738384,False,False,False,False
2022-03-23 00:00:00+00:00,9.7451,9.7451,9.7451,9.7451,70,,,,,,,,,9.747482824781907,9.735169951899323,9.748523227706482,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.739982206076231,,60.26647624090006,14.905283784229141,True,False,True,False,False,6.970998516750864,,0.0,0.0,0.0,0.0,0,0.9333035581360696,0.8079499776686058,False,False,False,False,0.2359423007216106,0.23978744054107765,False,False,False,False,901477,320023.3914016096,False,False,False,False,29629.24258153296,False,False,False,False
2022-03-24 00:00:00+00:00,9.755,9.755,9.755,9.755,217,,,,,,,,,9.747484834088,9.735173950249518,9.751312107329499,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.739983831036534,,61.8286513142333,14.905283784229141,True,False,True,False,False,9.101117797851309,,0.0,0.0,0.0,0.0,1,0.9465930018416197,0.8327194597912858,False,False,False,False,0.30622545859613653,0.2730064495686071,False,False,False,False,901694,342834.00350350724,False,False,False,False,28475.821303825785,False,False,False,False
2022-03-25 00:00:00+00:00,9.75,9.75,9.75,9.75,218,,,,,,,,,9.747485509297,9.735176952806873,9.750739059963443,"rgba(38, 166, 154, 1.0)",0.0,0.0,,9.739983295479478,,61.23616123147856,14.905283784229141,True,False,True,False,False,7.765543259343531,,0.0,0.0,0.0,0.0,0,0.9307145066501669,0.8314259201979616,False,False,False,False,0.27040258948874757,0.27170451952867736,False,False,False,False,901476,364741.5327778795,False,False,False,False,27367.671448773795,False,False,False,False
2022-03-28 00:00:00+00:00,9.73,9.7501,9.72,9.75,7561,,,,,,,,9.733366666666667,9.747355262084435,9.73516432592899,9.742298615006383,"rgba(239, 83, 80, 1.0)",-1.0,9.735,,9.738666049832466,,55.851302991851355,10.486273892887212,True,False,True,False,False,2.727357436913419,,0.0,0.0,0.0,0.0,0,0.8886407622450478,0.8375762989429838,False,False,False,False,0.1668610660193195,0.21928279277399843,False,False,False,False,893915,385493.4334532568,False,False,False,False,26590.939235096394,False,False,False,False
2022-03-29 00:00:00+00:00,9.73,9.74,9.73,9.735,1303,,,,,,,,9.733361766696753,9.747333005813816,9.735162127670295,9.742205315874202,"rgba(239, 83, 80, 1.0)",0.0,0.0,,9.738630043541383,,52.261397498766556,7.225559072067277,True,False,False,False,False,2.727357436913419,,0.0,0.0,0.0,0.0,0,0.9013248058474164,0.8492462311557815,False,False,False,False,0.16652181172148361,0.19290230224774102,False,False,False,False,893915,405431.53410214867,False,False,False,False,25599.255343523986,False,False,False,False
2022-03-30 00:00:00+00:00,9.73,9.73,9.73,9.73,0,,,,,,,,9.733361766696753,9.747333005813816,9.735162127670295,9.742205315874202,"rgba(239, 83, 80, 1.0)",0.0,0.0,,9.738630043541383,,49.86812717004335,5.1224391938854765,True,False,False,False,False,2.727357436913419,,0.0,0.0,0.0,0.0,0,0.9013248058474164,0.8644738845743893,False,False,False,False,0.13277430185925543,0.16283830205349822,False,False,False,False,893915,424587.748451084,False,False,False,False,24595.362977111283,False,False,False,False
2022-03-31 00:00:00+00:00,9.75,9.75,9.74,9.74,4556,,,,,,,,9.737878691008445,9.74732932811936,9.735210220621205,9.7442465051692,"rgba(239, 83, 80, 1.0)",0.0,0.0,,9.739359183641772,,52.83326324877464,5.1224391938854765,True,False,False,False,True,7.117742965583307,,0.0,0.0,0.0,0.0,0,0.899798979434047,0.8469151074686895,False,False,False,False,0.23524498571713323,0.19904164388531573,False,False,False,False,898471,443171.4053745709,False,False,False,False,23809.50560545986,False,False,False,False
