date,Open,High,Low,Close,Volume,aVWAP_OB_bull_318,aVWAP_OB_bull_183,aVWAP_OB_bull_165,aVWAP_OB_bear_329,aVWAP_OB_bear_300,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-05-13 16:00:00+00:00,17.16,17.225,17.16,17.225,23.0,,,,,,16.95924152495031,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,58.47665824563088,-15.538848520419613,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2355.0,-594.31153530918,False,False,False,False,11290.923523535539,False,False,False,False
2025-05-13 17:00:00+00:00,17.225,17.385,17.22,17.345,588.0,,,,,,17.085460323002554,"rgba(38, 166, 154, 1.0)",0.0,0.0,,17.316666666666666,,61.37653844133526,-9.691461341399801,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2943.0,-539.469496002061,False,False,False,False,11124.986724721033,False,False,False,False
2025-05-13 18:00:00+00:00,17.34,17.34,17.28,17.32,516.0,,,,,,17.09071955922659,"rgba(38, 166, 154, 1.0)",0.0,0.0,,17.315108695652174,,62.57054422008901,-5.887731679890152,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2427.0,-493.4777208702461,False,False,False,False,10960.506310384273,False,False,False,False
2025-05-13 19:00:00+00:00,17.32,17.345,17.19,17.275,614.0,,,,,,17.09089436171448,"rgba(38, 166, 154, 1.0)",0.0,0.0,,17.298987194412106,,62.009701470260836,-4.096104383738201,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1813.0,-457.7183763606299,False,False,False,False,10800.09535983568,False,False,False,False
2025-05-14 14:00:00+00:00,17.275,17.275,17.04,17.115,405.0,,,,,,17.097878888064265,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.269293452661326,,57.56810711683132,-4.096104383738201,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1408.0,-428.79251006046513,False,False,False,False,10638.931090690941,False,False,False,False
2025-05-14 15:00:00+00:00,17.115,17.275,17.115,17.135,557.0,,,,,,17.0997122173662,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.249695895522386,,55.075915648323644,-4.096104383738201,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1965.0,-391.679447888985,False,False,False,False,10482.622081532942,False,False,False,False
2025-05-14 16:00:00+00:00,17.135,17.205,17.08,17.08,448.0,,,,,,17.09302587796618,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.231359228474,,52.1091644123346,-4.096104383738201,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1517.0,-362.08751846434956,False,False,False,False,10327.046545385145,False,False,False,False
2025-05-14 17:00:00+00:00,17.08,17.12,17.08,17.11,165.0,,,,,,17.09054135833817,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.224944326348822,,50.952595536073964,-4.096104383738201,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1682.0,-330.3962391083131,False,False,False,False,10169.495436154368,False,False,False,False
2025-05-14 18:00:00+00:00,17.11,17.185,17.1,17.1,131.0,,,,,,17.089637854204092,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.221248052959503,,49.90793888962035,-4.096104383738201,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1551.0,-301.22730516864937,False,False,False,False,10013.859847996937,False,False,False,False
2025-05-14 19:00:00+00:00,17.1,17.21,17.02,17.21,1074.0,,,,,,17.088530048802152,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.203440047428487,,52.21644790932137,-4.096104383738201,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2625.0,-255.8594399722362,False,False,False,False,9875.25736973342,False,False,False,False
2025-05-15 14:00:00+00:00,16.445,17.01,16.445,16.77,805.0,,,,,,16.98304728649245,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.13334244767113,,45.46939232815593,4.207074905255119,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1820.0,-223.67557268584494,False,False,False,False,9734.633224466234,False,False,False,False
2025-05-15 15:00:00+00:00,16.77,16.77,16.55,16.645,628.0,,,,,,16.949598821321043,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.08269347496206,,39.664150805978466,-1.4964396989787971,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1192.0,-201.7271141945915,False,False,False,False,9593.445112459005,False,False,False,False
2025-05-15 16:00:00+00:00,16.645,16.7,16.565,16.615,790.0,,,,,,16.91691666771397,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.029091157069878,,35.494257014251254,-5.5378152638511295,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,402.0,-192.36700389700093,False,False,False,False,9456.95759133561,False,False,False,False
2025-05-15 17:00:00+00:00,16.615,16.7,16.595,16.595,537.0,,,,,,16.900179531083303,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.999563470193806,,32.50184176907474,-8.507454428198777,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-135.0,-191.47759298386913,False,False,False,False,9318.663675190872,False,False,False,False
2025-05-15 18:00:00+00:00,16.595,16.6,16.595,16.6,306.0,,,,,,16.890479573364434,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.983331790939534,,30.667559276631557,-10.503360131776219,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,171.0,-185.85778534070838,False,False,False,False,9178.93245542047,False,False,False,False
2025-05-15 19:00:00+00:00,16.615,16.615,16.565,16.605,366.0,,,,,,16.879849827734006,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.965408785203866,,29.62294714033596,-11.900113133231876,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,537.0,-174.6506878935656,False,False,False,False,9042.297843708524,False,False,False,False
2025-05-16 14:00:00+00:00,16.51,16.615,16.435,16.46,354.0,,,,,,16.806035991048542,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.945662924513115,,27.156284546126333,-14.684557210780262,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,183.0,-169.10571598823898,False,False,False,False,8907.595551558004,False,False,False,False
2025-05-16 15:00:00+00:00,16.47,16.57,16.47,16.57,28.0,,,,,,16.805711644842997,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.94428517003529,,29.176362310145173,-14.684557210780262,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,211.0,-163.21260411245234,False,False,False,False,8769.927403471833,False,False,False,False
2025-05-16 16:00:00+00:00,16.57,16.57,16.565,16.565,1.0,,,,,,16.80571517134658,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.944239744977747,,30.44362571817551,-14.684557210780262,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,210.0,-157.42636218822827,False,False,False,False,8633.975040627309,False,False,False,False
2025-05-16 17:00:00+00:00,16.565,16.565,16.5,16.5,140.0,,,,,,16.80263437651173,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.937241018967622,,30.244356129577373,-14.684557210780262,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70.0,-153.90037207678284,False,False,False,False,8502.285505113707,False,False,False,False
2025-05-16 18:00:00+00:00,16.5,16.5,16.5,16.5,100.0,,,,,,16.799536354538443,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.93212888265326,,30.11150973717861,-14.684557210780262,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70.0,-150.42904847869318,False,False,False,False,8372.017512786362,False,False,False,False
2025-05-16 19:00:00+00:00,16.5,16.53,16.395,16.395,608.0,,,,,,16.774973512355317,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.8994671251319,,28.405191889071382,-15.760750269935663,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-538.0,-156.43790044026383,False,False,False,False,8251.645148247038,False,False,False,False
2025-05-19 14:00:00+00:00,16.16,16.29,16.16,16.205,119.0,,,,,,16.68736534752051,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.55453304597701,,25.19574732264497,-19.181619462294602,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-657.0,-164.19855314661635,False,False,False,False,8125.55762656879,False,False,False,False
2025-05-19 15:00:00+00:00,16.205,16.345,16.205,16.34,921.0,,,,,,16.659884387650447,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.56240043451937,,27.545891333879027,-19.181619462294602,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,264.0,-157.55981588852927,False,False,False,False,8013.859058715009,False,False,False,False
2025-05-19 16:00:00+00:00,16.34,16.34,16.25,16.25,610.0,,,,,,16.639675125395797,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.545259615720614,,27.923676413985213,-19.181619462294602,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-346.0,-160.48136913056757,False,False,False,False,7899.070546176791,False,False,False,False
2025-05-19 17:00:00+00:00,16.25,16.37,16.25,16.3,718.0,,,,,,16.622950471729755,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.533028081720236,,29.71283403340479,-19.181619462294602,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,372.0,-152.22584402776806,False,False,False,False,7787.736119104283,False,False,False,False
2025-05-19 18:00:00+00:00,16.3,16.38,16.18,16.27,1619.0,,,,,,16.58663466017672,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.49936658924488,,30.441495356120996,-19.181619462294602,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1247.0,-169.19908675601974,False,False,False,False,7692.096799428247,False,False,False,False
2025-05-19 19:00:00+00:00,16.25,16.41,16.23,16.41,1277.0,,,,,,16.545325601532525,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.491115431403305,,35.014223467592686,-19.869563714143844,True,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30.0,-166.11072882181787,False,False,False,False,7592.637934320832,False,False,False,False
2025-05-20 14:00:00+00:00,16.26,16.395,16.26,16.32,228.0,,,,,,16.54242373985383,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.48884064462827,,36.36688743708619,-18.5223986993729,True,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-198.0,-166.60513612690596,False,False,False,False,7478.457501230586,False,False,False,False
2025-05-20 15:00:00+00:00,16.32,16.325,16.25,16.25,227.0,,,,,,16.538023054290186,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.48524721984655,,36.07599485819358,-18.5223986993729,True,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-425.0,-170.61125804741906,False,False,False,False,7366.031803537088,False,False,False,False
2025-05-20 16:00:00+00:00,16.25,16.3,16.15,16.15,123.0,,,,,,16.461912257261254,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.38817281931419,,34.364195356303924,-18.5223986993729,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-548.0,-176.46224629474588,False,False,False,False,7253.736736815583,False,False,False,False
2025-05-20 17:00:00+00:00,16.22,16.43,16.22,16.385,1263.0,,,,,,16.470971149657956,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.42664999806663,,39.053209460001064,-15.757491564368749,True,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,715.0,-162.64112619715291,False,False,False,False,7160.857097485108,False,False,False,False
2025-05-20 18:00:00+00:00,16.385,16.385,16.385,16.385,0.0,,,,,,16.470971149657956,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.42664999806663,,42.179218862465824,-12.88384511151473,True,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,715.0,-149.03428703130558,False,False,False,False,7049.836057214021,False,False,False,False
2025-05-20 19:00:00+00:00,16.385,16.87,16.385,16.86,935.0,,,,,,16.499042517908244,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.546231245993013,,51.02165874529816,-4.884638945757281,True,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1650.0,-121.14228258120782,False,False,False,False,6955.032397412253,False,False,False,False
2025-05-21 14:00:00+00:00,16.86,16.86,16.51,16.55,306.0,,,,,,16.504384103167357,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.54942441839795,,51.78639380124441,-4.4997950666913695,True,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1344.0,-98.42689835514258,False,False,False,False,6851.946623808962,False,False,False,False
2025-05-21 15:00:00+00:00,16.55,16.625,16.43,16.625,15.0,,,,,,16.504371700332882,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.549193466421357,,53.19046296614296,-3.227815616768659,True,False,True,False,True,0.0,16.749100000000002,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1359.0,-75.83113248917138,False,False,False,False,6745.947451346808,False,False,False,False
2025-05-21 16:00:00+00:00,16.625,16.625,16.535,16.565,153.0,,,,,,16.504905975234664,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.547950843670748,,53.208583461679815,-3.0393134450535584,True,False,True,False,True,0.0,16.7378,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1206.0,-55.9577815978664,False,False,False,False,6643.731211791043,False,False,False,False
2025-05-21 17:00:00+00:00,16.58,16.58,16.52,16.52,163.0,,,,,,16.504528976292313,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.54549776141478,,52.51358873499585,-3.0393134450535584,True,False,True,False,True,0.0,16.7251,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1043.0,-38.9196764568142,False,False,False,False,6543.254758895057,False,False,False,False
2025-05-21 18:00:00+00:00,16.52,16.595,16.51,16.54,359.0,,,,,,16.505000673706245,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.542664111160235,,52.36845250619799,-3.0393134450535584,True,False,True,False,True,0.0,16.7255,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1402.0,-16.579836511747313,False,False,False,False,6447.374840152498,False,False,False,False
2025-05-21 19:00:00+00:00,16.54,16.685,16.53,16.685,127.0,,,,,,16.506226076957,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.54455223830915,,54.466630829652644,-0.8087599291319592,True,False,True,False,True,0.0,16.7332,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1529.0,7.382641573706135,False,False,False,False,6349.384532553235,False,False,False,False
2025-05-22 14:00:00+00:00,16.52,16.575,16.52,16.575,17.0,,,,,,16.505162849987755,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.544493436546485,,53.81297028803954,-0.8087599291319592,True,False,True,False,True,0.0,16.7305,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1512.0,30.710042479540146,False,False,False,False,6251.208028172565,False,False,False,False
2025-05-22 15:00:00+00:00,16.575,16.575,16.535,16.535,178.0,,,,,,16.500429142654212,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.54366234140312,,52.65662909336196,-0.8087599291319592,True,False,True,False,True,0.0,16.7219,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1334.0,50.91608833257053,False,False,False,False,6157.049764169889,False,False,False,False
2025-05-22 16:00:00+00:00,16.535,16.535,16.52,16.52,234.0,,,,,,16.497384224118033,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.541750659926244,,51.599237220001164,-0.8087599291319592,True,False,False,False,False,0.0,16.7111,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1100.0,67.18095518012757,False,False,False,False,6065.219535268031,False,False,False,False
2025-05-22 17:00:00+00:00,16.52,16.545,16.52,16.545,46.0,,,,,,16.497268682148174,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.541532425142265,,51.41660450418174,-0.8087599291319592,True,False,False,False,False,0.0,16.7038,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1146.0,83.90683184400156,False,False,False,False,5971.8983021631,False,False,False,False
2025-05-22 18:00:00+00:00,16.545,16.685,16.5,16.685,206.0,,,,,,16.50869010824215,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.559933028632237,,53.962042579242194,0.0063836345877561484,True,False,True,False,True,0.0,16.6977,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1352.0,103.56719104021857,False,False,False,False,5882.504530036541,False,False,False,False
2025-05-22 19:00:00+00:00,16.685,16.72,16.57,16.57,529.0,,,,,,16.535983113147143,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.57319251223274,,53.07568028262482,0.0063836345877561484,True,False,True,False,True,0.0,16.6883,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,823.0,114.72118807835471,False,False,False,False,5799.5044598034165,False,False,False,False
2025-05-23 14:00:00+00:00,16.55,16.585,16.5,16.5,717.0,,,,,,16.53470986387468,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.550808734056098,,51.074646705698186,0.0063836345877561484,True,False,False,False,False,0.0,16.675700000000003,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,106.0,114.58597586008564,False,False,False,False,5720.705941046774,False,False,False,False
2025-05-23 15:00:00+00:00,16.5,16.68,16.5,16.51,37.0,,,,,,16.553586835253,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.552562831844313,,49.97136967064283,3.667496483592039,True,False,False,False,False,0.0,16.6621,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,143.0,115.02650336613081,False,False,False,False,5632.58646909256,False,False,False,False
2025-05-23 16:00:00+00:00,16.51,16.545,16.51,16.545,8.0,,,,,,16.55284229556679,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.551834748655217,,50.08861258082402,3.604322995921862,True,False,False,False,False,0.0,16.6498,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,151.0,115.58423199611327,False,False,False,False,5545.383578098877,False,False,False,False
2025-05-23 17:00:00+00:00,16.545,16.55,16.54,16.545,245.0,,,,,,16.55052899767071,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.549817809821064,,50.16677452094481,3.434206218825949,True,False,False,False,False,0.0,16.6375,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,151.0,116.13331367059213,False,False,False,False,5463.207088515947,False,False,False,False
2025-05-23 18:00:00+00:00,16.545,16.59,16.51,16.58,592.0,,,,,,16.552567119141713,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.551994711631426,,51.18538969933391,3.434206218825949,True,False,False,False,False,0.0,16.6246,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,743.0,125.85217702453643,False,False,False,False,5387.68449799632,False,False,False,False
2025-05-23 19:00:00+00:00,16.58,16.72,16.525,16.53,491.0,,,,,,16.569990813281777,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.561200849119196,,50.34300346986116,3.263601916222278,True,False,False,False,False,0.0,16.6083,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,252.0,127.80795722570642,False,False,False,False,5311.766908880098,False,False,False,False
2025-05-26 14:00:00+00:00,16.53,16.53,16.53,16.53,0.0,,,,,,16.569990813281777,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.561200849119196,,49.78141265021266,2.5395228023321934,True,False,False,False,False,0.0,16.5925,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,252.0,129.73341525321484,False,False,False,False,5229.413933548623,False,False,False,False
