date,Close,High,Low,Open,Volume,aVWAP_peak_268,aVWAP_peak_264,aVWAP_peak_256,aVWAP_peak_247,aVWAP_peak_242,aVWAP_peak_241,aVWAP_valley_261,aVWAP_valley_254,aVWAP_valley_215,aVWAP_valley_209,aVWAP_valley_199,aVWAP_valley_174,aVWAP_valley_161,aVWAP_valley_150,aVWAP_valley_133,aVWAP_valley_132,aVWAP_valley_128,aVWAP_valley_113,aVWAP_valley_101,aVWAP_OB_bull_261,aVWAP_OB_bull_220,aVWAP_OB_bull_215,aVWAP_OB_bull_133,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-08-02 00:00:00+00:00,1.9,2.06,1.89,2.03,1657484,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,2.0002417862001827,,56.25741584687188,14.420895678068021,False,False,True,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,782355,1634402.1459792596,False,False,False,False,960505.3635856453,False,False,False,False
2024-08-05 00:00:00+00:00,1.84,1.91,1.68,1.68,1079240,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9165414383324941,,51.68533302352108,9.866363234428896,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-296885,1558665.3951565435,False,False,False,False,965161.6238371887,False,False,False,False
2024-08-06 00:00:00+00:00,1.82,1.87,1.7501,1.79,476074,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.91051794875286,,48.173685736999104,6.432290146280522,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-772959,1467229.144366091,False,False,False,False,945981.7170200441,False,False,False,False
2024-08-07 00:00:00+00:00,1.69,1.87,1.68,1.87,1289767,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.8477046548602265,,43.23375073628635,1.7284816886843544,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2062726,1328799.5308615384,False,False,False,False,959463.4928231796,False,False,False,False
2024-08-08 00:00:00+00:00,1.72,1.77,1.7,1.72,630033,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.8379904887951248,,40.95987330886305,-0.42789393574487633,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1432693,1220505.7061218703,False,False,False,False,946544.6499673686,False,False,False,False
2024-08-09 00:00:00+00:00,1.73,1.76,1.71,1.74,521451,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.8320372990226952,,39.79468628813687,-1.6536122514255496,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-911242,1136907.7568621892,False,False,False,False,929874.310752962,False,False,False,False
2024-08-12 00:00:00+00:00,1.75,1.77,1.705,1.73,796760,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.8257230570135168,,39.75008163497003,-1.9740827344479328,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-114482,1087833.6487499466,False,False,False,False,924654.1417038263,False,False,False,False
2024-08-13 00:00:00+00:00,1.73,1.77,1.71,1.75,686639,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.820583228262388,,39.22854931057215,-2.873611847839612,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-801121,1013756.9958577919,False,False,False,False,915320.214578186,False,False,False,False
2024-08-14 00:00:00+00:00,1.77,1.77,1.69,1.73,722496,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.8165610633553,,40.43959748448973,-2.873611847839612,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-78625,970918.4862163098,False,False,False,False,907758.4806731591,False,False,False,False
2024-08-15 00:00:00+00:00,1.91,1.91,1.77,1.79,1383052,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.8280856720410381,,45.54292419225645,-2.873611847839612,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1304427,983997.2514627291,False,False,False,False,926397.4422153883,False,False,False,False
2024-08-16 00:00:00+00:00,1.91,1.935,1.81,1.91,4431803,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.8516720073052735,,48.94514199743426,-8.56631547703492,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1304427,996563.1239543868,False,False,False,False,1063864.3268343927,False,False,False,False
2024-08-19 00:00:00+00:00,1.96,1.99,1.86,1.86,1017617,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.8580730239170584,,52.52332598473201,-5.107288041403066,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2322044,1048542.766152254,False,False,False,False,1062050.7061742207,False,False,False,False
2024-08-20 00:00:00+00:00,1.94,2.0199,1.93,1.95,711758,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.863165118284175,,54.160616725358054,-3.4772243004267693,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1610286,1070571.9125776556,False,False,False,False,1048313.7373046434,False,False,False,False
2024-08-21 00:00:00+00:00,2.03,2.04,1.94,1.96,725104,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.8695682884339848,,57.478946664765715,-0.22827835501026073,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2335390,1120172.6218883358,False,False,False,False,1035638.8456456378,False,False,False,False
2024-08-22 00:00:00+00:00,1.99,2.02,1.9603,2.02,536553,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.8735169523131756,,58.16817177105028,0.5694175804727308,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1798837,1146786.9112260481,False,False,False,False,1016066.8516987502,False,False,False,False
2024-08-23 00:00:00+00:00,2.05,2.09,1.98,2.02,774710,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.9127010750254538,,60.04636677814891,2.5774998069947586,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2573547,1202738.2872563992,False,False,False,False,1006601.8771223286,False,False,False,False
2024-08-26 00:00:00+00:00,2.07,2.08,2.015,2.05,413389,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.916932668400858,,61.74667157031745,4.433780518058676,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2986936,1272706.8250110503,False,False,False,False,983338.6270391002,False,False,False,False
2024-08-27 00:00:00+00:00,2.04,2.055,2.0,2.03,448225,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.9190418791094654,,61.62614665696561,4.614664334834266,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2538711,1322354.0475596366,False,False,False,False,962353.7789199197,False,False,False,False
2024-08-28 00:00:00+00:00,2.0,2.0199,1.98,2.0,559759,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.91957089002942,,59.948050168322986,4.614664334834266,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1978952,1348102.9868710234,False,False,False,False,946565.7483740406,False,False,False,False
2024-08-29 00:00:00+00:00,2.02,2.03,1.985,2.03,839554,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.9225620360611675,,59.42514148490505,4.614664334834266,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2818506,1405765.8501309834,False,False,False,False,942369.2092221174,False,False,False,False
2024-08-30 00:00:00+00:00,2.08,2.08,1.99,2.02,844782,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.9285611933650106,,60.736249303165614,4.614664334834266,False,False,True,False,True,11.473277429177386,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.17461019252425322,0.17461019252425322,False,False,False,False,3663288,1494296.1305180036,False,False,False,False,938542.2598408579,False,False,False,False
2024-09-03 00:00:00+00:00,1.97,2.07,1.95,2.06,945923,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.9304885169869497,,57.50543439818876,4.614664334834266,False,False,True,False,False,5.6224387266691345,,0.0,0.0,0.0,0.0,0,1.0209804894811194,0.9198006948951929,False,False,False,False,0.13317689852398537,0.1538935455241193,False,False,False,False,2717365,1542259.6155957289,False,False,False,False,938831.7006314126,False,False,False,False
2024-09-04 00:00:00+00:00,1.92,1.98,1.9,1.97,404537,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.929501475492652,,53.844497144107045,9.925169693615693,False,False,True,False,False,3.1692914352380264,,0.0,0.0,0.0,0.0,0,1.0115010944280172,0.9442993740639758,False,False,False,False,0.0217398669623047,0.087816706243212,False,False,False,False,2312828,1572477.9836115825,False,False,False,False,917878.967273318,False,False,False,False
2024-09-05 00:00:00+00:00,1.95,1.98,1.91,1.94,736839,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9288116439666478,,52.388399252197814,8.465847857271477,False,False,False,False,False,4.4829633709844785,,0.0,0.0,0.0,0.0,0,1.013434040590406,0.9375192189421893,False,False,False,False,0.020373102100213532,0.05409490417171277,False,False,False,False,3049667,1630406.9646464225,False,False,False,False,910779.36071358,False,False,False,False
2024-09-06 00:00:00+00:00,1.85,1.95,1.8,1.95,934594,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9237880752992154,,48.64028299706611,4.859017756291067,False,True,False,False,False,0.0,,0.0,0.0,0.0,0.0,0,0.9829136008495789,0.9554160661457937,False,False,False,False,-0.09397946801220308,-0.019942281920245157,False,False,False,False,2115073,1649413.475836759,False,False,False,False,911713.268136577,False,False,False,False
2024-09-09 00:00:00+00:00,1.88,1.88,1.821,1.88,546205,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,1.9211357529803714,,47.17443120704651,3.4406930347330302,False,True,False,True,False,1.1521254515548094,,0.0,0.0,0.0,0.0,0,0.9896005536119338,0.9759524816423822,False,False,False,False,-0.13443371393332365,-0.07718799792678441,False,False,False,False,2661278,1689094.4375686508,False,False,False,False,897379.6105625937,False,False,False,False
2024-09-10 00:00:00+00:00,1.87,1.9,1.79,1.9,752520,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,1.906935309970567,,45.91789464016359,2.1478099285307053,False,True,False,True,False,0.6986642447445526,,0.0,0.0,0.0,0.0,0,0.983766357636107,0.9608752050665751,False,False,False,False,-0.14357103214338804,-0.11037951503508622,False,False,False,False,1908758,1697708.6949188998,False,False,False,False,891698.8415209233,False,False,False,False
2024-09-11 00:00:00+00:00,1.94,1.94,1.83,1.86,666564,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,1.9100558932726077,,47.48115033324632,2.1478099285307053,False,True,False,True,False,3.7300186876362247,,0.0,0.0,0.0,0.0,0,0.9839802718271148,0.9557433831557545,False,False,False,False,-0.07756263436099588,-0.09397107469804106,False,False,False,False,2575322,1732124.902961296,False,False,False,False,882870.0242063773,False,False,False,False
2024-09-12 00:00:00+00:00,2.05,2.09,1.945,1.95,1092277,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9255130070940227,,51.49219750214132,2.1478099285307053,False,True,False,False,True,8.106192695769373,,0.0,0.0,0.0,0.0,0,1.0196361049754783,0.9288495376436673,False,False,False,False,0.13941467756332468,0.02272180143264181,False,False,False,False,3667599,1808025.8479432059,False,False,False,False,891082.062472794,False,False,False,False
2024-09-13 00:00:00+00:00,2.19,2.19,2.07,2.1,1323014,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.9770642447600164,,56.88642775729511,0.25309224256483276,False,False,True,False,True,13.046595812684032,,0.0,0.0,0.0,0.0,0,1.0370034430417236,0.9037244085742845,False,False,False,False,0.333711409857422,0.1782166056450319,False,False,False,False,4990613,1932833.1872395508,False,False,False,False,908020.5698268021,False,False,False,False
2024-09-16 00:00:00+00:00,1.92,1.95,1.86,1.95,3928396,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.9402525963126913,,53.72571894275021,0.25309224256483276,False,False,True,False,True,1.8737413165423042,,0.0,0.0,0.0,0.0,0,0.9946652015171387,0.9166814363191663,False,False,False,False,-0.04484492311810939,0.06668584126346125,False,False,False,False,1062217,1898691.3759752547,False,False,False,False,1026466.6651277118,False,False,False,False
2024-09-17 00:00:00+00:00,1.91,1.935,1.8549,1.93,1145328,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9362662089703293,,51.42807904007286,0.25309224256483276,False,True,False,False,False,1.5068292981293752,,0.0,0.0,0.0,0.0,0,0.995092828798186,0.9176055839002266,False,False,False,False,-0.06126921051267954,0.002708315375390853,False,False,False,False,-83111,1820973.6357409311,False,False,False,False,1031127.893946233,False,False,False,False
2024-09-18 00:00:00+00:00,1.9,1.96,1.87,1.9,1279617,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9336106711521794,,49.69200419105382,6.977085380712559,False,True,False,False,False,1.1360222103272335,,0.0,0.0,0.0,0.0,0,0.9955652143185272,0.9151736810488004,False,False,False,False,-0.02852632822040819,-0.012909006422508668,False,False,False,False,-1362728,1696122.5912020712,False,False,False,False,1040872.564771871,False,False,False,False
2024-09-19 00:00:00+00:00,1.96,1.99,1.92,1.98,2864196,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9356962160411837,,49.960011735831486,6.977085380712559,False,True,False,False,False,3.2646809018587604,,0.0,0.0,0.0,0.0,0,0.9876144033358069,0.922241068588996,False,False,False,False,0.03668302137656155,0.01188700747702644,False,False,False,False,1501468,1688489.077821598,False,False,False,False,1112375.4445847387,False,False,False,False
