date,Close,High,Low,Open,Volume,aVWAP_peak_188,aVWAP_valley_185,aVWAP_valley_171,aVWAP_valley_167,aVWAP_valley_158,aVWAP_valley_149,aVWAP_valley_123,aVWAP_valley_109,aVWAP_valley_95,aVWAP_valley_63,aVWAP_valley_50,aVWAP_valley_44,aVWAP_OB_bull_171,aVWAP_OB_bull_137,aVWAP_OB_bull_123,aVWAP_OB_bull_95,aVWAP_OB_bull_63,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-18 00:00:00+00:00,144.6660815798,144.9580698947,133.3821460545,135.9817839552,2713453,,,,,,,,,,,,,,,,,,,,#000000,,137.8123536999894,,17.19436607601413,-34.504263344589404,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.16638371271707472,-0.2176269987102819,False,False,False,False,-25076653,-11062784.294006146,False,False,False,False,2560387.744026281,False,False,False,False
2022-03-25 00:00:00+00:00,143.8937253919,144.2893224638,141.3694393145,143.6488319665,2002981,,,,,,,,,,,,,,,,,,,,#000000,,138.61025532037553,,22.048827033017808,-30.400709736133777,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.031148853168116792,-0.09323907277108255,False,False,False,False,-27079634,-12249217.605561247,False,False,False,False,2519098.35557989,False,False,False,False
2022-04-01 00:00:00+00:00,147.2280435688,149.7617486242,143.4039385411,143.4039385411,2064312,,,,,,,,,,,,,,,,,,,,#000000,,139.69724702961562,,27.172437842690073,-26.093935819329573,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282824850821364,0.12479458786856554,False,False,False,False,-25015322,-13194854.968112266,False,False,False,False,2485410.477388787,False,False,False,False
2022-04-08 00:00:00+00:00,151.4948405579,152.1164930994,145.8340348395,147.0585019666,2434819,,,,,,,,,,,,,,,,,,,,#000000,,145.441103231944,,32.67974869888201,-21.462159683218687,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282824945475177,0.23381141866165867,False,False,False,False,-22580503,-13890088.155659504,False,False,False,False,2481662.9605451734,False,False,False,False
2022-04-15 00:00:00+00:00,144.6001487345,151.2876230441,143.7524407234,151.202852243,1559809,,,,,,,,,,,,,,,,,,,,#000000,,145.02165674570048,,34.52721621894977,-20.32133949474636,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.2722018896620266,0.25300665416184265,False,False,False,False,-24140312,-14649363.995981023,False,False,False,False,2413377.481986271,False,False,False,False
2022-04-22 00:00:00+00:00,139.6834422702,147.9203384446,139.6175094249,144.2799034859,1934031,,,,,,,,,,,,,,,,,,,,#000000,,144.06214950740792,,34.647446622905164,-20.32133949474636,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.10019138289486304,0.17659901852835286,False,False,False,False,-26074343,-15495658.737019466,False,False,False,False,2377870.3351724735,False,False,False,False
2022-04-29 00:00:00+00:00,135.7557284856,142.3395940383,135.4072263032,139.4008729332,2039942,,,,,,,,,,,,,,,,,,,,#000000,,142.78529154893857,,33.89388797732207,-20.32133949474636,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.1170772098327912,0.02976090434778083,False,False,False,False,-28114285,-16430371.793536542,False,False,False,False,2352838.606641179,False,False,False,False
2022-05-06 00:00:00+00:00,133.5987825462,141.2375736239,131.1686862478,136.0759737342,2755114,,,,,,,,,,,,,,,,,,,,#000000,,141.32165984291578,,32.92456350579252,-20.32133949474636,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.15653367503380655,False,False,False,False,-30869399,-17499929.364385687,False,False,False,False,2382636.783927018,False,False,False,False
2022-05-13 00:00:00+00:00,131.244038071,132.195354839,124.970998789,129.2566337339,2797126,,,,,,,,,,,,,,,,,,,,#000000,,136.1485869841014,,31.77684496512455,-20.32133949474636,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.24968096472460025,False,False,False,False,-33666525,-18697454.967023786,False,False,False,False,2413339.688821313,False,False,False,False
2022-05-20 00:00:00+00:00,130.9049548666,132.9017781816,127.5235418002,130.3398161925,2238353,,,,,,,,,,,,,,,,,,,,#000000,,135.6508552427452,,30.89099615947982,-20.32133949474636,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.284712497401963,-0.2671967310632816,False,False,False,False,-35904878,-19972078.895392396,False,False,False,False,2400377.711871586,False,False,False,False
2022-05-27 00:00:00+00:00,138.2705955851,138.6944495906,129.3884994245,132.10116506,1726611,,,,,,,,,,,,,,,,,,,,#000000,,135.97437285913432,,33.45590743619607,-20.32133949474636,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.1545585617785282,-0.2108776464209049,False,False,False,False,-34178267,-21024389.125363328,False,False,False,False,2350469.0665477645,False,False,False,False
2022-06-03 00:00:00+00:00,137.7902277121,139.2077838862,135.3883883474,137.3475357508,1587797,,,,,,,,,,,,,,,,,,,,#000000,,136.3329466873314,,35.16444450380786,-20.32133949474636,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.04797441696147061,-0.12942603169118774,False,False,False,False,-35766064,-22116365.04200308,False,False,False,False,2293974.839396078,False,False,False,False
2022-06-10 00:00:00+00:00,131.9504614136,139.3490685547,131.1360023945,138.5720028779,1522319,,,,,,,,,,,,,,,,,,,,#000000,,136.26359455536272,,34.99013904109117,-20.32133949474636,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.1149704636501207,-0.12219824767065422,False,False,False,False,-37288383,-23240218.224076927,False,False,False,False,2236815.1475889613,False,False,False,False
2022-06-17 00:00:00+00:00,126.2568693556,132.001410222,125.6606484749,129.0682541759,3262343,,,,,,,,,,,,,,,,,,,,#000000,,135.141439748026,,33.73523160778282,-20.32133949474636,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.33316486642134513,-0.22768155704599968,True,False,False,False,-40550726,-24522478.05933049,False,False,False,False,2312780.1736934828,False,False,False,False
2022-06-24 00:00:00+00:00,137.7838063825,137.9210318233,125.3010231818,127.0139752359,1927115,,,,,,,,,,,,,,,,,,,,#000000,,134.7464713801456,,36.78391547441391,-19.34290659134176,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.2010707515995723,-0.214376154322786,False,False,False,False,-38623611,-25567006.425306007,False,False,False,False,2284212.383049521,False,False,False,False
2022-07-01 00:00:00+00:00,138.5693037332,140.1308346113,132.6591459555,137.6986319709,2498514,,,,,,,,,,,,,,,,,,,,#000000,,135.44077631566046,,39.18897360983843,-16.9956179964882,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8152945908125885,1.151122856691658,False,False,False,False,0.1727356389124254,-0.020820257705180298,False,False,False,False,-36125097,-26349087.208616674,False,False,False,False,2300086.5768977045,False,False,False,False
2022-07-08 00:00:00+00:00,141.2948849021,141.9384249004,135.0960805076,137.4336449129,1641487,,,,,,,,,,,,,,,,,,,,#000000,,135.90966597746473,,41.69815725399298,-14.57125089352413,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8652297344905439,1.1360263633698395,False,False,False,False,0.3428282469596666,0.16100399462724316,False,False,False,False,-34483610,-26951644.452422846,False,False,False,False,2251301.42305343,False,False,False,False
2022-07-15 00:00:00+00:00,141.3138125491,141.8437866653,135.6165908002,140.1497622583,1894741,,,,,,,,,,,,,,,,,,,,#000000,,136.29831987315194,,43.49601916653747,-12.838687716365932,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9256935828785049,1.0848392846669463,False,False,False,False,0.3428282471161258,0.25191612087168447,False,False,False,False,-32588869,-27369216.641132265,False,False,False,False,2224889.539864287,False,False,False,False
2022-07-22 00:00:00+00:00,147.8154592958,149.3580625268,138.5409122627,141.9573525474,2021472,,,,,,,,,,,,,,,,,,,,#000000,,137.15733737181893,,46.58613357820665,-9.868578485819675,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.950016474463446,1.0107462901686723,False,False,False,False,0.3428282495163651,0.29737218519402475,False,False,False,False,-30567397,-27606118.889937285,False,False,False,False,2209821.5739484136,False,False,False,False
2022-07-29 00:00:00+00:00,151.9416863432,153.470093839,143.982610777,148.2413313535,2547356,,,,,,,,,,,,,,,,,,,,#000000,,138.4513710798132,,49.789764303491104,-6.831170406621034,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0147472193413356,0.9648662116907909,False,False,False,False,0.3428282506926214,0.3201002179433231,False,False,False,False,-28020041,-27636779.786978967,False,False,False,False,2234824.124026309,False,False,False,False
2022-08-05 00:00:00+00:00,158.8502775005,158.8644732358,150.0489216426,150.4558660532,1795379,,,,,,,,,,,,,,,,,,,,#000000,,139.59281813250897,,53.53024794072567,-3.3190565768616835,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0505759067193514,0.9430006808168198,False,False,False,False,0.34282825152509805,0.3314642347342106,False,False,False,False,-26224662,-27532178.46942497,False,False,False,False,2202272.6333576934,False,False,False,False
2022-08-12 00:00:00+00:00,173.3961742249,173.5002762834,157.8471122092,159.8155874978,2438098,,,,,,,,,,,,,,,,,,,,#000000,,148.87835560337516,,58.46780343038868,1.2806510961994633,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1008790471305272,0.8406295086876012,False,False,False,False,0.3428282524050679,0.3371462435696393,False,False,False,False,-23786564,-27254725.54576386,False,True,False,False,2219741.1790349013,False,True,False,False
2022-08-19 00:00:00+00:00,166.5916851261,173.3015359898,165.2762136591,171.9292815819,3384074,,,,,,,,,,,,,,,,,,,,#000000,,151.06662304798112,,60.0377188965698,2.6183463309597172,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1486464426364944,0.8264918367675255,False,False,False,False,0.34282825258470406,0.3399872480771717,False,False,False,False,-27170638,-27248496.838670243,False,False,False,False,2305988.054661946,False,False,False,False
2022-08-26 00:00:00+00:00,164.6610651314,167.3961101239,163.8519082219,164.76516719,2506293,,,,,,,,,,,,,,,,,,,,#000000,,151.94963613279765,,60.63708743493233,3.1230709840366018,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1615435942208168,0.8501172392698024,False,False,False,False,0.27234210950115056,0.3061646787891611,False,False,False,False,-29676931,-27428380.850620598,False,False,False,False,2320825.4580203206,False,False,False,False
2022-09-02 00:00:00+00:00,157.5537336806,165.8818983633,156.9953680939,163.203636312,2621577,,,,,,,,,,,,,,,,,,,,#000000,,152.20950049457485,,59.26760605433998,3.1230709840366018,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0963734572375818,0.8668960733091022,False,False,False,False,0.17423051906192136,0.2401975989255412,False,False,False,False,-32298508,-27789131.009833887,False,False,False,False,2343103.3500188156,False,False,False,False
2022-09-09 00:00:00+00:00,163.1657810179,163.6862913106,157.260355152,157.6105166216,1729726,,,,,,,,,,,,,,,,,,,,#000000,,152.51088226346005,,59.284871797682854,3.1230709840366018,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.098890002496799,0.8764695150096178,False,False,False,False,0.14186522646496022,0.1910314126952507,False,False,False,False,-30568782,-27995031.083179526,False,False,False,False,2297667.9907581625,False,False,False,False
2022-09-16 00:00:00+00:00,155.5297929291,164.2825121913,153.6379240796,163.6295083696,2371988,,,,,,,,,,,,,,,,,,,,#000000,,152.61449071484967,,57.54849922119793,3.1230709840366018,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0881260227622027,0.8961980943501411,False,False,False,False,0.10733416394272104,0.14918278831898588,False,False,False,False,-32940770,-28361382.114055116,False,False,False,False,2303173.1766279284,False,False,False,False
2022-09-23 00:00:00+00:00,146.7947272503,156.9935580156,144.7701690462,154.7598905134,2017922,,,,,,,,,,,,,,,,,,,,#000000,,152.18342257261443,,54.6018142002893,3.1230709840366018,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0078802570451273,0.9330260620386139,False,False,False,False,-0.15056402523378004,-0.0006906184573970825,False,False,False,False,-34958692,-28850071.73523622,False,False,False,False,2282043.4598406744,False,False,False,False
2022-09-30 00:00:00+00:00,137.1756995387,147.3175004955,137.0711448897,146.3765086541,4645658,,,,,,,,,,,,,,,,,,,,#000000,,150.34502746137343,,50.918732599887306,8.317439391590447,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9633031012610708,1.0033736565847005,False,False,False,False,-0.34282825441539394,-0.17175943643639552,False,False,False,False,-39604350,-29646684.940033536,False,False,False,False,2457126.018370995,False,False,False,False
2022-10-07 00:00:00+00:00,135.7974791651,145.3033027066,134.1483672007,138.7059994019,3096793,,,,,,,,,,,,,,,,,,,,#000000,,149.27563928687442,,48.07777573664312,5.567907850841166,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9401955167867854,1.0228121014322036,False,False,False,False,-0.34282825441539394,-0.25729384542589473,False,False,False,False,-42701143,-30613681.833364386,False,False,False,False,2504508.7577509214,False,False,False,False
2022-10-14 00:00:00+00:00,132.2141061935,138.206988577,129.0014269775,136.5768865488,3249498,,,,,,,,,,,,,,,,,,,,#000000,,147.96441007915476,,45.500269987453436,3.0843236455611134,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9279021346997407,1.051392354604457,False,False,False,False,-0.34282825441539394,-0.3000610499206443,False,False,False,False,-45950641,-31749752.882744804,False,False,False,False,2559693.1460656677,False,False,False,False
2022-10-21 00:00:00+00:00,134.0105451633,139.7895657647,130.6267765217,134.1055948442,2577217,,,,,,,,,,,,,,,,,,,,#000000,,147.17336861375685,,44.08644062319868,1.7012209183119182,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9536376524007827,1.0293177378860892,False,False,False,False,-0.30988684744673695,-0.30497394868369065,False,False,False,False,-43373424,-32610765.558097042,False,False,False,False,2560991.209320063,False,False,False,False
2022-10-28 00:00:00+00:00,141.528974926,141.6620444793,132.6228198215,135.5028251541,2570610,,,,,,,,,,,,,,,,,,,,#000000,,146.6804021102871,,44.760142098982534,1.7012209183119182,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9812453696937439,0.996406636189231,False,False,False,False,-0.26296773243546,-0.28397084055957533,False,False,False,False,-40802814,-33217583.961200967,False,False,False,False,2561703.7123333914,False,False,False,False
2022-11-04 00:00:00+00:00,126.834294252,143.8767020453,124.8477559203,140.8161023189,4384626,,,,,,,,,,,,131.85291740586666,,,,,,,131.85291740586666,#000000,,142.53511130402623,,42.960419312798116,0.4520685860752067,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9670504685489305,0.982565714178374,False,False,False,False,-0.3227884483073196,-0.30337964443344745,True,False,False,False,-45187440,-34104239.96407497,False,False,False,False,2696734.9929012884,True,False,False,False
2022-11-11 00:00:00+00:00,133.0600483539,135.2747059199,126.7630069913,127.4711271143,3602465,,,,,,,,,,,,131.78360957853636,,,,,,,131.78360957853636,#000000,,141.76199325080205,,42.94751307233836,0.2734143807249154,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,1.0071562788278472,0.9866181486765832,False,False,False,False,-0.34282825441539394,-0.32310394942442067,False,False,False,False,-41584975,-34658368.4852546,False,False,False,False,2763826.10453823,False,False,False,False
2022-11-18 00:00:00+00:00,137.4418386454,137.707977752,132.5182651725,132.6893545982,2806040,,,,,,,,,,,,132.85103861104275,,,,,,,132.85103861104275,#000000,,141.67065002118323,,43.78242364636112,0.2734143807249154,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,1.0206756749268349,0.9793211492252638,False,False,False,False,-0.23766580063332018,-0.28038487502887044,False,False,False,False,-38778935,-34963595.634495,False,False,False,False,2766953.0597576206,False,False,False,False
2022-11-25 00:00:00+00:00,141.1677861384,141.9662034583,138.5824348167,138.5824348167,2505346,,,,,,,,,,,,134.30564383885314,,,,,,,134.30564383885314,#000000,,141.89647824577156,,45.07520267552853,0.2734143807249154,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,1.0342728356935693,0.9881228077093682,False,False,False,False,-0.02246699427973946,-0.15142593465430496,False,False,False,False,-36273589,-35060632.18008796,False,False,False,False,2747574.759034834,False,False,False,False
2022-12-02 00:00:00+00:00,141.6145196388,143.8016127974,134.9943093611,139.9796651266,3878920,,,,,,,,,,,,135.62241158308066,,,,,,,135.62241158308066,#000000,,142.015678290843,,46.08355930635794,0.2734143807249154,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9931311698336104,0.9827989802619644,False,False,False,False,0.16637084310204736,0.007472454223871203,False,False,False,False,-32394669,-34863153.42600737,False,False,False,False,2831378.110217439,False,False,False,False
2022-12-09 00:00:00+00:00,135.0751015899,140.1079821959,134.7044078342,139.9321402861,2231759,,,,,,,,,,,,135.73817284980146,,,,,,,135.73817284980146,#000000,,141.8452069970229,,45.654814277940226,0.2734143807249154,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.0035041552836639,0.9925741235995517,False,False,False,False,0.12614104959521005,0.06680675190954063,False,False,False,False,-34626428,-34845618.20926608,False,False,False,False,2786961.879830962,False,False,False,False
2022-12-16 00:00:00+00:00,127.4011658928,142.3844220545,125.9465856523,135.5408450265,3850956,,,,,,,,,,,131.9107245332,135.10449855539107,,,,,,,133.50761154429554,#000000,,138.6885083815568,,44.14831004126663,0.2734143807249154,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9900168524126499,0.9537562581164355,False,False,False,False,-0.10601031539805426,-0.019601781744256815,True,False,False,False,-38477384,-35114637.89746859,False,False,False,False,2865776.2591027427,False,False,False,False
2022-12-23 00:00:00+00:00,128.480755825,130.3437650001,126.3502376403,127.0285640578,2644562,,,,,,,,,,,130.4779551024361,134.4191892925511,,,,,,,132.4485721974936,#000000,,137.84633227054687,,43.31077590417574,-0.5867220127146311,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9928695861954335,1.0277388299033645,False,False,False,False,-0.34282825441539394,-0.18121501807982537,False,False,False,False,-35832822,-35167836.71987832,False,False,False,False,2849390.0176877244,False,False,False,False
2022-12-30 00:00:00+00:00,128.1463695629,131.222723175,126.522207718,128.4712019318,1507247,,,,,,,,,,,130.1299914405188,134.10089402151877,,,,,,,132.1154427310188,#000000,,137.51542808603133,,42.65806192828279,-1.4559586309360242,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9621538970471768,1.0337393049350658,False,False,False,False,-0.31053459538073985,-0.2458748067302826,False,False,False,False,-37340069,-35328742.81470215,False,False,False,False,2749972.0163775226,False,False,False,False
2023-01-06 00:00:00+00:00,130.9838758448,131.7481873013,126.7801628345,128.9584504853,1718431,,,,,,,,,,,130.07827112547054,133.84938640455155,,,,,,,131.96382876501104,#000000,,137.27622326989044,,42.87189011856428,-1.4881802882934423,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9524862425013481,1.0395201978060638,False,False,False,False,-0.28686633785109467,-0.2663705722906886,False,False,False,False,-35621638,-35350438.75435384,False,False,False,False,2673561.5707199285,False,False,False,False
2023-01-13 00:00:00+00:00,137.6811549818,138.6938676615,130.9074446992,131.318262107,2208828,,,,,,,,,,,131.13038790843223,133.984107014723,,,,,,,132.55724746157762,#000000,,137.46678632044723,,44.522129673703006,-1.4881802882934423,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9681972432834435,1.00920698572876,False,False,False,False,0.027120647136447375,-0.11962496257712062,False,False,False,False,-33412810,-35206910.69847578,False,False,False,False,2639136.8617777117,False,False,False,False
2023-01-20 00:00:00+00:00,139.7639037005,140.5855385162,135.2926816804,137.6620471953,1885073,,,,,,,,,,,132.14243736524367,134.24301705185144,,,,,,,133.19272720854755,#000000,,137.73509974713213,,46.14007377188786,-1.4881802882934423,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9738154553080748,1.0340078358904246,False,False,False,False,0.20354605898965825,0.041960548206268815,False,False,False,False,-31527737,-34934379.3134035,False,False,False,False,2583280.279423807,False,False,False,False
2023-01-27 00:00:00+00:00,142.7924878466,145.0519835897,139.4868407976,139.7734575937,2549119,,,,,,,,,,,133.74711702986897,134.82738178695638,,,,,,,134.28724940841266,#000000,,138.28528172578189,,47.9299601819636,-1.4881802882934423,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9678100639847105,1.0330248044813972,False,False,False,False,0.3428282490954992,0.192394398650884,False,False,False,False,-28978618,-34493211.80870695,False,False,False,False,2580749.8142813025,False,False,False,False
2023-02-03 00:00:00+00:00,146.7286918472,150.4451563041,142.0854997494,142.0854997494,3949828,,,,,,,,,,,136.21116847310313,135.9800580429268,,,,,,,136.09561325801496,#000000,,140.2635372914449,,50.00295104059961,-5.181009040367343,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.952290479549287,1.033097281204274,False,False,False,False,0.3428282502818738,0.2676113244663789,False,False,False,False,-25028790,-33792143.526580505,False,False,False,False,2682163.0132234283,False,False,False,True
2023-02-10 00:00:00+00:00,139.5346102636,145.6920944344,138.1206340692,145.5631168761,2648474,,,,,,,,,,,136.77686144374078,136.3010702593946,,,,,,,136.5389658515677,#000000,,139.9413456824926,,49.86494211863162,-5.181009040367343,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.891851010138178,1.1186114168961898,False,False,False,False,0.17109294992108023,0.2193521371937296,False,False,False,False,-27677264,-33339189.487574544,False,False,False,False,2679667.5307624335,False,False,False,False
