date,Close,High,Low,Open,Volume,aVWAP_peak_949,aVWAP_valley_869,aVWAP_valley_819,aVWAP_valley_793,aVWAP_valley_791,aVWAP_valley_713,aVWAP_valley_696,aVWAP_valley_672,aVWAP_valley_649,aVWAP_valley_628,aVWAP_valley_592,aVWAP_valley_573,aVWAP_valley_513,aVWAP_valley_476,aVWAP_valley_447,aVWAP_valley_408,aVWAP_valley_357,aVWAP_valley_341,aVWAP_valley_317,aVWAP_valley_297,aVWAP_valley_279,aVWAP_valley_247,aVWAP_OB_bull_869,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,4.19,4.39,4.1,4.32,5232270,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.47970745282521,-53.664921465968575,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1150140,-576592.7702517144,False,False,False,False,4731419.812931983,False,False,False,False
2022-01-19 00:00:00+00:00,4.07,4.38,4.05,4.31,4288241,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.96628586589365,-53.664921465968575,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5438381,-767251.1322026276,False,False,False,False,4714040.251640532,False,False,False,False
2022-01-20 00:00:00+00:00,4.16,4.54,4.11,4.13,6358176,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.5083945336961,-53.664921465968575,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,919795,-701092.4603515442,False,False,False,False,4778516.163340904,False,False,False,False
2022-01-21 00:00:00+00:00,3.58,3.91,3.49,3.78,11305910,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.058421276077276,-53.664921465968575,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10386115,-1080897.2658279543,False,False,False,False,5034492.392229496,False,False,False,False
2022-01-24 00:00:00+00:00,3.5,3.53,2.935,3.12,15360516,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.3216666666666663,,29.425221449319046,-53.664921465968575,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25746631,-2048180.9416778383,False,False,False,False,5439434.494495005,False,False,False,False
2022-01-25 00:00:00+00:00,3.5,3.665,3.28,3.41,6031873,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.366780827595584,,27.66975489814689,-53.664921465968575,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25746631,-2977531.9243571386,False,False,False,False,5462667.377063829,False,False,False,False
2022-01-26 00:00:00+00:00,3.49,3.905,3.44,3.77,10985438,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.449867879799345,,26.451336383170403,-52.91632039872286,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36732069,-4301239.260656859,False,False,False,False,5679246.617178973,False,False,False,False
2022-01-27 00:00:00+00:00,3.095,3.579,3.07,3.579,7091864,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.413596515285615,,23.989455145721053,-52.58012556079831,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43823933,-5851148.819062472,False,False,False,False,5734643.377289602,False,False,False,False
2022-01-28 00:00:00+00:00,3.35,3.39,3.02,3.14,6028877,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.392360527998742,,25.792181748012375,-48.24647388117384,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37795056,-7103851.061452179,False,False,False,False,5746181.950729225,False,False,False,False
2022-01-31 00:00:00+00:00,3.66,3.68,3.31,3.34,6633973,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.4124204748367566,,30.425716895695622,-41.573739369061016,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31161083,-8047271.921787388,False,False,False,False,5780997.285994745,False,False,False,False
2022-02-01 00:00:00+00:00,3.9,4.01,3.62,3.8165,7143203,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.464348933525547,,35.73532558269874,-34.67939139554437,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24017880,-8673570.277795726,False,False,False,False,5834417.11791652,False,False,False,False
2022-02-02 00:00:00+00:00,3.64,3.919,3.52,3.91,6652385,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.487420647343615,,37.477690169439384,-31.414634992668752,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30670265,-9536185.757097855,False,False,False,False,5866494.289762931,False,False,False,False
2022-02-03 00:00:00+00:00,3.4,3.52,3.335,3.38,5028017,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.482525057477051,,37.196896433779685,-30.136824857258908,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35698282,-10562150.315643037,False,False,False,False,5833612.827419287,False,False,False,False
2022-02-04 00:00:00+00:00,3.81,3.94,3.45,3.5552,13371232,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.52229405923582,,40.508047413960824,-25.537747067987944,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22327050,-11023518.930715859,False,False,False,False,6129205.736147942,False,False,False,False
2022-02-07 00:00:00+00:00,4.15,4.43,4.03,4.14,18013274,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.6421657505856038,,45.02862136254093,-20.05377748431189,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4313776,-10760391.756962296,False,False,False,False,6595247.628848023,False,False,False,False
2022-02-08 00:00:00+00:00,4.27,4.285,3.95,4.06,6422194,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.673234726961203,,48.784678901114376,-15.522744470501472,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2108418,-10255732.550806912,False,False,False,False,6588461.212030454,False,False,False,False
2022-02-09 00:00:00+00:00,4.4,4.425,4.25,4.31,7082429,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.7151195793009255,,52.08446917621141,-11.562330877980855,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9190847,-9493121.58803017,False,False,False,False,6607832.497833181,False,False,False,False
2022-02-10 00:00:00+00:00,4.28,4.62,4.13,4.2,8755276,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.051297726305133,,53.256380850559516,-9.650234537890029,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,435571,-9103761.094381928,False,False,False,False,6692045.96850639,False,False,False,False
2022-02-11 00:00:00+00:00,3.9,4.4,3.85,4.32,6020923,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.9982355116611705,,51.17004625942842,-9.650234537890029,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5585352,-8965784.267151264,False,False,False,False,6665727.420721826,False,False,False,False
2022-02-14 00:00:00+00:00,3.86,4.18,3.79,4.1,6067329,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.961201826909414,,49.50343261465381,-9.650234537890029,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11652681,-9071152.766478665,False,False,False,False,6642260.815987637,False,False,False,False
2022-02-15 00:00:00+00:00,4.1,4.2276,3.965,4.14,6478860,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.9630895768971275,,50.25976841935183,-9.650234537890029,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5173821,-8918316.226616757,False,False,False,False,6635852.940850867,False,False,False,False
2022-02-16 00:00:00+00:00,4.14,4.14,3.883,3.96,6919915,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.9612718492011427,,51.06497790209181,-8.982872737961877,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1746094,-8500104.06086708,False,False,False,False,6646992.629444951,False,False,False,False
2022-02-17 00:00:00+00:00,3.63,3.97,3.5601,3.92,7448454,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.9238570197367895,,47.95004682581042,-8.982872737961877,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5702360,-8390388.607499745,False,False,False,False,6678422.487113777,False,False,False,False
2022-02-18 00:00:00+00:00,3.45,3.65,3.36,3.65,4794585,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.8903873159805133,,44.834438673083184,-8.982872737961877,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10496945,-8472998.662107598,False,False,False,False,6604546.507226962,False,False,False,False
2022-02-22 00:00:00+00:00,3.18,3.34,3.0901,3.27,6557840,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.8304572704988837,,41.345199395020714,-8.982872737961877,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17054785,-8809539.30280926,False,False,False,False,6602714.879492572,False,False,False,False
2022-02-23 00:00:00+00:00,3.06,3.409,3.06,3.37,5219372,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.7895589888389236,,38.435711356659844,-2.8116388827721437,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22274157,-9337563.526228504,False,False,False,False,6548466.139120313,False,False,False,False
2022-02-24 00:00:00+00:00,3.39,3.425,2.75,2.8,7078489,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.5587536238549045,,39.494063861148746,-2.8116388827721437,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15195668,-9567293.113435231,False,False,False,False,6569251.349350889,False,False,False,False
2022-02-25 00:00:00+00:00,3.29,3.51,3.25,3.42,4534702,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.56788444205039,,39.60880483440988,-2.8116388827721437,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19730370,-9965845.148202477,False,False,False,False,6489465.100356737,False,False,False,False
2022-02-28 00:00:00+00:00,3.77,3.79,3.26,3.28,10272435,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.6161441638310934,,43.367474994639885,-2.8116388827721437,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9457935,-9945927.103174929,False,False,False,False,6637816.861127062,False,False,False,False
2022-03-01 00:00:00+00:00,4.03,4.05,3.78,4.01,10369050,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.686575385040976,,47.48774559800751,-10.378337557074587,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,911115,-9520160.746187678,False,False,False,False,6784139.729318157,False,False,False,False
2022-03-02 00:00:00+00:00,4.06,4.27,3.87,4.0,5702583,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.8065803256690702,,50.417017744306165,-7.466290078248051,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6613698,-8887460.403199924,False,False,False,False,6741725.739933131,False,False,False,False
2022-03-03 00:00:00+00:00,3.74,4.06,3.72,4.06,4843042,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.787115527958004,,49.9936978295151,-7.466290078248051,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1770656,-8469495.054054828,False,False,False,False,6667267.554053401,False,False,False,False
2022-03-04 00:00:00+00:00,3.44,3.68,3.39,3.56,5094199,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.7404768136472386,,47.818712419559716,-7.466290078248051,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3323543,-8267693.012719345,False,False,False,False,6605578.591149346,False,False,False,False
2022-03-07 00:00:00+00:00,3.23,3.579,3.19,3.45,5794332,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.6911583529001337,,45.18498520303697,-7.466290078248051,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9117875,-8301033.482808783,False,False,False,False,6573764.9993395675,False,False,False,False
2022-03-08 00:00:00+00:00,3.34,3.46,3.18,3.23,5648551,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.6581570773914107,,44.329525228337374,-7.466290078248051,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3469324,-8111554.679561379,False,False,False,False,6537482.097404682,False,False,False,False
2022-03-09 00:00:00+00:00,3.63,3.73,3.5401,3.62,6128770,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.658616907256916,,45.96526658860223,-7.466290078248051,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2659446,-7689162.4960491685,False,False,False,False,6521454.172016263,False,False,False,False
2022-03-10 00:00:00+00:00,3.46,3.51,3.37,3.44,3723143,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.6494066961570795,,45.919646047033424,-7.466290078248051,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1063697,-7429340.319733515,False,False,False,False,6411716.478996018,False,False,False,False
2022-03-11 00:00:00+00:00,3.25,3.54,3.23,3.54,2665706,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.6398968469803723,,44.575858240527985,-7.466290078248051,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3729403,-7284244.738567495,False,False,False,False,6264814.107270684,False,False,False,False
2022-03-14 00:00:00+00:00,3.18,3.315,3.085,3.19,3197544,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.5377814321338974,,43.253284414467586,-7.466290078248051,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6926947,-7270233.062545241,False,False,False,False,6144529.005024775,False,False,False,False
2022-03-15 00:00:00+00:00,3.33,3.34,3.1,3.2,2694292,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.5353169700115634,,43.701866463965324,-7.466290078248051,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.2973606787015366,-0.2973606787015366,False,False,False,False,-4232655,-7151112.354210134,False,False,False,False,6009225.593063019,False,False,False,False
2022-03-16 00:00:00+00:00,3.51,3.5194,3.29,3.39,5206973,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.549603786259362,,45.50546749429112,-7.466290078248051,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.854361393826098,1.0131400650821438,False,False,False,False,-0.23587651740994664,-0.2666185980557416,False,False,False,False,974318,-6832468.02659405,False,False,False,False,5977764.707060548,False,False,False,False
2022-03-17 00:00:00+00:00,3.81,3.81,3.46,3.51,4333328,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.5746269578552203,,48.91222081476258,-6.6138292788674775,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8607904809946292,1.005197669703174,False,False,False,False,-0.13468921449477592,-0.20065390627525875,False,False,False,False,5307646,-6356385.123590362,False,False,False,False,5913276.993058174,False,False,False,False
2022-03-18 00:00:00+00:00,3.88,3.99,3.64,3.73,6130087,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.609627544201701,,51.65975785229523,-3.9164100778947244,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8932104621222388,0.9877078596417261,False,False,False,False,-0.06951475528618767,-0.1350843307807232,False,False,False,False,11437733,-5658576.569724074,False,False,False,False,5921779.346271578,False,False,False,False
2022-03-21 00:00:00+00:00,3.65,3.89,3.61,3.83,4551407,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.6193823400569087,,51.50103071257196,-3.9164100778947244,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.90954756093247,0.9674100352228335,False,False,False,False,-0.09295337394053661,-0.11401885236062992,False,False,False,False,6886326,-5166619.606205483,False,False,False,False,5868039.254260928,False,False,False,False
2022-03-22 00:00:00+00:00,3.75,3.98,3.72,3.85,5189655,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.6346860543321973,,52.16957969195327,-3.129303368225095,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.914746357394918,0.9552573837955896,False,False,False,False,-0.05692710131136623,-0.08547297683599808,False,False,False,False,12075981,-4490439.190275857,False,False,False,False,5841435.950172264,False,False,False,False
2022-03-23 00:00:00+00:00,3.69,3.87,3.63,3.7,3549123,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.639556404780864,,52.07215104349869,-2.9693108251532934,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9205223008867535,0.9494712998608416,False,False,False,False,-0.09295337394053661,-0.08921317538826734,False,False,False,False,8526858,-3979956.9475199417,False,False,False,False,5751541.324675313,False,False,False,False
2022-03-24 00:00:00+00:00,3.97,3.99,3.64,3.76,5578317,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.654465996094653,,54.175729460568114,-0.7222252857060028,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9102869952390256,0.9658145585044575,False,False,False,False,-0.06951475528618767,-0.0793639653372275,False,False,False,False,14105175,-3270736.086832885,False,False,False,False,5744748.213903733,False,False,False,False
2022-03-25 00:00:00+00:00,3.73,4.065,3.65,4.03,6457061,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.665353267357818,,53.37800260643646,-0.7222252857060028,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8836412395709177,0.9815102133081253,False,False,False,False,-0.02885246584623437,-0.054108215591730936,False,False,False,False,7648114,-2842545.887349243,False,False,False,False,5772682.048652606,False,False,False,False
2022-03-28 00:00:00+00:00,4.22,4.38,3.99,4.07,11099255,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.79721600531769,,56.10064608136024,1.393916651578138,True,False,True,False,True,0.5332183189950968,0.0,0.0,0.0,0.0,0,0.9035783345675963,0.9519203077429442,False,False,False,False,0.18395537466722336,0.06492357953774622,False,False,False,False,18747369,-1995882.5584335865,False,False,False,False,5981567.262430936,False,False,False,False
2022-03-29 00:00:00+00:00,4.23,4.25,4.02,4.225,6695222,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.815246102510951,,57.97374388156353,3.2569366553384214,True,False,True,False,True,0.6321114202680143,0.0,0.0,0.0,0.0,0,0.9081359561086578,0.9336122862818967,False,False,False,False,0.21000452623647825,0.13746405288711222,False,False,False,False,25442591,-919863.9875146224,False,False,False,False,6009553.722727762,False,False,False,True
2022-03-30 00:00:00+00:00,4.0,4.21,3.96,4.13,6425475,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.8218289114117385,,57.1091126781576,3.2569366553384214,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9264597345086748,0.9306177818896245,False,False,False,False,0.1833676627259739,0.16041585780654305,False,False,False,False,19017116,-138021.6350630687,False,False,False,False,6025864.361052163,False,False,False,False
2022-03-31 00:00:00+00:00,3.75,4.045,3.75,4.0,4855390,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.815621756098313,,54.513421375850925,3.2569366553384214,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9179944597184035,0.9385622344413896,False,False,False,False,0.08543049822906226,0.12292317801780266,False,False,False,False,14161726,422752.78199822817,False,False,False,False,5979963.405716784,False,False,False,False
2022-04-01 00:00:00+00:00,3.8,3.9399,3.73,3.81,3885747,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.811276660641575,,53.17992987687601,7.910707295783958,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9147571616335968,0.9538234968091339,False,False,False,False,0.05320896335137018,0.08806607068458641,False,False,False,False,18047473,1113918.2807433957,False,False,False,False,5897837.2721592635,False,False,False,False
2022-04-04 00:00:00+00:00,3.76,3.87,3.64,3.8,4258147,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.8048866084295327,,51.94979462741787,6.662300561472549,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.933265602792804,0.9359676190373255,False,False,False,False,0.012175332287747124,0.05012070148616677,False,False,False,False,13789326,1610993.0932632626,False,False,False,False,5833535.6928589,False,False,False,False
2022-04-05 00:00:00+00:00,3.51,3.76,3.5,3.76,5347094,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.7902819394574743,,49.112814636415116,3.918144095959285,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9575103340563034,0.9224656037351611,False,False,False,False,-0.0519496170572324,-0.0009144577855328163,False,False,False,False,8442232,1878884.8150960759,False,False,False,False,5814459.548040904,False,False,False,False
2022-04-06 00:00:00+00:00,3.28,3.455,3.21,3.43,6082334,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.7622666379872793,,45.627208471825384,0.6539845194657232,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9240408767542571,0.9434479087536805,False,False,False,False,-0.2073282406460839,-0.10412134921580836,False,False,False,False,2359898,1897748.077249171,False,False,False,False,5824964.428509888,False,False,False,False
2022-04-07 00:00:00+00:00,3.29,3.35,3.1503,3.3,4263564,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.743466316822298,,43.410584457751625,-1.3637711419140004,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9105428433149121,0.9620189764426486,False,False,False,False,-0.2518129907930291,-0.17796717000441872,False,False,False,False,6623462,2083070.1918668507,False,False,False,False,5763733.03915656,False,False,False,False
