date,Close,High,Low,Open,Volume,aVWAP_peak_887,aVWAP_peak_881,aVWAP_valley_883,aVWAP_valley_869,aVWAP_valley_850,aVWAP_valley_841,aVWAP_valley_826,aVWAP_valley_818,aVWAP_valley_812,aVWAP_valley_800,aVWAP_valley_793,aVWAP_valley_786,aVWAP_valley_769,aVWAP_valley_754,aVWAP_valley_746,aVWAP_valley_739,aVWAP_valley_730,aVWAP_valley_722,aVWAP_valley_715,aVWAP_valley_711,aVWAP_valley_693,aVWAP_valley_685,aVWAP_valley_672,aVWAP_valley_664,aVWAP_valley_649,aVWAP_valley_637,aVWAP_valley_605,aVWAP_valley_593,aVWAP_valley_584,aVWAP_valley_576,aVWAP_valley_563,aVWAP_valley_553,aVWAP_valley_535,aVWAP_valley_530,aVWAP_valley_503,aVWAP_valley_495,aVWAP_valley_450,aVWAP_valley_436,aVWAP_valley_419,aVWAP_valley_413,aVWAP_valley_408,aVWAP_valley_397,aVWAP_valley_391,aVWAP_valley_377,aVWAP_valley_371,aVWAP_valley_349,aVWAP_valley_342,aVWAP_valley_335,aVWAP_valley_325,aVWAP_valley_298,aVWAP_valley_287,aVWAP_valley_278,aVWAP_valley_268,aVWAP_valley_248,aVWAP_valley_235,aVWAP_valley_228,aVWAP_valley_211,aVWAP_valley_196,aVWAP_valley_182,aVWAP_OB_bull_869,aVWAP_OB_bull_841,aVWAP_OB_bull_818,aVWAP_OB_bull_722,aVWAP_OB_bull_693,aVWAP_OB_bull_672,aVWAP_OB_bull_649,aVWAP_OB_bull_615,aVWAP_OB_bull_605,aVWAP_OB_bull_584,aVWAP_OB_bull_530,aVWAP_OB_bull_503,aVWAP_OB_bull_450,aVWAP_OB_bull_325,aVWAP_OB_bull_307,aVWAP_OB_bull_298,aVWAP_OB_bull_268,aVWAP_OB_bull_248,aVWAP_OB_bull_211,aVWAP_OB_bull_196,aVWAP_OB_bear_887,aVWAP_OB_bear_808,aVWAP_OB_bear_689,aVWAP_OB_bear_498,aVWAP_OB_bear_486,aVWAP_OB_bear_422,aVWAP_OB_bear_238,aVWAP_OB_bear_106,aVWAP_OB_bear_59,aVWAP_OB_bear_24,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,128.2243523506,129.8353062086,127.8569203343,128.5352563643,987493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.43448160655346,-21.508892471800067,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2134,-211697.8412971329,False,False,False,False,819528.385804505,False,False,False,False
2022-01-19 00:00:00+00:00,128.8744243794,130.5985284558,128.7802110419,129.2795417307,681204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.86086826207008,-20.546840067556545,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,683338,-176598.3965403826,False,False,False,False,814103.9000866812,False,False,False,False
2022-01-20 00:00:00+00:00,129.0816937219,131.7290885059,128.9686377169,131.2203364834,1018144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.187014785379915,-19.342351325252068,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1701482,-102948.18491134798,False,False,False,False,822105.4726323015,False,False,False,False
2022-01-21 00:00:00+00:00,127.941712338,129.8636644232,127.8851843355,129.4208617369,1414849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.68938823775545,-19.342351325252068,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,286633,-87670.49138541278,False,False,False,False,845350.3168427995,False,False,False,False
2022-01-24 00:00:00+00:00,125.9820749178,126.1799229266,122.1664347487,124.5123468527,1768062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.388115202172614,-19.342351325252068,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1481429,-142327.6878016711,False,False,False,False,881535.0887313173,False,False,False,False
2022-01-25 00:00:00+00:00,124.6630881927,126.1563695922,122.383125425,123.2310454626,1474638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.76084810936626,-19.342351325252068,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2956067,-252670.40592709574,False,False,False,False,904794.0264281285,False,False,False,False
2022-01-26 00:00:00+00:00,124.6254028577,126.5756189441,123.7303761514,125.6052215678,1572876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.97874439994018,-19.342351325252068,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4528943,-420367.370400543,False,False,False,False,930993.3195093784,False,False,False,False
2022-01-27 00:00:00+00:00,115.2982824442,117.955098562,115.0156424317,116.7491678419,2149087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.440936626117864,-17.09886377443776,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6678030,-665765.9048946393,False,False,False,False,978761.6991364616,False,False,False,False
2022-01-28 00:00:00+00:00,114.9120077605,114.968535763,112.1515569714,112.773364999,1479663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,114.01070016496666,,21.64743470721676,-20.64184293322549,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8157693,-959566.9674477907,False,False,False,False,998404.88740562,False,False,False,False
2022-01-31 00:00:00+00:00,117.9645198958,117.9833625633,114.7659770873,114.7659770873,1143016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,115.27192828374766,,23.58034617340513,-20.64184293322549,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7014677,-1197022.2628419949,False,False,False,False,1004075.911428929,False,False,False,False
2022-02-01 00:00:00+00:00,120.2915893323,120.4423306723,118.0775759008,119.2269786184,1289516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,116.69978633067633,,27.66290009171079,-20.64184293322549,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5725161,-1374596.3309658382,False,False,False,False,1015269.6403925004,False,False,False,False
2022-02-02 00:00:00+00:00,119.7922586435,120.0937413235,119.3211919559,119.6509386372,989930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,117.31286175227119,,30.067596123094855,-28.091173002130397,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6715091,-1584027.494457374,False,False,False,False,1014275.9290045593,False,False,False,False
2022-02-03 00:00:00+00:00,116.6455331706,118.181210572,116.4382638281,117.0883358569,1063878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,117.27282352893882,,29.863992657222383,-28.091173002130397,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7778969,-1826966.3770276732,False,False,False,False,1016221.1082592824,False,False,False,False
2022-02-04 00:00:00+00:00,118.8407039346,119.1233439471,117.0977571907,117.3332905345,1343065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,117.47148127987141,,32.23369350801786,-25.686037871116213,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6435904,-2007709.028908941,False,False,False,False,1029038.5157785262,False,False,False,False
2022-02-07 00:00:00+00:00,119.5473039659,120.7438133523,119.2081359509,120.3198533335,1121787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.83308442303333,,,,"rgba(239, 83, 80, 0.5)",,117.78570987295694,,34.577275727400924,-23.239213339124454,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5314117,-2137372.0865987865,False,False,False,False,1032675.7112381918,False,False,False,False
2022-02-08 00:00:00+00:00,118.4167439158,118.6145919246,117.5311385432,118.030469232,711291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.19454342073263,,,,"rgba(239, 83, 80, 0.5)",,117.81696988867786,,35.35258206571925,-22.239695115617586,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6025408,-2289844.0832027555,False,False,False,False,1020072.3892288511,False,False,False,False
2022-02-09 00:00:00+00:00,118.9820239409,119.0573946109,117.7007225507,118.2848452433,945856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.98538944506726,,,,"rgba(239, 83, 80, 0.5)",,117.8885163749418,,36.54283034338463,-20.782034908006253,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5079552,-2399244.3936653924,False,False,False,False,1017161.9425924256,False,False,False,False
2022-02-10 00:00:00+00:00,116.6832185056,118.8595466021,116.3252078231,116.3911571594,679479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.65216127314875,,,,"rgba(239, 83, 80, 0.5)",,117.85070452044089,,35.71092057954824,-20.782034908006253,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5759031,-2531000.73116871,False,False,False,False,1003919.4742554678,False,False,False,False
2022-02-11 00:00:00+00:00,113.376330359,116.9941225194,113.074847679,116.4759491631,979110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.73199142135664,,,,"rgba(239, 83, 80, 0.5)",,117.56989449137882,,33.278726770846816,-20.782034908006253,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6738141,-2695986.624064055,False,False,False,False,1002946.5536964298,False,False,False,False
2022-02-14 00:00:00+00:00,111.5014849426,112.622623659,110.69125024,111.7275969526,1384580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.27493300668853,,,,"rgba(239, 83, 80, 0.5)",,116.94095530538347,,30.771432392881472,-20.782034908006253,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8122721,-2908799.7368458565,False,False,False,False,1017912.5711985307,False,False,False,False
2022-02-15 00:00:00+00:00,113.2915383553,113.5835997016,112.735679664,113.2538530203,703487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.9438305795667,,,,"rgba(239, 83, 80, 0.5)",,116.75091253625654,,31.313361831614944,-20.782034908006253,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7419234,-3085679.5118715093,False,False,False,False,1005582.1566417256,False,False,False,False
2022-02-16 00:00:00+00:00,113.9133463829,114.0452450554,112.1892423064,112.924106339,766593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.67458160283847,,,,"rgba(239, 83, 80, 0.5)",,116.5740704157225,,32.41932563441367,-20.782034908006253,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6652641,-3225560.3545432147,False,False,False,False,996210.032851854,False,False,False,False
2022-02-17 00:00:00+00:00,111.0209969213,112.848735669,110.91736225,112.6508876602,724689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.30586898321926,,,,"rgba(239, 83, 80, 0.5)",,116.33866746330379,,31.487036813710876,-20.782034908006253,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7377330,-3388374.8504434805,False,False,False,False,985562.1492106048,False,False,False,False
2022-02-18 00:00:00+00:00,109.0142528324,110.8608342475,108.9200394948,110.804306245,831619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.76945435587614,,,,"rgba(239, 83, 80, 0.5)",,115.99174904316845,,29.883929666568335,-20.782034908006253,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8208949,-3577416.9739555013,False,False,False,False,979525.1629670517,False,False,False,False
2022-02-22 00:00:00+00:00,106.9886660759,107.9025354497,105.848684692,106.9886660759,1052439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.93436835191599,,,,"rgba(239, 83, 80, 0.5)",,115.43657648198698,,27.93122684443726,-16.505269885397553,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9261388,-3800317.798506266,False,False,False,False,982384.5291252065,False,False,False,False
2022-02-23 00:00:00+00:00,104.5579619681,107.8836927822,104.4637486306,107.7612154435,1219484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.02425988445395,,,,"rgba(239, 83, 80, 0.5)",,114.78801231060251,,25.700472376987676,-18.805371882703497,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10480872,-4062300.3162119025,False,False,False,False,991682.5475908847,False,False,False,False
2022-02-24 00:00:00+00:00,105.471831342,105.5283593445,101.1568604841,101.3923938278,1878768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.72755241034517,,,,"rgba(239, 83, 80, 0.5)",,113.79482884699188,,25.415074686006857,-19.26775987684475,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8602104,-4240331.8332232,False,False,False,False,1026470.2123912422,False,False,False,False
2022-02-25 00:00:00+00:00,108.3641808035,108.3924448048,106.4422287183,107.0263514109,909564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.46632503334152,,,,"rgba(239, 83, 80, 0.5)",,113.5349686436829,,28.66840451638331,-19.26775987684475,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7692540,-4375712.54564582,False,False,False,False,1021885.655042566,False,False,False,False
2022-02-28 00:00:00+00:00,106.0653753683,107.5351034335,105.0196073219,105.6885220183,1295537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0181588929691,,,,"rgba(239, 83, 80, 0.5)",,113.1132611348251,,29.579399980200257,-19.26775987684475,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8988077,-4556589.583071474,False,False,False,False,1032617.0803350145,False,False,False,False
2022-03-01 00:00:00+00:00,102.9280712292,105.4435673407,102.5794818804,104.7087033082,1442163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.37985162248191,,,,"rgba(239, 83, 80, 0.5)",,112.54357907982956,,28.73478246248888,-19.26775987684475,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10430240,-4786928.815107887,False,False,False,False,1048677.7046356022,False,False,False,False
