date,Close,High,Low,Open,Volume,aVWAP_peak_17,Peaks_Valleys_avg,Peaks_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,9.79,9.7978,9.7501,9.78,57152,,,,#000000,,9.774920622154042,,46.233868750386264,-37.66233766233515,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.12223241336809279,0.18123104098839757,False,False,False,False,539470,61071.511429351085,False,False,False,False,109115.17076533813,False,False,False,False
2022-03-18 00:00:00+00:00,9.806,9.806,9.78,9.78,75390,,,,#000000,,9.77703022297963,,50.32729166747944,-37.66233766233515,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.34282653196081075,0.26202878647460415,False,False,False,False,614860,102092.88095310285,False,False,False,False,106617.00996790567,False,False,False,False
2022-03-25 00:00:00+00:00,9.81,9.8136,9.79,9.79,72724,,,,#000000,,9.779323334437144,,53.618902598998545,-37.66233766233515,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.34282682457787483,0.3024278055262395,False,False,False,False,687584,145462.59347509523,False,False,False,False,104106.4166369497,False,False,False,False
2022-04-01 00:00:00+00:00,9.83,9.84,9.79,9.8191,172389,,,,#000000,,9.786045027858986,,57.59218914464567,-37.66233766233515,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.34282711494432283,0.32262746023528116,False,False,False,False,859973,198389.2902547178,False,False,False,False,109164.38577495344,False,False,False,False
2022-04-08 00:00:00+00:00,9.83,9.87,9.83,9.84,2871,,,,#000000,,9.78620259603656,,60.430250962965054,-33.60593137021045,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.3428274319205681,0.3327274460779246,False,False,False,False,859973,247395.49097659058,False,False,False,False,101290.80164347541,False,False,False,False
2022-04-15 00:00:00+00:00,9.83,9.85,9.82,9.8481,1664926,,,,#000000,,9.815052007847983,,62.45743797605032,-28.99229483213697,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.22371965167187016,0.27822354887489736,False,False,False,False,859973,292771.6027561024,False,False,False,False,217115.6311513661,False,False,False,False
2022-04-22 00:00:00+00:00,9.86,9.86,9.83,9.86,9717,,,,#000000,,9.815176404430733,,65.90408277763952,-23.106235925437666,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.30220877467983753,0.2902161617773674,False,True,False,False,869690,335506.29884824296,False,False,False,False,201752.76958459825,False,False,False,False
2022-04-29 00:00:00+00:00,9.84,9.94,9.84,9.94,75505,9.873333333333333,,9.873333333333333,#000000,,9.831499559712746,,65.5268205482214,-21.02691702906658,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.342827684679313,0.3165219232283402,False,False,False,False,794185,369482.49893355835,False,False,False,False,192401.08294870207,False,False,False,False
2022-05-06 00:00:00+00:00,9.85,9.86,9.85,9.855,515506,9.855888446520737,,9.855888446520737,#000000,,9.83135181900241,,65.932003770389,-18.19192019028378,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.13170372869504096,0.22411282596169058,False,False,False,False,1309691,439127.5730866281,False,False,False,False,216334.78050805748,False,False,False,False
2022-05-13 00:00:00+00:00,9.823,9.85,9.8,9.84,125698,9.850354241400625,,9.850354241400625,#000000,,9.830889040521692,,63.12878159052883,-18.19192019028378,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.039689323602421105,0.09221175117963473,False,False,False,False,1183993,494302.789895026,False,False,False,False,209620.944914868,False,False,False,False
2022-05-20 00:00:00+00:00,9.8,9.825,9.8,9.82,104395,9.845011711468137,,9.845011711468137,#000000,,9.824010523793756,,59.064513618717605,-18.19192019028378,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.1999421512060224,-0.05386520001319384,False,False,False,False,1079598,537657.9906435426,False,False,False,False,201826.43047672964,False,False,False,False
2022-05-27 00:00:00+00:00,9.8201,9.8399,9.8,9.81,1719538,9.828083475095402,,9.828083475095402,#000000,,9.821767599365867,,57.73038766177201,-18.19192019028378,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.196681299359128,-0.12527324968616094,False,False,False,False,2799136,705174.8802255024,False,False,False,False,314249.5097006756,False,False,False,False
2022-06-03 00:00:00+00:00,9.85,9.85,9.82,9.83,259949,9.829189559037124,,9.829189559037124,#000000,,9.823943653252108,,58.68290466343743,-17.437313741247856,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.13928105735217458,-0.13227715351916774,False,False,False,False,3059085,879538.5928013911,False,False,False,False,310227.2497228478,False,False,False,False
2022-06-10 00:00:00+00:00,9.85,9.89,9.85,9.89,1777,9.829211209829213,,9.829211209829213,#000000,,9.832505841492168,,59.363273950341295,-14.966645810088345,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.1610550096114214,0.014388928046126834,False,False,False,False,3059085,1040986.4748161029,False,False,False,False,287379.0830767109,False,False,False,False
2022-06-17 00:00:00+00:00,9.86,9.86,9.82,9.84,1282262,9.834690890729393,,9.834690890729393,#000000,,9.835311621783692,,60.44063630724666,-12.1973493113113,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.09610151348215619,-0.04085629271801468,False,True,False,False,4341347,1285457.624829725,False,False,False,False,361074.11395991745,False,False,False,False
2022-06-24 00:00:00+00:00,9.83,9.86,9.82,9.845,22896,9.834701904017162,,9.834701904017162,#000000,,9.83529370279525,,58.57773785476765,-12.1973493113113,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.09610151348215619,-0.06847890310008543,False,False,False,False,4318451,1510123.8007682639,False,False,False,False,336023.88329621986,False,False,False,False
2022-07-01 00:00:00+00:00,9.85,9.86,9.84,9.84,314765,9.835790775188698,,9.835790775188698,#000000,,9.836635893229722,,58.489925769163044,-11.091493946340535,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1.0681530522831264,0.9026384967383874,False,False,False,False,-0.010645975535906129,-0.03956243931799578,False,False,False,False,4633216,1741463.9636743183,False,False,False,False,334449.1512002036,False,False,False,False
2022-07-08 00:00:00+00:00,9.84,9.895,9.84,9.85,30923,9.835947310115047,,9.835947310115047,#000000,,9.836844268089397,,57.6257842981485,-10.541346901993641,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1.048444918128088,0.8885766883053954,False,False,False,False,0.31095236351319827,0.13569496209760123,False,False,False,False,4602293,1953377.2256243688,False,False,False,False,311965.7325927811,False,False,False,False
2022-07-15 00:00:00+00:00,9.87,9.94,9.85,9.86,236122,9.83850118040877,,9.83850118040877,#000000,,9.853114217185702,,58.713500135588255,-8.146439454838053,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1.0501321666210923,0.835931091058243,False,False,False,False,0.34282735664994296,0.2392611593737721,False,False,False,False,4838415,2167083.727429971,False,False,False,False,306347.6783266492,False,False,False,False
2022-07-22 00:00:00+00:00,9.87,9.875,9.8686,9.87,93787,9.839142335610715,,9.839142335610715,#000000,,9.852640978105706,,59.490440019473795,-6.147733338563405,False,False,True,False,False,,,,1.0,9.875,9.8686,0.0,1.0927127409496964,0.8824635637047472,False,False,False,False,0.14541580470881713,0.1923384820412946,False,False,False,False,4838415,2364960.117990714,False,False,False,False,290602.4428950455,False,False,False,False
2022-07-29 00:00:00+00:00,9.885,9.89,9.87,9.87,83155,9.839868991742765,,9.839868991742765,#000000,,9.853344819765162,,60.832356325540324,-3.6994418500926542,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1.0940291490362017,0.8495533615420766,False,False,False,False,0.20074088438134044,0.19653968321131754,False,False,False,False,4921570,2554338.6277691796,False,False,False,False,275235.96564356063,False,False,False,False
2022-08-05 00:00:00+00:00,9.91,9.91,9.88,9.89,356993,9.843978743856102,,9.843978743856102,#000000,,9.85956250285793,,62.94819638040066,-0.6251839527099889,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1.105414470531866,0.8562529947292749,False,False,False,False,0.3428270199885971,0.2696833515999573,False,False,False,False,5278563,2756133.0257122032,False,False,False,False,281292.04226255615,False,False,False,False
2022-08-12 00:00:00+00:00,9.9,9.94,9.89,9.91,57689,9.844699957469855,,9.844699957469855,#000000,,9.860614001031312,,63.55813004889524,0.897266696674798,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1.113895216400913,0.8195709946848889,False,False,False,False,0.34282726687354687,0.3062553092367521,False,False,False,False,5220874,2938706.4312150027,False,False,False,False,264728.8539468112,False,False,False,False
2022-08-19 00:00:00+00:00,9.89,9.91,9.89,9.9,341217,9.84785388247293,,9.84785388247293,#000000,,9.863855083965817,,63.116156263215416,1.3275942729631254,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1.1054043694902282,0.8466845534687605,False,False,False,False,0.2006493526797515,0.2534523309582518,False,False,True,False,4879657,3082480.547421299,False,False,False,False,270394.6425433437,False,False,False,False
2022-08-26 00:00:00+00:00,9.9,9.95,9.9,9.9,304312,9.851387265557513,,9.851387265557513,#000000,,9.884602815457374,,63.32290930327222,2.375092517496384,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1.1128243700639358,0.8025573523881149,False,False,False,False,0.34282738305477056,0.2981398570065112,False,False,False,False,5183969,3238146.358723425,False,False,False,False,272907.03939198493,False,False,False,False
2022-09-02 00:00:00+00:00,9.92,9.93,9.9,9.9,513482,9.856592226486736,,9.856592226486736,#000000,,9.88887429595114,,64.43659568145337,4.242629356325779,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1.1064241486068134,0.8452012383900929,False,False,False,False,0.2468966283168064,0.2725182426616588,False,False,False,False,5697451,3420317.07289206,False,False,False,False,290727.4068444305,False,False,False,False
2022-09-09 00:00:00+00:00,9.92,9.93,9.92,9.925,72826,9.857338524559163,,9.857338524559163,#000000,,9.88962348921143,,65.23208595158276,5.731063735071402,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1.1304347826086982,0.8270910734009435,False,False,False,False,0.3428269663179829,0.3076726044898208,False,False,False,False,5697451,3588993.6600852404,False,False,False,False,274586.5618929912,False,False,False,False
2022-09-16 00:00:00+00:00,9.94,9.95,9.92,9.92,425424,9.862202609391275,,9.862202609391275,#000000,,9.895452918705853,,66.70810163802793,7.805348618956387,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1.1000100010001026,0.8159815981598144,False,False,False,False,0.3428270824910966,0.3252498434904587,False,False,False,False,6122875,3776688.574153,False,False,False,False,285759.70545647334,False,False,False,False
2022-09-23 00:00:00+00:00,9.95,9.98,9.94,9.94,494105,9.868482630345692,,9.868482630345692,#000000,,9.903327417547315,,68.17990424067497,9.793817386984031,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.108235757158322,0.7969103611138417,False,False,False,False,0.34282741466871675,0.3340386290795877,False,False,False,False,6616980,3987080.531623148,False,False,False,False,301192.6902374753,False,False,False,False
2022-09-30 00:00:00+00:00,9.98,9.98,9.94,9.95,508719,9.874772493301156,,9.874772493301156,#000000,,9.910548227788883,,70.33222689299905,12.355040034217573,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.1093113385670301,0.8211269005266802,False,False,False,False,0.3428273285948163,0.338432978837202,False,True,False,False,7125699,4219570.788539952,False,False,False,False,316565.00947914383,False,False,False,False
2022-10-07 00:00:00+00:00,9.97,9.98,9.96,9.96,218546,9.877323061176313,,9.877323061176313,#000000,,9.913267528258107,,70.86094375181196,13.292550293085178,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.0912501267362897,0.8479164554395194,False,False,False,False,0.34282726687354687,0.3406301228553744,False,False,False,False,6907153,4418650.952351807,False,False,False,False,309304.34211031836,False,False,False,False
2022-10-14 00:00:00+00:00,9.97,10.02,9.97,9.97,1286,9.877340291662284,,9.877340291662284,#000000,,9.913287957911969,,71.23859865096404,14.080790784649352,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.1093113385670301,0.7913147172811275,False,False,False,False,0.34282747477682124,0.34172879881609786,False,False,False,False,6907153,4602984.437362784,False,False,False,False,286488.16862066515,False,False,False,False
2022-10-21 00:00:00+00:00,9.99,10.03,9.97,10.03,695745,9.886714150993463,,9.886714150993463,#000000,,9.950574980478095,,72.27690765797144,15.488512609937715,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.0964971533339791,0.7973559779986477,False,False,False,False,0.3428275137587014,0.34227815628739966,False,False,False,False,7602898,4825200.256817392,False,False,False,False,316803.48946357885,False,False,False,False
2022-10-28 00:00:00+00:00,9.99,10.03,9.98,10.0,1873629,9.906495202898796,,9.906495202898796,#000000,,9.96511972359877,,73.01855694869101,16.57850331669296,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.1013890297069884,0.8681942613809179,False,False,False,False,0.34282743146362704,0.34255279387551335,False,False,False,False,7602898,5030955.645201289,False,False,False,False,432123.8976514619,False,False,False,False
2022-11-04 00:00:00+00:00,10.01,10.03,9.99,9.99,295490,9.909269132786633,,9.909269132786633,#000000,,9.967218705090382,,74.26563174394167,18.12470344373061,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.1093113385670303,0.8012521116963114,False,False,False,False,0.34282747477682124,0.3426901343261673,False,False,False,False,7898388,5243358.041853046,False,False,False,False,422002.868195798,False,False,False,False
2022-11-11 00:00:00+00:00,10.01,10.02,10.01,10.01,17006,9.909429393253934,,9.909429393253934,#000000,,9.967344252530395,,75.15639945483498,19.291727132274673,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.1862775535547987,0.7930249404946685,False,False,False,False,0.34282743146362704,0.34275878289489714,False,False,False,False,7898388,5440026.927641709,False,False,False,False,392003.1001812945,False,False,False,False
2022-11-18 00:00:00+00:00,10.04,10.06,10.02,10.02,929204,9.919563642055225,,9.919563642055225,#000000,,9.977321013289547,,76.74123404117499,21.093035065103066,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.1815797437708075,0.7225865025723766,False,False,False,False,0.3428275490280258,0.3427931659614615,False,False,False,False,8827592,5690957.673742323,False,False,False,False,431795.7594271245,False,False,False,False
2022-11-25 00:00:00+00:00,10.04,10.05,10.04,10.04,215084,9.921748002753201,,9.921748002753201,#000000,,9.979327325365603,,77.87325874570357,22.417142683509027,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.20802995631371,0.7398585396297048,False,False,False,False,0.34282738305477056,0.342810274508116,False,False,False,False,8827592,5923300.9571688175,False,False,False,False,415743.0365065968,False,False,False,False
2022-12-02 00:00:00+00:00,10.06,10.07,10.04,10.04,150194,9.923390508846573,,9.923390508846573,#000000,,9.980961374367597,,79.23867519711277,23.94020321714096,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.1872269606823391,0.7295610567921766,False,False,False,False,0.34282747477682124,0.34281887464246863,False,False,False,False,8977786,6149559.108489646,False,False,False,False,396072.7375061081,False,False,False,False
2022-12-09 00:00:00+00:00,10.07,10.07,10.05,10.06,37345,9.923812839730891,,9.923812839730891,#000000,,9.98139433086143,,80.4683809486084,25.30614431049051,False,False,True,False,True,20.0,9.87467,,0.0,0.0,0.0,0.0,1.169959634586789,0.7663055024431691,False,False,False,False,0.34282743146362704,0.34282315305304784,False,False,False,False,9015131,6361823.693045968,False,False,False,False,369500.3125056557,False,False,False,False
2022-12-16 00:00:00+00:00,10.08,10.09,10.05,10.07,28703,9.924158852057138,,9.924158852057138,#000000,,9.981767713302915,,81.59185181558746,26.55314049550914,False,False,True,False,True,20.0,9.880469999999999,,0.0,0.0,0.0,0.0,1.201827066071811,0.7131931166347975,False,False,False,False,0.34282726687354687,0.34282520996329735,False,False,False,False,9043834,6560491.123190711,False,False,False,False,344256.0671348664,False,False,False,False
2022-12-23 00:00:00+00:00,10.07,10.1,10.05,10.05,116972,9.925552533398767,,9.925552533398767,#000000,,9.983255563817815,,81.11875587535499,26.55314049550914,False,False,True,False,True,20.0,9.88587,,0.0,0.0,0.0,0.0,1.1997056968677768,0.7056968677738054,False,False,False,False,0.34282726687354687,0.3428262384184221,False,False,True,False,8926862,6735777.854806215,False,False,False,False,327420.21031006146,False,False,False,False
2022-12-30 00:00:00+00:00,10.1,10.11,10.07,10.0775,394485,9.93067745574422,,9.93067745574422,#000000,,9.989020736306221,,81.61387296447681,26.884819921058792,False,False,True,False,True,20.0,9.89227,,0.0,0.0,0.0,0.0,1.208029956313712,0.7087580611608055,False,False,False,False,0.34282738305477056,0.3428268107365963,False,False,False,False,9321347,6927301.49519094,False,False,False,False,332387.97250931617,False,False,False,False
2023-01-06 00:00:00+00:00,10.11,10.12,10.09,10.09,115952,9.932243474677136,,9.932243474677136,#000000,,9.990807387241235,,82.20926325016637,27.6457461288294,False,False,True,False,True,20.0,9.89947,,0.0,0.0,0.0,0.0,1.234942332336611,0.727680478428021,False,False,False,False,0.34282747477682124,0.3428271427567088,False,False,False,False,9437299,7113227.236287907,False,False,False,False,316355.6782493668,False,False,False,False
2023-01-13 00:00:00+00:00,10.125,10.13,10.115,10.115,35228,9.93275868651312,,9.93275868651312,#000000,,9.99141962334641,,82.97674244758323,28.569297203001724,False,False,True,False,True,20.0,9.90693,,0.0,0.0,0.0,0.0,1.280242877160208,0.7489490892106454,False,False,False,False,0.34282756543236426,0.3428273540945365,False,False,False,False,9472527,7287990.181748062,False,False,False,False,295531.4057864507,False,False,False,False
