date,Close,High,Low,Open,Volume,aVWAP_peak_867,aVWAP_peak_858,aVWAP_valley_876,aVWAP_valley_864,aVWAP_valley_843,aVWAP_valley_828,aVWAP_valley_816,aVWAP_valley_797,aVWAP_valley_787,aVWAP_valley_769,aVWAP_valley_759,aVWAP_valley_752,aVWAP_valley_747,aVWAP_valley_741,aVWAP_valley_732,aVWAP_valley_719,aVWAP_valley_707,aVWAP_valley_695,aVWAP_valley_683,aVWAP_valley_675,aVWAP_valley_670,aVWAP_valley_649,aVWAP_valley_639,aVWAP_valley_631,aVWAP_valley_624,aVWAP_valley_611,aVWAP_valley_588,aVWAP_valley_572,aVWAP_valley_560,aVWAP_valley_540,aVWAP_valley_528,aVWAP_valley_512,aVWAP_valley_503,aVWAP_valley_488,aVWAP_valley_478,aVWAP_valley_472,aVWAP_valley_458,aVWAP_valley_439,aVWAP_valley_419,aVWAP_valley_407,aVWAP_valley_389,aVWAP_valley_379,aVWAP_valley_373,aVWAP_valley_352,aVWAP_valley_328,aVWAP_valley_322,aVWAP_valley_321,aVWAP_valley_302,aVWAP_valley_282,aVWAP_valley_281,aVWAP_valley_274,aVWAP_valley_251,aVWAP_valley_241,aVWAP_valley_237,aVWAP_valley_228,aVWAP_valley_223,aVWAP_valley_202,aVWAP_OB_bull_876,aVWAP_OB_bull_843,aVWAP_OB_bull_816,aVWAP_OB_bull_649,aVWAP_OB_bull_588,aVWAP_OB_bull_553,aVWAP_OB_bull_540,aVWAP_OB_bull_251,aVWAP_OB_bull_241,aVWAP_OB_bull_202,aVWAP_OB_bear_867,aVWAP_OB_bear_641,aVWAP_OB_bear_613,aVWAP_OB_bear_533,aVWAP_OB_bear_514,aVWAP_OB_bear_504,aVWAP_OB_bear_355,aVWAP_OB_bear_231,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,4.1,4.2,4.095,4.1,93432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.53250346593639,-52.32558139534876,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-389587,-42473.339573088175,False,False,False,False,81304.09988114882,False,False,False,False
2022-01-19 00:00:00+00:00,4.32,4.3801,4.1,4.1,83904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,28.082153493691283,-52.32558139534876,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-305683,-52795.28704081021,False,False,False,False,81406.05674855477,False,False,False,False
2022-01-20 00:00:00+00:00,4.09,4.42,4.09,4.32,93854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,28.7681324921722,-52.32558139534876,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-399537,-66393.00127450393,False,False,False,False,81894.21138586635,False,False,False,False
2022-01-21 00:00:00+00:00,3.85,4.12,3.84,4.1,151651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.121636784326192,-52.32558139534876,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-551188,-85404.56985197437,False,False,False,False,84629.77172367553,False,False,False,False
2022-01-24 00:00:00+00:00,3.88,3.89,3.56,3.87,180804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.734579812222602,-52.32558139534876,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-370384,-96580.23377934794,False,False,False,False,88401.31008745296,False,False,False,False
2022-01-25 00:00:00+00:00,3.91,3.95,3.66,3.73,110550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.213640453851404,-52.32558139534876,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-259834,-102982.3422585892,False,False,False,False,89269.88616245482,False,False,False,False
2022-01-26 00:00:00+00:00,3.67,3.95,3.61,3.95,114760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.578604549491985,-52.32558139534876,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-374594,-113633.77981707589,False,False,False,False,90269.49846980952,False,False,False,False
2022-01-27 00:00:00+00:00,3.45,3.72,3.44,3.72,119333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.198722097087874,-52.32558139534876,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-493927,-128547.23943209252,False,False,False,False,91409.24362785621,False,False,False,False
2022-01-28 00:00:00+00:00,3.44,3.47,3.25,3.39,115254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.386666666666667,,21.559285973537254,-51.77277622450437,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-609181,-147395.62219946145,False,False,False,False,92344.33211303831,False,False,False,False
2022-01-31 00:00:00+00:00,3.68,3.7,3.43,3.475,87386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.4801014936175814,,25.505720057826327,-45.736876305100665,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-521795,-162077.95074065903,False,False,False,False,92149.88771644857,False,False,False,False
2022-02-01 00:00:00+00:00,3.6,3.76,3.565,3.76,51512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.5128478233498064,,27.42946689575907,-41.93235164141808,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-573307,-178204.58012337828,False,False,False,False,90556.24506090157,False,False,False,False
2022-02-02 00:00:00+00:00,3.52,3.67,3.41,3.67,81452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.5178197121210317,,28.031033619947713,-39.53699147255284,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-654759,-196892.9887459909,False,False,False,False,90199.21584282699,False,False,False,False
2022-02-03 00:00:00+00:00,3.5,3.6,3.4445,3.56,65508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.5173319887379755,,28.260140482205642,-37.59328625966598,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-720267,-217417.4597755599,False,False,False,False,89230.93286859848,False,False,False,False
2022-02-04 00:00:00+00:00,3.38,3.48,3.37,3.44,108081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.4945497653476516,,27.414388254067802,-36.878451576048775,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-828348,-241375.52017651833,False,False,False,False,89970.15118747696,False,False,False,False
2022-02-07 00:00:00+00:00,3.56,3.62,3.34,3.38,86253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.4963049523662377,,30.485995991107515,-32.58204691087369,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-742095,-261011.57820881173,False,False,False,False,89824.38055267396,False,False,False,False
2022-02-08 00:00:00+00:00,3.58,3.6,3.45,3.53,83052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.502061492689244,,32.90614050289716,-29.150026494361924,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-659043,-276620.65357317205,False,False,False,False,89558.79700158871,False,False,False,False
2022-02-09 00:00:00+00:00,3.49,3.61,3.465,3.59,88180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.504316395322852,,33.50968468909747,-27.55919252880852,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-747223,-295075.6475506947,False,False,False,False,89504.72653093818,False,False,False,False
2022-02-10 00:00:00+00:00,3.36,3.61,3.35,3.47,122243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.4954717070845818,,32.603163427246756,-27.548170515209755,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-869466,-317600.7594114518,False,False,False,False,90788.58039247,False,False,False,False
2022-02-11 00:00:00+00:00,3.53,3.6,3.35,3.35,123507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.495210844952267,,35.22702286997096,-24.223801697471085,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-745959,-334399.1217874733,False,False,False,False,92071.65567119667,False,False,False,False
2022-02-14 00:00:00+00:00,3.49,3.63,3.38,3.53,174918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.4959163759623006,,36.50470983406402,-22.30360089864123,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-920877,-357398.25426639593,False,False,False,False,95320.53191938503,False,False,False,False
2022-02-15 00:00:00+00:00,3.42,3.46,3.33,3.36,94100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.4891177560349798,,36.53571335705345,-21.584315541425223,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1014977,-383185.6560598706,False,False,False,False,95272.6679225464,False,False,False,False
2022-02-16 00:00:00+00:00,3.57,3.62,3.42,3.49,103166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.4926605759110374,,39.29052699730695,-18.355539850244433,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-911811,-403916.06170458155,False,False,False,False,95582.21035695636,False,False,False,False
2022-02-17 00:00:00+00:00,3.66,3.9,3.56,3.59,240669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.52435025409965,,42.574556108273654,-14.803648772949018,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-671142,-414395.5102651862,False,False,False,False,101271.88838217377,False,False,False,False
2022-02-18 00:00:00+00:00,3.54,3.798,3.48,3.65,78429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.5281089383365325,,43.069400716958754,-13.959075825003218,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-749571,-427539.64711753186,False,False,False,False,100376.08883777479,False,False,False,False
2022-02-22 00:00:00+00:00,3.36,3.6,3.35,3.53,108616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.5226286363490895,,41.25805633783255,-13.959075825003218,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-858187,-444427.77860311884,False,False,False,False,100699.22260884245,False,False,False,False
2022-02-23 00:00:00+00:00,3.34,3.47,3.33,3.41,102180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.5150163363290585,,39.83085644423852,-13.959075825003218,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-960367,-464660.68924613384,False,False,False,False,100757.29231045647,False,False,False,False
2022-02-24 00:00:00+00:00,3.37,3.52,3.26,3.43,160608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.444078887392853,,39.469221443930714,-13.959075825003218,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-799759,-477801.79947177565,False,False,False,False,103104.378886517,False,False,False,False
2022-02-25 00:00:00+00:00,3.6,3.64,3.31,3.4,72878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.465088452356091,,43.13714061373726,-12.902916998648529,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-726881,-487569.61125719623,False,False,False,False,101919.03069488889,False,False,False,False
2022-02-28 00:00:00+00:00,3.6,3.77,3.58,3.77,125378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.508393910885154,,45.582420060274956,-10.425641355895166,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-726881,-496954.3716000513,False,False,False,False,102838.9902754815,False,False,False,False
2022-03-01 00:00:00+00:00,3.7,3.74,3.56,3.62,119575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.5326082545354676,,48.72322637489917,-7.357458725224035,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-607306,-501281.886439265,False,False,False,False,103495.30438232535,False,False,False,False
2022-03-02 00:00:00+00:00,4.0,4.01,3.7269,3.74,173083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,3.594685605363299,,54.29562453062899,-2.130952276880137,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-434223,-498652.1261867448,False,False,False,False,106224.23362223417,False,False,False,False
2022-03-03 00:00:00+00:00,3.73,4.05,3.71,4.045,133042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,3.617585805800532,,53.93727554136941,-2.130952276880137,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-567265,-501342.82712059794,False,False,False,False,107275.91073508773,False,False,False,False
2022-03-04 00:00:00+00:00,4.03,4.05,3.74,3.74,132240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,3.6456187801273083,,56.59588116018422,-0.02631170631929791,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-435025,-498742.1280178294,False,False,False,False,108254.89462782939,False,False,False,False
2022-03-07 00:00:00+00:00,4.28,4.45,4.07,4.09,251031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,3.7332034309934854,,60.216049158498805,3.4038566140663846,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-183994,-486399.06417399296,False,False,False,False,113853.95758360079,False,False,False,False
2022-03-08 00:00:00+00:00,4.72,4.86,4.41,4.43,323641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,3.8723168121539304,,65.01418100507442,7.859427489988747,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,139647,-461848.2381279541,False,False,False,False,122080.90042345958,False,False,False,False
2022-03-09 00:00:00+00:00,4.7,4.88,4.55,4.65,186207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,4.194256299607193,,67.94254743141283,10.504616971042132,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-46560,-445562.4248680343,False,False,False,False,124595.64942646117,False,False,False,False
