date,Close,High,Low,Open,Volume,aVWAP_peak_147,aVWAP_peak_115,aVWAP_valley_171,aVWAP_valley_141,aVWAP_valley_126,aVWAP_valley_92,aVWAP_valley_63,aVWAP_valley_41,aVWAP_valley_24,aVWAP_OB_bull_24,aVWAP_OB_bear_147,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-08 00:00:00+00:00,52.9354339848,53.4231738246,51.5796067239,51.9510049505,5203528,,,,,,,,,,,,,,,#000000,,50.78699106563889,,45.3661954774934,-11.2149977735885,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.34282823168328946,0.2883118318440985,False,False,False,False,-15357383,-14746627.715966918,False,False,False,False,5454724.174218047,False,False,False,False
2022-04-15 00:00:00+00:00,54.0809514067,54.2062423747,52.4969155968,52.8280417265,3663933,,,,,,,,,,,,,,,#000000,,50.969623667636334,,49.913925739754106,-7.3136843892686585,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.34282823638746324,0.3155700341157809,False,False,False,False,-11693450,-14520466.403673071,False,False,False,False,5322072.976127821,False,False,False,False
2022-04-22 00:00:00+00:00,51.8078152727,55.2980636673,51.7720178533,53.7856226963,4817105,,,,,,,,,,,,,,,#000000,,51.5822981462952,,49.54146312170471,-7.3136843892686585,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.3428282371580948,0.3291991356369378,False,False,False,False,-16510555,-14667880.373771364,False,False,False,False,5284667.940859093,False,False,False,False
2022-04-29 00:00:00+00:00,51.0918668841,52.738548178,51.0471201098,51.5482839819,7222361,,,,,,,,,,,,,,,#000000,,51.417048461201006,,48.36943654558992,-7.3136843892686585,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.07761728465632696,0.20340821014663238,False,False,False,False,-23732916,-15339364.494232744,False,False,False,False,5428200.760054716,False,False,False,False
2022-05-06 00:00:00+00:00,46.9930623592,52.2642323705,46.6798349391,50.9486772064,11055558,,,,,,,,,,,,,,,#000000,,50.72694476009753,,43.822096993235526,-7.3136843892686585,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.303824239475536,-0.05020801466445181,False,False,False,False,-34788474,-16780039.272437725,False,False,False,False,5845042.037087699,False,False,False,False
2022-05-13 00:00:00+00:00,46.3218607448,46.7782778426,44.1829649338,46.2413165511,8126544,,,,,,,,,,,,,,,#000000,,50.06704461222207,,40.1312674332031,-1.3486438462605435,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.19651813453992287,False,False,False,False,-42915018,-18715963.622627523,False,False,False,False,6014042.18248861,False,False,False,False
2022-05-20 00:00:00+00:00,45.0868497744,47.0378091334,44.165066224,46.1160255831,9110624,,,,,,,,,,,,,,,#000000,,48.39664950995433,,36.73532740504397,-4.448494055327963,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.3317585210215363,-0.2641383277807296,False,False,False,False,-52025642,-21183347.20613659,False,False,False,False,6243418.61341538,False,False,False,False
2022-05-27 00:00:00+00:00,45.7670007436,46.1339242928,44.2993065469,45.426925259,7843676,,,,,,,,,,,,,,,#000000,,48.090927892953516,,35.30009674482341,-5.716294560757305,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.30348329109806177,False,False,False,False,-44181966,-22886948.59827462,False,False,False,False,6361956.197606834,False,False,False,False
2022-06-03 00:00:00+00:00,46.5992907454,47.3241884889,46.1607723574,46.8588220363,6189856,,,,,,,,,,,,,,,#000000,,48.057726356281584,,35.437139890303236,-5.716294560757305,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.21205738214832168,-0.2577703366231917,False,False,False,False,-37992110,-24005849.44284687,False,False,False,False,6349208.034821142,False,False,False,False
2022-06-10 00:00:00+00:00,44.8899639675,47.0378091334,44.5856859024,46.8051259071,5529280,,,,,,,,,,,,,,,#000000,,47.89599260787317,,34.35035370146975,-6.755172716756675,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.2907022828962087,-0.2742363097597002,False,False,False,False,-43521390,-25451445.039673027,False,False,False,False,6288472.624834391,False,False,False,False
2022-06-17 00:00:00+00:00,42.7689668662,44.3082559018,41.775588477,43.8697375137,12440467,,,,,,,,,42.950937081666666,42.950937081666666,,,,42.950937081666666,#000000,,45.743687180679885,,32.36750163459369,-8.83322034871749,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.30853228208754707,False,False,False,False,-55961857,-27711475.555252805,False,False,False,False,6744175.911883695,False,False,False,False
2022-06-24 00:00:00+00:00,45.0211229091,45.0663702688,43.0664369697,43.3469705999,7169231,,,,,,,,,43.47509465191934,43.47509465191934,,,,43.47509465191934,#000000,,45.742823295651405,,33.68580674233933,-8.83322034871749,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.2720827734421621,-0.2903075277648546,False,False,False,False,-48792626,-29273042.25486371,False,False,False,False,6775661.473966384,False,False,False,False
2022-07-01 00:00:00+00:00,46.6862257463,47.0301056801,44.0800683219,45.1387660443,6171881,,,,,,,,,44.06328786678268,44.06328786678268,,,,44.06328786678268,#000000,,45.88358257806654,,36.330207782399725,-8.83322034871749,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.8564686534433281,1.0774300472658365,False,False,False,False,-0.14357533341741252,-0.21694143059113355,False,False,False,False,-42620745,-30261760.97672566,False,False,False,False,6730936.994413319,False,False,False,False
2022-07-08 00:00:00+00:00,47.1206003995,47.2925403664,45.645536473,45.9260701032,4172172,,,,,,,,,44.4286293553549,44.4286293553549,,,,44.4286293553549,#000000,,45.99741378292044,,38.638885777557284,-8.83322034871749,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.8948360460934094,1.0722615092793946,False,False,False,False,0.0217697629886091,-0.09758583380126222,False,False,False,False,-38448573,-30868191.496968202,False,False,False,False,6541398.846678999,False,False,False,False
2022-07-15 00:00:00+00:00,47.2110951189,47.6273708282,45.3921512587,46.6681268024,4080505,,,,,,,,,44.70617327050454,44.70617327050454,,,,44.70617327050454,#000000,,46.08724536010394,,40.378716340081404,-8.83322034871749,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.9098928353259702,1.056324228429967,False,False,False,False,0.2969229141292868,0.09966854016401228,False,False,False,False,-34368068,-31127441.60830389,False,False,False,False,6359110.413591666,False,False,False,False
2022-07-22 00:00:00+00:00,47.1477488153,48.595664326,46.6047804988,47.5640245246,6225279,,,,,,,,,45.130354487549965,45.130354487549965,,,,45.130354487549965,#000000,,46.2536465369977,,41.56690690027484,-16.673780856182773,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.9426018356639582,1.0040126617650516,False,False,False,False,0.3428282381668459,0.22124838916542908,False,False,False,False,-40593347,-31828619.785466567,False,False,False,False,6349196.975547839,False,False,False,False
2022-07-29 00:00:00+00:00,48.5142190785,48.6409116857,45.9260701032,47.2472930067,6358793,,,,,,,,,45.480002319180784,45.480002319180784,,,,45.480002319180784,#000000,,46.404118853449674,,43.83847081243418,-14.288642920606954,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.9579901472862611,0.9862142942449181,False,False,False,False,0.29218013505912904,0.25671426211227905,False,False,False,False,-34234554,-32006837.134691264,False,False,False,False,6349907.792173925,False,False,False,False
2022-08-05 00:00:00+00:00,53.9258032995,54.2425348175,48.2065370325,48.2065370325,11702471,,,,,,,,,46.81335863405344,46.81335863405344,,,,46.81335863405344,#000000,,47.171361688120896,,49.44024412991365,-8.779275317670141,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0.9771781815540257,0.9253197085813097,False,False,False,False,0.3428282453637921,0.2997712537380356,False,False,False,False,-22532083,-31305003.495084506,False,False,False,False,6746393.955716597,False,False,False,False
2022-08-12 00:00:00+00:00,54.7312063023,55.1746304274,53.1837466003,54.16108957,7161519,,,,,,,,,47.63905164930434,47.63905164930434,,,,47.63905164930434,#000000,,47.697139508849034,,53.88162182598491,-4.523103598180995,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,1.0368059766979116,0.9274383354795831,False,False,False,False,0.34282824776513,0.3212997507515828,False,False,False,False,-15370564,-30124674.643596765,False,False,False,False,6777143.958996849,False,False,False,False
2022-08-19 00:00:00+00:00,53.4914286463,55.2786993548,53.382834983,54.6769094707,5277769,,,,,,,,,48.117297487448184,48.117297487448184,,,,48.117297487448184,#000000,,48.01770765582022,,55.847502204148014,-2.675206794266778,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.0275171542966173,0.9399708507291817,False,False,False,False,0.34282824785442506,0.3320639993030039,False,False,False,False,-20648333,-29422723.410737745,False,False,False,False,6666079.147219305,False,False,False,False
2022-08-26 00:00:00+00:00,53.5185770621,55.1112841238,52.7403224752,52.8579656104,5742058,,,,,,,,,48.54308082168953,48.54308082168953,,,,48.54308082168953,#000000,,48.31517157953046,,57.26876849527423,-1.2888298493706003,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.0494000295620136,0.9125668342020588,False,False,False,False,0.31387780691253525,0.32297090310776955,False,False,False,False,-14906275,-28347430.935868282,False,False,False,False,6597633.136314171,False,False,False,False
2022-09-02 00:00:00+00:00,53.5909728377,54.2832574412,52.7584214191,53.2199444881,5492606,,,,,,,,,48.8780933867957,48.8780933867957,,,,48.8780933867957,#000000,,48.55872491916224,,58.33243370034259,-0.17633351677670817,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.0521671895712217,0.9178656442838207,False,False,False,False,0.27587937128013046,0.29942513719395003,False,False,False,False,-9413669,-26944930.051729888,False,False,False,False,6515779.274364973,False,False,False,False
2022-09-09 00:00:00+00:00,55.1022346519,55.3284714504,52.8308171946,53.6452696693,4801968,,,,,,,,,49.18472360043221,49.18472360043221,,,,49.18472360043221,#000000,,48.78648427426493,,60.07637002775098,1.642567112505752,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.0605298273312134,0.9223770680185932,False,False,False,False,0.3193487927997683,0.30938696499685914,False,True,False,False,-4611701,-25290616.788638785,False,False,False,False,6388830.291078679,False,False,False,False
2022-09-16 00:00:00+00:00,53.6181212535,55.9166871266,52.8217677226,55.2832240907,6853593,,,,,,,,,49.54581747255535,49.54581747255535,,,,49.54581747255535,#000000,,50.27008009356838,,59.75691156134823,1.642567112505752,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.038236975551735,0.9179348399637681,False,False,False,False,0.3428282449916293,0.3261076049942442,False,False,False,False,-11465294,-24266518.80429517,False,False,False,False,6423257.158406185,False,False,False,False
2022-09-23 00:00:00+00:00,50.588192667,53.9583033538,50.1726370132,53.391884455,10553920,,,,,,,,,49.75113725486624,49.75113725486624,,,,49.75113725486624,#000000,,50.03873110725271,,56.887392658161374,1.642567112505752,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0.9846022617920961,0.9546327391793429,False,False,False,False,0.11593345398064711,0.22102052948744566,False,False,False,False,-22019214,-24100051.781754788,False,False,False,False,6729232.1837094305,False,False,False,False
2022-09-30 00:00:00+00:00,48.5697794914,51.1864101466,48.5423802175,50.4785955715,5658499,,,,,,,,,49.73474415553032,49.73474415553032,,,,49.73474415553032,#000000,,49.851588713628914,,53.40810770113122,1.642567112505752,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.9594549932104856,1.0043913260072246,False,False,False,False,-0.08984296423416022,0.06558878262664272,False,False,False,False,-27677713,-24365063.723847024,False,False,False,False,6649918.614545769,False,False,False,False
2022-10-07 00:00:00+00:00,47.775200549,50.7617214015,47.3824776235,49.117764969,6367095,,,,,,,,,49.67476287015798,49.67476287015798,,,,49.67476287015798,#000000,,49.65962555589994,,50.40268599852458,8.56909109450713,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.9269311364806291,1.0174825935852687,False,False,False,False,-0.34282825441539394,-0.1386197358943756,False,False,False,False,-34044808,-25082081.818376876,False,False,False,False,6628968.717172009,False,False,False,False
2022-10-14 00:00:00+00:00,48.9990347822,49.7844806333,46.8162259633,47.9030638271,6650380,,,,,,,,48.533247126266666,49.61298307892895,49.61298307892895,,,,49.07311510259781,#000000,,49.41594061398541,,49.283503272108575,7.40225273653202,False,False,False,False,False,,,,1.0,49.78448,46.816227,0.0,0.9074595257654248,1.0418058037979423,False,False,False,False,-0.34282825441539394,-0.24072399515488477,False,False,False,False,-27394428,-25253366.72071933,False,False,False,False,6630554.73812223,False,False,False,False
2022-10-21 00:00:00+00:00,51.7937607175,51.91705745,49.400890799,49.4282900729,7280330,,,,,,,,49.84185721595963,49.69264650021619,49.69264650021619,,,,49.76725185808791,#000000,,49.80433435146989,,50.52535513760967,7.40225273653202,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.9477007387462524,1.0218055390888967,False,False,False,False,-0.07362889151339427,-0.15717644333413952,False,False,False,False,-20114098,-24872680.148814198,False,False,False,False,6678686.239002065,False,False,False,False
2022-10-28 00:00:00+00:00,54.1592313622,54.1866306361,51.24577524,51.775494535,6893020,,,,,,,,50.9525386586548,49.86890637724213,49.86890637724213,,,,50.41072251794847,#000000,,50.25529605830634,,52.84317858597625,7.40225273653202,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.9842448373624848,0.9544576038385144,False,False,False,False,0.1513766305790257,-0.00289990637755691,False,False,False,False,-13221078,-24009598.508161295,False,False,False,False,6694562.813890801,False,False,False,False
2022-11-04 00:00:00+00:00,55.4926626908,55.6570583341,52.3782785602,54.0861666319,10738110,,,,,,,,52.1626471624376,50.20606621152124,50.20606621152124,,,,51.18435668697942,#000000,,50.875885385118835,,55.22239639105159,7.40225273653202,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.0625151398970478,0.9250926564612248,False,False,False,False,0.30049700609809793,0.14879854986027052,False,False,False,False,-2482968,-22415033.285334535,False,False,False,False,6994084.827676667,False,False,False,False
2022-11-11 00:00:00+00:00,55.4561303257,56.7758620174,54.9629433959,55.4378641431,6255158,,,,,,,,52.7529808244714,50.43043545852523,50.43043545852523,,,,51.591708141498316,#000000,,51.22779673436848,,56.89047998703725,7.40225273653202,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.140396584549758,0.83113670629842,False,False,False,False,0.34282824463004885,0.2458133972451597,False,False,False,False,-8738126,-21401929.041976422,False,False,False,False,6939349.507108025,False,False,False,False
2022-11-18 00:00:00+00:00,60.9542512835,61.4748374872,54.3875586445,55.4378641431,18498671,,,,,,,,54.78493678704829,51.34262943970259,51.34262943970259,,,,53.063783113375436,#000000,,52.548585782098556,,60.578468459809685,2.719717977314282,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.1246585035191528,0.7800853389083912,False,False,False,False,0.34282824672492007,0.2943208219850399,False,False,False,False,9760545,-19093597.63145965,False,False,False,False,7795595.543618541,False,False,False,False
2022-11-25 00:00:00+00:00,60.7441901838,62.5982077161,60.251003254,61.812761865,9965195,,,,,,,,55.74909797025702,51.880727784651974,51.880727784651974,,,,53.814912877454496,#000000,,55.78829579790033,,63.031230910313184,5.1413255362012364,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.2017034837381788,0.7540488095897399,False,False,False,False,0.3428282487719669,0.3185745353785034,False,False,False,False,-204650,-17694416.3254256,False,False,False,False,7956306.614461612,False,False,False,False
2022-12-02 00:00:00+00:00,60.6711254535,60.8811865532,59.2098308467,60.4884636276,7895699,,,,,,,,56.22862580207575,52.22794939512675,52.22794939512675,,,,54.22828759860125,#000000,,56.00362977042435,,64.71640104002043,6.8337647320166965,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,1.1673245153358711,0.7985239093811153,False,False,False,False,0.26680263043281716,0.29268858290566024,False,False,False,False,-8100349,-16983744.67169037,False,False,False,False,7951817.161538529,False,False,False,False
2022-12-09 00:00:00+00:00,60.7715894577,61.6848985869,59.3833595813,60.2784025279,5726138,,,,,,,,56.54284733978378,52.47276128588865,52.47276128588865,,,,54.507804312836214,#000000,,56.20964339298031,,65.96408669262269,8.141949146543936,False,False,True,False,True,14.829771800143128,51.080220934114,,0.0,0.0,0.0,0.0,1.1914593098647654,0.7832791337740528,False,False,False,False,0.29335432425854024,0.29302145358210024,False,True,False,False,-2374211,-15901556.992305899,False,False,False,False,7786952.038461601,False,False,False,False
2022-12-16 00:00:00+00:00,60.2692694366,62.470344438,60.1140068846,60.7898556403,5474003,,,,,,,,56.82549321898899,52.702967305678804,52.702967305678804,,,,54.764230262333896,#000000,,56.41775071474323,,66.34483623002905,8.670416707379673,False,False,True,False,True,13.768800969017061,51.20950053623799,,0.0,0.0,0.0,0.0,1.242501770962213,0.7406937736616374,False,False,False,False,0.3353729166808888,0.3141971851314945,False,False,False,False,-7848214,-15305013.066949906,False,False,False,False,7615622.480057038,False,False,False,False
2022-12-23 00:00:00+00:00,59.8516642753,60.7633914277,58.8719064689,60.187071615,9280813,,,,,,,,57.11997450940379,53.016571995755946,53.016571995755946,,,,55.06827325257987,#000000,,56.59574477277057,,66.1838523105105,8.733638396491976,False,False,True,False,True,12.888212341682603,51.372635216614,,0.0,0.0,0.0,0.0,1.2129568857091952,0.7774310066485938,False,False,False,False,0.23575648640552202,0.2749768357685083,False,False,False,False,-17129027,-15440125.210138801,False,False,False,False,7738969.92597874,False,False,False,False
2022-12-30 00:00:00+00:00,59.5569645897,60.3858074555,59.1149150613,60.2108295172,2716553,,,,,,,,57.191558873844585,53.101390539152845,53.101390539152845,,,,55.146474706498715,#000000,,56.641922982714284,,65.75424095042884,8.733638396491976,False,False,True,False,True,12.264851080275047,51.54956076523,,0.0,0.0,0.0,0.0,1.2071108822110712,0.8052797281548427,False,False,False,False,0.20597520202972008,0.24047601889911419,False,False,False,False,-19845580,-15766455.194572965,False,False,False,False,7366939.042572907,False,False,False,False
2023-01-06 00:00:00+00:00,60.4686917421,60.5976228545,58.7787732324,59.8424549102,4293609,,,,,,,,57.30798365552332,53.23630819644638,53.23630819644638,,,,55.27214592598485,#000000,,58.40400430612815,,65.97789375170149,9.094860537975016,False,False,True,False,True,13.638773935412555,51.77664225465,,0.0,0.0,0.0,0.0,1.179758856416628,0.806466899354493,False,False,False,False,0.17710502745087964,0.2087905231749969,False,False,False,False,-15551971,-15750567.476456448,False,False,False,False,7139284.965345284,False,False,False,False
2023-01-13 00:00:00+00:00,61.1041379392,61.1501847651,59.8931064186,60.2937138038,4638205,,,,,,,,57.456669647674296,53.39219985674079,53.39219985674079,,,,55.424434752207546,#000000,,58.588162222511684,,66.49880638698025,9.926517453438436,False,False,True,False,True,14.579842119705965,52.023880994155995,,0.0,0.0,0.0,0.0,1.2018579590109761,0.8006393580024627,False,False,False,False,0.22651788230337527,0.2176542027391861,False,False,False,False,-10913766,-15392285.885607824,False,False,False,False,6954019.782727115,False,False,False,False
2023-01-20 00:00:00+00:00,61.5830249283,61.9053527095,59.1701712523,61.0212536526,6470749,,,,,,,,57.65344374233984,53.603947961597584,53.603947961597584,,,,55.628695851968715,#000000,,58.76066380175747,,67.1431857538524,10.87626292778775,False,False,True,False,True,15.284121647135496,52.267042208848004,,0.0,0.0,0.0,0.0,1.172310158248269,0.8057605427544613,False,False,False,False,0.16390315465699268,0.1907786786980894,False,False,False,False,-4443017,-14581228.931118354,False,False,False,False,6918221.946969551,False,False,False,False
2023-01-27 00:00:00+00:00,61.6935373104,63.2222919295,60.7910195232,61.6290717542,4371369,,,,,,,,57.81198886094738,53.759382968016844,53.759382968016844,,,,55.785685914482116,#000000,,58.94042958291584,,67.6683159393799,11.704391651488656,False,False,True,False,True,15.44758275174991,52.481911002214,,0.0,0.0,0.0,0.0,1.2057123569323769,0.7868895152844184,False,False,False,False,0.34282822246926103,0.2668034505836752,False,False,False,False,-71648,-13506445.15844292,False,False,False,False,6729566.173119955,False,False,False,False
2023-02-03 00:00:00+00:00,62.301355412,62.3105647772,60.6805071411,61.4356750855,4815122,,,,,,,,57.9680204632734,53.92120091206089,53.92120091206089,,,,55.944610687667144,#000000,,59.08654127207529,,68.40726069106378,12.728094934852152,False,False,True,False,True,16.348613275082126,52.716207142656,,0.0,0.0,0.0,0.0,1.183184421888223,0.8714764328546054,False,False,False,False,0.18663573574040285,0.22671959316203905,False,True,False,False,4743474,-12154599.294854555,False,False,False,False,6587755.493629588,False,False,False,False
