date,Close,High,Low,Open,Volume,aVWAP_peak_889,aVWAP_peak_878,aVWAP_peak_863,aVWAP_peak_858,aVWAP_peak_850,aVWAP_peak_833,aVWAP_peak_824,aVWAP_valley_887,aVWAP_valley_879,aVWAP_valley_870,aVWAP_valley_861,aVWAP_valley_853,aVWAP_valley_843,aVWAP_valley_834,aVWAP_valley_828,aVWAP_valley_817,aVWAP_valley_791,aVWAP_valley_782,aVWAP_valley_751,aVWAP_valley_744,aVWAP_valley_728,aVWAP_valley_722,aVWAP_valley_695,aVWAP_valley_681,aVWAP_valley_672,aVWAP_valley_649,aVWAP_valley_642,aVWAP_valley_638,aVWAP_valley_626,aVWAP_valley_622,aVWAP_valley_616,aVWAP_valley_600,aVWAP_valley_580,aVWAP_valley_554,aVWAP_valley_537,aVWAP_valley_530,aVWAP_valley_521,aVWAP_valley_514,aVWAP_valley_489,aVWAP_valley_470,aVWAP_valley_456,aVWAP_valley_439,aVWAP_valley_424,aVWAP_valley_408,aVWAP_valley_400,aVWAP_valley_392,aVWAP_valley_379,aVWAP_valley_372,aVWAP_valley_367,aVWAP_valley_352,aVWAP_valley_345,aVWAP_valley_330,aVWAP_valley_326,aVWAP_valley_296,aVWAP_valley_287,aVWAP_valley_275,aVWAP_valley_273,aVWAP_valley_260,aVWAP_valley_240,aVWAP_valley_221,aVWAP_valley_211,aVWAP_valley_196,aVWAP_valley_183,aVWAP_OB_bull_817,aVWAP_OB_bull_791,aVWAP_OB_bull_759,aVWAP_OB_bull_649,aVWAP_OB_bull_616,aVWAP_OB_bull_584,aVWAP_OB_bull_554,aVWAP_OB_bull_530,aVWAP_OB_bull_296,aVWAP_OB_bull_240,aVWAP_OB_bull_221,aVWAP_OB_bull_211,aVWAP_OB_bull_183,aVWAP_OB_bear_883,aVWAP_OB_bear_863,aVWAP_OB_bear_833,aVWAP_OB_bear_703,aVWAP_OB_bear_522,aVWAP_OB_bear_496,aVWAP_OB_bear_277,aVWAP_OB_bear_180,aVWAP_OB_bear_72,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,6.4629845557,6.7642665425,6.4338282344,6.7351102212,11311637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.563332263616914,-59.608540938645206,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13198465,-946980.8715863056,False,False,False,False,2494122.9756643497,False,False,False,False
2022-01-19 00:00:00+00:00,7.1044236244,7.1821738145,6.5601722934,6.5893286147,7871365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.989996239307644,-59.608540938645206,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5327100,-1118750.2491711562,False,False,False,False,2704995.211912807,False,False,False,False
2022-01-20 00:00:00+00:00,6.9877983392,7.2502052309,6.9489232441,7.2502052309,6196856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.444356891263254,-53.49060615668806,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11523956,-1526797.5335173854,False,False,False,False,2841930.929092697,False,False,False,False
2022-01-21 00:00:00+00:00,6.8322979589,7.0558297556,6.7982822507,7.0169546605,3556396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.63675933781464,-49.17345985275553,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15080352,-2058309.473379449,False,False,False,False,2869949.167167493,False,False,False,False
2022-01-24 00:00:00+00:00,6.8517355064,6.8614542802,6.5893286147,6.744828995,4707234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,43.00094244085765,-44.813824907602246,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10373118,-2384380.3959920197,False,False,False,False,2941999.5527687683,False,False,False,False
2022-01-25 00:00:00+00:00,6.9586420179,7.0461109818,6.7545477688,6.7739853163,5186238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,44.55476464489051,-39.564458348316094,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5186880,-2494282.3412472345,False,False,False,False,3030008.9036405813,False,False,False,False
2022-01-26 00:00:00+00:00,6.6962351261,7.036392208,6.6282037098,6.9003293753,4680423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,43.06837404354121,-37.660608392151765,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9867303,-2783420.406296362,False,False,False,False,3094731.025066441,False,False,False,False
2022-01-27 00:00:00+00:00,6.4629845557,6.701094513,6.4532657819,6.5601722934,3196062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.281539096032915,-37.471763019354256,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-13063365,-3186555.488402387,False,False,False,False,3098704.788789326,False,False,False,False
2022-01-28 00:00:00+00:00,6.5407347459,6.5407347459,6.3463592705,6.3852343656,4004309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.445605957752484,-35.53998752685161,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-9059056,-3416849.626112098,False,False,False,False,3134218.679425039,False,False,False,False
2022-01-31 00:00:00+00:00,6.6379224835,6.6573600311,6.5018596508,6.5796098409,4498415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.14630379354713,-32.28161703142371,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-4560641,-3461704.1897939765,False,False,False,False,3187716.5743495473,False,False,False,False
2022-02-01 00:00:00+00:00,6.6573600311,6.7594071556,6.5650316803,6.7351102212,4385677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.86998462513147,-29.219083565921334,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-174964,-3332812.417645193,False,False,False,False,3234695.414571134,False,False,False,False
2022-02-02 00:00:00+00:00,6.5796098409,6.7302508343,6.5455941327,6.6476412573,3436383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.57997024321695,-27.35103292302308,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3611347,-3343735.342443421,False,False,False,False,3242604.7316467757,False,False,False,False
2022-02-03 00:00:00+00:00,6.3949531393,6.5893286147,6.3852343656,6.5212971983,5438575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.717820166850906,-27.35103292302308,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9049922,-3567507.3682299536,False,False,False,False,3328721.2127586673,False,False,False,False
2022-02-04 00:00:00+00:00,6.4435470082,6.5018596508,6.326921723,6.365796818,6665163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,6.424109460666667,,38.23401487052412,-26.169954456650295,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2384759,-3521125.0792797594,False,False,False,False,3459562.067160288,False,False,False,False
2022-02-07 00:00:00+00:00,6.8906106015,6.9197669228,6.5018596508,6.5407347459,4648307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,6.5665301126955695,,43.3767813166133,-19.88517403616053,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2263548,-3294275.154602122,False,False,False,False,3506179.515506943,False,False,False,False
2022-02-08 00:00:00+00:00,6.8906106015,6.9392044703,6.8225791851,6.8614542802,2440621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.622887484310507,,46.805292280672745,-15.580919410417465,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2263548,-3076321.305402039,False,False,False,False,3464392.9070556904,False,False,False,False
2022-02-09 00:00:00+00:00,6.8322979589,6.9197669228,6.8128604114,6.910048149,3031681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.664804865760003,,48.38235564817427,-13.183061233730498,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-768133,-2985804.1169549003,False,False,False,False,3447423.81266135,False,False,False,False
2022-02-10 00:00:00+00:00,6.5698910672,6.871173054,6.5212971983,6.7934228638,3513093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.662955728779586,,46.61734088696497,-13.183061233730498,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-4281226,-3036604.975113532,False,False,False,False,3449999.0749099245,False,False,False,False
2022-02-11 00:00:00+00:00,6.997517113,7.0558297556,6.574750454,6.6087661622,5985130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.711475439037244,,49.74962276092775,-10.515267010610216,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1703904,-2850702.662363982,False,False,False,False,3549415.9739330653,False,False,False,False
2022-02-14 00:00:00+00:00,7.0849860769,7.1238611719,6.9683607916,7.036392208,5128209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.768221989076654,,52.55068351446141,-7.276135424494747,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6832113,-2470984.4010948064,False,False,False,False,3611329.4259356903,False,False,False,False
2022-02-15 00:00:00+00:00,6.9780795654,7.0169546605,6.7934228638,6.910048149,3621546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.78489231225946,,53.22869709731843,-6.07743992483411,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3210567,-2248178.463796971,False,False,False,False,3611730.075898997,False,False,False,False
2022-02-16 00:00:00+00:00,7.162736267,7.2113301358,7.036392208,7.0655485293,3180448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.814182112816299,,55.261259420332,-3.5941693247871385,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6391015,-1909386.563255913,False,False,False,False,3594817.053314723,False,False,False,False
2022-02-17 00:00:00+00:00,7.3279554211,7.4300025456,7.1335799457,7.2696427785,6145868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.881098987606459,,57.87966258910287,-0.6349904292206716,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12536883,-1342866.1882262696,False,False,False,False,3694858.266910224,False,False,False,False
2022-02-18 00:00:00+00:00,7.1335799457,7.3376741948,7.0898454637,7.3279554211,5632187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.915565901945831,,57.36122125903209,-0.6349904292206716,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6904696,-1019432.3769232786,False,False,False,False,3770831.9427176663,False,False,False,False
2022-02-22 00:00:00+00:00,7.0072358867,7.2404864572,6.9440638572,7.1821738145,4185294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.927027145651895,,55.67421481038222,-0.6349904292206716,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2719402,-872811.420965503,False,False,False,False,3787085.3567287386,False,False,False,False
2022-02-23 00:00:00+00:00,7.1432987195,7.2987990998,7.0169546605,7.0461109818,4429306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.944106725110498,,55.79023975753023,-0.6349904292206716,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7148708,-558242.0319080323,False,False,False,False,3812270.4799942784,False,False,False,False
2022-02-24 00:00:00+00:00,7.0169546605,7.5514872177,6.8906106015,7.5126121227,7829125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.968725742798169,,54.48906960526414,-0.6349904292206716,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-680417,-563033.2071273251,False,False,False,False,3969794.1866611694,False,False,False,False
2022-02-25 00:00:00+00:00,7.2210489096,7.2404864572,6.9003293753,6.9683607916,4685523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.97873272285464,,55.48138325444666,-0.6349904292206716,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4005106,-383890.49312233203,False,False,False,False,3997861.983262692,False,False,False,False
2022-02-28 00:00:00+00:00,7.1530174932,7.415424385,7.0753644908,7.3473929686,5028767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.994308928781594,,55.361674757029775,-0.6100158708542693,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1023661,-408979.53260773077,False,False,False,False,4038289.6309778807,False,False,False,False
2022-03-01 00:00:00+00:00,7.5126121227,7.5223308964,7.1918925883,7.2016113621,4569835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,7.017782874989958,,58.14927709909276,2.4196573445676037,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3546174,-253875.4725054668,False,False,False,False,4059134.5474101207,False,False,False,False
2022-03-02 00:00:00+00:00,7.4057056112,7.482483924,7.2307676834,7.3765492899,3809324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,7.033790114655427,,58.754699303415364,3.301888575988258,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-263150,-254239.17946603676,False,False,False,False,4049338.055354822,False,False,False,False
